groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1.1	fio1.5	log2fold_fio1.1_Col_0	log2fold_fio1.5_Col_0	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Sun_fio1.1_2.bam	countData.Sun_fio1.5_1.bam	countData.Sun_fio1.5_2.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1	log2fold_fio1_Col_0	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Wang_Col.0_1.bam	countData.Wang_Col.0_2.bam	countData.Wang_fio1_1.bam	countData.Wang_fio1_2.bam	transcripts_y
AT1G69830	E002	1543.67466588788	0.000427772069401	15.6871600852091	0.0003922622084795	0.00939359605901	57.0215426570391	59.4203673094287	55.8115220586351	0.134710061324201	-0.0696278420302416	1	26288774	26288941	168	-	1512	1632	1534	1361	1461	1851	AT1G69830.1	AT1G69830:E002	AT1G69830	E002	1540.3914365253	0.0003078388872273	13.3174301069482	0.0002629503177463	0.0421719814357352	43.2596337644825	45.490211075334	0.160912800787447	1	26288774	26288941	168	-	1133	1132	1994	2084	AT1G69830.1
AT1G71820	E004	154.754641556081	0.0008422584952184	11.4783276440347	0.0032174575179441	0.0446555042067976	18.6481387685429	18.2847622367734	20.8272451907833	-0.0575575141106617	0.323865214464464	1	27010344	27010382	39	+	133	143	133	136	180	224	"c(""AT1G71820.1"", ""AT1G71820.2"")"	AT1G71820:E004	AT1G71820	E004	150.672806266697	0.0030140689810781	14.7724490336002	0.0001212947792885	0.0273490100697218	16.1182537938335	13.1434496202455	-0.595806384174395	1	27010344	27010382	39	+	164	167	118	148	"c(""AT1G71820.1"", ""AT1G71820.2"")"
AT1G77080	E019	56.6539690449716	0.0026111301556252	20.1210344158203	4.27339356312478e-05	0.0016512952467121	10.8724297203872	10.0112630032914	13.9423382935522	-0.239145231641563	0.722018784340217	1	28959372	28959577	206	+	65	76	34	35	58	79	"c(""AT1G77080.7"", ""AT1G77080.11"", ""AT1G77080.6"")"	AT1G77080:E019	AT1G77080	E019	26.8826013556548	0.0158814655017694	12.7766980006145	0.0003509638950973	0.0492639669244412	4.84576709665279	7.77737311951429	1.36814156524752	1	28959372	28959577	206	+	20	16	32	44	"c(""AT1G77080.7"", ""AT1G77080.11"", ""AT1G77080.6"")"
AT1G77890+AT1G77910	E010	17.5635628277896	0.0085381918383447	19.7274506367951	5.20281667169802e-05	0.0019278823534746	8.67822663790477	5.68917855696557	4.95481435931532	-1.2208549674067	-1.62008792660928	1	29293273	29293278	6	+	27	28	15	11	7	17	"c(""AT1G77890.4"", ""AT1G77890.1"", ""AT1G77890.2"", ""AT1G77890.5"")"	AT1G77890+AT1G77910:E010	AT1G77890+AT1G77910	E010	21.7441622965081	0.0163723097050436	15.440637263382	8.51376760960375e-05	0.0227527753438775	6.91347645231971	4.0948601270124	-1.51373165905852	1	29293273	29293278	6	+	27	30	12	15	"c(""AT1G77890.4"", ""AT1G77890.1"", ""AT1G77890.2"", ""AT1G77890.5"")"
AT1G78630	E001	9607.21161220277	0.0002143610991685	21.7470401452475	1.89535355245117e-05	0.0008545244355016	116.889382538782	116.226289440406	119.274549299832	-0.0245485188116188	0.0878533228813279	1	29575806	29576248	443	+	9077	9605	9737	9057	9057	11685	AT1G78630.1	AT1G78630:E001	AT1G78630	E001	11433.0676862382	8.87925366351287e-05	25.6709290159923	4.04880498743106e-07	0.0006629998700809	98.0039658679063	99.974034431994	0.0862693513487933	1	29575806	29576248	443	+	10214	9547	12621	14090	AT1G78630.1
AT1G80040+AT1G80030	E003	469.323019577578	0.0003535679788159	17.8016280856211	0.0001362779452348	0.0041201920509846	33.086642412725	34.4683817647613	31.049285592023	0.123425836850201	-0.190910671878052	1	30105024	30105250	227	-	500	493	499	492	373	452	"c(""AT1G80030.1"", ""AT1G80030.2"", ""AT1G80030.3"")"	AT1G80040+AT1G80030:E003	AT1G80040+AT1G80030	E003	691.053452536886	0.0008102607929439	14.9157611138904	0.0001124198257725	0.0259825562272723	29.345336929604	32.4198840383158	0.302863966365308	1	30105024	30105250	227	-	603	609	764	827	"c(""AT1G80030.1"", ""AT1G80030.2"", ""AT1G80030.3"")"
AT2G01180	E012	103.656752036578	0.0014615444682662	11.7131797413652	0.0028609833897447	0.0411690408528963	14.6844736734019	16.3158141960793	16.1313680567299	0.306892748034865	0.273741232579674	2	108505	108803	299	-	75	78	119	108	111	141	"c(""AT2G01180.5"", ""AT2G01180.1"", ""AT2G01180.2"", ""AT2G01180.8"", ""AT2G01180.3"", ""AT2G01180.7"", ""AT2G01180.4"")"	AT2G01180:E012	AT2G01180	E012	69.4983590213861	0.005069126850011	13.7943050930473	0.0002039535188797	0.0369591566643409	8.73470741108002	11.342509735977	0.758095286231963	2	108505	108803	299	-	50	55	82	99	"c(""AT2G01180.5"", ""AT2G01180.1"", ""AT2G01180.2"", ""AT2G01180.8"", ""AT2G01180.3"", ""AT2G01180.7"", ""AT2G01180.4"")"
AT2G06025	E015	209.272121562843	0.001282149186049	61.0387782298624	5.56669870977735e-14	2.0727305394954e-11	18.03037539773	24.5684014928123	23.4056743284659	0.9088778642704	0.765759126215207	2	2351549	2351671	123	+	108	138	236	278	249	263	"c(""AT2G06025.2"", ""AT2G06025.5"", ""AT2G06025.3"")"	AT2G06025:E015	AT2G06025	E015	87.664265253115	0.0059184685518151	17.1220227759684	3.50534795368873e-05	0.0137716341747368	9.15246207148883	12.530337266282	0.912370181396388	2	2351549	2351671	123	+	40	52	135	142	"c(""AT2G06025.2"", ""AT2G06025.5"", ""AT2G06025.3"")"
AT2G09640+AT2G45540	E003	634.505205358303	0.0002744151548157	46.0486941137196	1.00150500446484e-10	2.12793458053925e-08	39.7004975772201	39.4957323763118	35.2133641184237	-0.0158515500327834	-0.365389123286336	2	18757522	18757730	209	-	637	716	584	607	601	680	"c(""AT2G45540.1"", ""AT2G45540.2"")"	AT2G09640+AT2G45540:E003	AT2G09640+AT2G45540	E003	322.500386445025	0.0011382067638682	26.9848618698596	2.05055131875858e-07	0.0003924330109806	19.4566963585357	23.2930196996098	0.532608209879189	2	18757522	18757730	209	-	255	259	394	411	"c(""AT2G45540.1"", ""AT2G45540.2"")"
AT2G14720	E001	982.346040911262	0.0002142501734384	25.4488973582613	2.97743406871576e-06	0.0001827756105423	47.1873160869974	48.2777593967919	45.0059180621384	0.0718618896434116	-0.148063175669032	2	6300488	6300976	489	-	903	949	1005	979	915	1202	"c(""AT2G14720.1"", ""AT2G14720.2"")"	AT2G14720:E001	AT2G14720	E001	919.860576038316	0.0004638111866616	12.84613001425	0.0003381779245141	0.0483338796647847	36.2281045133655	34.3133006080365	-0.167579377237178	2	6300488	6300976	489	-	893	899	936	961	"c(""AT2G14720.1"", ""AT2G14720.2"")"
AT2G15000	E007	26.9794362919674	0.0568029994150527	21.8236748740144	1.82410239550513e-05	0.0008261832066278	12.2295620478457	5.74187457387902	5.57073020382717	-2.18833023419575	-2.27575348373889	2	6481828	6481870	43	-	57	44	17	10	6	27	"c(""AT2G15000.5"", ""AT2G15000.7"", ""AT2G15000.6"", ""AT2G15000.4"")"	AT2G15000:E007	AT2G15000	E007	29.8945405910529	0.0153234283676584	14.7876278775466	0.0001203223285607	0.0271687817890184	7.87969098024794	4.75831484671772	-1.45860207140652	2	6481828	6481870	43	-	48	34	15	18	"c(""AT2G15000.5"", ""AT2G15000.7"", ""AT2G15000.6"", ""AT2G15000.4"")"
AT2G17700	E001	324.900733741847	0.0004655309170559	22.9535943501828	1.03678884747499e-05	0.0005214741965106	27.2793243667914	29.4483218305312	26.2536121848447	0.227861048428567	-0.113757379605161	2	7685354	7685930	577	-	259	272	331	370	311	435	AT2G17700.1	AT2G17700:E001	AT2G17700	E001	334.80469205747	0.0013119538977347	12.7519046978688	0.0003556468111448	0.0494787320210714	22.8770367354317	20.5750989752085	-0.314140386890017	2	7685354	7685930	577	-	341	335	333	328	AT2G17700.1
AT2G17700	E013	65.2352258807299	0.0025437617087509	12.6021195930907	0.0018343596984458	0.0299236265312396	13.9580699747788	10.7120090526676	12.9480965911964	-0.768389796493256	-0.218296136565444	2	7688492	7688571	80	-	65	71	38	52	68	110	AT2G17700.1	AT2G17700:E013	AT2G17700	E013	65.3715528207735	0.0075818871385505	13.593069966702	0.000227022055754	0.0388761301801552	11.0823422849812	8.1205114904416	-0.901888305203673	2	7688492	7688571	80	-	71	84	47	54	AT2G17700.1
AT2G20440	E016	71.1409033499242	0.0041295485739265	11.6511346861543	0.0029511293745111	0.0420902520645897	15.0657921996003	11.9165918023699	12.6743945070283	-0.681541588552885	-0.502569409696087	2	8813141	8813333	193	-	64	77	64	66	59	106	"c(""AT2G20440.3"", ""AT2G20440.2"", ""AT2G20440.1"")"	AT2G20440:E016	AT2G20440	E016	80.147930275536	0.00695359992825	16.1176116051094	5.95278806944726e-05	0.018461995741629	12.2821752796146	9.33906394152743	-0.79563092683474	2	8813141	8813333	193	-	90	77	67	86	"c(""AT2G20440.3"", ""AT2G20440.2"", ""AT2G20440.1"")"
AT2G21385+AT2G21390	E015	1026.65566901791	0.0013827572517216	13.6697591924288	0.0010755968133839	0.0202532226284494	47.1947563277991	49.6085458926135	45.918072583737	0.157256425889518	-0.0859210574995455	2	9151388	9151509	122	+	1124	1133	933	1086	824	1069	"c(""AT2G21385.4"", ""AT2G21385.2"", ""AT2G21385.5"", ""AT2G21385.1"", ""AT2G21385.3"")"	AT2G21385+AT2G21390:E015	AT2G21385+AT2G21390	E015	917.613216523321	0.0005612546584457	23.4328627940909	1.29349865901882e-06	0.0015159484710937	34.0420278463685	36.5180409826376	0.216678523609975	2	9151388	9151509	122	+	844	763	1020	1097	"c(""AT2G21385.4"", ""AT2G21385.2"", ""AT2G21385.5"", ""AT2G21385.1"", ""AT2G21385.3"")"
AT2G22125	E003	61.1161171697654	0.0054778338637123	26.7155170708449	1.58051702186849e-06	0.0001080484822891	10.2029076826054	10.6288852947472	14.8647848350141	0.118535246618529	1.09262040187478	2	9407180	9407253	74	+	35	38	51	47	107	102	AT2G22125.1	AT2G22125:E003	AT2G22125	E003	133.764335783143	0.0045705111323684	13.911226255851	0.000191650354131	0.0353595009244037	12.2239388651543	15.4618521520315	0.685324943628649	2	9407180	9407253	74	+	95	102	157	198	AT2G22125.1
AT2G22570	E004	48.2114417520327	0.0046373572464097	57.4435567446571	3.35961987990288e-13	1.10835666085243e-10	6.69244923269181	11.8528253786774	13.1387874445921	1.65480822111811	1.9538762416102	2	9589983	9590080	98	-	22	15	51	66	59	86	AT2G22570.2	AT2G22570:E004	AT2G22570	E004	6.86367864253401	0.0606771152320921	15.1365725832469	0.000100007025893	0.0244839353828703	1.22729797893189	4.41066446491357	3.69248890454929	2	9589983	9590080	98	-	0	2	14	14	AT2G22570.2
AT2G23420	E015	270.327932579042	0.000929088149749	12.1456994716139	0.0023045963531517	0.0354353922172601	25.2909010552632	26.6476306865385	23.7969952636628	0.154851541826359	-0.17992005264282	2	9974641	9974753	113	+	314	291	261	239	230	292	"c(""AT2G23420.2"", ""AT2G23420.1"")"	AT2G23420:E015	AT2G23420	E015	270.461135457699	0.0013605832766295	16.6028627083587	4.60814133561635e-05	0.0159660487945214	21.0287964123866	18.1855383186785	-0.42823038343843	2	9974641	9974753	113	+	288	264	233	297	"c(""AT2G23420.2"", ""AT2G23420.1"")"
AT2G28360	E001	576.213561819992	0.0005135061114003	18.0761500332491	0.00011879930317	0.0037011628558307	37.0493150929442	37.5350925954311	34.7149318431422	0.0396691232089559	-0.19741910818083	2	12124152	12125240	1089	-	464	539	568	633	593	697	AT2G28360.1	AT2G28360:E001	AT2G28360	E001	415.164884123076	0.0011843765774069	12.7241379187314	0.0003609662093676	0.0498778788832959	25.0934042937152	23.2279882512958	-0.230213303789677	2	12124152	12125240	1089	-	396	394	448	430	AT2G28360.1
AT2G30770	E001	120.824693631172	0.0328713943735194	62.0273693782473	3.39568875165595e-14	1.3254937115433398e-11	22.9308831913715	16.4439737238474	12.8040933839797	-0.974265293275796	-1.70235036831589	2	13109909	13110238	330	-	117	117	139	137	100	112	AT2G30770.1	AT2G30770:E001	AT2G30770	E001	158.374274065955	0.0232741290251825	18.3452952251578	1.84273468033367e-05	0.0095755694079286	13.626992405648	16.6971100474701	0.593858293006868	2	13109909	13110238	330	-	156	127	125	238	AT2G30770.1
AT2G30770	E002	13.4632050725758	0.0314628676061095	26.3078078078596	1.93790337482554e-06	0.0001265046830291	2.62452093509711	4.8720974302945	6.82118544693938	1.78595702636426	2.75824043491911	2	13110532	13110816	285	-	3	0	8	16	20	41	AT2G30770.1	AT2G30770:E002	AT2G30770	E002	7.05304254576457	0.0750281520576132	13.5758679724879	0.000229112021321	0.0391238069836119	3.98732765141034	1.25685758894022	-3.33237317661012	2	13110532	13110816	285	-	14	10	2	0	AT2G30770.1
AT2G31450+AT2G31440	E007	176.063694594566	0.0039685748337618	11.8580893193082	0.0026610229574307	0.0390974894940735	22.7435581359634	19.3841259989881	18.9734806145905	-0.469361522306818	-0.532057050768502	2	13400859	13401080	222	-	215	214	165	149	153	156	"c(""AT2G31440.2"", ""AT2G31440.1"")"	AT2G31450+AT2G31440:E007	AT2G31450+AT2G31440	E007	200.86477767022	0.0018011518134493	19.6010290581832	9.54177918839152e-06	0.0060379070556994	18.4600979637841	15.3341181893221	-0.543943655620551	2	13400859	13401080	222	-	219	209	178	192	"c(""AT2G31440.2"", ""AT2G31440.1"")"
AT2G34410+AT2G08665	E006	44.1659808529689	0.0134599994125235	28.3213299175729	7.08111012104365e-07	5.442408665039e-05	14.0801422435994	8.58610568734701	9.08557442430794	-1.43440270232155	-1.27074237464904	2	14519442	14519498	57	+	46	56	39	30	33	67	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"	AT2G34410+AT2G08665:E006	AT2G34410+AT2G08665	E006	44.7977044472315	0.0109367814421288	32.1215151418339	1.4482455790589e-08	4.63880109084093e-05	10.0108514966651	6.1415917281069	-1.41486891882997	2	14519442	14519498	57	+	56	51	38	30	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT2G34410+AT2G08665	E007	44.5219528364252	0.003853601333784	55.0171452781305	1.13026088398772e-12	3.38650002283243e-10	14.4873087115462	8.13969823365252	9.21853158965763	-1.67182411602589	-1.31161295297673	2	14519575	14519613	39	+	47	61	36	26	42	60	"c(""AT2G34410.2"", ""AT2G34410.1"")"	AT2G34410+AT2G08665:E007	AT2G34410+AT2G08665	E007	27.6073872194078	0.0180776286284873	24.2385276780984	8.51125383832391e-07	0.0011224198118504	8.04938583638597	4.59403834166488	-1.62180367513804	2	14519575	14519613	39	+	33	36	22	16	"c(""AT2G34410.2"", ""AT2G34410.1"")"
AT2G34410+AT2G08665	E008	43.3321263452229	0.002902843203978	66.1624271360109	4.295477937549331e-15	1.87735637745781e-12	14.622371166088	8.0074649101158	8.80869691138335	-1.7462111153696	-1.4702622966606	2	14519614	14519647	34	+	51	59	32	28	41	52	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"	AT2G34410+AT2G08665:E008	AT2G34410+AT2G08665	E008	30.2747524288359	0.024542035557893	17.4867482660906	2.89317281218355e-05	0.0126021690349671	8.27085050531505	5.04173593952331	-1.43174495772067	2	14519614	14519647	34	+	44	29	18	28	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT2G34410+AT2G08665	E009	78.9950405573013	0.0166189454048699	24.2937718825886	5.30486655230291e-06	0.0002986415993844	17.57319953388	10.5810142125975	13.5688993410739	-1.4752213821314	-0.75338055599829	2	14519844	14520002	159	+	89	70	45	60	114	105	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"	AT2G34410+AT2G08665:E009	AT2G34410+AT2G08665	E009	73.1913319762273	0.008504691885928	32.969877055074	9.35978880200581e-09	3.35755764374428e-05	12.3392465989799	8.36828315499403	-1.12721962548425	2	14519844	14520002	159	+	82	81	51	76	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT2G34410+AT2G08665	E015	72.1340510749577	0.0024382833080056	24.8492509902699	4.01840502049416e-06	0.0002349266160723	15.7644672963669	12.2101647039479	11.960960183087	-0.742957840436835	-0.802806463541376	2	14521398	14521460	63	+	63	65	63	77	74	98	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"	AT2G34410+AT2G08665:E015	AT2G34410+AT2G08665	E015	54.3243726506146	0.0148469387322369	17.2167929449181	3.33475531269411e-05	0.0135226482164444	10.4211415448398	7.41288587598689	-0.987196872181251	2	14521398	14521460	63	+	60	56	57	42	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT2G34410+AT2G08665	E016	83.460895987287	0.0141212386051841	17.4133975161099	0.000165473622245	0.0047850611204153	17.5676382596986	12.294859841199	13.2181174640123	-1.03886555936639	-0.828575309514528	2	14521553	14521609	57	+	87	72	60	82	81	131	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"	AT2G34410+AT2G08665:E016	AT2G34410+AT2G08665	E016	75.1051188198604	0.029413754566513	19.1000497620496	1.24041652846225e-05	0.0072634256055264	12.8590870501959	8.03648900623025	-1.36453462550964	2	14521553	14521609	57	+	83	94	71	45	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT2G34410+AT2G08665	E018	180.744487580274	0.0033438639159612	43.5847571338861	3.43312993643448e-10	6.46211939912475e-08	25.0121181071471	18.9197111369982	18.9799787372528	-0.820970704390241	-0.811661690090161	2	14521898	14522057	160	+	165	162	153	186	190	247	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"	AT2G34410+AT2G08665:E018	AT2G34410+AT2G08665	E018	122.12474466807	0.00304171326898	15.9153509089841	6.62392883471548e-05	0.0196692204446319	14.1193254429456	12.450675752057	-0.366513817514698	2	14521898	14522057	160	+	108	106	129	153	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT2G34410+AT2G08665	E021	211.578440109353	0.0008355273548023	103.31383841159	3.6786209241329e-23	3.66443195771124e-20	27.3496979023911	21.5830656713616	19.1480560541288	-0.699572587606735	-1.05072212504526	2	14522172	14522521	350	+	200	193	227	216	185	260	AT2G34410.2	AT2G34410+AT2G08665:E021	AT2G34410+AT2G08665	E021	104.150769711477	0.0040440402846796	16.2235653777126	5.62895398966577e-05	0.0178817283107741	13.2412155950105	11.3332071379199	-0.452787817184649	2	14522172	14522521	350	+	100	88	118	115	AT2G34410.2
AT2G34410+AT2G08665	E023	288035.541658502	0.0001312437748668	155.931814946295	1.37986502808476e-34	3.2072662802783503e-31	260.150783283085	263.467571360804	264.672876427648	0.10588396327001	0.144349848221019	2	14522623	14523568	946	+	154947	164611	325000	304361	366927	460302	AT2G08665.1	AT2G34410+AT2G08665:E023	AT2G34410+AT2G08665	E023	120856.385578277	0.0008786847535572	44.3905739715496	2.68979083033255e-11	1.83526767302138e-07	178.16955941518	186.972690033819	0.337008230663244	2	14522623	14523568	946	+	82316	77365	163214	179240	AT2G08665.1
AT2G35390	E011	256.875341042067	0.0051214078623923	109.200498712671	1.93826428767806e-24	2.1703749731061403e-21	14.9989369671808	25.2415932622067	28.5538858080704	1.52576076126879	1.89182627435392	2	14897108	14897215	108	-	69	66	279	373	349	460	AT2G35390.1	AT2G35390:E011	AT2G35390	E011	90.272600919792	0.003918909026446	23.3024613066788	1.38422754284648e-06	0.0015741174820756	9.13824020787195	12.8115960917326	0.981510444098149	2	14897108	14897215	108	-	44	48	138	151	AT2G35390.1
AT2G35390	E012	419.110427119455	0.0023467749165715	221.642808784149	7.42806329532112e-49	3.4530590238849403e-45	18.6560703806842	32.839114773838	35.3410711160114	1.67375172697257	1.89543651690517	2	14897216	14897437	222	-	101	109	516	607	542	719	"c(""AT2G35390.4"", ""AT2G35390.1"")"	AT2G35390:E012	AT2G35390	E012	129.207128530011	0.0033711996393087	39.0215272621898	4.19157938162e-10	2.26823704805865e-06	10.5581945885188	15.4971699937975	1.11778936013948	2	14897216	14897437	222	-	58	65	194	231	"c(""AT2G35390.4"", ""AT2G35390.1"")"
AT2G36680	E007	191.810231983516	0.0011688180155579	128.341254200711	1.35223057061726e-28	2.25478568387077e-25	14.3909031144885	23.1666840194503	23.3494455767388	1.39289010522053	1.41605559361695	2	15369367	15369448	82	-	67	66	243	233	274	298	"c(""AT2G36680.4"", ""AT2G36680.3"")"	AT2G36680:E007	AT2G36680	E007	15.1270750897199	0.0245011269311076	15.6750428924577	7.52100600251128e-05	0.0208898936810637	2.74544369398527	5.91146873224378	2.21519612467015	2	15369367	15369448	82	-	4	5	30	26	"c(""AT2G36680.4"", ""AT2G36680.3"")"
AT2G36810	E003	410.956263515233	0.0004726049588939	69.135007621168	9.71681293461965e-16	4.60067100323538e-13	33.0890031943643	32.8109737751407	27.2638694245112	-0.0254026429165179	-0.579008498350772	2	15425479	15425918	440	-	409	453	381	446	342	444	"c(""AT2G36810.3"", ""AT2G36810.1"", ""AT2G36810.2"")"	AT2G36810:E003	AT2G36810	E003	365.192305053685	0.0014288752877079	15.3871266208733	8.7582947556761e-05	0.0230612072869632	21.1341936317113	23.9993508476651	0.377350205395748	2	15425479	15425918	440	-	270	274	470	488	"c(""AT2G36810.3"", ""AT2G36810.1"", ""AT2G36810.2"")"
AT2G36850	E047	107.273430617073	0.0013058290168601	23.8591877841542	6.59239469647755e-06	0.0003590035146637	16.984198084433	13.4872000346367	17.1577728765279	-0.671386645314429	0.0296820576380838	2	15468452	15468563	112	-	121	118	68	61	124	170	AT2G36850.1	AT2G36850:E047	AT2G36850	E047	227.789686189801	0.0016467016212432	27.0512273489087	1.98134384750734e-07	0.0003838694707816	19.7014484497873	15.7523558185825	-0.656880434617335	2	15468452	15468563	112	-	262	276	167	188	AT2G36850.1
AT2G37080	E001	2243.1090767479	0.0011129131638847	32.3317889341899	9.5332556150541e-08	9.74322858682871e-06	68.4120687153588	68.6851031132042	65.0365480992634	0.013590395919957	-0.171289846969593	2	15581386	15583109	1724	-	1780	1995	2301	2517	2364	2619	"c(""AT2G37080.1"", ""AT2G37080.2"", ""AT2G37080.3"")"	AT2G37080:E001	AT2G37080	E001	4090.56226435432	0.0003503754529453	24.980134536175	5.79240633073376e-07	0.0008657220170365	67.2239524669084	68.5644325416997	0.0711355136163814	2	15581386	15583109	1724	-	3809	3732	4297	4675	"c(""AT2G37080.1"", ""AT2G37080.2"", ""AT2G37080.3"")"
AT2G37220	E005	20613.7116797554	0.0001923670049706	36.126896452967	1.42936818429021e-08	1.84306755467361e-06	148.140774255525	146.05649032254	150.904435904964	-0.0715402519370976	0.0944718736561398	2	15635969	15636522	554	-	21457	23407	19227	19152	18134	23034	AT2G37220.1	AT2G37220:E005	AT2G37220	E005	21674.5090412196	7.54399422923661e-05	24.365725741521	7.96736737898731e-07	0.001079624892553	121.759608495164	119.847689531238	-0.078385991723243	2	15635969	15636522	554	-	21634	20235	21531	23700	AT2G37220.1
AT2G39190	E006	379.468568607499	0.00056368941374	13.2519918421131	0.0013254597202293	0.0236295286528311	29.7725673272398	28.2978430726143	31.4450064222341	-0.151527417653149	0.163601283834202	2	16351952	16352056	105	+	407	385	340	318	386	466	"c(""AT2G39190.2"", ""AT2G39190.1"")"	AT2G39190:E006	AT2G39190	E006	548.229670570045	0.0007962956254263	14.7454608740596	0.0001230433893395	0.0276637852900436	26.2615933738803	28.931900283444	0.29136667717321	2	16351952	16352056	105	+	458	444	657	677	"c(""AT2G39190.2"", ""AT2G39190.1"")"
AT2G39730	E002	781.889032594164	0.000785418558283	101.629424109526	8.53986401268027e-23	8.29155935904576e-20	48.698696652833	39.2008665299298	38.3769000506752	-0.673775533441827	-0.738741524343942	2	16571067	16571179	113	-	823	933	756	777	607	801	AT2G39730.3	AT2G39730:E002	AT2G39730	E002	3517.65438309268	0.0002159889914119	22.4183628644012	2.19267581261565e-06	0.0020981634631072	65.5880407952686	61.9850760623464	-0.198994999841876	2	16571067	16571179	113	-	3545	3424	3366	3762	AT2G39730.3
AT2G39730	E003	16759.2152271246	0.0001241012258669	663.763856482297	7.33685475272769e-145	2.25103508039389e-140	128.791821023527	143.731972829153	142.286843832103	0.524064132790219	0.474092633755703	2	16571180	16571190	11	-	10130	10810	21924	20021	17371	21496	"c(""AT2G39730.3"", ""AT2G39730.2"")"	AT2G39730:E003	AT2G39730	E003	19903.6687637267	0.0001167810411284	497.136101620029	3.99117089091184e-110	6.2633843908168604e-105	111.376015446941	123.635890865401	0.506742671267084	2	16571180	16571190	11	-	15548	15079	24525	26551	"c(""AT2G39730.3"", ""AT2G39730.2"")"
AT2G39730	E009	8969.73529991473	0.0007896236179945	21.1574506920665	2.54517680457946e-05	0.0010829537604044	116.698984734484	109.757256430938	117.759086776311	-0.260087445152914	0.0391573134911631	2	16573301	16573519	219	-	7293	8162	9068	8899	9152	12124	"c(""AT2G39730.2"", ""AT2G39730.3"", ""AT2G39730.1"")"	AT2G39730:E009	AT2G39730	E009	19329.0595506451	0.0001364854716664	15.2662082886078	9.33720390727475e-05	0.0234548337581463	118.192301601341	115.400283455008	-0.115557490082164	2	16573301	16573519	219	-	19347	17943	19216	21184	"c(""AT2G39730.2"", ""AT2G39730.3"", ""AT2G39730.1"")"
AT2G40660	E010	618.279799487284	0.0006430259308434	12.4498601729573	0.0019794622016885	0.0316340332833351	37.9595682615323	38.7207555007256	36.1897979170139	0.0606402599015219	-0.145305664763949	2	16968321	16968412	92	+	613	674	581	626	592	633	AT2G40660.1	AT2G40660:E010	AT2G40660	E010	448.971664235386	0.0014760099749278	16.0696954759605	6.10532809095986e-05	0.0187131883328598	23.5736180904487	26.5847113056111	0.359114565855609	2	16968321	16968412	92	+	355	382	536	558	AT2G40660.1
AT2G41060+AT2G41070	E003	808.015869531705	0.0008238551878634	45.2297377815082	1.50829826605066e-10	3.05656543991768e-08	45.769490028708	41.3406105368789	41.1373528969478	-0.315742036777557	-0.33092485740748	2	17127006	17128506	1501	+	681	737	750	738	922	1110	"c(""AT2G41060.2"", ""AT2G41060.1"", ""AT2G41060.3"")"	AT2G41060+AT2G41070:E003	AT2G41060+AT2G41070	E003	1355.27319039037	0.0005698898326554	16.378743166507	5.18636225787134e-05	0.017098760829622	42.7374003739028	41.7344595690292	-0.0753142667947664	2	17127006	17128506	1501	+	1308	1159	1416	1600	"c(""AT2G41060.2"", ""AT2G41060.1"", ""AT2G41060.3"")"
AT2G41640+AT2G41650	E005	615.345163695136	0.0023858909344271	109.183790048411	1.95452502049828e-24	2.17272366155478e-21	30.1665276289793	41.8731391927625	38.6974859714706	0.994655661781145	0.752403843635811	2	17361178	17362318	1141	+	336	356	782	805	669	789	"c(""AT2G41640.3"", ""AT2G41640.1"", ""AT2G41640.2"")"	AT2G41640+AT2G41650:E005	AT2G41640+AT2G41650	E005	218.310868482743	0.0016211156166802	13.7444819714904	0.0002094351627496	0.0373912053759497	16.3376819375225	18.9896831361784	0.441661962354414	2	17361178	17362318	1141	+	182	174	254	282	"c(""AT2G41640.3"", ""AT2G41640.1"", ""AT2G41640.2"")"
