groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Parker_Col.0_20c_1.bam	countData.Parker_Col.0_20c_2.bam	countData.Parker_Col.0_20c_3.bam	countData.Parker_Col.0_20c_4.bam	countData.Parker_Col.0_20c_5.bam	countData.Parker_Col.0_20c_6.bam	countData.Parker_fio1_20c_1.bam	countData.Parker_fio1_20c_2.bam	countData.Parker_fio1_20c_3.bam	countData.Parker_fio1_20c_4.bam	countData.Parker_fio1_20c_5.bam	countData.Parker_fio1_20c_6.bam	transcripts_y
AT1G30410	E007	15.283150201552	0.0334172543652277	12.830743464234	0.000340970245802	0.0245655381689329	4.60123269554347	7.98195136097212	1.59270446923056	1	10739690	10739822	133	+	4	13	11	20	35	15	AT1G30410.5	AT1G30410:E007	AT1G30410	E007	126.716643518037	0.0105939143850607	15.7183948539892	7.35058431081495e-05	0.0041757217659417	15.3934176932929	18.8650346680438	0.601156420325966	1	10739690	10739822	133	+	78	151	138	105	153	121	79	103	130	235	256	61	AT1G30410.5
AT1G30690	E003	37.937019685796	0.0065413603958838	17.109057462711	3.52935873645281e-05	0.0041206269719209	7.81649883928068	11.142279991021	1.02773288170665	1	10887828	10887850	23	+	17	22	23	53	71	52	AT1G30690.2	AT1G30690:E003	AT1G30690	E003	68.9886391258763	0.0115328872047459	43.7328039052979	3.76409357544502e-11	8.365150420601971e-09	10.4414887780361	15.0221446303896	1.06363453335349	1	10887828	10887850	23	+	51	86	82	47	64	61	82	54	101	113	66	35	AT1G30690.2
AT1G31360	E023	18.7690286254534	0.0112393059485033	26.0044587145298	3.40629764136599e-07	7.30403459328101e-05	4.65036319293742	8.61218357323651	1.78210061132437	1	11236471	11236535	65	+	4	10	10	38	29	29	"c(""AT1G31360.4"", ""AT1G31360.8"", ""AT1G31360.5"")"	AT1G31360:E023	AT1G31360	E023	17.5996217114506	0.0326106142299367	10.2183022461616	0.0013905379414774	0.0403268280425083	5.25508968100212	7.38742125148784	0.98597844389891	1	11236471	11236535	65	+	12	10	9	11	22	13	35	23	23	34	20	4	"c(""AT1G31360.4"", ""AT1G31360.8"", ""AT1G31360.5"")"
AT1G31360	E024	23.3601395813681	0.0166884607376269	28.4454628953379	9.63753560493856e-08	2.33015880539562e-05	5.02872693395221	9.63029887122511	1.87994677139408	1	11236536	11236644	109	+	7	10	11	48	33	39	"c(""AT1G31360.4"", ""AT1G31360.5"")"	AT1G31360:E024	AT1G31360	E024	19.6016290266526	0.0202086695940341	13.8834210451205	0.0001945066897702	0.0092323192683108	5.53133038410758	7.73347252868081	0.970520053436327	1	11236536	11236644	109	+	15	12	23	10	16	9	27	20	23	45	28	10	"c(""AT1G31360.4"", ""AT1G31360.5"")"
AT1G31420	E014	438.803175495807	0.0006057896916269	62.3347771646791	2.8976263161670503e-15	1.87709944439294e-12	35.4029571894793	29.6148756738432	-0.543646807408269	1	11252756	11252758	3	+	372	473	539	436	465	365	"c(""AT1G31420.3"", ""AT1G31420.1"")"	AT1G31420:E014	AT1G31420	E014	331.192025771371	0.0029624063696051	36.8815910324455	1.25525583846425e-09	2.29313878601401e-07	29.155846121432	25.0395152695343	-0.465885426006395	1	11252756	11252758	3	+	286	472	392	401	562	478	334	231	275	352	326	117	"c(""AT1G31420.3"", ""AT1G31420.1"")"
AT1G33470	E006	173.094188839936	0.0011053997359757	26.1708837321415	3.12499057477985e-07	6.74795784734107e-05	22.6416725732524	19.0683234450753	-0.506987240011266	1	12145684	12145686	3	+	126	182	203	180	203	162	"c(""AT1G33470.1"", ""AT1G33470.3"")"	AT1G33470:E006	AT1G33470	E006	211.589930851755	0.0044115687283525	19.793904731274	8.62573081410854e-06	0.0006903611223502	23.331081371914	20.3148004074613	-0.415284767115601	1	12145684	12145686	3	+	249	305	327	251	250	329	140	104	155	299	229	79	"c(""AT1G33470.1"", ""AT1G33470.3"")"
AT1G34020	E011	22.1406715668162	0.010576612358016	24.9533894478534	5.87331834639287e-07	0.0001166533720209	9.17168251530342	5.28565119900821	-1.59451823052306	1	12369236	12370014	779	+	17	38	45	10	14	10	AT1G34020.2	AT1G34020:E011	AT1G34020	E011	12.0983006354664	0.0247569601063532	12.6184000679001	0.0003819681242774	0.0154424612871264	6.24192163850543	4.31508778970476	-1.06766673785424	1	12369236	12370014	779	+	23	20	22	14	25	17	3	5	8	14	13	0	AT1G34020.2
AT1G34110	E004	194.493329695593	0.0032110920560631	52.1319068201556	5.18948143869567e-13	2.7285653605580403e-10	19.6311803694091	23.9599613989721	0.589361323692879	1	12418405	12421792	3388	-	99	138	184	303	241	246	"c(""AT1G34110.1"", ""AT1G34110.2"")"	AT1G34110:E004	AT1G34110	E004	3295.37074234609	0.0030589518870197	10.6720865022754	0.0010876436299586	0.0339206017157934	72.5434627221074	70.6502960365388	-0.106655480982736	1	12418405	12421792	3388	-	2700	4152	3584	2848	4381	3680	3332	2675	3175	4447	4536	1616	"c(""AT1G34110.1"", ""AT1G34110.2"")"
AT1G36160	E005	379.380595096466	0.000536000393447	13.391790102345	0.0002527280734343	0.0196164515239501	31.660040539383	29.0873675306506	-0.256414990627391	1	13534689	13534895	207	+	269	389	399	423	462	376	"c(""AT1G36160.2"", ""AT1G36160.1"")"	AT1G36160:E005	AT1G36160	E005	1198.6325140664	0.0009688857121699	10.1039534981735	0.0014795158414393	0.0421920204325861	48.7688874239368	47.643873948912	-0.08000961211639	1	13534689	13534895	207	+	1205	1758	1356	1302	1803	1508	817	834	995	1570	1490	546	"c(""AT1G36160.2"", ""AT1G36160.1"")"
AT1G36180	E002	9.82613503514387	0.0408463795840124	24.0617117540525	9.32970693515889e-07	0.000176185720265	1.15667195243628	5.76570245732466	4.63748068982475	1	13545972	13546311	340	+	0	0	1	20	30	14	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"	AT1G36180:E002	AT1G36180	E002	26.7107707410428	0.0360559447191808	11.4144695588693	0.0007287430033983	0.0253029431150354	5.63997888051478	8.18977300325179	1.08054096055782	1	13545972	13546311	340	+	7	8	10	10	10	16	14	30	32	102	45	27	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"
AT1G36180	E003	24.0593366449421	0.0253764153968271	37.9258816412845	7.34838975182628e-10	2.5876107307291e-07	2.83562822933339	8.83049055979697	3.28301367026963	1	13546515	13546897	383	+	2	0	4	35	60	54	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"	AT1G36180:E003	AT1G36180	E003	44.6562190032368	0.0149022259514795	13.8593473438408	0.0001970143186767	0.0093325802090892	8.03339269511807	10.5327205196452	0.787213607262133	1	13546515	13546897	383	+	11	15	20	27	21	30	44	52	55	164	83	25	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"
AT1G42550+AT1G42540	E005	1091.32713450859	0.0008168057489535	78.2210954693328	9.21293665981073e-19	8.12909290448702e-16	52.6811216645316	45.4359514704811	-0.480090144873293	1	15973836	15975184	1349	+	981	1280	1476	940	1004	867	"c(""AT1G42540.3"", ""AT1G42540.1"", ""AT1G42540.4"", ""AT1G42540.2"")"	AT1G42550+AT1G42540:E005	AT1G42550+AT1G42540	E005	1041.13581432244	0.0020133488957106	69.4242081753706	7.94080245007163e-17	3.2121523841876e-14	48.0047243179616	42.883902249576	-0.380059239312169	1	15973836	15975184	1349	+	1135	1873	1167	1010	1513	1237	998	713	787	1103	1232	449	"c(""AT1G42540.3"", ""AT1G42540.1"", ""AT1G42540.4"", ""AT1G42540.2"")"
AT1G42550+AT1G42540	E006	373.730565815823	0.0021765225242775	46.8235986260534	7.76724547258542e-12	3.60273473536568e-09	33.0473696975247	26.6156851610347	-0.653680585891671	1	15975262	15975539	278	+	309	503	544	338	296	265	"c(""AT1G42540.3"", ""AT1G42540.1"", ""AT1G42540.4"", ""AT1G42540.2"")"	AT1G42550+AT1G42540:E006	AT1G42550+AT1G42540	E006	338.600501775331	0.0031428906462466	16.6133433444298	4.58274713746548e-05	0.0028252016812321	28.3745244355918	26.3090879865913	-0.231599875584466	1	15975262	15975539	278	+	390	484	340	316	546	367	342	262	282	358	416	148	"c(""AT1G42540.3"", ""AT1G42540.1"", ""AT1G42540.4"", ""AT1G42540.2"")"
AT1G42550+AT1G42540	E009	400.427990514514	0.0017394548412428	19.4738373520375	1.01987054753271e-05	0.0014606410929356	32.9667377648649	29.0818507912861	-0.380090948400166	1	15975745	15976151	407	+	314	470	564	360	398	323	"c(""AT1G42540.3"", ""AT1G42540.1"", ""AT1G42540.4"", ""AT1G42540.2"")"	AT1G42550+AT1G42540:E009	AT1G42550+AT1G42540	E009	492.923281596174	0.0024648053698538	29.5147633708419	5.54923910504109e-08	7.62008893561127e-06	33.929354130715	31.1289766225506	-0.270265361329658	1	15975745	15976151	407	+	518	700	554	528	680	604	460	365	433	476	625	224	"c(""AT1G42540.3"", ""AT1G42540.1"", ""AT1G42540.4"", ""AT1G42540.2"")"
AT1G44446	E007	147.478223316257	0.0028548568980336	23.2802750133311	1.40028746415852e-06	0.0002538207017382	19.8070058565982	15.7217379670244	-0.677598405041211	1	16849207	16849282	76	-	181	209	242	82	70	73	AT1G44446.3	AT1G44446:E007	AT1G44446	E007	65.405559196995	0.0040948026725212	10.0549505407736	0.0015193909647514	0.0429553555155152	12.9741668736038	11.2528411663402	-0.415750855406037	1	16849207	16849282	76	-	49	62	63	37	75	62	67	66	72	88	105	43	AT1G44446.3
AT1G44820	E001	1914.25502249333	0.0002305547050222	12.7273526013354	0.0003603462743967	0.0256129460685786	63.5222283572743	62.2811647452181	-0.0684342971796799	1	16926297	16927190	894	+	1498	2104	2366	2039	1921	1688	AT1G44820.1	AT1G44820:E001	AT1G44820	E001	2384.58678353813	0.0008765475491278	31.1921169261089	2.33713225256217e-08	3.40880909505143e-06	64.8945583870961	62.3434193192494	-0.152648046277081	1	16926297	16927190	894	+	2327	3167	2861	2321	3673	3435	2311	1460	1833	2824	3193	1013	AT1G44820.1
AT1G45688	E004	29.911548675739	0.0254125163837949	16.051018934879	6.16584384514376e-05	0.0064794114000336	6.40013668213214	10.577693230879	1.45513805188548	1	17192393	17192516	124	+	11	15	21	37	39	63	AT1G45688.2	AT1G45688:E004	AT1G45688	E004	61.002156921777	0.0174504985927844	22.6911273617015	1.90244292368587e-06	0.0001831430282782	9.84402275120803	13.3521555361734	0.889352902502008	1	17192393	17192516	124	+	32	46	56	41	44	49	76	52	67	136	86	45	AT1G45688.2
AT1G47570	E001	59.8337279664044	0.0156968468296869	31.7606547074833	1.74389945766139e-08	4.93986870359322e-06	9.16048419299551	15.0676467869831	1.44687913446141	1	17477579	17478654	1076	+	32	23	46	90	91	90	AT1G47570.1	AT1G47570:E001	AT1G47570	E001	323.875181396541	0.0480297944033271	49.8156539234481	1.6889110157776599e-12	4.34073918533955e-10	18.0505116524438	33.7892928941561	1.90681621806039	1	17477579	17478654	1076	+	86	201	198	200	172	204	484	292	286	1049	675	184	AT1G47570.1
AT1G48310	E003	4.35788746660465	0.0391709755873894	18.4844299015597	1.71298016892047e-05	0.0022555218296257	4.52816742158888	1.25362485606888	-3.70709562215303	1	17848946	17849017	72	-	6	8	9	1	1	0	AT1G48310.3	AT1G48310:E003	AT1G48310	E003	10.4744152917866	0.0545719405674434	15.5396706161777	8.07918720261074e-05	0.0045115983429417	5.7196415114648	3.62628143024853	-1.3172397406317	1	17848946	17849017	72	-	16	21	15	20	20	10	6	2	3	1	10	7	AT1G48310.3
AT1G49630	E022	3.73824119845243	0.0678439818478161	15.9423498816213	6.53011585643907e-05	0.0068063047348207	0.9440420941159	4.25954777380099	4.34887788118132	1	18373784	18373884	101	-	0	0	1	8	5	10	AT1G49630.4	AT1G49630:E022	AT1G49630	E022	4.9076900021012	0.260677810847253	10.3519580571996	0.0012933742072439	0.0383556216692105	2.07204305523891	4.36891650729754	2.15423714918045	1	18373784	18373884	101	-	0	10	3	1	0	0	8	5	2	13	6	7	AT1G49630.4
AT1G49660+AT1G49650	E001	835.704361825884	0.0009386804884908	129.761486440951	4.6209756684492495e-30	8.15469418824153e-27	40.1063651874264	47.0675351224706	0.507440169739985	1	18377154	18378633	1480	-	516	726	670	1097	1147	992	AT1G49650.1	AT1G49660+AT1G49650:E001	AT1G49660+AT1G49650	E001	3314.66140479552	0.0025485896283289	63.3751094558437	1.7086343718072402e-15	5.882860380516709e-13	69.265581259331	74.0245562539967	0.268076319975131	1	18377154	18378633	1480	-	2540	3834	3489	2926	3749	3742	3521	2778	3230	4556	5220	1639	AT1G49650.1
AT1G49660+AT1G49650	E003	2429.70857598054	0.0008255440110342	137.782808900019	8.12997036904374e-32	1.56024293844911e-28	72.2019345159258	66.6032907818503	-0.289660117092634	1	18378635	18379901	1267	-	1902	2747	2823	2499	2667	2108	AT1G49660.1	AT1G49660+AT1G49650:E003	AT1G49660+AT1G49650	E003	5063.9638221129	0.0025342142128089	61.6947439344619	4.0104942163875e-15	1.33330260353391e-12	85.1662313745939	80.8916780406076	-0.226100266587862	1	18378635	18379901	1267	-	4861	6796	6342	4930	6452	7589	4903	3148	4017	5509	7046	2382	AT1G49660.1
AT1G49730	E001	57.7832974328193	0.00596745677098	12.4614686520571	0.00041543317433	0.0282593953278189	10.6862208600453	13.6424234559435	0.710205561809051	1	18402506	18402529	24	-	37	63	53	58	77	66	AT1G49730.1	AT1G49730:E001	AT1G49730	E001	367.084005664207	0.0056217651319872	10.145231932008	0.0014467496036385	0.04148814054562	29.6854613213746	26.897289406599	-0.303473452292016	1	18402506	18402529	24	-	327	432	350	305	469	301	404	382	310	463	576	192	AT1G49730.1
AT1G49950	E010	30.976150485825	0.0280993021529053	46.9535909652814	7.26876857983941e-12	3.41276464850992e-09	11.6652907316954	4.65850339994935	-2.65733562379785	1	18497084	18497128	45	-	40	42	69	13	3	12	"c(""AT1G49950.3"", ""AT1G49950.1"")"	AT1G49950:E010	AT1G49950	E010	63.4959673904711	0.0071537175060871	119.012452354818	1.04074107388933e-27	9.99549637701707e-25	15.1492972837702	8.63794117210756	-1.63972160089793	1	18497084	18497128	45	-	92	146	103	79	137	112	31	32	16	47	50	11	"c(""AT1G49950.3"", ""AT1G49950.1"")"
AT1G49980	E019	29.3607456184258	0.0191363029384604	11.5166655676694	0.0006897500234923	0.0406016554162237	6.6728374157772	9.81204800456621	1.11647527792325	1	18511963	18511993	31	+	10	15	18	61	48	35	"c(""AT1G49980.3"", ""AT1G49980.4"", ""AT1G49980.7"", ""AT1G49980.6"", ""AT1G49980.5"", ""AT1G49980.2"", ""AT1G49980.8"")"	AT1G49980:E019	AT1G49980	E019	77.598571259005	0.0082500598784543	57.7334638648178	3.00152766013049e-14	9.21396057343086e-12	10.4241421908965	15.1254540342648	1.08862752142027	1	18511963	18511993	31	+	38	49	33	37	77	48	113	86	71	156	156	60	"c(""AT1G49980.3"", ""AT1G49980.4"", ""AT1G49980.7"", ""AT1G49980.6"", ""AT1G49980.5"", ""AT1G49980.2"", ""AT1G49980.8"")"
AT1G52360	E029	78.8254504633952	0.0127958187777019	33.1192766178658	8.66751489178265e-09	2.59400304353877e-06	10.2136026319221	16.4952131419161	1.39595760022062	1	19505448	19505698	251	+	39	38	28	137	124	125	AT1G52360.4	AT1G52360:E029	AT1G52360	E029	333.468118003212	0.0026623160375117	408.263612100093	8.75176107438432e-91	1.10563017289868e-86	19.1730839003532	32.4215915755062	1.59768292812606	1	19505448	19505698	251	+	155	227	152	151	211	167	468	375	372	763	677	245	AT1G52360.4
AT1G52510	E013	81.0277487890716	0.0080322692521844	20.0526856665907	7.53376565362632e-06	0.001126250283156	12.0077605678827	16.3063996739612	0.892260146081929	1	19564837	19564981	145	-	42	69	52	123	134	86	AT1G52510.2	AT1G52510:E013	AT1G52510	E013	122.294871950172	0.0122086825556783	40.0722930981071	2.44735723956731e-10	4.90163870937339e-08	13.3407551271021	18.540478537864	0.969695592336643	1	19564837	19564981	145	-	79	100	75	53	91	55	168	138	138	160	277	98	AT1G52510.2
AT1G53440	E023	1274.20544326031	0.0002714089709556	14.9638826704034	0.0001095887731818	0.0102737337023614	53.8741173340457	51.6609961750794	-0.13844386543207	1	19950953	19951562	610	+	784	1120	1229	1608	1654	1457	AT1G53440.1	AT1G53440:E023	AT1G53440	E023	3868.58881416947	0.0005960721349523	23.480715237062	1.26172156478698e-06	0.0001278316200049	74.6141355372649	72.1367194494629	-0.137989194820159	1	19950953	19951562	610	+	2048	2937	2673	2286	3171	2876	4768	3956	4463	6710	7576	2760	AT1G53440.1
AT1G53800	E008	44.0904282343984	0.0185869688377589	83.5985687168464	6.06169377348271e-20	5.8165740315175e-17	14.9104429722781	5.52801163750701	-2.87767393130038	1	20082696	20082705	10	+	70	62	68	11	23	14	AT1G53800.4	AT1G53800:E008	AT1G53800	E008	44.2528143733312	0.0156515353472097	103.995160937168	2.02810788673518e-24	1.45449875307551e-21	13.3554076019411	6.47898357081607	-2.10368155094291	1	20082696	20082705	10	+	64	94	50	81	85	97	19	20	19	20	26	9	AT1G53800.4
AT1G54030	E005	62.7489385157617	0.0032476902156305	37.6092532037151	8.64334815371956e-10	3.02280920738169e-07	10.3267512868061	14.8930750859562	1.0653305581464	1	20169030	20169099	70	+	32	50	53	87	79	88	AT1G54030.2	AT1G54030:E005	AT1G54030	E005	161.783333695714	0.006199683465294	236.838684172011	1.92323420122714e-53	8.77379442599821e-50	12.8227363516743	23.5961718263576	1.80700099133082	1	20169030	20169099	70	+	45	88	96	60	90	100	209	235	200	346	344	105	AT1G54030.2
AT1G54390	E013	14.6502346945816	0.0138819489346931	26.0014768492624	3.41156283025789e-07	7.30512191533464e-05	7.4844442051722	3.58065436588294	-2.13065673427242	1	20306636	20306697	62	-	21	26	21	5	4	6	"c(""AT1G54390.7"", ""AT1G54390.8"", ""AT1G54390.5"")"	AT1G54390:E013	AT1G54390	E013	19.3336910259267	0.0973050252542024	10.5384822244642	0.0011691439215309	0.0357618940086062	7.74822631848207	4.82177227711458	-1.37306380296656	1	20306636	20306697	62	-	20	22	31	42	45	37	1	15	4	8	8	10	"c(""AT1G54390.7"", ""AT1G54390.8"", ""AT1G54390.5"")"
AT1G54440	E018	92.103068491397	0.0019944780802608	61.1299407982241	5.3429379900425405e-15	3.36189044922635e-12	12.4874996159004	18.1790090985454	1.09693445381578	1	20326957	20327359	403	+	45	76	81	134	139	101	AT1G54440.4	AT1G54440:E018	AT1G54440	E018	119.809727973262	0.0123561924559077	31.3615556690943	2.14180122081618e-08	3.14309745357029e-06	14.2560118576267	18.9705882069734	0.843298830494891	1	20326957	20327359	403	+	77	150	88	120	118	92	123	122	92	263	200	56	AT1G54440.4
AT1G55080	E004	8.7386975044945	0.022963095757701	17.6981706030498	2.58875450271675e-05	0.0032052538613072	2.82132831084854	6.09406831750405	2.22430029412458	1	20553324	20553402	79	-	1	4	4	12	18	17	AT1G55080.2	AT1G55080:E004	AT1G55080	E004	28.9941405262069	0.0580137323378125	18.336043044595	1.85170527658774e-05	0.0013176311134512	6.21232618793155	9.71951562860332	1.29827138241732	1	20553324	20553402	79	-	23	37	10	12	29	3	46	31	26	49	45	26	AT1G55080.2
AT1G55310	E007	226.005109759927	0.0019528686663245	28.8291749562005	7.90513094106591e-08	1.96070234795129e-05	21.0690495961493	25.5552430220771	0.572943083863898	1	20631120	20631352	233	+	108	165	187	341	349	265	AT1G55310.4	AT1G55310:E007	AT1G55310	E007	734.59495873369	0.0033602209448754	24.6752536282692	6.78498095258133e-07	7.42873994536225e-05	36.4203218530315	40.7124701351957	0.360637117239143	1	20631120	20631352	233	+	472	792	714	502	879	595	754	610	746	1198	1191	507	AT1G55310.4
AT1G55310	E008	347.878942948841	0.0017962787888926	23.3010544176511	1.38524043485953e-06	0.0002513900283262	26.5692283332049	30.8104694547334	0.445837725187035	1	20631353	20631686	334	+	210	270	257	469	477	460	"c(""AT1G55310.6"", ""AT1G55310.4"")"	AT1G55310:E008	AT1G55310	E008	1019.58943770706	0.0018516910378937	12.9105728160068	0.0003267312875152	0.0137377708170026	43.3929918310302	46.0213090968719	0.19726962562267	1	20631353	20631686	334	+	687	1067	983	839	1259	1016	1030	819	1074	1473	1619	637	"c(""AT1G55310.6"", ""AT1G55310.4"")"
AT1G55490	E016	10.3098144663676	0.179251799474306	11.860470184144	0.000573380660962	0.0356257114032777	2.22571810863477	6.58870999880938	3.13440007966723	1	20718707	20718830	124	-	0	5	0	31	20	12	AT1G55490.5	AT1G55490:E016	AT1G55490	E016	17.7577043862348	0.0360109547178379	62.4082851427671	2.79146392712379e-15	9.45252997277102e-13	3.31368493368674	8.32209765623884	2.66408527544433	1	20718707	20718830	124	-	2	4	5	8	9	4	27	23	17	36	44	20	AT1G55490.5
AT1G55490	E017	17.338698400479	0.0211045562521258	25.0321680766055	5.63817715445088e-07	0.0001130064410604	3.88333492826675	8.17055733030654	2.15023983383901	1	20718831	20718847	17	-	4	9	2	40	30	26	"c(""AT1G55490.3"", ""AT1G55490.5"")"	AT1G55490:E017	AT1G55490	E017	19.625145517037	0.0167420462217353	74.9752729737605	4.76646474985764e-18	2.1043173085984402e-15	3.8807350039188	8.6998074960629	2.33665498997961	1	20718831	20718847	17	-	2	7	12	6	9	8	30	27	18	47	46	17	"c(""AT1G55490.3"", ""AT1G55490.5"")"
AT1G55490	E018	21.1835936863898	0.0077434571331124	25.6671510973406	4.05673906967279e-07	8.520261961243e-05	4.90961199040544	8.74809775531449	1.67074069635164	1	20718848	20718885	38	-	8	9	7	38	41	31	"c(""AT1G55490.3"", ""AT1G55490.5"", ""AT1G55490.4"")"	AT1G55490:E018	AT1G55490	E018	21.0389744907627	0.0264415353708207	61.4342940127962	4.57767388831568e-15	1.50963963459008e-12	4.06129925669083	8.95105476979185	2.28794389724279	1	20718848	20718885	38	-	4	7	12	10	9	6	30	31	14	54	48	19	"c(""AT1G55490.3"", ""AT1G55490.5"", ""AT1G55490.4"")"
AT1G55490	E019	19.8870769012737	0.0108785764429797	19.4376031247384	1.03940296691316e-05	0.0014844608140481	4.91643367672762	8.37949983400338	1.54203481107805	1	20718886	20719068	183	-	10	6	8	34	41	26	"c(""AT1G55490.3"", ""AT1G55490.4"")"	AT1G55490:E019	AT1G55490	E019	21.4408035628168	0.0211280760155708	84.9898943650816	2.9989390669386703e-20	1.5391305026296e-17	3.75024783665685	9.28132996475631	2.62342639872017	1	20718886	20719068	183	-	3	4	14	6	9	5	31	28	20	72	45	17	"c(""AT1G55490.3"", ""AT1G55490.4"")"
AT1G55500	E013	30.8649883566634	0.0209432911446895	13.1817193749516	0.000282693265919	0.021294430242708	6.47148627605765	10.0391259448093	1.27144519755399	1	20722293	20722308	16	+	11	12	16	40	51	63	"c(""AT1G55500.2"", ""AT1G55500.4"")"	AT1G55500:E013	AT1G55500	E013	78.1388826728957	0.0035163813192554	83.757369235799	5.59381517802706e-20	2.81804740588264e-17	10.8861166221301	15.8294557348568	1.09621328345931	1	20722293	20722308	16	+	41	63	63	46	59	77	81	75	86	198	149	38	"c(""AT1G55500.2"", ""AT1G55500.4"")"
AT1G55810	E006	20.7033510747039	0.0085936682830264	17.0718844091507	3.5991208652975e-05	0.0041925115815563	5.2049181376334	8.38966195270513	1.38079442839004	1	20860832	20861207	376	+	6	12	8	31	39	35	"c(""AT1G55810.6"", ""AT1G55810.7"", ""AT1G55810.5"", ""AT1G55810.2"")"	AT1G55810:E006	AT1G55810	E006	433.328454611536	0.0062078688935225	46.3995681617922	9.643676333065879e-12	2.2529164317668203e-09	26.640655714017	33.493009965467	0.70968712770685	1	20860832	20861207	376	+	263	436	337	282	415	288	445	404	480	910	746	279	"c(""AT1G55810.6"", ""AT1G55810.7"", ""AT1G55810.5"", ""AT1G55810.2"")"
AT1G56500	E002	3373.06978349475	0.0018693141955649	20.3125765783728	6.57668697380426e-06	0.0009957778610336	82.1773536077518	75.3981483664699	-0.32542752678982	1	21159744	21160129	386	+	2938	3775	3897	3298	3459	2929	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"	AT1G56500:E002	AT1G56500	E002	2364.62750587613	0.0016218786145732	50.8635671318546	9.90145012204303e-13	2.60598550712079e-10	66.4851787391429	60.3892175268479	-0.36549154314984	1	21159744	21160129	386	+	2184	3601	2590	2324	2769	2620	2563	1656	2177	2734	3320	1102	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"
AT1G56500	E003	1386.45259590694	0.0008558465576495	12.4363141395602	0.000421065938775	0.0285792456145605	56.7775299814296	52.9939088173814	-0.229875202474641	1	21160208	21160308	101	+	1097	1494	1687	1524	1425	1188	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"	AT1G56500:E003	AT1G56500	E003	1916.72352255769	0.0017810109733805	32.0039080690565	1.53862731431433e-08	2.30558249164664e-06	61.031648030692	55.8989128376016	-0.322396681383776	1	21160208	21160308	101	+	1879	2918	2008	1787	2343	1897	2041	1519	1775	2213	2669	884	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"
AT1G56500	E007	832.253619261766	0.0003167862595505	20.0328792079414	7.61219975932047e-06	0.0011346611932509	45.5488515272714	42.0028411580402	-0.257202328515929	1	21160862	21160961	100	+	635	922	1042	843	874	742	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"	AT1G56500:E007	AT1G56500	E007	1289.86857472672	0.0007039969084025	90.6480212345851	1.7164361295962402e-21	9.720473739167261e-19	52.7367478813102	47.0670504669903	-0.394096270919801	1	21160862	21160961	100	+	1202	1918	1495	1238	1642	1408	1276	996	1136	1596	1840	540	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"
AT1G56500	E008	655.042871368653	0.0003053387167598	14.7779205650876	0.0001209433305006	0.0110988819675813	40.7043177032319	37.6669404970754	-0.241737400772774	1	21161314	21161372	59	+	518	714	797	669	683	590	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"	AT1G56500:E008	AT1G56500	E008	930.016537196389	0.0009401454615895	56.1656771007908	6.661432450673461e-14	1.9712078815117198e-11	45.8091050066936	40.9850769863013	-0.370312742631908	1	21161314	21161372	59	+	835	1403	1024	906	1172	1021	910	725	802	1114	1388	416	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"
AT1G56500	E017	624.535326699462	0.000581250982896	14.6063237118027	0.0001324692748195	0.0118866205511667	37.2172384381799	39.5973434846359	0.192676803107998	1	21164039	21164161	123	+	402	579	694	752	730	680	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"	AT1G56500:E017	AT1G56500	E017	478.33349357016	0.001668490357142	14.7470956789761	0.0001229367490881	0.006345112563247	30.8243633815937	32.7381710561375	0.188315062726565	1	21164039	21164161	123	+	370	577	411	383	439	435	536	426	503	802	701	271	"c(""AT1G56500.2"", ""AT1G56500.1"", ""AT1G56500.3"")"
