groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Wang_Col.0_1.bam	countData.Wang_Col.0_2.bam	countData.Wang_fio1_1.bam	countData.Wang_fio1_2.bam	transcripts_y
AT3G26090+AT3G26085	E021	123.113751747165	0.0015463915388289	34.4162875932509	4.449838648238951e-09	1.38296301146584e-06	19.48828693082	15.3761663564009	-0.69478649045055	3	9533949	9534022	74	+	114	157	155	105	110	95	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E021	AT3G26090+AT3G26085	E021	76.9196474290135	0.0056882224028273	13.1595911539385	0.0002860512915965	0.0443142302483087	12.0219457092613	9.038441169436	-0.828182501798538	3	9533949	9534022	74	+	81	87	71	65	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26890+AT3G26900	E005	958.312318825452	0.0008711204736943	63.1609790517487	1.90484795469055e-15	1.24447364461124e-12	42.8497463539695	50.6076626084742	0.534506590244728	3	9907639	9908052	414	-	774	1028	1039	1062	1010	888	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E005	AT3G26890+AT3G26900	E005	570.489928478705	0.0010799873685045	30.7150721608998	2.98834772331246e-08	8.4949440265833e-05	25.7930261049832	30.7092324107515	0.525901416280021	3	9907639	9908052	414	-	510	473	616	722	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E009	1957.0346616549	0.0007646514900259	209.885805703641	1.45472129306064e-47	5.58358400309001e-44	57.1957595538048	70.3693505572987	0.721706259132189	3	9909318	9910792	1475	-	1447	2012	1994	2183	2335	1950	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E009	AT3G26890+AT3G26900	E009	1262.72272923258	0.0026778108117682	41.6411436164074	1.0966102627811601e-10	6.88368580594041e-07	36.5508999743795	45.390727953547	0.68312566523479	3	9909318	9910792	1475	-	984	1064	1546	1559	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E011	46.4120084985407	0.0233091608940366	19.7870704694202	8.65662835303327e-06	0.0012669705920316	8.24277106281204	13.5997794593926	1.45372919363994	3	9910873	9910944	72	-	37	24	33	79	57	53	"c(""AT3G26890.3"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E011	AT3G26890+AT3G26900	E011	27.9509866620387	0.0375324867700843	15.4563731847656	8.44317487528593e-05	0.0226882855539982	4.10515222619651	8.40478402074166	2.07194793236906	3	9910873	9910944	72	-	12	12	34	62	"c(""AT3G26890.3"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"
AT3G26890+AT3G26900	E012	122.564949752881	0.0104393585703705	102.02169218384	5.49170924054157e-24	6.7995332233899e-21	11.3634007410011	23.6925422918784	2.15311600917449	3	9910945	9911367	423	-	58	74	49	192	201	190	"c(""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E012	AT3G26890+AT3G26900	E012	72.3907316004327	0.00542997839001	66.7454654041301	3.08927233837842e-16	4.84802597334064e-12	6.69872850236325	13.3999856267946	2.01154839318909	3	9910945	9911367	423	-	30	34	113	131	"c(""AT3G26890.8"", ""AT3G26890.7"")"
AT3G26890+AT3G26900	E030	622.63982199764	0.0008929656367204	90.5630263162741	1.79177508604088e-21	1.92371488783116e-18	40.2845178389477	33.4941924927289	-0.570516271819585	3	9912774	9912873	100	-	626	847	1023	420	430	353	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E030	AT3G26890+AT3G26900	E030	632.335188152768	0.0021622092117001	13.3385578552357	0.0002600042269858	0.0421026738953376	30.8129680194455	27.59979319898	-0.332967214449747	3	9912774	9912873	100	-	761	665	536	532	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E031	662.731009043295	0.0003980885485188	140.208412738452	2.39683936245681e-32	4.84193088576307e-29	41.5145283139222	34.2980341075835	-0.592322746300477	3	9913002	9913084	83	-	684	922	1056	445	457	363	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E031	AT3G26890+AT3G26900	E031	878.13624488834	0.0005211387900014	36.9088865952312	1.2378048028825601e-09	6.26612727487624e-06	35.9680683972935	32.2805230799472	-0.332425361377462	3	9913002	9913084	83	-	1018	962	698	788	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E032	573.288450007555	0.0003623414545279	105.912608392089	7.70597505080647e-25	1.0111951705558301e-21	38.5571403955789	32.4803658235688	-0.527540862092417	3	9913212	9913299	88	-	593	798	876	401	391	335	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E032	AT3G26890+AT3G26900	E032	747.062988179991	0.0009996672614657	22.7949996412742	1.80234037364197e-06	0.0018486475632418	33.3056160010757	29.9567401336615	-0.322906348808209	3	9913212	9913299	88	-	842	838	582	688	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G27050+AT3G27060	E009	2874.76172694823	0.0005478868970689	29.111701129513	6.8323086563779e-08	1.72811259969308e-05	71.3659432980371	76.7133593895793	0.265962065832815	3	9979844	9980461	618	-	1883	2548	2719	3743	3525	3234	AT3G27060.1	AT3G27050+AT3G27060:E009	AT3G27050+AT3G27060	E009	3025.47445871574	0.0005356430913026	13.0792411190769	0.0002985863982216	0.0455811887736588	60.7863569596295	58.7359361800087	-0.118288038991532	3	9979844	9980461	618	-	3133	3140	2808	2972	AT3G27060.1
AT3G46640	E009	237.158050976655	0.0013116888972292	102.849694217218	3.61565218226472e-24	4.55009081592706e-21	20.1864580711133	25.6768627549731	0.713373015906843	3	17185355	17186959	1605	+	98	106	152	412	390	336	AT3G46640.2	AT3G46640:E009	AT3G46640	E009	314.815860365716	0.0047100734168504	14.9203275301172	0.0001121480457331	0.0259579719247067	23.3562695763702	19.0630257914754	-0.600887038140358	3	17185355	17186959	1605	+	284	319	328	333	AT3G46640.2
AT3G49060+AT3G49055	E021	22.3567907942407	0.0102178743610968	25.3327351552742	4.82451226094161e-07	9.90933993887774e-05	5.46676596635217	9.38719407839068	1.56447781057645	3	18191186	18191703	518	-	6	15	15	33	32	40	AT3G49060.3	AT3G49060+AT3G49055:E021	AT3G49060+AT3G49055	E021	11.9275730868461	0.0683813576578525	16.9087522850215	3.92203261807623e-05	0.0144142506039185	1.77512527819468	5.64190622007769	3.33886934516229	3	18191186	18191703	518	-	4	0	26	22	AT3G49060.3
AT3G56130	E006	80.5574139858665	0.0021885973908321	11.571999443338	0.0006695238674768	0.0398109989828526	15.5230682702714	13.0184791686164	-0.513178235943958	3	20827694	20827900	207	+	67	81	85	90	96	69	"c(""AT3G56130.3"", ""AT3G56130.2"")"	AT3G56130:E006	AT3G56130	E006	64.4885744372051	0.0057224578510216	24.5016051424897	7.42479570161796e-07	0.0010592551038641	11.4823765133399	7.6472464782868	-1.17881299841034	3	20827694	20827900	207	+	81	76	44	51	"c(""AT3G56130.3"", ""AT3G56130.2"")"
AT3G57050	E014	881.835624749958	0.0008464514000251	39.0114684710027	4.2132318461087e-10	1.53647858748947e-07	47.3538897979416	42.1384632061222	-0.371757687745141	3	21114162	21114206	45	-	711	1035	1223	781	869	718	"c(""AT3G57050.1"", ""AT3G57050.3"", ""AT3G57050.4"")"	AT3G57050:E014	AT3G57050	E014	263.891720948141	0.0032718976106793	12.9046339676445	0.0003277696266419	0.0474513056075166	20.8739709993947	17.58656076521	-0.504762862225852	3	21114162	21114206	45	-	310	274	210	251	"c(""AT3G57050.1"", ""AT3G57050.3"", ""AT3G57050.4"")"
AT4G01995	E003	37.6250870133417	0.0165164552238562	11.2488436942065	0.0007967263347369	0.0450945809918014	8.20933224273267	11.4795171250588	0.972385017044082	4	873195	873283	89	+	23	31	35	67	40	37	AT4G01995.3	AT4G01995:E003	AT4G01995	E003	12.2466368391931	0.097518299601695	13.3424702983536	0.000259462330823	0.0421026738953376	1.7958131823905	5.65744031484937	3.31337834378632	4	873195	873283	89	+	1	3	30	19	AT4G01995.3
AT4G03430	E007	3546.52916837429	0.0060374828131968	39.5502205486033	3.1973031573170603e-10	1.18570520227751e-07	77.0537284490262	83.8639574038863	0.323171163302558	4	1517213	1520563	3351	-	2309	3351	3626	4371	4365	3767	"c(""AT4G03430.3"", ""AT4G03430.1"", ""AT4G03430.2"")"	AT4G03430:E007	AT4G03430	E007	4152.95201378072	0.0043442320073659	15.0320752730289	0.0001056993488131	0.0252322146049897	67.4788564036573	69.135127208125	0.0875655622419185	4	1517213	1520563	3351	-	3805	3617	4495	4903	"c(""AT4G03430.3"", ""AT4G03430.1"", ""AT4G03430.2"")"
AT4G03490	E013	9.11765753435879	0.0273807580020737	12.5233018018906	0.0004019080220022	0.0276579733832409	3.317104364161	6.09382524754531	1.75685182085942	4	1552154	1552784	631	-	3	8	2	18	17	10	"c(""AT4G03490.2"", ""AT4G03490.5"", ""AT4G03490.3"", ""AT4G03490.1"", ""AT4G03490.4"")"	AT4G03490:E013	AT4G03490	E013	20.1009841884458	0.0186327484727486	15.8213452103709	6.96127507996772e-05	0.0200447680655856	3.79970917541203	6.63485290889025	1.61077019601803	4	1552154	1552784	631	-	10	8	26	42	"c(""AT4G03490.2"", ""AT4G03490.5"", ""AT4G03490.3"", ""AT4G03490.1"", ""AT4G03490.4"")"
AT4G09010	E001	1105.68678639188	0.0008877129282404	24.7564984045988	6.50491156093847e-07	0.0001275477741955	47.74138793936	51.8472336566138	0.26862603900674	4	5777397	5777501	105	-	796	1190	1184	1164	1321	1088	AT4G09010.1	AT4G09010:E001	AT4G09010	E001	1055.34000752064	0.0015102636378552	13.4130344799345	0.0002498818557013	0.0414526527453111	39.6554486874143	35.6488634261979	-0.33161832627018	4	5777397	5777501	105	-	1011	1018	1105	1103	AT4G09010.1
AT4G15020	E004	911.32472373653	0.0006647997517191	18.6091403098908	1.60449414566422e-05	0.0021316375968801	46.6384795686236	44.4968841873287	-0.150286486751781	4	8575806	8577630	1825	+	710	806	1011	993	1085	933	"c(""AT4G15020.1"", ""AT4G15020.2"")"	AT4G15020:E004	AT4G15020	E004	1102.74012489154	0.0007665697464894	18.1759102595476	2.01410398679079e-05	0.0100472561813257	39.4609886840228	37.337368570186	-0.172737043434479	4	8575806	8577630	1825	+	1126	981	1179	1146	"c(""AT4G15020.1"", ""AT4G15020.2"")"
AT4G17570	E008	92.3685583156931	0.0021662617375305	79.6684720313895	4.42810567195612e-19	3.975713823482e-16	11.6874415061424	18.2750554385376	1.30493917429211	4	9785984	9785995	12	-	43	60	57	131	147	138	"c(""AT4G17570.2"", ""AT4G17570.3"")"	AT4G17570:E008	AT4G17570	E008	63.0031800902253	0.0055775868856824	34.0197757876003	5.45547715341879e-09	2.12872770334439e-05	7.03359227710004	11.5671065077921	1.44227987488091	4	9785984	9785995	12	-	30	33	99	104	"c(""AT4G17570.2"", ""AT4G17570.3"")"
AT4G21585+AT4G21580	E023	63.028301198087	0.0281682442040631	19.3961295275039	1.06222119386424e-05	0.0015030674644606	14.7190055993532	9.14241658298189	-1.3842583748829	4	11479114	11479206	93	+	86	83	98	39	41	17	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"	AT4G21585+AT4G21580:E023	AT4G21585+AT4G21580	E023	26.7833260708255	0.0171443437942398	15.8027972948017	7.02984993851021e-05	0.0200978331296303	7.64453532068561	4.41371249753914	-1.58805780452269	4	11479114	11479206	93	+	36	37	12	18	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G21750	E003	25.9607647776254	0.0186524524489812	13.7386551141758	0.0002100858657031	0.0170478239753702	6.41130124182314	9.81496702764255	1.23296666304107	4	11555716	11555950	235	+	16	20	16	49	34	26	"c(""AT4G21750.3"", ""AT4G21750.4"")"	AT4G21750:E003	AT4G21750	E003	13.288554561705	0.032672206652149	12.8072214584444	0.0003452839852267	0.0489925507103256	2.67503269283858	5.61402397312756	2.14094982050013	4	11555716	11555950	235	+	6	3	25	23	"c(""AT4G21750.3"", ""AT4G21750.4"")"
AT4G26530+AT4G26520+AT4G26510	E001	116.261249648977	0.0029029468925636	28.9332461358193	7.49159788888501e-08	1.87021955102523e-05	15.8135894947103	18.288462853358	0.425993116809476	4	13381687	13383924	2238	+	104	116	125	124	132	99	"c(""AT4G26510.3"", ""AT4G26510.2"")"	AT4G26530+AT4G26520+AT4G26510:E001	AT4G26530+AT4G26520+AT4G26510	E001	1844.39791521116	0.0004061885193383	19.0735275665287	1.25777506670334e-05	0.0073105147775119	50.0742077035003	46.9229029658542	-0.211912377057196	4	13381687	13383924	2238	+	1829	1667	1845	2089	"c(""AT4G26510.3"", ""AT4G26510.2"")"
AT4G26530+AT4G26520+AT4G26510	E025	658.382974501845	0.0012034888177515	120.719937859599	4.40071469424645e-28	7.187677946889981e-25	36.5906518286983	42.367577556697	0.457397466525812	4	13388784	13389037	254	+	455	731	787	764	711	583	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"	AT4G26530+AT4G26520+AT4G26510:E025	AT4G26530+AT4G26520+AT4G26510	E025	513.893114917479	0.001322341456452	19.1895084872109	1.18362129265511e-05	0.0070358664044567	28.609325227337	24.9349304838518	-0.412598932788605	4	13388784	13389037	254	+	559	480	480	537	"c(""AT4G26520.4"", ""AT4G26520.1"", ""AT4G26520.3"", ""AT4G26520.2"")"
AT4G26965	E003	55.6533217456312	0.004833656636859	67.4299415386848	2.18308269124391e-16	1.60367792146736e-13	9.09106697799385	15.3601630348574	1.52508473813289	4	13539829	13539832	4	+	32	60	44	77	72	59	AT4G26965.2	AT4G26965:E003	AT4G26965	E003	55.2646618505061	0.010514592847203	23.4314696259092	1.2944357400804e-06	0.0015159484710937	7.03548683579916	11.0587736928791	1.31088788125235	4	13539829	13539832	4	+	31	46	65	87	AT4G26965.2
AT4G28706+AT4G28710	E005	194.527709804342	0.0060311056208325	25.5953983246412	4.21042293680319e-07	8.8309594738715e-05	23.3467681161844	17.8662139418748	-0.789228078942076	4	14167969	14167974	6	+	250	272	285	97	109	110	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"")"	AT4G28706+AT4G28710:E005	AT4G28706+AT4G28710	E005	82.4630071654948	0.004430695589328	16.5080115757556	4.84449417511489e-05	0.01636597282232	12.0823345125773	9.05749809333807	-0.836653607688852	4	14167969	14167974	6	+	110	99	57	54	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"")"
AT4G28706+AT4G28710	E006	257.057377242786	0.0066083113925467	18.0447739716567	2.15770116215684e-05	0.0027423167171021	26.4153446509025	21.2464671801355	-0.647093305480848	4	14167975	14168038	64	+	322	353	364	132	165	153	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E006	AT4G28706+AT4G28710	E006	156.84335984799	0.0040332831811389	14.647028575985	0.0001296388618234	0.0286137218351902	16.2549728193214	13.0801823903078	-0.634596844579668	4	14167975	14168038	64	+	211	170	104	129	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E009	412.20551628162	0.001635947050482	29.6774716975832	5.10243673367555e-08	1.31508338177234e-05	32.6076075006801	27.9147286277244	-0.469944688455984	4	14168464	14168538	75	+	438	575	625	248	272	271	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E009	AT4G28706+AT4G28710	E009	341.379289613618	0.0016045605864364	17.901856818907	2.32594067895739e-05	0.010928508882918	23.2285464218298	20.0427037269748	-0.436860813337965	4	14168464	14168538	75	+	425	365	256	298	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E010	421.172680512009	0.0010453576400537	48.7101325292316	2.96729435885238e-12	1.4416731104892602e-09	33.20845526499	27.7777212949199	-0.540405587068486	4	14168655	14168707	53	+	437	597	673	248	291	245	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E010	AT4G28706+AT4G28710	E010	184.202548338508	0.0046657376408742	14.5790553223756	0.0001344001023737	0.0290944308329444	17.6010298051018	14.147339420139	-0.639202015012776	4	14168655	14168707	53	+	253	195	124	149	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E011	646.694403193837	0.0004110713151491	83.1247912108241	7.70335004820767e-20	7.34593374472871e-17	40.4296527477687	34.2980180432942	-0.509217368516419	4	14168911	14169061	151	+	672	933	996	403	433	385	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E011	AT4G28706+AT4G28710	E011	388.476672913988	0.0015451177017274	14.0844797385103	0.0001747800298464	0.033327344913526	24.5037471345795	21.6829545488702	-0.363475549460778	4	14168911	14169061	151	+	463	419	298	353	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E028	141.498127890813	0.0024196735202201	11.1980847951298	0.0008188180029305	0.0459647595766335	17.3362619887616	20.1679461794269	0.444660109832649	4	14173722	14173878	157	+	121	165	159	118	149	138	AT4G28710.1	AT4G28706+AT4G28710:E028	AT4G28706+AT4G28710	E028	130.452962525632	0.003550934089803	17.4124371049506	3.00850981182609e-05	0.0128645355117079	11.9695528050973	15.5223605141899	0.757930119412224	4	14173722	14173878	157	+	99	106	162	167	AT4G28710.1
AT4G28706+AT4G28710	E048	240.606529814447	0.0051090980263312	22.5523385314492	2.04495448648687e-06	0.0003555626979731	21.7350894465509	27.3295205309966	0.681792484251774	4	14178842	14178981	140	+	179	260	268	219	319	221	AT4G28710.1	AT4G28706+AT4G28710:E048	AT4G28706+AT4G28710	E048	114.198508751652	0.0029650246654653	24.5677894319028	7.17409570332387e-07	0.0010414402618868	10.9057043239565	14.8296597800241	0.895050167644647	4	14178842	14178981	140	+	89	81	146	154	AT4G28710.1
AT4G28706+AT4G28710	E061	190.756860321583	0.0010222188021365	28.239688984657	1.07184077359835e-07	2.55527506165458e-05	19.7849881490139	23.7892620333577	0.545127818946805	4	14181476	14181558	83	+	157	224	202	196	203	170	AT4G28710.1	AT4G28706+AT4G28710:E061	AT4G28706+AT4G28710	E061	101.530076360497	0.0037290419083078	17.4303458425673	2.98029818313221e-05	0.0128489333565143	10.4484887214687	13.8433289031177	0.81852785495439	4	14181476	14181558	83	+	87	69	127	134	AT4G28710.1
AT4G33650	E015	19.7118001894676	0.0096699181655153	12.073255607529	0.0005115030051781	0.0328169897137474	8.28435260868994	5.66083817706004	-1.10155198934242	4	16164960	16164962	3	+	21	23	31	19	13	10	AT4G33650.2	AT4G33650:E015	AT4G33650	E015	18.8585523552869	0.0286809283826071	27.6137154565301	1.48124719909559e-07	0.0003141264921638	6.86129854425329	2.4691850830518	-2.95224466647224	4	16164960	16164962	3	+	30	31	7	2	AT4G33650.2
AT5G04990+AT5G05000	E002	1711.55958463138	0.0010837568536108	13.3248444757694	0.0002619126324079	0.0201258490758736	61.8961819221173	58.3213313149257	-0.203423649438262	5	1472682	1474026	1345	-	1272	1852	2024	1703	1884	1674	AT5G04990.1	AT5G04990+AT5G05000:E002	AT5G04990+AT5G05000	E002	1835.86087986065	0.0003694546764614	17.710934076873	2.5714426871296e-05	0.0116401265876239	49.5038527745106	47.0370827888175	-0.166469139274302	5	1472682	1474026	1345	-	1930	1771	1798	1839	AT5G04990.1
AT5G18620	E003	59.7919139928055	0.0059774558483116	28.223432849541	1.08088050745769e-07	2.57283076449581e-05	9.76747585720989	14.2277308470259	1.09349405983263	5	6196327	6196335	9	-	16	35	49	107	99	76	AT5G18620.2	AT5G18620:E003	AT5G18620	E003	76.7786406617001	0.006111527325158	29.6019529054184	5.30514618084025e-08	0.0001408037666597	8.08075370330869	12.5170801911279	1.27013832294038	5	6196327	6196335	9	-	41	41	107	135	AT5G18620.2
AT5G19320+AT5G19330	E002	1201.84115886802	0.0021210557586279	16.5748354254249	4.67674765978477e-05	0.0051752023036264	53.9097775292354	48.9522714295834	-0.316405770155475	5	6505096	6506974	1879	-	1027	1330	1512	1088	1217	1065	"c(""AT5G19320.1"", ""AT5G19320.2"")"	AT5G19320+AT5G19330:E002	AT5G19320+AT5G19330	E002	1298.14549983166	0.0009920490621036	27.3933528017297	1.66000860326425e-07	0.0003383205326218	43.7890489007785	39.0122998107143	-0.365023344731107	5	6505096	6506974	1879	-	1293	1263	1235	1416	"c(""AT5G19320.1"", ""AT5G19320.2"")"
AT5G19940	E006	3681.44541642554	0.0001602750630767	37.4936116680215	9.17128814607375e-10	3.20015424787887e-07	79.6173027901499	82.7325068543828	0.147073562543275	5	6740708	6740957	250	+	3094	4407	4835	3514	3485	2883	"c(""AT5G19940.1"", ""AT5G19940.2"")"	AT5G19940:E006	AT5G19940	E006	1357.26843908652	0.0003376977601902	15.3287970091644	9.03290132129217e-05	0.0232922994908796	43.505275502158	40.966606976679	-0.190681136572472	5	6740708	6740957	250	+	1186	1140	1540	1652	"c(""AT5G19940.1"", ""AT5G19940.2"")"
AT5G20490	E039	352.075812477558	0.0026791106563188	17.2958944948989	3.19877215806592e-05	0.0038129463464896	31.4454965828181	27.1847218925437	-0.439107020877747	5	6936002	6936145	144	-	245	308	376	460	388	378	"c(""AT5G20490.3"", ""AT5G20490.2"", ""AT5G20490.1"")"	AT5G20490:E039	AT5G20490	E039	113.672412190912	0.0030775275151867	14.1632946420021	0.0001676085189611	0.0325877157774147	14.2415358801886	11.4148297219761	-0.644312274371202	5	6936002	6936145	144	-	113	118	106	117	"c(""AT5G20490.3"", ""AT5G20490.2"", ""AT5G20490.1"")"
AT5G24300	E017	34.0434941932229	0.0122534429330547	14.9568863540944	0.0001099958741708	0.0103036403669657	7.59708090938079	10.9795529491484	1.06742075470713	5	8271087	8271183	97	+	10	26	32	52	59	38	AT5G24300.1	AT5G24300:E017	AT5G24300	E017	88.1009529843133	0.0066251628476054	14.6111727338983	0.0001321288599838	0.0288388235412138	12.8896380736019	9.58143427259526	-0.861868745709589	5	8271087	8271183	97	+	94	103	80	70	AT5G24300.1
AT5G35330	E008	32.1639645691944	0.0074128482141084	31.1588690957636	2.37750606442646e-08	6.57691001930442e-06	10.8800258801467	6.64900674964139	-1.42662776725869	5	13525621	13525641	21	-	39	40	50	17	19	22	"c(""AT5G35330.3"", ""AT5G35330.2"", ""AT5G35330.4"")"	AT5G35330:E008	AT5G35330	E008	19.2305955082483	0.0403820821142174	13.6186028618415	0.0002239552865229	0.0385790637424148	6.63955763543569	3.20079022649429	-2.10808526369752	5	13525621	13525641	21	-	37	21	6	9	"c(""AT5G35330.3"", ""AT5G35330.2"", ""AT5G35330.4"")"
AT5G41770	E007	206.412881576959	0.0012641521161628	12.2721175054953	0.0004597762750756	0.0304572688018402	21.2220074661078	23.770109920897	0.335923603171083	5	16720819	16721222	404	+	97	193	177	280	303	239	AT5G41770.1	AT5G41770:E007	AT5G41770	E007	227.825788302367	0.0032775657232588	16.6518870097123	4.49056136195445e-05	0.0156950620287945	19.6696481251768	16.1052959481756	-0.58726507538264	5	16720819	16721222	404	+	240	266	198	195	AT5G41770.1
AT5G44090	E014	24.4545253432058	0.0385461738868733	14.645233367803	0.0001297623986707	0.0117347162141823	5.40740424346578	9.64884462209096	1.67573632420041	5	17747340	17747759	420	-	6	16	10	30	35	56	AT5G44090.2	AT5G44090:E014	AT5G44090	E014	11.8818466176356	0.037293275186283	22.795495450259	1.80187545475241e-06	0.0018486475632418	1.57680253940214	5.55916535172275	3.63805683411562	5	17747340	17747759	420	-	2	1	26	23	AT5G44090.2
AT5G46410+AT5G46420	E008	337.665809335597	0.0007049815891559	488.194991625866	3.52016354926013e-108	1.08090141943582e-103	21.7174195414425	37.6738036995238	1.66140588330804	5	18827427	18827764	338	+	225	336	351	376	411	369	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E008	AT5G46410+AT5G46420	E008	194.920573948122	0.0050642640037542	18.3549562916004	1.83341422982402e-05	0.0095587883222762	14.5841262969146	19.0978520116971	0.790419020399718	5	18827427	18827764	338	+	160	201	210	214	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G46410+AT5G46420	E009	244.46103248373	0.0016951931150661	247.431831346368	9.426163276225619e-56	5.56614941461123e-52	18.8188005105741	31.7619855430069	1.56012141044005	5	18827998	18828786	789	+	195	217	266	265	283	256	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"	AT5G46410+AT5G46420:E009	AT5G46410+AT5G46420	E009	191.581390564566	0.0275250499190416	12.786809313417	0.0003490719854474	0.0492157754718275	13.2573027914181	20.4465994181059	1.26990247342967	5	18827998	18828786	789	+	114	183	205	285	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT5G48880	E017	188.512283581411	0.0008905285651162	26.288592698571	2.94020201495769e-07	6.42118371773049e-05	23.4491594381241	19.8274850310701	-0.496034224141272	5	19817030	19817121	92	-	154	213	227	190	185	170	"c(""AT5G48880.2"", ""AT5G48880.4"")"	AT5G48880:E017	AT5G48880	E017	55.6615798912466	0.0070957253646132	13.6861935993888	0.000216036909126	0.037922693720433	7.31508783107569	10.3527865083676	1.00653045223104	5	19817030	19817121	92	-	32	35	86	79	"c(""AT5G48880.2"", ""AT5G48880.4"")"
AT5G49970	E014	19.8966733968521	0.0543330144079273	18.1109640320114	2.08398002195606e-05	0.0026640587241541	4.22500762847042	8.965009579011	2.17549661748673	5	20332470	20332486	17	+	7	10	2	27	42	37	AT5G49970.2	AT5G49970:E014	AT5G49970	E014	6.34238117863089	0.0874250064376265	20.2842526951761	6.67476937286064e-06	0.0047397205088343	0.0326548087648462	4.35092135098395	14.1173116681593	5	20332470	20332486	17	+	0	0	16	12	AT5G49970.2
