	CRR341295	CRR341296
AT1G47340;AF:1:17355429-17356108:17356142:17355429-17356318:17356397:-	0	1
AT1G47340;AF:1:17355429-17356108:17356142:17355429-17356422:17356564:-	0	0.749079995225184
AT1G47340;AF:1:17355429-17356318:17356397:17355429-17356422:17356564:-	0.156299454140265	0
AT1G47490;RI:1:17426038:17426096-17426210:17426340:+	0.0586300968762013	0.128050041233213
AT1G47500;RI:1:17433883:17433941-17434025:17434155:+	0.0400528465947533	0.0564404122567268
AT1G47530;A5:1:17452287-17452389:17451993-17452389:+	0.00251005889622111	0
AT1G47540;A3:1:17455940-17456086:17455937-17456086:-	nan	nan
AT1G47550;A5:1:17462227-17462309:17462224-17462309:+	0.0150031624890405	0.0240647618937672
AT1G47570;A5:1:17479011-17479131:17478991-17479131:+	0.611382460932388	0.439959482686249
AT1G47570;RI:1:17482891:17482951-17483031:17483502:+	0.222452202032408	0.283785452649532
AT1G47600;A5:1:17493928-17494022:17493925-17494022:+	1	1
AT1G47740;AF:1:17566511:17566787-17567879:17566801:17567525-17567879:+	0.992739537596687	0.985641594683624
AT1G47840;A3:1:17616894-17617185:17616729-17617185:-	0.0533038559327999	0.011741459398847
AT1G47870;A3:1:17635170-17635432:17635170-17635435:+	0.624016638130422	0.639849791132873
AT1G47900;A3:1:17648077-17648158:17648071-17648158:-	0.965321955286988	1
AT1G48030;A3:1:17717320-17717421:17717316-17717421:-	0.304553162910058	0.241628935387481
AT1G48030;RI:1:17716893:17717320-17717421:17718682:-	nan	nan
AT1G48030;RI:1:17717088:17717320-17717421:17718682:-	0.181141260968487	0.211553847192979
AT1G48050;SE:1:17723980-17724059:17724110-17724249:+	0.380099851786059	0.392032378361568
AT1G48090;RI:1:17741988:17742356-17742438:17742689:-	1	1
AT1G48090;SE:1:17755033-17755387:17755452-17755660:-	0	0
AT1G48140;A3:1:17783708-17783855:17783708-17783865:+	1	1
AT1G48175;RI:1:17790397:17790538-17790913:17791013:+	1	1
AT1G48175;RI:1:17790397:17790538-17790913:17791303:+	0	0
AT1G48175;RI:1:17790397:17791013-17791089:17791303:+	nan	nan
AT1G48175;RI:1:17790913:17791013-17791089:17791303:+	1	1
AT1G48175;RI:1:17791089:17791126-17791237:17791303:+	0	0
AT1G48180;A5:1:17792773-17792848:17792773-17792863:-	nan	nan
AT1G48210;A5:1:17799213-17799518:17798584-17799518:+	0	0
AT1G48210;A5:1:17799213-17799518:17799010-17799518:+	0	0.00493784572555963
AT1G48210;A5:1:17799415-17799518:17799010-17799518:+	0.00696567395398009	0.0140716024142222
AT1G48210;A5:1:17799415-17799518:17799213-17799518:+	1	0.742011757039327
AT1G48210;AF:1:17798431:17798584-17799518:17798628:17799415-17799518:+	0.984241589738906	0.963596942334043
AT1G48210;AF:1:17798431:17798584-17799518:17798979:17799010-17799518:+	0.304645350300307	0.274202402659676
AT1G48210;AF:1:17798431:17798584-17799518:17798979:17799213-17799518:+	1	0.98703524720807
AT1G48210;RI:1:17800908:17801040-17801361:17801447:+	0.00717803473399771	0.00355207208544379
AT1G48210;RI:1:17801661:17801943-17802052:17802330:+	0.984241589738906	0.963596942334043
AT1G48230;RI:1:17806594:17806701-17806831:17806862:+	0.00859715639851495	0.0153931386996495
AT1G48260;A5:1:17816023-17816217:17816023-17816499:-	0	1
AT1G48260;A5:1:17816023-17816217:17816023-17816910:-	0	0.0846158027599023
AT1G48260;A5:1:17816023-17816499:17816023-17816910:-	0.154651512585286	0
AT1G48260;RI:1:17815952:17816023-17816217:17816972:-	nan	0
AT1G48260;RI:1:17815952:17816023-17816499:17816972:-	0	nan
AT1G48260;RI:1:17815952:17816023-17816910:17816972:-	0	0
AT1G48270;RI:1:17827953:17828154-17828239:17828440:-	0.102694309615086	0.101496368604228
AT1G48310;A3:1:17853312-17853411:17853297-17853411:-	0.151748510799607	0
AT1G48315;A5:1:17854276-17854612:17854254-17854612:+	NA	NA
AT1G48360;A3:1:17871459-17871533:17871459-17871678:+	0.593734083862617	0.359653631159474
AT1G48360;RI:1:17871319:17871459-17871533:17871738:+	0.0381868287325916	0.155705282518451
AT1G48360;RI:1:17871319:17871459-17871678:17871738:+	0.0527320555759874	0.0889482137944703
AT1G48360;RI:1:17871533:17871738-17871824:17872097:+	0.0406051240660487	0.0574261340677293
AT1G48360;RI:1:17872185:17872418-17872494:17873261:+	0	0
AT1G48380;RI:1:17878165:17878415-17878509:17878595:-	0	0
AT1G48390;A3:1:17881076-17881228:17881066-17881228:-	0	0
AT1G48410;A3:1:17890649-17890735:17890643-17890735:-	0.291605118304036	0.4022252992857
AT1G48430;RI:1:17902632:17902999-17903108:17903203:-	0.174735896517931	0.0353236248812583
AT1G48450;RI:1:17908503:17908701-17909060:17909589:-	0.997993420704073	1
AT1G48450;RI:1:17908503:17908933-17909041:17909589:-	1	0.998278441262976
AT1G48460_and_AT1G07487;A5:1:17912113-17912474:17912002-17912474:+	0.263359185380838	0.266516018963659
AT1G48490;A3:1:17927898-17928054:17927895-17928054:-	0.0470758659334478	0.299745817304568
AT1G48490;RI:1:17928054:17928633-17928719:17928930:-	1	1
AT1G48490;RI:1:17928054:17928633-17928719:17928954:-	0.777030302327141	0.724201467226296
AT1G48500;RI:1:17934188:17934248-17934328:17934662:+	0.168695952798009	0.0622705624752289
AT1G48510;A3:1:17935210-17935297:17935210-17935303:+	1	1
AT1G48510;A3:1:17935961-17936052:17935961-17936055:+	0.394938563498623	0
AT1G48510;RI:1:17935119:17935210-17935297:17935526:+	0.394938563498623	0
AT1G48510;RI:1:17935119:17935210-17935303:17935526:+	1	nan
AT1G48520;A5:1:17942176-17942265:17942172-17942265:+	0	0
AT1G48520;RI:1:17941836:17942033-17942104:17942172:+	0.00323782826167866	0.00765003457569618
AT1G48540;A3:1:17950151-17950226:17950151-17950262:+	1	0.826153051172185
AT1G48540;RI:1:17949994:17950151-17950226:17950598:+	0.0591485994514964	0.0972778432377944
AT1G48560;SE:1:17953430-17953553:17953609-17953673:+	0	0
AT1G48580;A5:1:17960664-17960781:17960664-17960798:-	0	0
AT1G48590;AF:1:17962520:17962712-17962956:17962810:17962883-17962956:+	nan	1
AT1G48590;SE:1:17963104-17963788:17963883-17963987:+	0	1
AT1G48660;A3:1:17997307-17997527:17997298-17997527:-	1	1
AT1G48700;RI:1:18012524:18012700-18012767:18012814:-	nan	nan
AT1G48700;RI:1:18012524:18012814-18013074:18013185:-	nan	1
AT1G48740;A5:1:18024757-18024803:18024757-18024839:-	0	0.552417149193052
AT1G48740;RI:1:18025061:18025237-18025324:18025371:-	0	0
AT1G48760;A3:1:18036121-18036155:18036117-18036155:-	nan	0
AT1G48770_and_AT1G48780;A3:1:18040931-18041333:18040931-18041346:+	0	1
AT1G48830;A3:1:18060978-18061243:18060963-18061243:-	0.803253153742564	0.857207033184911
AT1G48850;A3:1:18065463-18065551:18065461-18065551:-	1	1
AT1G48860;A3:1:18071106-18071193:18071101-18071193:-	0.934141027211415	0.910145675639339
AT1G48980;A3:1:18118805-18119232:18118805-18119244:+	0	0
AT1G48980;A3:1:18120306-18120379:18120306-18120397:+	1	1
AT1G48980;RI:1:18119785:18119853-18119939:18120098:+	1	1
AT1G49040;RI:1:18141464:18141528-18142103:18142269:-	0.0401906287357057	0.0449839950398013
AT1G49050;A5:1:18151243-18151339:18151239-18151339:+	0	0
AT1G49130;RI:1:18175032:18175798-18175903:18176389:-	0.192963269571486	0
AT1G49140_and_AT1G49160;A3:1:18181650-18181781:18181471-18181781:-	nan	0
AT1G49140_and_AT1G49160;RI:1:18181244:18181471-18181613:18181650:-	0	0
AT1G49140_and_AT1G49160;RI:1:18181244:18181471-18181613:18181753:-	0.150943446109755	0.245457570928454
AT1G49140_and_AT1G49160;RI:1:18181244:18181471-18181781:18181903:-	nan	0
AT1G49140_and_AT1G49160;RI:1:18181244:18181650-18181781:18181903:-	nan	nan
AT1G49140_and_AT1G49160;SE:1:18181471-18181613:18181650-18181781:-	1	0.926448675333094
AT1G49180;RI:1:18184654:18184820-18184943:18185040:-	0.835752406135262	0.896575335970212
AT1G49190;A5:1:18193081-18193179:18193051-18193179:+	nan	nan
AT1G49190;RI:1:18191868:18192025-18192641:18192869:+	nan	nan
AT1G49340;A5:1:18253869-18254042:18253848-18254042:+	0.500683514833391	0.460034899493431
AT1G49340;RI:1:18263547:18264021-18264149:18264583:+	1	1
AT1G49360;RI:1:18267338:18268529-18268662:18268715:-	1	1
AT1G49360;RI:1:18269102:18269170-18269362:18269448:-	0.213299741959707	0.143482649191094
AT1G49360;SE:1:18268715-18268812:18268880-18269102:-	1	1
AT1G49390;RI:1:18279559:18279833-18279907:18280154:+	0	0
AT1G49480;A5:1:18315622-18316034:18315622-18316309:-	0.32621209248698	0.262071183929169
AT1G49510;A3:1:18328163-18328276:18328163-18328291:+	0	0
AT1G49510;A5:1:18327305-18327417:18327100-18327417:+	0	0
AT1G49540;A3:1:18336575-18336665:18336569-18336665:-	0.592531791547159	1
AT1G49590;A5:1:18355796-18355880:18355489-18355880:+	0.0623527754500579	0.0523263111282004
AT1G49590;RI:1:18355405:18355489-18355747:18355796:+	0.464890199424349	0.691265482945878
AT1G49590;SE:1:18355489-18355747:18355796-18355880:+	0.0711012460668472	0.0240669814413576
AT1G49600;A5:1:18357364-18357545:18357364-18357643:-	0	1
AT1G49600;A5:1:18357364-18357545:18357364-18357971:-	0	0.00341025415249284
AT1G49600;A5:1:18357364-18357643:18357364-18357971:-	0.000623132306249	0
AT1G49620;RI:1:18365336:18365761-18365839:18366024:-	1	1
AT1G49630;A3:1:18367826-18368344:18367819-18368344:-	0.529347556883931	0.338031160465928
AT1G49630;A5:1:18374297-18374592:18374297-18374621:-	0.693485655844011	0.566169660491626
AT1G49630;RI:1:18367590:18367826-18368344:18368549:-	0.123497535493926	0.0256011380176474
AT1G49670;A3:1:18383029-18383117:18382960-18383117:-	0.00351489175954198	0
AT1G49700;A3:1:18389682-18389778:18389676-18389778:-	0.108839107037191	0
AT1G49720;A3:1:18400160-18400742:18400160-18400784:+	0.909579415223864	0.981624546884939
AT1G49720;A5:1:18402153-18402277:18402128-18402277:+	0.0904205847761363	0.0183754531150613
AT1G49730;A3:1:18403492-18403560:18403455-18403560:-	0.0324463001780044	0.0171849517939914
AT1G49730;RI:1:18402530:18402892-18403013:18403126:-	0.964848357081386	1
AT1G49730;RI:1:18403366:18403455-18403560:18403627:-	0.221861972489803	0.148881291922633
AT1G49830;A3:1:18446199-18446390:18446196-18446390:-	1	1
AT1G49832;A5:1:18447887-18447972:18447837-18447972:+	NA	NA
AT1G49870;A3:1:18460464-18460908:18460464-18460917:+	0.0814521361533052	1
AT1G49880;RI:1:18465636:18465713-18465809:18466085:+	0.0127077709672192	0.0527195012441661
AT1G49938_and_AT1G49940;AL:1:18488360:18488403-18488983:18488517:18488731-18488983:-	nan	nan
AT1G49938_and_AT1G49940;SE:1:18488731-18488827:18488907-18488983:-	1	1
AT1G49950;A5:1:18496750-18496922:18496750-18497084:-	0.574050089502555	0.441814931536151
AT1G49950;A5:1:18496750-18496922:18496750-18497129:-	0.062077916404649	0.0938166432677143
AT1G49950;A5:1:18496750-18497084:18496750-18497129:-	0.046812049563981	0.11566888283389
AT1G49980;A5:1:18511993-18512090:18511962-18512090:+	0.0675282331625041	0.0368178449272512
AT1G49980;A5:1:18511998-18512090:18511962-18512090:+	0.432519407484629	0.739477635512643
AT1G49980;A5:1:18511998-18512090:18511993-18512090:+	0.913228963244208	0.986711979042846
AT1G49980;RI:1:18508711:18508884-18508965:18509088:+	0.603490402434377	0.291386289538253
AT1G49980;RI:1:18511163:18511748-18511849:18511993:+	1	0
AT1G49980;RI:1:18511163:18511748-18511849:18512512:+	0	0
AT1G49980;RI:1:18511163:18511993-18512090:18512512:+	0	nan
AT1G49980;RI:1:18511849:18511962-18512090:18512512:+	0.260468320006685	0.191489495572023
AT1G49980;RI:1:18511849:18511993-18512090:18512512:+	1	0.861033340953174
AT1G49980;RI:1:18511849:18511998-18512090:18512512:+	0.316056022223162	0.077014767408234
AT1G50000;A3:1:18515658-18515764:18515597-18515764:-	0.733528528614475	0.763558622119617
AT1G50000;A5:1:18515597-18515764:18515597-18515806:-	1	0.890832215649195
AT1G50030;A3:1:18527846-18527954:18527765-18527954:-	1	1
AT1G50120;RI:1:18565069:18565175-18565266:18565319:+	0.183778384923401	0.125694245637682
AT1G50140;AF:1:18578700-18578945:18578974:18578700-18579030:18579175:-	nan	nan
AT1G50140;AF:1:18578700-18578945:18578974:18578700-18579030:18579182:-	0	0
AT1G50140;SE:1:18574758-18575748:18575813-18576670:-	0.626870223337061	0.686193451972365
AT1G50200;A5:1:18592045-18592130:18592045-18592154:-	0.00383610776853324	0.0146713394514949
AT1G50240;A5:1:18606816-18607037:18606757-18607037:+	0.244721400166273	0.571858337020048
AT1G50280;RI:1:18624963:18626144-18626230:18626441:-	0.0407404493332219	0
AT1G50300;A5:1:18631447-18631542:18631447-18631558:-	0.286596023693816	0.150150864844084
AT1G50410;A3:1:18672304-18672486:18672304-18672781:+	0	0.0438040435618951
AT1G50410;A5:1:18672582-18672781:18672304-18672781:+	0	0.0733652392186487
AT1G50410;RI:1:18676288:18676869-18676968:18677177:+	0.585401538969048	0.355012463097987
AT1G50430;A5:1:18684722-18684831:18684722-18684834:-	1	1
AT1G50440;A5:1:18685966-18686061:18685964-18686061:+	0.851112011872793	1
AT1G50460;AF:1:18693644:18694302-18695227:18694774:18694989-18695227:+	1	1
AT1G50460;RI:1:18696591:18696718-18696915:18696993:+	0.0460321535632737	0.104259829017991
AT1G50500;A3:1:18708808-18709036:18708791-18709036:-	0.692877273127092	0.723128275571607
AT1G50500;A3:1:18712297-18712379:18712285-18712379:-	0.564379038918765	0.657159097606381
AT1G50500;A3:1:18715434-18715549:18715377-18715549:-	0.257256312045857	0.220997233649008
AT1G50570;A5:1:18727574-18727828:18727574-18728109:-	0.252732922051034	0.324365244670223
AT1G50590;RI:1:18733277:18733305-18733679:18733717:-	0	0
AT1G50600;AF:1:18738989-18739174:18739335:18738989-18739346:18739547:-	0	0.105299603502237
AT1G50600;AF:1:18738989-18739174:18739335:18738989-18739346:18739649:-	0	1
AT1G50630;RI:1:18751456:18751790-18751875:18752214:-	0	0.171621756017293
AT1G50670;A5:1:18776569-18776786:18776569-18776924:-	0.94753579623809	0.937521764206586
AT1G50670;A5:1:18776569-18776786:18776569-18777000:-	0.195559964837429	0.126967199358773
AT1G50670;AF:1:18776569-18776924:18776995:18776569-18777000:18777030:-	0.0132814963388193	0.00959885677241759
AT1G50690;RI:1:18780064:18780407-18780503:18780693:+	0	0
AT1G50700;A3:1:18784030-18784126:18784030-18784140:+	1	1
AT1G50700;RI:1:18783657:18783824-18783903:18784030:+	0.16630162151147	0.204742980216204
AT1G50730;A3:1:18795954-18796069:18795954-18796072:+	0.432871669154565	0.265908480257236
AT1G50730;A3:1:18796736-18796935:18796736-18796951:+	1	0.994171977115477
AT1G50840;A3:1:18841644-18841948:18841644-18841951:+	0.823392774542407	0.338223885812904
AT1G50950;A3:1:18882473-18882562:18882473-18882577:+	0.562638353453027	0
AT1G50970;A3:1:18896371-18896477:18896371-18896565:+	0.295753189764715	0.317155721441034
AT1G50970;SE:1:18898986-18899052:18899111-18899416:+	0.802147567430625	0.800220077054874
AT1G50970;SE:1:18899478-18899558:18899584-18899672:+	0.237237701729614	0.253794375849938
AT1G50990;A3:1:18903918-18904236:18903918-18904251:+	0	0
AT1G51070;SE:1:18928130-18928235:18928432-18928693:+	0	0
AT1G51160;A3:1:18949663-18950007:18949663-18950014:+	0.252296897777498	0.205623260320056
AT1G51200;A5:1:18984561-18984724:18984554-18984724:+	0.209972436619233	0.182558449173847
AT1G51200;A5:1:18984756-18985688:18984554-18985688:+	0.561360836323356	0.76626474093036
AT1G51200;SE:1:18984554-18984724:18984756-18985688:+	0.956367354735555	0.978183747157073
AT1G51270;A3:1:19007896-19007975:19007896-19007988:+	0	0
AT1G51270;A5:1:19007628-19007826:19007609-19007826:+	0.929186827611057	0.973083300056732
AT1G51270;RI:1:19008273:19008304-19008424:19008766:+	1	1
AT1G51270;RI:1:19008273:19008582-19008685:19008766:+	1	1
AT1G51270;RI:1:19008424:19008582-19008685:19008766:+	0	0
AT1G51270;RI:1:19010412:19010473-19010885:19011272:+	0	0
AT1G51270;RI:1:19010412:19010618-19010888:19011285:+	0	0
AT1G51300;A5:1:19015917-19016061:19015917-19016094:-	1	nan
AT1G51300;RI:1:19014255:19014533-19014632:19014725:-	0	nan
AT1G51340;A3:1:19032091-19032179:19032091-19032184:+	0.430698225082446	0.302503887934599
AT1G51380;RI:1:19049123:19049230-19049308:19049427:+	0.899979676775489	0.591511667721552
AT1G51380;RI:1:19049123:19049230-19049308:19049683:+	1	nan
AT1G51380;RI:1:19049123:19049427-19049516:19049683:+	0.109117886220383	0
AT1G51380;RI:1:19049308:19049427-19049516:19049683:+	0	0
AT1G51420;A5:1:19066713-19066811:19066713-19066900:-	0	0.607306631405061
AT1G51520;RI:1:19108436:19108515-19108594:19108690:+	1	1
AT1G51530;SE:1:19110691-19110993:19111028-19111113:+	0	0
AT1G51590;A3:1:19131511-19131592:19131507-19131592:-	0.983431841604764	0.978562061686128
AT1G51600;A3:1:19132666-19133155:19132666-19133159:+	0.294110413076415	0.227387910489575
AT1G51620;RI:1:19140130:19140266-19140363:19140583:+	0	0.146404484063426
AT1G51645;RI:1:19150248:19151040-19151140:19152074:+	NA	NA
AT1G51680;A5:1:19159120-19159210:19159120-19159217:-	0.247210582592676	0.30392669026313
AT1G51690;A3:1:19164232-19164597:19164232-19164661:+	0.968698699177686	0.964426693021707
AT1G51690;A3:1:19166329-19166612:19166329-19166630:+	0.176710230035858	0.178117461993222
AT1G51690;A5:1:19167568-19167961:19167565-19167961:+	0.1824202202252	0.184687403700068
AT1G51720;A3:1:19185577-19185666:19185577-19185850:+	0.00664342343838306	0.0228024633793323
AT1G51720;AF:1:19180744:19180999-19181649:19181031:19181190-19181649:+	1	1
AT1G51720;AF:1:19180772:19180999-19181649:19181031:19181190-19181649:+	1	1
AT1G51740;RI:1:19189304:19189387-19189491:19189595:+	0.0735548142306895	0.0194739083086334
AT1G51745;A5:1:19192249-19192358:19192245-19192358:+	0	0
AT1G51790;A3:1:19208350-19208427:19208200-19208427:-	0.853471882457848	0.812050602562181
AT1G51790;A3:1:19208608-19208699:19208602-19208699:-	0.853471882457848	0.812050602562181
AT1G51790;RI:1:19211318:19211690-19211768:19211971:-	0	0
AT1G51805;A5:1:19224184-19224897:19224184-19224969:-	0.152832661447147	0.130715808774615
AT1G51820;RI:1:19239897:19240151-19240312:19240372:-	1	1
AT1G51840;A3:1:19250211-19250605:19250199-19250605:-	0.76769544673878	1
AT1G51840;A3:1:19250358-19250605:19250199-19250605:-	0.559068772035092	1
AT1G51840;A3:1:19250358-19250605:19250211-19250605:-	0.277286765490394	0.184608899097064
AT1G51840;A5:1:19250211-19250291:19250211-19250605:-	0.150008763714945	0.142187551886495
AT1G51840;RI:1:19250078:19250199-19250605:19250863:-	0	nan
AT1G51840;RI:1:19250078:19250211-19250605:19250863:-	0	0
AT1G51850;RI:1:19256099:19256244-19256305:19256624:-	0.394433500522783	0.729996788423912
AT1G51860;A5:1:19261293-19261398:19261293-19261733:-	0.218767702919752	0.283711984087696
AT1G51880;A3:1:19271925-19271987:19271901-19271987:-	0	1
AT1G51890;RI:1:19275583:19275648-19275715:19275841:-	0	0
AT1G51890;RI:1:19277261:19277739-19277827:19278364:-	0	1
AT1G51890;RI:1:19277827:19277953-19278146:19278364:-	1	0
AT1G51980;A3:1:19323940-19324051:19323932-19324051:-	0.608887005469044	0.577192381958741
AT1G52000;AF:1:19335729-19335898:19336072:19335729-19336080:19336135:-	0	0
AT1G52070;A3:1:19366598-19366855:19366439-19366855:-	0	0
AT1G52080;AF:1:19369089:19369440-19369704:19369566:19369615-19369704:+	0.385041642965957	0.310446745406554
AT1G52100;A3:1:19383539-19383687:19383519-19383687:-	0.404303142775594	0.508116716808673
AT1G52100;A5:1:19385140-19385233:19385140-19385480:-	0.374473878970238	0.508116716808673
AT1G52100;RI:1:19384926:19385140-19385233:19385602:-	0	0
AT1G52100;RI:1:19384926:19385140-19385480:19385602:-	0	nan
AT1G52150;A3:1:19410911-19410985:19410908-19410985:-	0.0267861859950287	0
AT1G52150;RI:1:19409688:19410059-19410139:19410288:-	0.0211850998092724	0.0509658468986009
AT1G52220;A5:1:19454273-19454378:19454273-19454381:-	0.960788114602506	0.989328517359841
AT1G52220;RI:1:19453907:19453944-19454032:19454094:-	0.014616155203499	0.00595799750513379
AT1G52220;SE:1:19454094-19454187:19454273-19454378:-	0.97625691875798	0.963871757453467
AT1G52290;RI:1:19470652:19470813-19470879:19471029:-	0.0772377825760454	0.486119877101613
AT1G52310_and_AT1G52315;RI:1:19478654:19478708-19478787:19479218:+	0.783797033483122	0.73165330607998
AT1G52320;A3:1:19487212-19487581:19487212-19487855:+	nan	nan
AT1G52320;AL:1:19487212-19487317:19487433:19487212-19487581:19487997:+	1	1
AT1G52320;AL:1:19487212-19487317:19487433:19487212-19487855:19487941:+	1	1
AT1G52360;A5:1:19499554-19499681:19499284-19499681:+	0	0
AT1G52360;A5:1:19505447-19505699:19505365-19505699:+	0.907752028742059	0.901426873550316
AT1G52370;A5:1:19506571-19507018:19506522-19507018:+	0.0904843440277554	0.0387104834236728
AT1G52370;AF:1:19506356:19506522-19507018:19506617:19506765-19507018:+	1	1
AT1G52370;AF:1:19506356:19506571-19507018:19506617:19506765-19507018:+	1	1
AT1G52370;RI:1:19506356:19506522-19507018:19507175:+	0.0766210453294868	0.0687358472969215
AT1G52370;RI:1:19506356:19506571-19507018:19507175:+	0.454765874277858	0.647003387001715
AT1G52380;A3:1:19509105-19509753:19509105-19509938:+	0	0
AT1G52380;A5:1:19509685-19509938:19509105-19509938:+	0	0.00167192710981244
AT1G52380;A5:1:19509832-19509938:19509685-19509938:+	nan	0
AT1G52380;AF:1:19508952:19509105-19509938:19509241:19509832-19509938:+	1	1
AT1G52410;A3:1:19522759-19522858:19522759-19522870:+	0.820044696616934	0.783346559790808
AT1G52430;A3:1:19533436-19533606:19533433-19533606:-	0	1
AT1G52450;A3:1:19543413-19543504:19543404-19543504:-	0.755720253564487	1
AT1G52470;A3:1:19554991-19555071:19554991-19555073:+	nan	nan
AT1G52470;RI:1:19554909:19554991-19555071:19555164:+	nan	nan
AT1G52470;RI:1:19554909:19554991-19555073:19555164:+	nan	nan
AT1G52500;A3:1:19561764-19561894:19561764-19562052:+	0.0843679648755492	0.24586287733589
AT1G52530;RI:1:19568588:19568629-19568716:19568785:+	0.638728624909687	1
AT1G52540;RI:1:19571389:19571536-19571841:19572204:-	0.0707804660298454	0.075907518715048
AT1G52560;A3:1:19575201-19575487:19575180-19575487:-	1	1
AT1G52570;AF:1:19586564-19587027:19587428:19586564-19587508:19587531:-	0.0427101519369603	0.23900282313015
AT1G52570;SE:1:19586564-19587027:19587112-19587508:-	0.33266896027844	0
AT1G52615;A3:1:19601352-19601691:19601329-19601691:-	NA	NA
AT1G52630;A3:1:19607941-19608199:19607907-19608199:-	0.442945197893563	0.554627748471235
AT1G52700;A5:1:19633128-19633336:19633128-19633978:-	nan	1
AT1G52700;AF:1:19633128-19633336:19633610:19633128-19633978:19634051:-	1	1
AT1G52700;SE:1:19633128-19633336:19633423-19633978:-	1	1
AT1G52710;A5:1:19640016-19640086:19640016-19640093:-	0.601397313891043	0.621196015514599
AT1G52730;RI:1:19642452:19642668-19642854:19642983:+	0.341547585554508	0.312370605670489
AT1G52820;RI:1:19669668:19669989-19670073:19670427:+	0.259993907871355	0.167201679854916
AT1G52857;RI:1:19681209:19681266-19681439:19681529:-	0	1
AT1G52870;A3:1:19687201-19687277:19687201-19687281:+	0.326823148242388	0.319135133563758
AT1G53025;RI:1:19756445:19756833-19757076:19757386:-	0.305078285069375	0.162233980032232
AT1G53040;A5:1:19767141-19767221:19767141-19767326:-	0.260097564760939	0.205599741756253
AT1G53040;RI:1:19764830:19765029-19765120:19765307:-	0.0655833865725952	0.131938517829673
AT1G53090;A3:1:19784368-19784445:19784368-19784456:+	0.580807641872049	0.604494405450171
AT1G53090;A5:1:19783570-19783684:19783466-19783684:+	0	0.223774124866053
AT1G53090;A5:1:19785864-19785945:19785839-19785945:+	0	0
AT1G53090;RI:1:19783352:19783466-19783684:19784368:+	0	0
AT1G53120;A3:1:19794284-19794366:19794284-19794369:+	0.913954444076365	0.933282047741263
AT1G53160;A5:1:19807087-19807343:19807023-19807343:+	0.892010944802456	1
AT1G53165;A5:1:19817236-19817313:19817224-19817313:+	0.011081323274051	0.0327300713118446
AT1G53165;A5:1:19817248-19817313:19817224-19817313:+	0	0
AT1G53165;A5:1:19817248-19817313:19817236-19817313:+	0	0
AT1G53190;AF:1:19837110:19837228-19837464:19837270:19837340-19837464:+	0.0696876588839439	0.0948582102541713
AT1G53200;A5:1:19842517-19842634:19842517-19842651:-	0.65044354113511	0.963036353325449
AT1G53260;RI:1:19859267:19859671-19859782:19860060:-	1	1
AT1G53310;A5:1:19888088-19888229:19888088-19888305:-	0.222412114773469	0.232213772927676
AT1G53370;RI:1:19910516:19910905-19910969:19911646:+	0	nan
AT1G53380;A5:1:19914702-19914868:19914702-19915454:-	1	1
AT1G53380;A5:1:19915959-19916381:19915959-19916408:-	0.184144707723185	0.246414176698898
AT1G53380;AF:1:19914702-19914868:19915802:19914702-19915842:19916147:-	0.00826923368958783	0.123358649251491
AT1G53380;AF:1:19914702-19915454:19915802:19914702-19915842:19916147:-	0	0
AT1G53430;A3:1:19937612-19937688:19937612-19937712:+	1	1
AT1G53530;A5:1:19978393-19978473:19978383-19978473:+	0.154463637216914	0.108071558302895
AT1G53570;A3:1:19990235-19990315:19990235-19990318:+	0.726315169297413	0.67722335166367
AT1G53570;A3:1:19990400-19990478:19990400-19990481:+	0.921384960219427	0.858248048634793
AT1G53570;RI:1:19990315:19990400-19990478:19991113:+	0.114681674094188	0
AT1G53570;RI:1:19990315:19990400-19990481:19991113:+	0.507559264458488	0
AT1G53570;RI:1:19990318:19990400-19990478:19991214:+	nan	0.423533973511278
AT1G53650;A5:1:20030667-20030944:20030667-20030962:-	0.448148092812	0.192781398997094
AT1G53660;RI:1:20035040:20035301-20035481:20035740:+	0.168731470100379	1
AT1G53670;A3:1:20037527-20037642:20037527-20037663:+	1	1
AT1G53710;A5:1:20055194-20055277:20055194-20055280:-	0	0.0087043243073019
AT1G53730;A3:1:20065002-20065092:20065002-20065095:+	0	0
AT1G53760;A3:1:20069514-20069595:20069441-20069595:-	0.98720343313146	1
AT1G53780;A3:1:20076205-20076307:20076202-20076307:-	0.826678604310505	0.719365896676052
AT1G53780;A3:1:20077543-20077616:20077536-20077616:-	0.322799090081247	0.387569521100241
AT1G53780;A3:1:20077988-20078080:20077745-20078080:-	0.819182819523405	0.851347668453001
AT1G53790;A3:1:20079458-20079531:20079441-20079531:-	1	1
AT1G53790;RI:1:20079531:20079612-20079698:20080883:-	0	0
AT1G53800;A5:1:20081912-20082168:20081900-20082168:+	0.5812407853662	0.734990221043239
AT1G53870;RI:1:20112701:20112982-20113065:20113240:+	0.388214938837684	0
AT1G53870;RI:1:20112701:20113240-20113334:20113960:+	0.307054230385534	1
AT1G53890;RI:1:20125266:20125547-20125630:20125805:+	NA	NA
AT1G53890;RI:1:20125266:20125805-20125899:20126525:+	NA	NA
AT1G53890;RI:1:20125630:20125644-20125729:20125805:+	0	0
AT1G53910;A3:1:20135536-20135800:20135536-20135806:+	0.594402581809221	0.56304297690438
AT1G53940;RI:1:20144169:20144424-20144562:20144974:+	0	0
AT1G53970;RI:1:20148729:20149111-20149201:20149749:+	0	nan
