	CRR341293	CRR341294
AT1G51420;A5:1:19066713-19066811:19066713-19066900:-	0	0
AT1G51520;RI:1:19108436:19108515-19108594:19108690:+	1	1
AT1G51530;SE:1:19110691-19110993:19111028-19111113:+	0	0
AT1G51590;A3:1:19131511-19131592:19131507-19131592:-	0.979638382014381	0.992433873963669
AT1G51600;A3:1:19132666-19133155:19132666-19133159:+	0.279691980492874	0.374679982002693
AT1G51620;RI:1:19140130:19140266-19140363:19140583:+	0	0
AT1G51645;RI:1:19150248:19151040-19151140:19152074:+	NA	NA
AT1G51680;A5:1:19159120-19159210:19159120-19159217:-	0.329634741090828	0.248943231545207
AT1G51690;A3:1:19164232-19164597:19164232-19164661:+	0.915887201035646	1
AT1G51690;A3:1:19166329-19166612:19166329-19166630:+	0.125386657198881	0.174140155013505
AT1G51690;A5:1:19167568-19167961:19167565-19167961:+	0.136901855443661	0.17554133981153
AT1G51720;A3:1:19185577-19185666:19185577-19185850:+	0	0
AT1G51720;AF:1:19180744:19180999-19181649:19181031:19181190-19181649:+	0.888099696485877	1
AT1G51720;AF:1:19180772:19180999-19181649:19181031:19181190-19181649:+	0	nan
AT1G51740;RI:1:19189304:19189387-19189491:19189595:+	0	0.0598477627523381
AT1G51745;A5:1:19192249-19192358:19192245-19192358:+	0	0
AT1G51790;A3:1:19208350-19208427:19208200-19208427:-	0.842081382834106	0.972933527712041
AT1G51790;A3:1:19208608-19208699:19208602-19208699:-	0.842081382834106	0.972933527712041
AT1G51790;RI:1:19211318:19211690-19211768:19211971:-	0	1
AT1G51805;A5:1:19224184-19224897:19224184-19224969:-	0.144942451364796	0.134251440015703
AT1G51820;RI:1:19239897:19240151-19240312:19240372:-	1	0.312955582650402
AT1G51840;A3:1:19250211-19250605:19250199-19250605:-	0	0.615017806713491
AT1G51840;A3:1:19250358-19250605:19250199-19250605:-	0	0.318745861739058
AT1G51840;A3:1:19250358-19250605:19250211-19250605:-	nan	0.226532462082481
AT1G51840;A5:1:19250211-19250291:19250211-19250605:-	1	0.174732934376533
AT1G51840;RI:1:19250078:19250199-19250605:19250863:-	0	0
AT1G51840;RI:1:19250078:19250211-19250605:19250863:-	nan	0
AT1G51850;RI:1:19256099:19256244-19256305:19256624:-	0.523420239225729	0.581559212527401
AT1G51860;A5:1:19261293-19261398:19261293-19261733:-	0.14503554647768	0.37040668685761
AT1G51880;A3:1:19271925-19271987:19271901-19271987:-	0.404111759553592	0
AT1G51890;RI:1:19275583:19275648-19275715:19275841:-	0.325141078047673	0.284115895376827
AT1G51890;RI:1:19277261:19277739-19277827:19278364:-	0	0
AT1G51890;RI:1:19277827:19277953-19278146:19278364:-	0.325141078047673	0.284115895376827
AT1G51980;A3:1:19323940-19324051:19323932-19324051:-	0.516083700941008	0.515502680727522
AT1G52000;AF:1:19335729-19335898:19336072:19335729-19336080:19336135:-	0	0.00923917759687722
AT1G52070;A3:1:19366598-19366855:19366439-19366855:-	0.00533993825023779	0
AT1G52080;AF:1:19369089:19369440-19369704:19369566:19369615-19369704:+	0.315274537483189	0.618122899924363
AT1G52100;A3:1:19383539-19383687:19383519-19383687:-	0.373797260885796	0.332705356558334
AT1G52100;A5:1:19385140-19385233:19385140-19385480:-	0.340184377922474	0.332705356558334
AT1G52100;RI:1:19384926:19385140-19385233:19385602:-	0	0
AT1G52100;RI:1:19384926:19385140-19385480:19385602:-	0	nan
AT1G52150;A3:1:19410911-19410985:19410908-19410985:-	0	0.16017397634971
AT1G52150;RI:1:19409688:19410059-19410139:19410288:-	0.046046286189874	0.0720067147816227
AT1G52220;A5:1:19454273-19454378:19454273-19454381:-	1	0.991128799690678
AT1G52220;RI:1:19453907:19453944-19454032:19454094:-	0.0255534557074264	0.00393825506501236
AT1G52220;SE:1:19454094-19454187:19454273-19454378:-	0.950081048149588	0.936643607490779
AT1G52290;RI:1:19470652:19470813-19470879:19471029:-	0.286797048214253	0.0347584541467374
AT1G52310_and_AT1G52315;RI:1:19478654:19478708-19478787:19479218:+	0.629097153913667	0.705200453069658
AT1G52320;A3:1:19487212-19487581:19487212-19487855:+	nan	nan
AT1G52320;AL:1:19487212-19487317:19487433:19487212-19487581:19487997:+	1	1
AT1G52320;AL:1:19487212-19487317:19487433:19487212-19487855:19487941:+	1	1
AT1G52360;A5:1:19499554-19499681:19499284-19499681:+	0	0
AT1G52360;A5:1:19505447-19505699:19505365-19505699:+	0.932895627588669	0.905092867076752
AT1G52370;A5:1:19506571-19507018:19506522-19507018:+	0.0345942725281164	0.320093710720381
AT1G52370;AF:1:19506356:19506522-19507018:19506617:19506765-19507018:+	0.375339171269189	0.715647461205237
AT1G52370;AF:1:19506356:19506571-19507018:19506617:19506765-19507018:+	0.0210776502150198	0.542306524187728
AT1G52370;RI:1:19506356:19506522-19507018:19507175:+	0.205097468070804	0.112802014315813
AT1G52370;RI:1:19506356:19506571-19507018:19507175:+	0.878053610722918	0.212638692874934
AT1G52380;A3:1:19509105-19509753:19509105-19509938:+	0.00458129199936001	0.00466721545628134
AT1G52380;A5:1:19509685-19509938:19509105-19509938:+	0.00467620756410867	0.00186109960036154
AT1G52380;A5:1:19509832-19509938:19509685-19509938:+	0	0
AT1G52380;AF:1:19508952:19509105-19509938:19509241:19509832-19509938:+	1	1
AT1G52410;A3:1:19522759-19522858:19522759-19522870:+	0.852782026891646	1
AT1G52430;A3:1:19533436-19533606:19533433-19533606:-	0	1
AT1G52450;A3:1:19543413-19543504:19543404-19543504:-	1	0.608616693461171
AT1G52470;A3:1:19554991-19555071:19554991-19555073:+	nan	nan
AT1G52470;RI:1:19554909:19554991-19555071:19555164:+	nan	nan
AT1G52470;RI:1:19554909:19554991-19555073:19555164:+	nan	nan
AT1G52500;A3:1:19561764-19561894:19561764-19562052:+	0.255813052223495	0.226244314860376
AT1G52530;RI:1:19568588:19568629-19568716:19568785:+	0.186621271798305	1
AT1G52540;RI:1:19571389:19571536-19571841:19572204:-	0.0265330380823748	0.0186357006158446
AT1G52560;A3:1:19575201-19575487:19575180-19575487:-	0.171654831544397	1
AT1G52570;AF:1:19586564-19587027:19587428:19586564-19587508:19587531:-	0	nan
AT1G52570;SE:1:19586564-19587027:19587112-19587508:-	0.481559746791939	1
AT1G52615;A3:1:19601352-19601691:19601329-19601691:-	NA	NA
AT1G52630;A3:1:19607941-19608199:19607907-19608199:-	0.0560760173507982	0.176820995008537
AT1G52700;A5:1:19633128-19633336:19633128-19633978:-	1	1
AT1G52700;AF:1:19633128-19633336:19633610:19633128-19633978:19634051:-	nan	nan
AT1G52700;SE:1:19633128-19633336:19633423-19633978:-	nan	1
AT1G52710;A5:1:19640016-19640086:19640016-19640093:-	0.59433857482404	0.683505543373611
AT1G52730;RI:1:19642452:19642668-19642854:19642983:+	0.391045472566146	0.402538785470748
AT1G52820;RI:1:19669668:19669989-19670073:19670427:+	0.1299262105642	0.0405494991160872
AT1G52857;RI:1:19681209:19681266-19681439:19681529:-	nan	nan
AT1G52870;A3:1:19687201-19687277:19687201-19687281:+	0.287828860547147	0.304097117628349
AT1G53025;RI:1:19756445:19756833-19757076:19757386:-	0.785843604642514	0.509294911648812
AT1G53040;A5:1:19767141-19767221:19767141-19767326:-	0.511855050871946	0.60629607396158
AT1G53040;RI:1:19764830:19765029-19765120:19765307:-	0.0246854243386374	0.0109358222549082
AT1G53090;A3:1:19784368-19784445:19784368-19784456:+	0.464639321441827	0.375389348300688
AT1G53090;A5:1:19783570-19783684:19783466-19783684:+	0.0303651773623391	0.0885423318384152
AT1G53090;A5:1:19785864-19785945:19785839-19785945:+	0	0.0253161611740839
AT1G53090;RI:1:19783352:19783466-19783684:19784368:+	0	0.0631789695311833
AT1G53120;A3:1:19794284-19794366:19794284-19794369:+	0.92111164452512	0.97899098013255
AT1G53160;A5:1:19807087-19807343:19807023-19807343:+	1	0.757347820626045
AT1G53165;A5:1:19817236-19817313:19817224-19817313:+	0.206659085664943	0.214687862647069
AT1G53165;A5:1:19817248-19817313:19817224-19817313:+	0	0
AT1G53165;A5:1:19817248-19817313:19817236-19817313:+	0	0
AT1G53190;AF:1:19837110:19837228-19837464:19837270:19837340-19837464:+	0.299274536687704	0.109390483337631
AT1G53200;A5:1:19842517-19842634:19842517-19842651:-	1	0.929324306806668
AT1G53260;RI:1:19859267:19859671-19859782:19860060:-	1	0
AT1G53310;A5:1:19888088-19888229:19888088-19888305:-	0.28299879817849	0.31332094118611
AT1G53370;RI:1:19910516:19910905-19910969:19911646:+	nan	0
AT1G53380;A5:1:19914702-19914868:19914702-19915454:-	1	1
AT1G53380;A5:1:19915959-19916381:19915959-19916408:-	0.11121725178695	0.209624945696771
AT1G53380;AF:1:19914702-19914868:19915802:19914702-19915842:19916147:-	0.0438155225875642	0.0446865443961367
AT1G53380;AF:1:19914702-19915454:19915802:19914702-19915842:19916147:-	0	0
AT1G53430;A3:1:19937612-19937688:19937612-19937712:+	1	1
AT1G53530;A5:1:19978393-19978473:19978383-19978473:+	0.173868212582189	0
AT1G53570;A3:1:19990235-19990315:19990235-19990318:+	0.751704407183147	0.78908280812202
AT1G53570;A3:1:19990400-19990478:19990400-19990481:+	0.87825936207632	0.892274501626811
AT1G53570;RI:1:19990315:19990400-19990478:19991113:+	0.251986697012234	0.237726885683947
AT1G53570;RI:1:19990315:19990400-19990481:19991113:+	0.616659906118479	0.649220183134622
AT1G53570;RI:1:19990318:19990400-19990478:19991214:+	nan	nan
AT1G53650;A5:1:20030667-20030944:20030667-20030962:-	0.311555892306534	0.2150926644139
AT1G53660;RI:1:20035040:20035301-20035481:20035740:+	1	0.616732942554798
AT1G53670;A3:1:20037527-20037642:20037527-20037663:+	1	1
AT1G53710;A5:1:20055194-20055277:20055194-20055280:-	0	0.0124199755300979
AT1G53730;A3:1:20065002-20065092:20065002-20065095:+	0	0
AT1G53760;A3:1:20069514-20069595:20069441-20069595:-	0.984263426437282	1
AT1G53780;A3:1:20076205-20076307:20076202-20076307:-	0.782554106011935	0.674755464826998
AT1G53780;A3:1:20077543-20077616:20077536-20077616:-	0.302248020395784	0.443463350113994
AT1G53780;A3:1:20077988-20078080:20077745-20078080:-	0.891634168479558	0.824797543549645
AT1G53790;A3:1:20079458-20079531:20079441-20079531:-	1	1
AT1G53790;RI:1:20079531:20079612-20079698:20080883:-	0	0.279221865677834
AT1G53800;A5:1:20081912-20082168:20081900-20082168:+	0.810800243076986	0.842201964214895
AT1G53870;RI:1:20112701:20112982-20113065:20113240:+	1	1
AT1G53870;RI:1:20112701:20113240-20113334:20113960:+	0	0
AT1G53890;RI:1:20125266:20125547-20125630:20125805:+	NA	NA
AT1G53890;RI:1:20125266:20125805-20125899:20126525:+	NA	NA
AT1G53890;RI:1:20125630:20125644-20125729:20125805:+	0	0
AT1G53910;A3:1:20135536-20135800:20135536-20135806:+	0.610441248129022	0.628238968808538
AT1G53940;RI:1:20144169:20144424-20144562:20144974:+	0	0
AT1G53970;RI:1:20148729:20149111-20149201:20149749:+	1	0
AT1G54020;A3:1:20162966-20163457:20162931-20163457:-	0	0
AT1G54020;A3:1:20163006-20163457:20162931-20163457:-	0	0
AT1G54020;A3:1:20163006-20163457:20162966-20163457:-	nan	nan
AT1G54020;A3:1:20163022-20163457:20162931-20163457:-	0	0
AT1G54020;A3:1:20163022-20163457:20162966-20163457:-	nan	nan
AT1G54020;A3:1:20163022-20163457:20163006-20163457:-	nan	nan
AT1G54020;RI:1:20162539:20162739-20162813:20162931:-	0	0
AT1G54030;RI:1:20168777:20169029-20169100:20169684:+	0.0314149253852257	0.0337015970919119
AT1G54040;A5:1:20171987-20173743:20171987-20173853:-	0.00829108799453386	0.0235127155518493
AT1G54080;A3:1:20185400-20185574:20185388-20185574:-	0.280942045615011	0.101023560668002
AT1G54110;A5:1:20199992-20200104:20199457-20200104:+	0.0901591161170511	1
AT1G54110;SE:1:20199457-20199899:20199992-20200104:+	0.283231839101555	1
AT1G54180;SE:1:20228515-20228800:20228877-20229031:+	0.202585109501277	0.153216583897333
AT1G54217;A3:1:20244824-20244996:20244821-20244996:-	0.0543209096861902	0.182232621389695
AT1G54217;A5:1:20245059-20245183:20245059-20245243:-	nan	nan
AT1G54217;A5:1:20245059-20245183:20245059-20245375:-	0	0
AT1G54217;A5:1:20245059-20245183:20245059-20245401:-	nan	nan
AT1G54217;A5:1:20245059-20245183:20245059-20245455:-	0	0
AT1G54217;A5:1:20245059-20245243:20245059-20245375:-	0	0
AT1G54217;A5:1:20245059-20245243:20245059-20245401:-	nan	nan
AT1G54217;A5:1:20245059-20245243:20245059-20245455:-	0	0
AT1G54217;A5:1:20245059-20245375:20245059-20245401:-	1	1
AT1G54217;AF:1:20245059-20245375:20245404:20245059-20245455:20245549:-	0.0543209096861902	0
AT1G54217;AF:1:20245059-20245375:20245404:20245059-20245455:20245555:-	1	0
AT1G54217;RI:1:20244996:20245059-20245243:20245459:-	nan	nan
AT1G54270_and_AT1G07957;A5:1:20260752-20260862:20260737-20260862:+	0.326219516605855	0.411903326244096
AT1G54280;RI:1:20265459:20267349-20267542:20267652:-	1	1
AT1G54310;A5:1:20274561-20274642:20274535-20274642:+	0.709014072999462	0.653890541305447
AT1G54340;RI:1:20285657:20285691-20285797:20285939:+	0.0507291180836919	0.0624590432935316
AT1G54360;A5:1:20291378-20291458:20291357-20291458:+	0.789561912492876	0.788808816315361
AT1G54360;RI:1:20290789:20290875-20290944:20291036:+	0.136818340965607	0.0254920224310446
AT1G54390;A3:1:20306798-20306898:20306777-20306898:-	0.609518251246147	1
AT1G54390;RI:1:20304515:20304925-20305039:20305171:-	0	0
AT1G54390;RI:1:20304583:20304925-20305039:20305171:-	0.43068140564195	1
AT1G54390;RI:1:20305039:20305171-20305255:20305293:-	0.0230577979464542	0.0294099361877061
AT1G54390;RI:1:20306424:20306635-20306727:20306798:-	0	0
AT1G54440;A3:1:20326368-20326798:20326368-20327360:+	1	1
AT1G54440;A3:1:20327518-20327614:20327518-20327620:+	0.512808867017047	0.37598816262809
AT1G54440;RI:1:20326798:20326875-20327438:20327518:+	1	1
AT1G54440;RI:1:20326798:20326956-20327360:20327518:+	0.0725783855455605	0.0655713298333978
AT1G54440;SE:1:20326368-20326798:20326956-20327360:+	1	1
AT1G54490;A5:1:20350729-20351271:20350506-20351271:+	0.0146387535257827	0
AT1G54510;A5:1:20362033-20362442:20362033-20362507:-	1	1
AT1G54510;AF:1:20362033-20362361:20362382:20362033-20362442:20362624:-	0.92623917961539	0.852945212646318
AT1G54510;AF:1:20362033-20362361:20362382:20362033-20362507:20362593:-	1	1
AT1G54560;AF:1:20379622-20379734:20379745:20379622-20379869:20380156:-	nan	1
AT1G54610;A3:1:20396994-20397087:20396954-20397087:-	0.646117232332883	0.632122038882133
AT1G54650;RI:1:20406221:20406323-20406594:20406643:-	0	0.0295862970774818
AT1G54680;A3:1:20413245-20413319:20413245-20413360:+	1	0.862687017036964
AT1G54680;A3:1:20413869-20413944:20413869-20413962:+	1	0.862687017036964
AT1G54730;A3:1:20424617-20424716:20424617-20424720:+	0.954475252638927	0.955202691146535
AT1G54730;RI:1:20427300:20427343-20428049:20428309:+	1	nan
AT1G54730;RI:1:20427300:20427343-20428388:20428447:+	0	0.448579702936956
AT1G54730;RI:1:20429314:20429373-20429659:20429773:+	0.26333056290567	0
AT1G54730;RI:1:20429314:20429373-20429659:20430123:+	0	1
AT1G54730;RI:1:20429314:20429773-20429854:20430194:+	0	nan
AT1G54730;RI:1:20429659:20429773-20429854:20430153:+	nan	0
AT1G54730;SE:1:20427343-20428049:20428111-20428388:+	0.74554380436003	0.883578737933263
AT1G54790;AF:1:20442303-20442394:20442863:20442303-20443760:20444029:-	1	1
AT1G54790;AF:1:20442303-20442394:20442863:20442303-20443760:20444066:-	0.470568787707716	0.462898588901677
AT1G54790;RI:1:20441055:20441392-20441471:20441741:-	0	0
AT1G54820;RI:1:20449352:20449752-20449945:20450077:+	0.129934563506051	0.196975195965386
AT1G54820;RI:1:20450227:20450316-20450591:20450916:+	0	0
AT1G54840;A3:1:20453054-20453137:20453044-20453137:-	1	0.591777383903504
AT1G54920;A3:1:20471602-20471799:20471602-20471802:+	0.247953699390962	0.162481336560691
AT1G54920;A3:1:20474267-20474346:20474267-20474351:+	0.428532197602905	1
AT1G54920;A5:1:20473982-20474051:20473952-20474051:+	0.264531903127654	0.167374027403079
AT1G54920;RI:1:20473791:20473952-20474051:20474267:+	0.0833325817257463	0.0349031974803104
AT1G54920;RI:1:20473791:20473982-20474051:20474267:+	0.201755268638756	0.152478005629927
AT1G54930;A5:1:20479245-20479315:20479245-20479444:-	0.215309013840611	0.118677667083093
AT1G55000;A5:1:20516205-20516272:20516178-20516272:+	0.526607569331713	1
AT1G55010;A3:1:20517141-20517225:20517141-20517249:+	0.805118730989913	0.961965817551385
AT1G55050;A3:1:20542001-20542770:20542001-20542774:+	1	1
AT1G55080;RI:1:20553265:20553323-20553403:20553483:-	0.0294505742536439	0.0271714734862356
AT1G55110;A5:1:20562629-20562789:20562629-20563086:-	0.0602917329398772	0
AT1G55110;RI:1:20562409:20562629-20562789:20563269:-	0.375383714500483	1
AT1G55110;RI:1:20562409:20562629-20563086:20563269:-	0.0371274934020549	0.0457066715102422
AT1G55120;AF:1:20566030:20566186-20567032:20566485:20566938-20567032:+	1	1
AT1G55120;RI:1:20566485:20566773-20566930:20566938:+	0	0
AT1G55120;RI:1:20566930:20566938-20567032:20567903:+	0	0
AT1G55200;RI:1:20591875:20592140-20592319:20592521:-	1	1
AT1G55250;A3:1:20607880-20607968:20607880-20607974:+	1	1
AT1G55250;A3:1:20611999-20612129:20611999-20612171:+	0.0771912863760318	0.0597313726379211
AT1G55250;A5:1:20607390-20607532:20607327-20607532:+	0	0
AT1G55260;A3:1:20615914-20616046:20615914-20616055:+	0.984692045078932	0.986742752185425
AT1G55310;A3:1:20632055-20632148:20632055-20632151:+	0.622931109261296	0.538679518334993
AT1G55310;A5:1:20630368-20630656:20630135-20630656:+	0.018254015296479	0
AT1G55310;RI:1:20631042:20631119-20631885:20632055:+	0.184978959893135	0.191159014831653
AT1G55310;SE:1:20631119-20631687:20631722-20631885:+	0.202889907887208	0.334979986035085
AT1G55320;A5:1:20634195-20634283:20634191-20634283:+	0.483275164884652	0.445651238593268
AT1G55325;A3:1:20643275-20643371:20643275-20643431:+	0.0236967103400237	0
AT1G55325;RI:1:20644536:20645421-20645509:20645625:+	0.976303289659976	1
AT1G55325;RI:1:20646271:20646869-20647339:20647468:+	1	0.173819242875016
AT1G55325;SE:1:20640042-20640284:20640343-20640588:+	0.976303289659976	1
AT1G55340;A3:1:20652822-20652902:20652822-20652932:+	0.716627534917969	0.781453889370689
AT1G55350;A3:1:20654256-20654323:20654235-20654323:-	0.572850333946988	0.609574610772932
AT1G55350;RI:1:20653820:20654235-20654323:20654768:-	0.211354698069533	0
AT1G55350;RI:1:20657493:20657812-20657897:20658194:-	0	0
AT1G55450;A5:1:20706234-20706649:20706234-20706676:-	0.287518966801046	0.258851241649601
AT1G55490;A3:1:20718706-20719069:20718681-20719069:-	0.331673066905217	0.371923344084475
AT1G55490;A3:1:20718885-20719069:20718681-20719069:-	0	0.00143251121126547
AT1G55490;A3:1:20718885-20719069:20718706-20719069:-	0	0.00241673469219216
AT1G55490;A5:1:20718681-20718831:20718681-20718848:-	nan	1
AT1G55490;A5:1:20718681-20718831:20718681-20719069:-	0	0.00127658444268071
AT1G55490;A5:1:20718681-20718848:20718681-20719069:-	0	0
AT1G55500;A3:1:20720471-20720570:20720471-20720609:+	0.331670366327738	0.467204615214363
AT1G55500;A5:1:20722308-20722394:20722292-20722394:+	0.0897906920181967	0.159901569078446
AT1G55500;RI:1:20722146:20722292-20722394:20722856:+	0.112919571667542	0.0239227360097365
AT1G55500;RI:1:20722146:20722308-20722394:20722856:+	0.563390409276176	0.114077461798575
AT1G55520;A3:1:20726058-20726144:20726055-20726144:-	0.18345537909677	0.232524321428665
AT1G55520;RI:1:20726144:20726224-20726304:20726405:-	0	0.115834046353604
AT1G55530;A3:1:20730724-20730996:20730543-20730996:-	0.0179321359995225	0
AT1G55535;A3:1:20732122-20732232:20732118-20732232:-	1	1
AT1G55540;A5:1:20737534-20737677:20737534-20737686:-	0	0.45232258397185
AT1G55610;RI:1:20783616:20783745-20783854:20784017:-	0.634314825567041	0.453266961230798
AT1G55620;A3:1:20790459-20790535:20790445-20790535:-	0.145304260818913	0
AT1G55690;A5:1:20812296-20812424:20812296-20812617:-	0	0
AT1G55690;SE:1:20811922-20812173:20812296-20812617:-	1	0.962911564205646
AT1G55730;A3:1:20834019-20834326:20834003-20834326:-	0.417296891548157	0.536876967087008
AT1G55750;RI:1:20840975:20841022-20841184:20841261:-	0	0.0826970780446881
AT1G55750;RI:1:20840975:20841261-20841376:20841489:-	1	0
AT1G55810;A3:1:20863419-20863486:20863419-20863501:+	0.992520170675081	0.973775429167087
AT1G55810;A5:1:20860831-20861271:20860710-20861271:+	0.317411301574574	0.178267771530816
AT1G55810;RI:1:20860507:20860710-20861271:20861414:+	0	0
AT1G55810;RI:1:20860507:20860831-20861271:20861414:+	0	0
AT1G55810;RI:1:20863326:20863419-20863486:20863558:+	0.0452370631351293	0.109866672833838
AT1G55810;RI:1:20863326:20863419-20863501:20863558:+	0.862770144898145	0.820888714234088
AT1G55830;A3:1:20869680-20869945:20869648-20869945:-	0.523692252200148	0.788294810128365
AT1G55830;A3:1:20869703-20869945:20869648-20869945:-	0	0.724929124314123
AT1G55830;A3:1:20869703-20869945:20869680-20869945:-	0	0.414441962754498
AT1G55840;SE:1:20873945-20874058:20874086-20874483:+	0.461674130053746	0.639428089967693
AT1G55870;A3:1:20896235-20896344:20896235-20896363:+	0.917699136572064	0.739310423884929
AT1G55870;RI:1:20896344:20896663-20896739:20896852:+	0.0232464111424774	0
AT1G55870;RI:1:20896363:20896663-20896739:20896852:+	0	1
AT1G55900;A5:1:20905284-20905375:20905266-20905375:+	1	1
AT1G55915;A3:1:20910171-20910615:20910171-20910618:+	0	0
AT1G55940;RI:1:20922342:20922363-20922673:20922901:-	0.0698084944343853	0
AT1G55960;RI:1:20928903:20929031-20929107:20929169:-	1	0.867242760836094
AT1G56070;A5:1:20971111-20971306:20971111-20971666:-	0.00509686388920229	0.00233653520312165
AT1G56070;RI:1:20971075:20971111-20971306:20971742:-	0	0
AT1G56070;RI:1:20971075:20971111-20971666:20971742:-	0	0
AT1G56100;A5:1:20983668-20983758:20983668-20983762:-	nan	nan
AT1G56120;RI:1:20989394:20989770-20989900:20989961:-	0.632125444707965	0.399588342123625
AT1G56145;RI:1:21008864:21009095-21009177:21009387:-	0	0.239690420767658
AT1G56170;A5:1:21025011-21025105:21024796-21025105:+	0.0919932215333285	0.0994503169834397
AT1G56180;A3:1:21026659-21026731:21026649-21026731:-	0.595353542449402	0.602615376122881
AT1G56200;A5:1:21030909-21031092:21030900-21031092:+	0.516866027260157	0.500100440822161
AT1G56220;A3:1:21043889-21044348:21043889-21044357:+	0.134015112382107	0.151061439843545
AT1G56220;A5:1:21043893-21044348:21043889-21044348:+	0	0.0482825420997814
AT1G56220;RI:1:21043704:21043889-21044357:21044998:+	1	1
AT1G56230;A3:1:21047639-21047720:21047609-21047720:-	1	0.638687946496521
AT1G56230;RI:1:21045993:21046596-21046668:21046819:-	0	0.153553627036578
AT1G56230;RI:1:21046668:21046819-21046904:21047028:-	0.0609763538457917	0.0580422880029643
AT1G56260;RI:1:21065474:21065626-21065716:21065875:-	0	0.484641579090095
AT1G56280;A3:1:21074448-21074677:21074199-21074677:-	0	0.00054994678021381
AT1G56280;A5:1:21073974-21074057:21073974-21074060:-	1	0.999450053219786
AT1G56300;A3:1:21079302-21079415:21079162-21079415:-	0.31604150991282	0.404236033098419
AT1G56345;A3:1:21094055-21094133:21093631-21094133:-	1	1
AT1G56380;AF:1:21101327:21101364-21101451:21101374:21101378-21101451:+	nan	nan
AT1G56400;RI:1:21112674:21113361-21113485:21113621:-	nan	nan
AT1G56418;A5:1:21122203-21122318:21122179-21122318:+	nan	nan
AT1G56440;A3:1:21141200-21141441:21141170-21141441:-	0.268642331034448	0.832850657675306
AT1G56460;SE:1:21146905-21147016:21147105-21147399:+	0	0
AT1G56500;RI:1:21160437:21160493-21160572:21160666:+	0.0189769142627179	0.0200573064414542
AT1G56500;RI:1:21166245:21166281-21166360:21166610:+	0.00825920047215472	0.012288745638365
AT1G56520;A5:1:21175552-21175627:21175552-21175641:-	0.490393512627731	1
AT1G56520;A5:1:21178025-21178440:21178025-21178451:-	0.487911466257855	0
AT1G56520;RI:1:21174609:21175552-21175641:21176441:-	0.651525819051542	1
AT1G56540;RI:1:21181585:21182139-21182265:21183360:+	0	0
AT1G56550;RI:1:21185592:21185935-21186033:21186241:-	0	0
AT1G56612;RI:1:21214720:21214789-21215107:21215407:-	NA	NA
AT1G56660;A3:1:21237949-21238800:21237949-21238803:+	0.0550815286685495	0.146420121098924
AT1G56690_and_AT1G56700;A3:1:21256395-21256735:21256395-21256786:+	1	0.930848298136277
AT1G56690_and_AT1G56700;A5:1:21256395-21256735:21256371-21256735:+	0.488454653045758	0.623881635532534
AT1G56690_and_AT1G56700;AF:1:21256025:21256395-21256735:21256410:21256453-21256735:+	1	1
AT1G56690_and_AT1G56700;AF:1:21256340:21256371-21256735:21256410:21256453-21256735:+	1	1
AT1G56720;A3:1:21265570-21265873:21265565-21265873:-	0.250301997625553	0.32460289342198
AT1G57540;A5:1:21311221-21311413:21311221-21311441:-	0.837849650402159	0.929440695266215
AT1G57600;A3:1:21330294-21330367:21330289-21330367:-	nan	nan
AT1G57610;RI:1:21338044:21338480-21338627:21339034:-	0.703078333042754	0.586751563390171
AT1G57650;RI:1:21352602:21353280-21353380:21353540:+	nan	nan
AT1G57680;A3:1:21364116-21364497:21364018-21364497:-	0.158044628727037	0.192854211632512
AT1G57680;A5:1:21364116-21364308:21364116-21364497:-	0	0.096958671081313
AT1G57765;SE:1:21393577-21393965:21393994-21394296:+	0.441779377412028	0.620605512718168
AT1G57800;A3:1:21409819-21409917:21409807-21409917:-	nan	0
AT1G57820;A3:1:21416144-21416374:21416135-21416374:-	0.426525922415053	0.410275118494154
AT1G57870;A3:1:21434972-21435253:21434968-21435253:-	0.821609213975678	0.886000263008341
AT1G57870;A5:1:21435369-21435500:21435369-21435864:-	0.0897612879379579	0.129568720446851
AT1G57943;A3:1:21438758-21438850:21438755-21438850:-	1	0
AT1G58007;A5:1:21446359-21446835:21446359-21446908:-	1	1
AT1G58007;A5:1:21447082-21447221:21447082-21447252:-	0	0
AT1G58007;RI:1:21446835:21447082-21447221:21447502:-	1	nan
AT1G58007;RI:1:21446835:21447082-21447252:21447502:-	0.254318029466718	0
AT1G58025;A3:1:21459431-21460034:21459428-21460034:-	0.46297832991403	0.320090374055742
AT1G58025;A3:1:21461838-21462116:21461821-21462116:-	0	0
AT1G58025;A3:1:21461855-21461982:21461821-21461982:-	1	0
AT1G58025;A5:1:21461821-21461982:21461821-21462116:-	0	0.0941247389355142
AT1G58110;AF:1:21517386-21517780:21518016:21517386-21518017:21518270:-	0	0
AT1G58180;RI:1:21537577:21538198-21538299:21538401:-	1	1
AT1G58180;RI:1:21539169:21539300-21539394:21539458:-	0.0727314347818829	0.0398255730729721
AT1G58180;RI:1:21539554:21539615-21539696:21539914:-	0.293294032303752	0.154564232680946
AT1G58200;A5:1:21552538-21552835:21552538-21552839:-	0.298647727650082	0.446428116713397
AT1G58220;RI:1:21558243:21559305-21559513:21560036:-	1	1
AT1G58280;RI:1:21621187:21621261-21621337:21621499:-	0.0463583924512853	0.0134680529093328
AT1G58350;A5:1:21667007-21667180:21667007-21667464:-	0.102488884608424	0.233733779074153
