	SRR14214600	SRR14214601
AT2G00640_and_AT2G07235;A5:2:8448080-8448894:8447219-8448894:+	NA	NA
AT2G00640_and_AT2G07235;RI:2:8446848:8447219-8447785:8448080:+	NA	NA
AT2G00640_and_AT2G07235;SE:2:8447219-8447785:8448080-8448894:+	NA	NA
AT2G00660;RI:2:8590655:8590898-8591221:8591624:+	NA	NA
AT2G00720;A5:2:9257465-9257608:9257465-9257651:-	NA	NA
AT2G00720;A5:2:9257465-9257608:9257465-9257662:-	NA	NA
AT2G00720;A5:2:9257465-9257651:9257465-9257662:-	NA	NA
AT2G00750;RI:2:9711092:9711567-9711765:9711918:-	NA	NA
AT2G00790;AL:2:10434563:10434764-10435654:10434770:10434816-10435654:-	NA	NA
AT2G00900;RI:2:17753591:17753737-17753848:17754147:+	NA	NA
AT2G00930;RI:2:18797826:18798462-18799050:18799168:-	NA	NA
AT2G01060;RI:2:74509:74585-74785:74907:-	0.0180537222335687	0.0223583720873625
AT2G01070;A5:2:77400-77475:77281-77475:+	0	0
AT2G01090_and_AT2G01100;A3:2:81800-82186:81800-82220:+	0.795011448250517	0.848450552517966
AT2G01090_and_AT2G01100;AF:2:79779:79805-79945:79843:79852-79945:+	nan	nan
AT2G01090_and_AT2G01100;RI:2:81737:81800-82186:83217:+	0.136944346007641	0.135176699314907
AT2G01120;A3:2:87206-87268:87206-87286:+	0.320740378569623	0.251335450570181
AT2G01180;A5:2:106854-106941:106854-106951:-	0	0
AT2G01180;A5:2:108114-108209:108114-108505:-	0.055146421548863	0.0464028650453925
AT2G01180;AF:2:108114-108209:108231:108114-108505:108810:-	1	1
AT2G01180;AF:2:108114-108209:108231:108114-108505:108818:-	0.461380660821391	0.613508584943864
AT2G01180;AF:2:108114-108209:108231:108114-108505:108829:-	1	1
AT2G01180;RI:2:106941:108114-108505:108810:-	nan	nan
AT2G01220;A3:2:124707-124811:124707-124814:+	0.600205831906304	0.729639119737208
AT2G01250;A3:2:133158-133258:133079-133258:-	1	1
AT2G01260;RI:2:136170:136255-136623:136851:-	0.00327651230673348	0.0159323263363338
AT2G01270;RI:2:139309:139650-139916:139940:+	0.0419677614816842	0.0394321062535937
AT2G01275;A3:2:144136-144217:143845-144217:-	nan	0
AT2G01275;A5:2:143845-144217:143845-144373:-	0	1
AT2G01275;RI:2:143564:143845-144070:144136:-	nan	nan
AT2G01275;SE:2:143845-144070:144136-144217:-	nan	0
AT2G01320_and_AT2G01330;A3:2:154503-154677:154500-154677:-	0.511328464050541	0.572627247949868
AT2G01320_and_AT2G01330;A5:2:154500-154611:154500-154677:-	0	0.414395853054378
AT2G01320_and_AT2G01330;RI:2:154677:154983-155061:155145:-	0	0
AT2G01320_and_AT2G01330;RI:2:155061:155145-155240:155841:-	0	0.0142811341046531
AT2G01320_and_AT2G01330;RI:2:155240:155452-155621:155841:-	0.131898165833837	0.204588286343471
AT2G01350;A3:2:166637-166723:166619-166723:-	1	1
AT2G01350;RI:2:166723:166856-166935:167071:-	0.0868729186221492	0.0494270554362464
AT2G01420;A5:2:181847-182005:181847-182017:-	0.508791069097062	0.515055476757169
AT2G01420;RI:2:180820:180977-181355:181440:-	0.115217731808832	0.115594883215606
AT2G01422;RI:2:183940:184205-184468:184734:+	NA	NA
AT2G01430;RI:2:187608:188056-189398:189477:-	0.406818260425944	0.17498439006655
AT2G01450;A3:2:202110-202227:202025-202227:-	0.0566936727757626	0.069829870196587
AT2G01450;AF:2:202025-202130:202198:202025-202227:202397:-	0.114111812990125	0.158090148302008
AT2G01450;AF:2:202025-202130:202198:202025-203031:203126:-	1	1
AT2G01450;AF:2:202025-202227:202397:202025-203031:203126:-	1	1
AT2G01460;A3:2:208520-208581:208520-208623:+	0.0321619796700262	0.0264196740597412
AT2G01630;RI:2:279804:279831-279936:281189:-	0.063492958712374	0.0589660900357049
AT2G01660;RI:2:290573:290983-291156:291287:-	0.171898558034236	0.0746192966384083
AT2G01690;A3:2:312452-312533:312449-312533:-	0.112124364035797	0.0907259782818725
AT2G01730;RI:2:320720:320897-320984:321056:+	0	0.0804570404451462
AT2G01735;RI:2:325265:325397-325478:325636:+	0.261113424751443	0.200580013353075
AT2G01750;A3:2:331702-331806:331702-331809:+	0.081592308820614	0.310944401753174
AT2G01800;SE:2:343932-344032:344127-344397:-	nan	nan
AT2G01800;SE:2:344127-344248:344316-344397:-	nan	nan
AT2G01818;A3:2:354914-355362:354722-355362:-	0.938733591301359	0.940191604864391
AT2G01830;A3:2:367436-367955:367431-367955:-	0.170812933828393	0.446493330129385
AT2G01830;A5:2:367436-367554:367436-367955:-	0.892287029625415	0.71407516216572
AT2G01830;AF:2:367431-367585:367696:367431-367955:368357:-	0.857112086423117	0.875065636388403
AT2G01830;RI:2:366887:367431-367955:368357:-	0	0.222947204716642
AT2G01830;RI:2:366887:367436-367955:368357:-	0	0.262362773690062
AT2G01890;A5:2:397855-397923:397855-398007:-	1	1
AT2G01900;A3:2:408376-408475:408376-408502:+	1	0.934948104993236
AT2G01900;RI:2:405762:405987-406133:406311:+	0.247248510645721	0.200420990102012
AT2G01910;AF:2:416021:417268-417653:417427:417487-417653:+	0.224935385724711	0.204496351733855
AT2G01930;RI:2:427114:428223-428706:428900:-	0.325124231595991	0.332452869378875
AT2G01940;AF:2:432195:432811-433125:432847:433011-433125:+	0.659281375737631	0.69380648027418
AT2G01940;AF:2:432275:432811-433125:432847:433011-433125:+	0	0
AT2G02020;A3:2:480235-480330:480235-480359:+	0	0.117042682688843
AT2G02060;AF:2:495381:495850-496269:496045:496082-496269:+	0.495786161468395	1
AT2G02080;A5:2:520660-520977:520660-520981:-	0.113572800728622	0.0265142086100804
AT2G02080;A5:2:521205-521363:521205-521433:-	0	0.0459641031883665
AT2G02080;A5:2:521205-521363:521205-521619:-	0	0.0149537676658027
AT2G02080;A5:2:521205-521433:521205-521619:-	0.284884464180812	0.239598000602916
AT2G02148;A3:2:549322-549532:549318-549532:-	0.516770116569035	0.520540413659686
AT2G02148;A5:2:549322-549520:549322-549532:-	0.162072726022817	0.216792029454988
AT2G02148;RI:2:547577:547801-547902:547955:-	0.0824195700935686	0
AT2G02170;RI:2:557598:558140-558254:558398:-	0.0814828803154648	0.0241485170021257
AT2G02170;RI:2:558581:558659-558759:558955:-	0.379161457817571	0.752238002124602
AT2G02370;A5:2:621374-621821:621365-621821:+	0	0
AT2G02390;A3:2:629353-629518:629353-629539:+	0.251392537081458	0.21396780003236
AT2G02410;A5:2:632904-633209:632874-633209:+	0.315372402975796	0.320157317815169
AT2G02410;RI:2:633209:633280-633400:633524:+	0.0556072233505727	0.0240496762957863
AT2G02410;RI:2:633209:633284-633403:633524:+	1	1
AT2G02410;RI:2:633873:633942-634027:634081:+	0	0
AT2G02410;RI:2:633873:633942-634027:634378:+	0.111221164551687	0.326386892294538
AT2G02410;RI:2:634027:634081-634177:634260:+	0	0
AT2G02410;RI:2:634027:634081-634177:634378:+	0.317799081325722	0.169587016652477
AT2G02410;RI:2:634027:634260-634340:634378:+	1	1
AT2G02410;RI:2:634177:634260-634340:634378:+	0.238443308688674	0.259134397914796
AT2G02450;RI:2:649966:650395-650501:650820:+	0.62407259213272	0.666132839756027
AT2G02470;A3:2:654262-654337:654262-654364:+	0.604604644265457	0.565901978410349
AT2G02470;RI:2:654136:654262-654337:654985:+	0.141769973003902	0.100484797601616
AT2G02470;RI:2:654136:654262-654364:654985:+	0.201655771588295	0.127116402340781
AT2G02480;A3:2:660863-660995:660863-661006:+	0.065915239205382	0.0526886327207468
AT2G02490;RI:2:667041:667491-667579:668284:+	nan	nan
AT2G02540;A3:2:683830-684289:683830-684293:+	1	1
AT2G02550;AL:2:687818-687904:688085:687818-688597:688764:+	nan	nan
AT2G02560;A3:2:690380-690463:690380-690469:+	0.707001956727728	0.751702860458693
AT2G02570;A5:2:698191-698326:698191-698340:-	1	1
AT2G02570;RI:2:698600:698665-698702:698728:-	1	0.997850806341798
AT2G02710;A3:2:759160-759249:759154-759249:-	0.726800952192585	0.754208822447849
AT2G02710;RI:2:758693:758952-759091:759160:-	0.0726861605574171	0.074109326893082
AT2G02710;RI:2:759249:759304-759378:759457:-	0.0528283707043539	0.041518796117012
AT2G02760;A3:2:773924-774004:773924-774259:+	0.0202386402494339	0.00874906563704219
AT2G02760;A5:2:774144-774259:773924-774259:+	0.0194910289781727	0.0238461174142834
AT2G02760;RI:2:773684:773924-774004:774144:+	0.255917082681336	0.232070319489564
AT2G02760;RI:2:774004:774144-774259:774395:+	0.263298026089546	0.0984399692593795
AT2G02760;SE:2:773924-774004:774144-774259:+	0.054639022950689	0.0747896861504268
AT2G02765;A3:2:777576-777649:777547-777649:-	0.601075847857628	0.768135756872615
AT2G02765;A5:2:777318-777401:777318-777464:-	1	0.929119285984841
AT2G02765;RI:2:776100:776214-776297:776731:-	0.216419228622431	0.162710039836369
AT2G02780;RI:2:782273:782387-782467:782504:-	0.0693053914378301	0.0121048928303094
AT2G02790;A5:2:788468-788663:788025-788663:+	0.0266834867252052	0.017540302172362
AT2G02820;RI:2:803656:804826-804914:805262:-	0	0
AT2G02820;RI:2:804914:805262-805340:805482:-	0.0779548429348292	0.181162085101772
AT2G02860;A3:2:831108-831210:831083-831210:-	0.788437588050972	0.888724732745271
AT2G02910;RI:2:849164:849388-849543:849703:-	0.18323400210337	0.213467265141624
AT2G02960;A3:2:864001-864248:863995-864248:-	0.590266753609326	0.56952844036376
AT2G02960;A3:2:864020-864248:863995-864248:-	0.621240051733198	0.665391124241791
AT2G02960;A3:2:864020-864248:864001-864248:-	0.532391250493059	0.600484735279579
AT2G02960;A3:2:864087-864248:863995-864248:-	0.399672068506188	0.441657662610858
AT2G02960;A3:2:864087-864248:864001-864248:-	0.31606826173889	0.374170900911729
AT2G02960;A3:2:864087-864248:864020-864248:-	0.288712234501269	0.284581108518981
AT2G02960;RI:2:862611:862700-862807:862893:-	0.0030583296072712	0.00686227934930783
AT2G02960;RI:2:863783:863995-864248:864452:-	0.612202685087838	0.699311040442541
AT2G02960;RI:2:863783:864020-864248:864452:-	0.490442577310664	0.539071812395798
AT2G03020;SE:2:883252-883342:883365-883491:-	0	0
AT2G03060;A3:2:901317-901530:901317-901599:+	0	0
AT2G03060;A3:2:901317-901530:901317-901613:+	0	0
AT2G03060;A3:2:901317-901530:901317-901614:+	0	nan
AT2G03060;A3:2:901317-901599:901317-901613:+	0.107896907316033	0.0873041602079151
AT2G03060;A3:2:901317-901599:901317-901614:+	0.233648001299523	1
AT2G03060;A3:2:901317-901613:901317-901614:+	0.715974313871237	1
AT2G03060;RI:2:901143:901317-901530:901798:+	nan	1
AT2G03060;RI:2:901143:901317-901599:901798:+	0	0.311408402050184
AT2G03060;RI:2:901143:901317-901613:901798:+	nan	1
AT2G03060;RI:2:901143:901317-901614:901798:+	0	1
AT2G03060;RI:2:901899:901958-902051:902069:+	0.0565699324955127	0.109756761257697
AT2G03110;RI:2:935163:935238-935309:935812:+	0.192466824403378	0
AT2G03140;A3:2:942745-942826:942745-942837:+	0.498213784401849	0.453974070766046
AT2G03140;A5:2:950231-950309:950208-950309:+	0.677006931896417	0.621873618054287
AT2G03140;RI:2:949990:950107-950175:950231:+	1	1
AT2G03140;RI:2:949990:950208-950309:950717:+	0.527990677542867	1
AT2G03140;RI:2:949990:950231-950309:950398:+	0	nan
AT2G03140;RI:2:949990:950231-950309:950717:+	0.41039615746923	0.234398595564526
AT2G03140;RI:2:950309:950717-951060:951553:+	0.162579468957235	0.378126381945713
AT2G03210;A3:2:969767-969832:969758-969832:-	nan	1
AT2G03280;RI:2:997431:997593-997675:997763:-	0.0986048062000094	0
AT2G03320;A5:2:1007606-1007704:1007592-1007704:+	0	nan
AT2G03360;A3:2:1023533-1024153:1023521-1024153:-	1	1
AT2G03370;A3:2:1025954-1026846:1025948-1026846:-	0	0
AT2G03390;A3:2:1032381-1032513:1032225-1032513:-	0.907575540646823	0.931458380138811
AT2G03390;RI:2:1030402:1030775-1030850:1031042:-	0.671256606684993	0.321763518061476
AT2G03390;RI:2:1030850:1030890-1030997:1031042:-	0.0142722929179568	0.0277884484761345
AT2G03390;RI:2:1030997:1031042-1031152:1031264:-	0.0065466718258192	0.0118917617923079
AT2G03390;RI:2:1032031:1032225-1032513:1032625:-	0.111594949890316	0.10030304089762
AT2G03390;RI:2:1032031:1032381-1032513:1032625:-	0.175080582933138	0.186231681317644
AT2G03470;A3:2:1046898-1046983:1046895-1046983:-	0.661266353526999	0.693139320533208
AT2G03480;RI:2:1053008:1053093-1053271:1053574:+	0.120220623326382	0.243201808148606
AT2G03480;RI:2:1053008:1053169-1053314:1053574:+	0.274924549193573	0.33847462444341
AT2G03480;RI:2:1053941:1054164-1054250:1054613:+	0.120220623326382	0.243201808148606
AT2G03505;A3:2:1064148-1064268:1064148-1064291:+	1	1
AT2G03505;RI:2:1064773:1064809-1064920:1065463:+	1	0
AT2G03530_and_AT2G03540;RI:2:1071509:1072187-1072265:1072403:+	0	0
AT2G03530_and_AT2G03540;RI:2:1071925:1072187-1072265:1072403:+	0.316237023123332	0.411607471051383
AT2G03590;RI:2:1094702:1094867-1095083:1095356:+	0.183249528598366	0.0833055209278579
AT2G03600;A3:2:1098152-1098230:1098152-1098244:+	1	1
AT2G03600;A5:2:1097521-1097591:1097396-1097591:+	0	1
AT2G03600;A5:2:1098152-1098244:1098128-1098244:+	nan	nan
AT2G03600;AF:2:1096984:1097072-1097272:1097102:1097123-1097272:+	nan	1
AT2G03600;AF:2:1096987:1097072-1097272:1097102:1097123-1097272:+	nan	nan
AT2G03600;AF:2:1096991:1097072-1097272:1097102:1097123-1097272:+	1	nan
AT2G03600;AF:2:1097042:1097072-1097272:1097102:1097123-1097272:+	nan	nan
AT2G03600;RI:2:1097272:1097396-1097591:1097729:+	0	nan
AT2G03600;RI:2:1097272:1097521-1097591:1097729:+	nan	0
AT2G03630;RI:2:1103205:1103795-1103858:1103959:+	nan	nan
AT2G03640;A3:2:1105777-1105866:1105774-1105866:-	0.092394658001332	0
AT2G03640;A3:2:1106431-1106730:1106420-1106730:-	0.968472144652696	0.923610735016922
AT2G03640;RI:2:1106239:1106420-1106730:1106905:-	0.581025999775393	0.449051407029078
AT2G03640;RI:2:1106239:1106431-1106730:1106905:-	0.0480840031198451	0.0641270336174236
AT2G03670;RI:2:1119576:1119666-1119747:1119824:+	0	0.0384302878281551
AT2G03680;A3:2:1120878-1121146:1120878-1121383:+	0	0
AT2G03680;AF:2:1120787:1120878-1121383:1120903:1121195-1121383:+	0.999174033195169	0.997837352655212
AT2G03710;A3:2:1131440-1131538:1131440-1131541:+	0.289866567737468	0.543135878954916
AT2G03710;RI:2:1131150:1131191-1131268:1131440:+	0.0187287765326287	0.0746648420479764
AT2G03730;RI:2:1139806:1139948-1140082:1140204:-	0.0987376268009553	0.144667075971087
AT2G03780;RI:2:1153443:1153584-1153702:1153781:-	0.0648739706440966	0.0473730836677877
AT2G03810;A5:2:1161729-1162633:1161296-1162633:+	0.105094548466873	0.0628484367699869
AT2G03810;A5:2:1161729-1162633:1161724-1162633:+	0.467402527067497	0.451869091309707
AT2G03810;AF:2:1160947:1161296-1162633:1161526:1161724-1162633:+	0.522865590797228	0.764189939402959
AT2G03810;AF:2:1160947:1161296-1162633:1161985:1162472-1162633:+	0.831618925635759	1
AT2G03810;AF:2:1160947:1161729-1162633:1161985:1162472-1162633:+	0.367091886633854	1
AT2G03810;AF:2:1161526:1161724-1162633:1161985:1162472-1162633:+	0.818410945994046	1
AT2G03810;RI:2:1160947:1161296-1161670:1161729:+	0.146642685429286	0.232994135400825
AT2G03810;RI:2:1161985:1162472-1162633:1162712:+	0.776902549653201	1
AT2G03810;SE:2:1161296-1161670:1161724-1162633:+	0	0.0389921385163244
AT2G03810;SE:2:1161296-1161670:1161729-1162633:+	0.405963326563042	0.180844291002217
AT2G03937;A3:2:1224477-1224614:1224477-1224663:+	nan	nan
AT2G03980;AF:2:1259327:1259455-1260850:1260567:1260744-1260850:+	1	1
AT2G04030;A3:2:1284496-1284575:1284496-1284584:+	1	1
AT2G04039;RI:2:1333640:1333703-1333778:1333983:+	0.0237630050538744	0.0327551029323299
AT2G04100;RI:2:1376694:1377082-1377155:1377360:-	0.0705844249236008	0.114212037419216
AT2G04170;RI:2:1417671:1417837-1417967:1418246:-	0.0327395733214761	0
AT2G04170;RI:2:1418596:1418713-1418793:1419171:-	0	0
AT2G04235;A3:2:1454192-1454382:1454192-1454420:+	0	0
AT2G04235;RI:2:1449414:1449798-1449877:1451759:+	nan	nan
AT2G04235;RI:2:1454420:1454525-1454662:1454749:+	0	0
AT2G04270_and_AT2G04755;A3:2:1475429-1475600:1475429-1475605:+	0.850221131292672	0.848544407375702
AT2G04270_and_AT2G04755;A3:2:1475781-1475950:1475781-1475973:+	0.837720666786068	0.815451892677265
AT2G04270_and_AT2G04755;A3:2:1476208-1476286:1476208-1476297:+	0.475617503228942	0.327691522423162
AT2G04270_and_AT2G04755;RI:2:1475600:1475781-1475950:1476208:+	0.0906005933849431	0.0323341659895089
AT2G04270_and_AT2G04755;RI:2:1475600:1475781-1475973:1476208:+	1	0.484722084344852
AT2G04285_and_AT2G02730;A3:2:765168-765253:765164-765253:-	0.950183243158739	0.948092157923005
AT2G04300;RI:2:1493833:1494129-1494253:1494311:+	nan	nan
AT2G04350;A5:2:1515934-1516075:1515930-1516075:+	0.550342225471769	0.572359252244354
AT2G04360;A5:2:1520617-1520692:1520617-1520739:-	0.952394184786901	0.929606659403641
AT2G04360;RI:2:1519864:1519946-1520013:1520111:-	0.0206710542012884	0.0530747088567937
AT2G04360;RI:2:1520013:1520111-1520235:1520394:-	0.0354650158384941	0.0315565928449707
AT2G04395;A5:2:1529166-1529305:1529166-1529430:-	nan	nan
AT2G04395;A5:2:1529166-1529305:1529166-1529441:-	nan	nan
AT2G04395;A5:2:1529166-1529430:1529166-1529441:-	nan	nan
AT2G04395;RI:2:1528965:1529166-1529305:1529724:-	nan	nan
AT2G04395;RI:2:1528965:1529166-1529441:1529724:-	nan	nan
AT2G04550;A3:2:1589497-1589576:1589497-1589578:+	1	1
AT2G04690;A5:2:1645671-1645753:1645510-1645753:+	0.905015591813726	0.903055886515585
AT2G04690;A5:2:1646066-1646155:1646031-1646155:+	0.275112512409928	0.294010625506256
AT2G04690;RI:2:1645473:1645510-1645753:1645831:+	0.550229443236983	0.357184439921662
AT2G04690;RI:2:1645473:1645671-1645753:1645831:+	0.113785730633281	0.0562924799771587
AT2G04690;RI:2:1645914:1646031-1646155:1646443:+	0	0.236470826276081
AT2G04690;RI:2:1645914:1646066-1646155:1646355:+	1	0.357184439921662
AT2G04690;RI:2:1645914:1646066-1646155:1646443:+	0	0.554218623738374
AT2G04700;A3:2:1647479-1647553:1647479-1647570:+	0.806711535491461	0.76942785649528
AT2G04740;RI:2:1657985:1658720-1658810:1658846:+	0.190667651662546	0.139245061418637
AT2G04740;RI:2:1657985:1658720-1658810:1659059:+	0.498715612851287	0
AT2G04740;RI:2:1657985:1658846-1658926:1659059:+	0.126245386155181	0
AT2G04740;RI:2:1658810:1658846-1658926:1659059:+	0.0330823869246878	0.00869743027589256
AT2G04790;A5:2:1679909-1680015:1679886-1680015:+	0.312121085653876	0.414032967269696
AT2G04790;RI:2:1679307:1679719-1679805:1679886:+	nan	nan
AT2G04790;RI:2:1679307:1679719-1679805:1679909:+	1	1
AT2G04790;RI:2:1679805:1679886-1680015:1680176:+	0	0
AT2G04790;RI:2:1679805:1679909-1680015:1680176:+	0	0
AT2G04790;RI:2:1679805:1679909-1680015:1680543:+	0.32283525420401	0.213440261519546
AT2G04790;RI:2:1679805:1680176-1680269:1680543:+	1	1
AT2G04790;RI:2:1680015:1680176-1680269:1680543:+	0.239165300041534	0.249389013662801
AT2G04800;A5:2:1687616-1687722:1687616-1687766:-	0.475154880836094	1
AT2G04800;A5:2:1687616-1687722:1687616-1687789:-	0.0897412382486934	0.131001317347686
AT2G04800;A5:2:1687616-1687766:1687616-1687789:-	0.0982044658965155	0
AT2G04800;RI:2:1687173:1687616-1687722:1687939:-	0.71585097973125	0.423296614763374
AT2G04800;RI:2:1687173:1687616-1687789:1687939:-	0.198957094054304	0.099625812292201
AT2G04845;A5:2:1702596-1702663:1702596-1702692:-	0	0.0395194830819874
AT2G04845;RI:2:1702221:1702596-1702692:1702824:-	1	1
AT2G04845;RI:2:1702558:1702596-1702663:1702824:-	1	0.629465363395761
AT2G04845;RI:2:1702558:1702596-1702692:1702824:-	0.115662276976645	0.0653315983306255
AT2G04852;RI:2:1705148:1705618-1705716:1706465:-	NA	NA
AT2G04852;RI:2:1705716:1705798-1706420:1706465:-	NA	NA
AT2G04865;RI:2:1711596:1711824-1712133:1712238:+	0.116970416788529	0.124712906294087
AT2G04880;RI:2:1718481:1719127-1719200:1719380:+	0.0209628219676172	0.037712647748296
AT2G05120;RI:2:1844588:1846007-1846102:1846397:-	1	1
AT2G05120;SE:2:1843200-1843402:1843554-1843634:-	1	1
AT2G05160;RI:2:1859187:1859289-1859369:1859506:-	0.147046215732557	0.0741933440083723
AT2G05160;RI:2:1861466:1861617-1861722:1862064:-	0.561577878066552	0.231073343409826
AT2G05185;RI:2:1877685:1877797-1877938:1878322:+	1	1
AT2G05210;A3:2:1891550-1891714:1891550-1891780:+	0.582690897581682	0.623083009051233
AT2G05210;A3:2:1891550-1891714:1891550-1891803:+	0.469768552829172	0.373097594221063
AT2G05210;A3:2:1891550-1891780:1891550-1891803:+	0.388195638710421	0.264714764320369
AT2G05260;RI:2:1918879:1919665-1919757:1920042:+	1	1
AT2G05310;RI:2:1933166:1933535-1933848:1933917:-	0.128566845177232	0.124444521010457
AT2G05330;A5:2:1939160-1939334:1939160-1939366:-	0	0
AT2G05380;RI:2:1967543:1967635-1967678:1968037:+	0.99169314881433	0.989584478406269
AT2G05400;RI:2:1975274:1975434-1975524:1975747:+	nan	0
AT2G05410;A5:2:1977383-1977483:1977310-1977483:+	nan	nan
AT2G05440;A3:2:1993744-1993766:1993744-1993787:+	0.550538250263316	0.499985484777698
AT2G05440;A3:2:1993744-1993766:1993744-1993808:+	0.447784283963647	0.679891119813932
AT2G05440;A3:2:1993744-1993787:1993744-1993808:+	0.398319330484349	0.679903756006559
AT2G05440;A3:2:1993765-1993847:1993765-1993886:+	0.212543547209804	0.201589628301705
AT2G05440;RI:2:1993574:1993723-1993745:1994166:+	0.846657276646862	0.867467023751485
AT2G05440;RI:2:1993574:1993765-1993847:1994166:+	0.92086152859911	0.89102223934926
AT2G05440;RI:2:1993574:1993765-1993886:1994166:+	0.758495613585845	0.673671251197687
AT2G05440;RI:2:1993574:1993786-1993910:1994166:+	0.649498351888906	0.756690585934236
AT2G05440;RI:2:1993574:1993807-1993877:1994166:+	0.981253801892591	0.988336877945034
AT2G05510;A3:2:2016354-2016424:2016354-2016433:+	0.157650243918677	0.0725493031611653
AT2G05510;A5:2:2015888-2016226:2015883-2016226:+	1	1
AT2G05510;A5:2:2016354-2016433:2016321-2016433:+	0.684302153929747	0.788023546062451
AT2G05510;RI:2:2016226:2016354-2016424:2016726:+	0	0
AT2G05520;A3:2:2026610-2026671:2026610-2026713:+	0.352362176439975	0.394449646867055
AT2G05520;A3:2:2026649-2026713:2026649-2026734:+	0.0709422414869061	0.0511116503535599
AT2G05520;A5:2:2026649-2026713:2026610-2026713:+	0.615413657040622	0.535657208100858
AT2G05520;RI:2:2026524:2026628-2026650:2027283:+	0.986831566517824	0.984782081298068
AT2G05530;RI:2:2030049:2030138-2030172:2030544:+	0	1
AT2G05590;A5:2:2068651-2068738:2068646-2068738:+	0.167090494980148	0.143665642329618
AT2G05620;RI:2:2080647:2080696-2080797:2081308:-	0	0
AT2G05655;AF:2:2119187:2119303-2120160:2119355:2119383-2120160:+	1	1
AT2G05830;A3:2:2229830-2229911:2229830-2229960:+	0.970263988528476	0.957381185613395
AT2G05830;A3:2:2229966-2230041:2229966-2230054:+	0.980744676129238	0.985196541878044
AT2G05830;RI:2:2229539:2229830-2229911:2229966:+	0.0714835638339205	0.102138539557999
AT2G05840;A5:2:2235754-2235961:2235752-2235961:+	0	0
AT2G05840;RI:2:2235408:2235503-2235693:2235752:+	0	0.00258051884188545
AT2G05914;RI:2:2263124:2263770-2263914:2264543:-	NA	NA
AT2G05990;A3:2:2322382-2322847:2322382-2322850:+	0.496985282306559	0.50592907502105
AT2G06005;A3:2:2332906-2332987:2332906-2332991:+	0.598886156767982	0.799691161661579
AT2G06005;A5:2:2335700-2335769:2335680-2335769:+	0.046034856464403	0.034065828475355
AT2G06005;RI:2:2335588:2335680-2335769:2335831:+	0.0265048570992188	0.0228312096580793
AT2G06005;RI:2:2335588:2335700-2335769:2335831:+	0.36069785135482	0.398497359220412
AT2G06005;SE:2:2333095-2333688:2333737-2333909:+	0.795010994963805	0.885793991042262
AT2G06025;A5:2:2351548-2351672:2351447-2351672:+	0.869269917557083	0.872394382328297
AT2G06025;RI:2:2350017:2350115-2350202:2350539:+	0.645985640113519	0.544937987140637
AT2G06025;RI:2:2351395:2351447-2351672:2351748:+	0.551981026245614	0.634761963307482
AT2G06025;RI:2:2351395:2351548-2351672:2351748:+	0.156323593988762	0.202685057375401
AT2G06050;A5:2:2361983-2362074:2361983-2362127:-	0.274089248022064	0
AT2G06200;RI:2:2426239:2426535-2426629:2426848:+	0	0.101154114144549
AT2G06510;RI:2:2585183:2585220-2585290:2585486:+	1	1
AT2G06530;A5:2:2589830-2589997:2589830-2590246:-	0	0.00586777334459214
AT2G06541;SE:2:2598996-2599084:2599167-2599267:-	nan	nan
AT2G07015_and_AT2G17975;A3:2:7823374-7823805:7823339-7823805:-	0.790262849034209	0.669684378836702
AT2G07050;A3:2:2924826-2925423:2924826-2925621:+	0	0.00558890684030758
AT2G07360;A5:2:3053513-3053588:3053513-3053594:-	0	0
AT2G07680;A3:2:3515543-3515613:3515543-3515622:+	0	0
AT2G07680;A5:2:3515850-3515908:3515832-3515908:+	0	0
AT2G07680;RI:2:3521093:3521203-3521452:3521613:+	0.0437241058040184	0.0231697607799473
AT2G07690;A3:2:3526829-3526907:3526823-3526907:-	1	1
AT2G08185;A5:2:11442684-11442774:11442684-11442797:-	NA	NA
AT2G08345_and_AT2G29530;SE:2:12641426-12641708:12641779-12641904:-	0	0
AT2G08970_and_AT2G38600;RI:2:16145630:16145652-16145889:16146271:+	1	0
AT2G09545_and_AT2G44798;AF:2:18468395-18469127:18469265:18468395-18470770:18471277:-	NA	NA
AT2G09545_and_AT2G44798;AF:2:18468395-18469127:18469280:18468395-18470770:18471277:-	NA	NA
AT2G09545_and_AT2G44798;AF:2:18468395-18469127:18469582:18468395-18470770:18471277:-	NA	NA
AT2G09545_and_AT2G44798;RI:2:18466067:18466525-18466643:18466674:-	NA	NA
AT2G09545_and_AT2G44798;RI:2:18467673:18467841-18468076:18468395:-	NA	NA
AT2G09640_and_AT2G45540;A3:2:18772459-18772632:18772281-18772632:-	0	0.0400380816984779
AT2G09640_and_AT2G45540;A5:2:18772281-18772379:18772281-18772422:-	0.998108769884356	1
AT2G09640_and_AT2G45540;RI:2:18770276:18772281-18772379:18772459:-	0	0.00690505961787205
AT2G09640_and_AT2G45540;RI:2:18770276:18772281-18772422:18772459:-	0	1
AT2G09640_and_AT2G45540;SE:2:18772281-18772379:18772459-18772632:-	0.920840086437482	0.857112218587708
AT2G09640_and_AT2G45540;SE:2:18772281-18772422:18772459-18772632:-	0.0215663568172097	0
AT2G09795;A3:2:3672125-3672206:3671615-3672206:-	NA	NA
AT2G09795;RI:2:3669906:3672125-3672206:3672766:-	NA	NA
AT2G09855;RI:2:19422688:19422942-19423033:19423388:+	NA	NA
AT2G10440;A3:2:4014163-4014206:4014133-4014206:-	nan	nan
