ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
825	AT1G15490	NA	chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	825	10,29,17,27,27,20	6,21,25,16,16,23	32,27,23,22,23,7	0,2,1,2,8,1	154	149	1.88905354692E-08	6.1960956338976E-07	0.617,0.572,0.397,0.62,0.62,0.457	1.0,0.929,0.957,0.914,0.736,0.871	-0.354		
878	AT1G17520	NA	chr1	-	6025504	6025606	6025522	6025606	6025092	6025378	878	1.09199142112206E+017	45,62,47,22,57,70	76,49,62,96,93,32	59,33,49,62,92,23	167	149	0.00032424976245	0.00617190315613381	0.684,0.741,0.729,0.82,0.763,0.688	0.535,0.57,0.53,0.58,0.474,0.554	0.197		
887	AT1G23230	NA	chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	887	3,2,1,6,5,5	43,62,45,38,53,54	9,10,13,9,17,6	8,12,11,19,18,9	154	149	2.59946730807E-10	1.09056721482751E-08	0.063,0.03,0.021,0.133,0.084,0.082	0.521,0.446,0.533,0.314,0.477,0.392	-0.378		
901	AT5G15070	NA	chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	901	0,4,4,1,0,3	10,24,1,12,6,11	7,7,13,14,12,2	1,10,5,3,10,0	167	149	0.0000167388630891	0.000397327750167584	0.0,0.129,0.781,0.069,0.0,0.196	0.862,0.384,0.699,0.806,0.517,1.0	-0.515		
903	AT1G35516	NA	chr1	+	13078415	13078929	13078415	13078915	13079304	13079773	903	1.2815914618519E+017	59,116,93,106,126,110	2.88232259385451E+017	71,55,72,92,104,40	163	149	4.70555728382E-06	0.000117900351944601	0.665,0.556,0.589,0.615,0.58,0.568	0.788,0.794,0.767,0.793,0.799,0.754	-0.187		
918	AT2G36792	NA	chr2	+	15420064	15421504	15420064	15421484	15421583	15422088	918	9,11,13,9,1,13	2,6,3,4,1,8	2,6,4,6,8,1	17,7,13,9,18,5	169	149	0.0000437310211125	0.000962082464475	0.799,0.618,0.793,0.665,0.469,0.589	0.094,0.43,0.213,0.37,0.282,0.15	0.399		
923	AT3G19460	NA	chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	923	30,66,49,44,86,72	51,141,93,102,141,121	8,3,6,3,5,4	109,108,96,141,156,41	154	149	0	0	0.363,0.312,0.338,0.294,0.371,0.365	0.066,0.026,0.057,0.02,0.03,0.086	0.293		
935	AT3G01310	NA	chr3	-	101513	101660	101531	101660	101296	101356	935	1.55292235230273E+017	5.81922722707863E+017	252,201,308,380,434,81	2.58244256335424E+017	167	149	9.40344357936E-10	3.60932174833307E-08	0.192,0.22,0.225,0.225,0.22,0.206	0.466,0.424,0.518,0.503,0.477,0.328	-0.238		
940	AT2G05590	NA	chr2	+	2068558	2068651	2068558	2068646	2068737	2068822	940	12,15,14,12,17,17	1.3916715611418E+017	24,26,34,46,43,14	82,46,74,101,152,42	154	149	0.000110088433445	0.0022568128856225	0.077,0.08,0.08,0.092,0.084,0.098	0.221,0.354,0.308,0.306,0.215,0.244	-0.19		
953	AT2G01420	NA	chr2	-	182004	183764	182016	183764	181579	181847	953	1.67304242205235E+017	1.59196188120188E+017	3.43316275323426E+017	51,45,23,34,36,13	161	149	0	0	0.493,0.589,0.544,0.613,0.536,0.578	0.862,0.867,0.917,0.898,0.916,0.909	-0.336		
956	AT2G27730	NA	chr2	-	11821606	11822025	11821651	11822025	11820768	11820884	956	13,18,11,6,18,7	37,31,23,23,23,30	18,22,25,15,34,7	12,5,8,13,15,9	194	149	0.000152735949842	0.00306150726127742	0.213,0.308,0.269,0.167,0.375,0.152	0.535,0.772,0.706,0.47,0.635,0.374	-0.335		
971	AT3G57050	NA	chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	971	5.73804730664888E+017	46,69,59,77,86,87	4.10295365693627E+017	111,95,136,218,196,53	194	149	1.60081725653E-10	7.043595928732E-09	0.905,0.899,0.905,0.869,0.888,0.89	0.739,0.705,0.673,0.709,0.711,0.71	0.185		
975	AT1G54310	NA	chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	975	53,79,57,55,48,67	44,56,48,39,45,77	54,47,43,59,62,18	13,13,10,19,23,6	175	149	0.0000225061741156	0.000523230721726308	0.506,0.546,0.503,0.546,0.476,0.426	0.78,0.755,0.785,0.726,0.697,0.719	-0.243		
1029	AT3G07300	NA	chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	1029	53,83,68,70,92,69	1.31192188161169E+017	157,76,101,153,133,46	74,42,65,92,71,31	155	149	0	0	0.28,0.294,0.258,0.295,0.344,0.288	0.671,0.635,0.599,0.615,0.643,0.588	-0.332		
1040	AT1G01020	NA	chr1	-	8570	9130	8593	9130	8235	8464	1040	1.31284207140242E+017	54,81,44,36,80,41	90,69,93,90,92,42	122,85,96,141,147,37	172	149	0	0	0.678,0.752,0.803,0.771,0.724,0.799	0.39,0.413,0.456,0.356,0.352,0.496	0.344		
1041	AT4G11970	NA	chr4	+	7182945	7183006	7182945	7183002	7183224	7183277	1041	27,24,33,27,37,23	17,24,20,17,21,41	26,20,30,24,58,20	4,1,5,11,0,4	153	149	2.95305773457E-06	7.83428846053571E-05	0.607,0.493,0.616,0.607,0.632,0.353	0.864,0.951,0.854,0.68,1.0,0.83	-0.312		
1059	AT2G43490	NA	chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	1059	76,121,64,78,87,73	13,27,30,20,42,22	25,14,25,48,34,14	61,31,65,86,55,8	161	149	1.21428256339E-09	4.56367863407408E-08	0.844,0.806,0.664,0.783,0.657,0.754	0.275,0.295,0.263,0.341,0.364,0.618	0.392		
1163	AT2G39730	NA	chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1163	12430,20929,14094,12093,15042,14485	13336,22395,14264,12866,15388,15245	33116,22638,26935,33558,38379,13839	11927,8085,9548,11785,14684,4935	160	149	0	0	0.465,0.465,0.479,0.467,0.477,0.469	0.721,0.723,0.724,0.726,0.709,0.723	-0.251		
1164	AT1G77890	NA	chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1164	49,115,53,44,72,71	3,3,0,0,6,5	25,14,14,15,21,5	30,14,11,31,36,14	155	149	0	0	0.94,0.974,1.0,1.0,0.92,0.932	0.445,0.49,0.55,0.317,0.359,0.256	0.558		
1183	AT1G13460	NA	chr1	+	4615766	4616059	4615766	4615978	4616427	4617667	1183	43,92,63,50,79,73	1.45183133125198E+017	30,6,8,19,24,2	193,103,127,213,169,56	230	149	0.0000767333468343	0.00159111445619629	0.161,0.246,0.235,0.206,0.205,0.225	0.091,0.036,0.039,0.055,0.084,0.023	0.158		
1190	AT1G18950	NA	chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1190	34,63,46,34,66,37	56,73,55,49,85,84	88,67,83,138,144,58	5,8,6,5,14,6	161	149	0	0	0.36,0.444,0.436,0.391,0.418,0.29	0.942,0.886,0.928,0.962,0.905,0.899	-0.53		
1191	AT1G18950	NA	chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1191	4,2,0,5,12,3	19,44,50,32,44,32	14,6,11,20,17,4	7,2,4,0,10,6	161	149	5.26467758277E-12	2.79337598803444E-10	0.163,0.04,0.0,0.126,0.202,0.08	0.649,0.735,0.718,1.0,0.611,0.382	-0.581		
1204	AT4G15090	NA	chr4	+	8614059	8614344	8614059	8614273	8614692	8616929	1204	44,40,49,56,65,59	22,27,22,25,32,25	55,29,47,86,74,15	1,4,9,6,9,3	220	149	3.51358906414E-07	1.03910076585386E-05	0.575,0.501,0.601,0.603,0.579,0.615	0.974,0.831,0.78,0.907,0.848,0.772	-0.273		
1225	AT1G16780	NA	chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1225	48,52,50,38,45,44	0,3,0,0,1,0	18,11,11,29,31,10	17,12,8,16,21,8	176	149	0	0	1.0,0.936,1.0,1.0,0.974,1.0	0.473,0.437,0.538,0.605,0.556,0.514	0.464		
1240	AT4G38270	NA	chr4	+	17939038	17939176	17939038	17939168	17939445	17939582	1240	15,14,5,14,16,17	21,33,30,18,16,30	25,21,30,37,21,9	9,0,6,9,19,8	157	149	0.0000482341883941	0.00104836717907176	0.404,0.287,0.137,0.425,0.487,0.35	0.725,1.0,0.826,0.796,0.512,0.516	-0.381		
1242	AT1G16560	NA	chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1242	10,26,24,20,19,21	2,4,1,2,5,3	2,5,4,5,11,3	3,9,7,13,28,3	179	149	2.93431945408E-13	1.96056010931864E-11	0.806,0.844,0.952,0.893,0.76,0.854	0.357,0.316,0.322,0.243,0.246,0.454	0.528		
1247	AT1G06710	NA	chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1247	9,12,14,14,16,12	1,1,1,4,2,4	7,5,1,2,6,2	10,15,13,9,12,1	167	149	1.6501583433E-09	6.07527683941469E-08	0.889,0.915,0.926,0.757,0.877,0.728	0.384,0.229,0.064,0.165,0.308,0.641	0.55		
1267	AT4G17150	NA	chr4	+	9638738	9638824	9638738	9638820	9638925	9639029	1267	20,21,19,20,26,33	88,162,109,96,131,117	52,28,37,52,61,24	88,57,56,100,96,45	153	149	0.0000601465180545	0.00127652139494492	0.181,0.112,0.145,0.169,0.162,0.215	0.365,0.324,0.392,0.336,0.382,0.342	-0.193		
1273	AT2G00720	NA	chr2	-	9257650	9257859	9257661	9257859	9256764	9257465	1273	2,4,4,2,7,4	3,5,4,1,2,0	1,1,0,0,1,1	3,2,3,6,5,0	160	149	4.45648965997E-06	0.000114850104951227	0.383,0.427,0.482,0.651,0.765,1.0	0.237,0.318,0.0,0.0,0.157,1.0	0.333		
1291	AT1G05400	NA	chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	1291	16,16,21,9,24,16	0,2,0,0,0,6	11,3,12,13,8,4	10,5,5,3,9,5	156	149	3.46577236454E-06	9.06123673279733E-05	1.0,0.884,1.0,1.0,1.0,0.718	0.512,0.364,0.696,0.805,0.459,0.433	0.389		
1320	AT5G20580	NA	chr5	-	6962214	6962306	6962218	6962306	6962000	6962105	1320	2,3,1,4,2,0	0,4,0,0,2,3	1,0,1,1,0,6	8,3,2,10,1,6	153	149	0.00151990156595	0.0258670040091868	1.0,0.422,1.0,1.0,0.493,0.0	0.109,0.0,0.327,0.089,0.0,0.493	0.483		
1335	AT4G17570	NA	chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1335	48,46,31,53,63,58	43,80,77,58,96,97	95,60,106,118,106,38	17,6,6,19,9,4	161	149	0	0	0.508,0.347,0.271,0.458,0.378,0.356	0.838,0.902,0.942,0.852,0.916,0.898	-0.505		
1338	AT1G23080	NA	chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1338	1.8620724112419E+017	3.15445468368393E+017	4.14295344521466E+017	89,80,63,87,111,27	161	149	0	0	0.353,0.301,0.323,0.238,0.309,0.32	0.811,0.773,0.835,0.847,0.795,0.851	-0.511		
1339	AT1G05230	NA	chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1339	75,110,83,64,114,67	9,21,15,14,19,9	61,63,29,56,84,13	77,47,61,53,60,35	155	149	4.50806059149E-12	2.4644064566812E-10	0.889,0.834,0.842,0.815,0.852,0.877	0.432,0.563,0.314,0.504,0.574,0.263	0.41		
1371	AT1G27630	NA	chr1	+	9611548	9612429	9611548	9611876	9612589	9612671	1371	5.83931751656802E+017	73,99,102,75,107,111	1084,1012,982,1631,1552,570	67,64,68,75,81,25	702	149	0.000172908927199	0.00339051852898909	0.629,0.666,0.61,0.65,0.614,0.526	0.774,0.77,0.754,0.822,0.803,0.829	-0.176		
1376	AT1G28520	NA	chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1376	17,23,23,8,28,24	96,73,121,79,131,128	64,45,55,109,100,49	85,50,63,84,132,42	317	149	3.29043903236E-10	1.31910044763943E-08	0.077,0.129,0.082,0.045,0.091,0.081	0.261,0.297,0.291,0.379,0.263,0.354	-0.223		
1543	AT2G16930	NA	chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1543	30,42,44,27,46,45	4.02576524477675E+017	165,98,140,223,221,51	273,173,194,249,378,92	186	149	0	0	0.056,0.055,0.063,0.043,0.052,0.057	0.326,0.312,0.366,0.418,0.319,0.308	-0.287		
1594	AT2G23140	NA	chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1594	65,61,67,33,83,91	61,65,76,52,114,75	10,5,13,16,14,7	48,35,53,98,91,25	313	149	6.29493879245E-09	2.22668031011369E-07	0.337,0.309,0.296,0.232,0.257,0.366	0.09,0.064,0.105,0.072,0.068,0.118	0.213		
1597	AT2G45540	NA	chr2	-	18772378	18772459	18772421	18772459	18770275	18772281	1597	7,11,6,4,7,10	12,13,12,9,18,8	4,26,27,37,36,12	3,3,6,15,3,1	192	149	3.07135895383E-07	9.23455258784887E-06	0.312,0.396,0.28,0.256,0.232,0.492	0.509,0.871,0.777,0.657,0.903,0.903	-0.442		
1649	AT2G28060	NA	chr2	-	11951918	11952248	11952026	11952248	11951695	11951777	1649	6,9,12,10,9,14	1,6,10,1,5,5	16,10,9,10,14,4	1,1,2,0,1,0	257	149	1.72171478341E-06	5.00963462785748E-05	0.777,0.465,0.41,0.853,0.511,0.619	0.903,0.853,0.723,1.0,0.89,1.0	-0.289		
1676	AT2G32320	NA	chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	1676	7,2,2,8,20,4	89,111,107,84,141,120	15,14,15,44,41,12	34,29,34,93,57,16	185	149	2.98801317022E-10	1.2250853997902E-08	0.06,0.014,0.015,0.071,0.103,0.026	0.262,0.28,0.262,0.276,0.367,0.377	-0.256		
1706	AT2G35550	NA	chr2	+	14929242	14929477	14929242	14929401	14929889	14930898	1706	10,4,14,1,0,0	7,3,5,5,10,11	11,12,29,28,20,6	4,4,2,0,5,2	225	149	0.0000045929282243	0.000116699190375172	0.486,0.469,0.65,0.117,0.0,0.0	0.646,0.665,0.906,1.0,0.726,0.665	-0.481		
1735	AT2G38280	NA	chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1735	1.14116177108163E+017	1.97263218184238E+017	174,169,193,295,231,88	124,84,106,187,165,31	164	149	1.00943669867E-07	3.13969621448393E-06	0.345,0.286,0.425,0.348,0.384,0.394	0.56,0.646,0.623,0.589,0.56,0.721	-0.253		
1739	AT2G38710	NA	chr2	-	16186904	16187273	16186915	16187273	16186660	16186823	1739	3,10,2,7,11,2	1,2,0,0,0,0	2,0,1,0,1,0	5,1,0,2,6,7	160	149	7.14373005195E-12	3.5798025038105E-10	0.736,0.823,1.0,1.0,1.0,1.0	0.271,0.0,1.0,0.0,0.134,0.0	0.692		
1761	AT5G23380	NA	chr5	+	7868951	7869708	7868951	7869425	7869850	7870302	1761	8,9,10,2,6,3	0,2,2,1,6,3	4,1,6,10,9,2	0,0,0,1,1,2	432	149	0.000239494012495	0.00464566880151591	1.0,0.608,0.633,0.408,0.256,0.256	1.0,1.0,1.0,0.775,0.756,0.256	-0.271		
1789	AT2G43500	NA	chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1789	3,7,9,3,7,5	2,8,7,4,4,2	0,0,1,2,0,0	6,2,10,16,17,4	153	149	3.54605234065E-13	2.28467086519021E-11	0.594,0.46,0.556,0.422,0.63,0.709	0.0,0.0,0.089,0.109,0.0,0.0	0.529		
1808	AT2G46270	NA	chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1808	1.51206218170252E+017	53,75,63,52,72,95	256,141,137,243,273,88	11,8,11,12,10,5	218	149	0	0	0.661,0.652,0.703,0.691,0.705,0.621	0.941,0.923,0.895,0.933,0.949,0.923	-0.255		
1836	AT1G78910	NA	chr1	+	29665165	29665602	29665165	29665589	29665763	29665835	1836	16,25,22,23,31,23	5,19,23,16,17,17	21,18,19,36,11,8	0,0,0,0,4,0	162	149	1.96287430754E-13	1.36193278877006E-11	0.746,0.548,0.468,0.569,0.626,0.554	1.0,1.0,1.0,1.0,0.717,1.0	-0.368		
1858	AT1G63150	NA	chr1	+	23419293	23421321	23419293	23421305	23421456	23421714	1858	21,26,12,15,26,26	5,3,2,3,5,9	6,8,4,4,4,0	17,10,4,10,15,4	165	149	7.79501452275E-09	2.7042704228925E-07	0.791,0.887,0.844,0.819,0.824,0.723	0.242,0.419,0.475,0.265,0.194,0.0	0.549		
1868	AT3G05380	NA	chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1868	32,38,39,34,37,43	18,30,10,19,23,17	9,5,8,16,16,3	28,24,35,75,39,7	184	149	5.0226489634E-13	3.02028624332453E-11	0.59,0.506,0.76,0.592,0.566,0.672	0.207,0.144,0.156,0.147,0.249,0.258	0.421		
1911	AT3G11470	NA	chr3	-	3611723	3611904	3611728	3611904	3611339	3611402	1911	6,15,5,9,9,7	4,10,4,8,12,13	4,2,2,2,0,2	12,14,3,9,12,5	154	149	0.000686848449729	0.0125159050839507	0.592,0.592,0.547,0.521,0.421,0.343	0.244,0.121,0.392,0.177,0.0,0.279	0.3		
1917	AT3G12250	NA	chr3	+	3906243	3906525	3906243	3906416	3906620	3906692	1917	15,17,18,22,12,19	68,92,59,64,138,50	38,30,29,47,57,12	38,19,42,52,59,16	258	149	2.36897906802E-06	6.475209452588E-05	0.113,0.096,0.15,0.166,0.048,0.18	0.366,0.477,0.285,0.343,0.358,0.302	-0.23		
1936	AT3G14010	NA	chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1936	3.90583472440616E+017	1.39195140141199E+017	27,21,43,19,52,15	5.50497451672753E+017	155	149	0	0	0.73,0.742,0.764,0.75,0.748,0.727	0.045,0.039,0.084,0.026,0.062,0.055	0.692		
1970	AT3G19860	NA	chr3	+	6903756	6904068	6903756	6903989	6904567	6904675	1970	905,1371,1097,1053,1503,1263	1.23180161127193E+017	1378,960,1132,1349,1617,660	33,24,17,23,46,14	228	149	1.99591032812E-06	5.71527338401346E-05	0.828,0.833,0.817,0.844,0.836,0.833	0.965,0.963,0.978,0.975,0.958,0.969	-0.136		
1981	AT3G21175	NA	chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1981	74,82,66,81,92,78	1.32166150143161E+017	9,5,7,16,11,7	158,146,148,191,232,80	155	149	0	0	0.35,0.322,0.297,0.353,0.355,0.323	0.052,0.032,0.043,0.075,0.044,0.078	0.279		
2030	AT3G20070	NA	chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	2030	12,42,25,11,49,30	7,26,11,11,16,14	5,7,13,5,1,5	30,21,21,37,19,20	177	149	7.3775652254E-11	3.3272819166554E-09	0.591,0.576,0.657,0.457,0.721,0.643	0.123,0.219,0.343,0.102,0.042,0.174	0.44		
2072	AT2G31370	NA	chr2	+	13380713	13381103	13380713	13381092	13381219	13381761	2072	27,44,27,21,45,42	1.84233202196244E+017	56,66,59,95,116,35	154,139,117,227,200,53	160	149	0.00015745794777	0.00312147404150637	0.12,0.15,0.111,0.091,0.147,0.199	0.253,0.307,0.32,0.28,0.351,0.381	-0.179		
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
48	AT4G02760	NA	chr4	-	1226580	1226691	1226885	1226987	1226311	1226412	1227080	1227256	48	31,56,42,46,73,66	23,65,22,20,32,50	76,41,61,91,100,37	11,4,5,12,36,8	251	260	0.000102278531454	0.011966588180118	0.583,0.472,0.664,0.704,0.703,0.578	0.877,0.914,0.927,0.887,0.742,0.827	-0.245
195	AT2G36680	NA	chr2	-	15369448	15369495	15369576	15369616	15369245	15369366	15369730	15369818	195	71,113,106,91,113,112	78,95,62,65,115,79	151,121,105,160,211,67	55,27,37,49,62,23	189	196	0.0000429072037983	0.0100402856888022	0.486,0.552,0.639,0.592,0.505,0.595	0.74,0.823,0.746,0.772,0.779,0.751	-0.207
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
34	AT5G63700	NA	chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	8,8,16,12,17,10	31,54,40,26,47,25	59,53,69,119,83,52	14,18,14,18,30,5	319	149	0	0	0.108,0.065,0.157,0.177,0.145,0.157	0.663,0.579,0.697,0.755,0.564,0.829	-0.546		
65	AT5G60940	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	9,16,21,22,30,18	56,113,102,57,132,84	54,48,60,106,104,36	59,41,50,50,57,21	241	149	1.11022302463E-16	2.48593416384543E-14	0.09,0.08,0.113,0.193,0.123,0.117	0.361,0.42,0.426,0.567,0.53,0.515	-0.35		
132	AT5G53550	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	132	87,172,92,115,132,97	16,26,22,36,63,27	98,79,86,193,171,68	4,3,13,18,9,3	498	149	0.0000546465567967	0.00319806553980687	0.619,0.664,0.556,0.489,0.385,0.518	0.88,0.887,0.664,0.762,0.85,0.871	-0.28		
150	AT5G50915	NA	chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	150	5,0,4,1,14,1	8,23,21,12,41,14	22,10,24,14,23,11	23,21,13,8,14,8	283	149	0.0000175043709215	0.00117074688630812	0.248,0.0,0.091,0.042,0.152,0.036	0.335,0.2,0.493,0.48,0.464,0.42	-0.304		
182	AT5G48545	NA	chr5	+	19677544	19677747	19677544	19677600	19677693	19677747	182	27,34,46,26,40,43	1.73279234166247E+017	71,74,89,139,113,50	200,129,157,229,237,88	242	149	0.000394741341299	0.0183145757449536	0.088,0.07,0.108,0.088,0.091,0.112	0.179,0.261,0.259,0.272,0.227,0.259	-0.15		
243	AT5G40530	NA	chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	243	14,24,28,12,30,19	38,82,84,49,82,61	48,61,40,109,73,27	52,53,53,87,64,23	218	149	0.0000002727991123	2.86717434356122E-05	0.201,0.167,0.186,0.143,0.2,0.176	0.387,0.44,0.34,0.461,0.438,0.445	-0.24		
298	AT5G27630	NA	chr5	+	9779718	9780154	9779718	9779844	9780007	9780154	298	7,7,12,21,5,9	4,8,5,3,8,3	15,14,13,18,9,7	0,1,1,0,1,2	312	149	5.05455843181E-07	5.00595690842721E-05	0.455,0.295,0.534,0.77,0.23,0.589	1.0,0.87,0.861,1.0,0.811,0.626	-0.383		
355	AT5G22875	NA	chr5	+	7650581	7651389	7650581	7650681	7651265	7651389	355	74,84,82,48,100,92	1.91313231205255E+017	2.60175172369371E+017	1.90159207213293E+017	733	149	0.0000449392961822	0.00272279265103918	0.073,0.052,0.067,0.045,0.074,0.063	0.218,0.183,0.144,0.26,0.205,0.213	-0.142		
448	AT5G13590	NA	chr5	-	4378629	4379356	4378629	4378725	4379055	4379356	448	31,44,28,30,33,51	6,8,5,4,10,12	8,27,39,71,45,20	1,0,2,2,1,1	479	149	3.24656127393E-06	0.0002572275470883	0.616,0.631,0.635,0.7,0.507,0.569	0.713,1.0,0.858,0.917,0.933,0.862	-0.271		
565	AT5G04510	NA	chr5	+	1288531	1288906	1288531	1288697	1288771	1288906	565	23,28,34,22,36,39	1.06126118106106E+017	47,52,38,90,80,28	85,61,54,114,115,26	223	149	0.000656645849559	0.0284178665985618	0.127,0.129,0.161,0.122,0.185,0.186	0.27,0.363,0.32,0.345,0.317,0.418	-0.187		
637	AT4G38380	NA	chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	637	5,15,10,4,5,5	38,34,41,40,35,34	19,14,13,29,45,12	3,3,5,11,5,2	248	149	0	0	0.073,0.21,0.128,0.057,0.079,0.081	0.792,0.737,0.61,0.613,0.844,0.783	-0.625		
676	AT5G37850	NA	chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	676	2.37390326212465E+017	2.14340270235356E+017	59,72,65,144,138,46	3.47227286442558E+017	274	149	0	0	0.376,0.384,0.396,0.329,0.415,0.334	0.085,0.147,0.11,0.151,0.119,0.114	0.251		
711	AT4G32850	NA	chr4	+	15853669	15854211	15853669	15853960	15854043	15854211	711	9.11391221081541E+016	25,28,17,19,60,42	170,156,185,243,217,96	4,8,5,12,15,12	232	149	0.0000264155393124	0.00170050034323575	0.7,0.761,0.822,0.785,0.622,0.688	0.965,0.926,0.96,0.929,0.903,0.837	-0.19		
817	AT4G24740	NA	chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	817	47,100,83,58,83,51	3.0539242632041E+017	2.02107178310285E+017	3.23238281426435E+017	242	149	3.10066861076E-10	4.83892222588303E-08	0.087,0.136,0.107,0.1,0.111,0.064	0.278,0.217,0.281,0.309,0.287,0.337	-0.184		
877	AT4G22120	NA	chr4	-	11718830	11719807	11718830	11719164	11719398	11719807	877	7,18,11,11,16,18	5,5,4,2,11,1	5,1,9,12,9,9	0,0,1,1,0,1	383	149	1.40714078944E-07	1.54186703523745E-05	0.353,0.583,0.517,0.681,0.361,0.875	1.0,1.0,0.778,0.824,1.0,0.778	-0.335		
1196	AT4G02430	NA	chr4	+	1070656	1071674	1070656	1070886	1071284	1071674	1196	2.73420393279399E+017	40,63,48,61,54,43	2.74191201316335E+017	67,78,70,119,130,53	547	149	0.0000156108417079	0.00105783993152217	0.65,0.645,0.69,0.555,0.668,0.695	0.527,0.4,0.439,0.42,0.412,0.401	0.217		
1233	AT3G66654	NA	chr3	+	2088369	2088845	2088369	2088505	2088648	2088845	1233	11,25,19,13,21,13	23,32,28,35,42,17	23,12,12,18,25,10	7,2,6,10,17,3	292	149	0.00028611385789	0.0138495209935234	0.196,0.285,0.257,0.159,0.203,0.281	0.626,0.754,0.505,0.479,0.429,0.63	-0.34		
1315	AT3G57680	NA	chr3	+	21381477	21381768	21381477	21381559	21381637	21381768	1315	1,6,2,2,0,4	5,4,5,4,9,4	4,9,14,20,11,8	2,3,1,0,2,4	227	149	9.37429918024E-07	8.62100728182786E-05	0.116,0.496,0.208,0.247,0.0,0.396	0.568,0.663,0.902,1.0,0.783,0.568	-0.503		
1324	AT4G08980	NA	chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1324	2.11306253192314E+017	1.692912531923E+017	622,525,457,1040,807,330	208,117,150,175,167,68	646	149	0	0	0.224,0.195,0.187,0.187,0.194,0.176	0.408,0.509,0.413,0.578,0.527,0.528	-0.3		
1345	AT3G55850	NA	chr3	-	20724352	20725024	20724352	20724459	20724648	20725024	1345	1.89215212218291E+017	55,75,63,59,82,39	2.95336282423423E+017	53,40,33,48,38,19	338	149	0.000186814861379	0.00982396978303232	0.602,0.558,0.597,0.62,0.61,0.635	0.71,0.787,0.79,0.795,0.831,0.789	-0.18		
1347	AT3G55850	NA	chr3	-	20724648	20725024	20724648	20724721	20724922	20725024	1347	2.17318270185301E+017	86,113,79,86,117,64	2.87379250477469E+017	58,36,51,60,75,25	350	149	8.11612868301E-06	0.000580528648854187	0.518,0.545,0.593,0.478,0.523,0.487	0.678,0.818,0.676,0.772,0.727,0.745	-0.212		
1372	AT3G54500	NA	chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1372	117,178,127,93,157,131	88,144,77,55,103,76	4.75587493498851E+017	92,104,110,118,182,61	285	149	0	0	0.41,0.393,0.463,0.469,0.443,0.474	0.73,0.747,0.701,0.688,0.709,0.8	-0.287		
