ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
698	"AT4G33800"	NA	chr4	-	16209987	16210460	16209987	16210282	16210396	16210460
699	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195005	16195038
700	"AT4G33530"	NA	chr4	-	16129408	16129966	16129408	16129657	16129737	16129966
701	"AT4G33330"	NA	chr4	-	16060011	16061176	16060011	16060565	16060650	16061176
702	"AT4G33180"	NA	chr4	+	16001120	16001670	16001120	16001438	16001574	16001670
703	"AT4G33130"	NA	chr4	-	15980116	15980443	15980116	15980197	15980346	15980443
704	"AT4G33130"	NA	chr4	-	15980116	15980443	15980116	15980200	15980346	15980443
705	"AT5G48340"	NA	chr5	+	19591207	19592322	19591207	19591345	19591696	19592322
706	"AT4G32900"	NA	chr4	-	15879071	15879418	15879071	15879111	15879345	15879418
707	"AT4G32850"	NA	chr4	+	15853669	15853960	15853669	15853753	15853891	15853960
708	"AT4G32850"	NA	chr4	+	15853669	15854211	15853669	15853960	15854043	15854211
709	"AT4G32850"	NA	chr4	+	15853669	15854241	15853669	15853753	15854043	15854241
710	"AT4G32850"	NA	chr4	+	15853669	15854211	15853669	15853753	15854164	15854211
711	"AT4G32850"	NA	chr4	+	15853669	15855186	15853669	15854211	15854317	15855186
712	"AT4G32850"	NA	chr4	+	15853669	15855186	15853669	15854241	15854326	15855186
713	"AT4G32850"	NA	chr4	+	15853669	15855186	15853669	15854241	15854362	15855186
714	"AT4G32850"	NA	chr4	+	15854164	15855186	15854164	15854211	15854362	15855186
715	"AT4G32780"	NA	chr4	+	15808851	15809354	15808851	15808980	15809055	15809354
716	"AT4G32660"	NA	chr4	+	15756992	15757265	15756992	15757019	15757111	15757265
717	"AT5G59130"	NA	chr5	-	23873411	23873849	23873411	23873506	23873589	23873849
718	"AT5G60430"	NA	chr5	+	24301548	24302640	24301548	24301824	24302238	24302640
719	"AT5G60430"	NA	chr5	+	24301548	24302640	24301548	24301824	24302331	24302640
720	"AT5G43310"	NA	chr5	-	17379485	17379956	17379485	17379600	17379808	17379956
721	"AT5G43310"	NA	chr5	-	17379485	17379956	17379485	17379790	17379890	17379956
722	"AT5G43310"	NA	chr5	-	17380210	17381619	17380210	17380616	17380698	17381619
723	"AT5G43310"	NA	chr5	-	17383436	17383741	17383436	17383589	17383685	17383741
724	"AT5G43310"	NA	chr5	-	17384080	17384319	17384080	17384123	17384198	17384319
725	"AT4G32420"	NA	chr4	-	15652482	15652756	15652482	15652530	15652715	15652756
726	"AT4G32360"	NA	chr4	+	15621970	15622256	15621970	15622084	15622202	15622256
727	"AT4G32360"	NA	chr4	+	15624104	15624417	15624104	15624172	15624271	15624417
728	"AT4G32360"	NA	chr4	+	15624271	15624923	15624271	15624417	15624489	15624923
729	"AT4G32295"	NA	chr4	+	15592892	15593615	15592892	15593282	15593500	15593615
730	"AT4G32285"	NA	chr4	+	15585442	15588089	15585442	15585871	15585973	15588089
731	"AT4G32280"	NA	chr4	+	15583922	15584447	15583922	15584251	15584356	15584447
732	"AT4G32250"	NA	chr4	-	15572180	15573402	15572180	15572538	15573078	15573402
733	"AT4G32180"	NA	chr4	-	15537900	15538429	15537900	15537972	15538071	15538429
734	"AT4G32180"	NA	chr4	-	15538071	15538429	15538071	15538266	15538345	15538429
735	"AT4G32080"	NA	chr4	-	15508230	15509111	15508230	15508755	15508882	15509111
736	"AT4G32080"	NA	chr4	-	15508230	15509111	15508230	15508755	15509044	15509111
737	"AT4G31780"	NA	chr4	+	15375585	15375967	15375585	15375747	15375825	15375967
738	"AT5G39040"	NA	chr5	+	15628838	15629318	15628838	15628946	15629120	15629318
739	"AT4G31620"	NA	chr4	-	15324076	15324720	15324076	15324502	15324577	15324720
740	"AT4G31480"	NA	chr4	+	15263153	15263833	15263153	15263338	15263655	15263833
741	"AT4G31480"	NA	chr4	+	15263153	15263909	15263153	15263338	15263829	15263909
742	"AT4G31480"	NA	chr4	+	15263153	15266190	15263153	15263338	15264133	15266190
743	"AT4G31480"	NA	chr4	+	15263153	15266190	15263153	15263833	15264133	15266190
744	"AT4G31480"	NA	chr4	+	15263153	15266190	15263153	15263909	15264133	15266190
745	"AT5G56180"	NA	chr5	-	22740073	22740326	22740073	22740141	22740255	22740326
746	"AT4G31230"	NA	chr4	-	15175480	15175804	15175480	15175602	15175700	15175804
747	"AT4G31120"	NA	chr4	-	15132353	15132629	15132353	15132447	15132541	15132629
748	"AT4G31115"	NA	chr4	+	15130074	15130652	15130074	15130346	15130418	15130652
749	"AT4G30993"	NA	chr4	+	15099298	15099616	15099298	15099410	15099503	15099616
750	"AT4G30890"	NA	chr4	-	15038810	15039417	15038810	15038899	15039142	15039417
751	"AT4G30410"	NA	chr4	-	14870983	14872267	14870983	14871859	14872059	14872267
752	"AT4G30000"	NA	chr4	-	14670155	14671995	14670155	14670479	14670565	14671995
753	"AT4G29930"	NA	chr4	+	14644859	14645117	14644859	14644982	14645060	14645117
754	"AT4G29930"	NA	chr4	+	14644859	14645117	14644859	14644982	14645069	14645117
755	"AT4G29930"	NA	chr4	+	14644859	14645388	14644859	14645117	14645217	14645388
756	"AT4G29740"	NA	chr4	+	14567986	14568750	14567986	14568244	14568481	14568750
757	"AT4G29730"	NA	chr4	-	14559451	14559710	14559451	14559551	14559642	14559710
758	"AT5G47670"	NA	chr5	+	19314777	19315127	19314777	19314886	19315015	19315127
759	"AT4G29540"	NA	chr4	+	14497559	14498042	14497559	14497859	14497962	14498042
760	"AT4G29540"	NA	chr4	+	14498906	14499184	14498906	14499023	14499100	14499184
761	"AT4G29210"	NA	chr4	+	14401681	14402953	14401681	14402704	14402815	14402953
762	"AT4G28840"	NA	chr4	+	14241964	14242251	14241964	14242038	14242175	14242251
763	"AT5G49740"	NA	chr5	-	20205920	20206705	20205920	20206368	20206449	20206705
764	"AT4G28690"	NA	chr4	+	14159883	14161049	14159883	14160493	14160577	14161049
765	"AT4G28680"	NA	chr4	+	14157149	14158001	14157149	14157314	14157417	14158001
766	"AT4G28680"	NA	chr4	+	14157417	14158001	14157417	14157474	14157728	14158001
767	"AT4G28680"	NA	chr4	+	14157728	14158001	14157728	14157793	14157877	14158001
768	"AT5G64460"	NA	chr5	-	25774667	25774928	25774667	25774747	25774820	25774928
769	"AT5G64460"	NA	chr5	-	25775305	25775568	25775305	25775354	25775477	25775568
770	"AT5G64460"	NA	chr5	-	25775305	25775568	25775305	25775354	25775482	25775568
771	"AT4G28520"	NA	chr4	+	14088024	14088449	14088024	14088138	14088186	14088449
772	"AT4G28520"	NA	chr4	+	14088554	14088992	14088554	14088677	14088890	14088992
773	"AT4G28485"	NA	chr4	-	14075720	14076011	14075720	14075833	14075933	14076011
774	"AT4G28397"	NA	chr4	+	14045923	14046187	14045923	14045984	14046065	14046187
775	"AT4G28150"	NA	chr4	-	13977922	13978187	13977922	13978014	13978101	13978187
776	"AT4G28110"	NA	chr4	-	13968028	13969143	13968028	13968751	13969013	13969143
777	"AT4G27970"	NA	chr4	-	13918761	13919664	13918761	13918793	13918893	13919664
778	"AT4G27970"	NA	chr4	-	13918893	13920130	13918893	13919664	13919750	13920130
779	"AT4G27960"	NA	chr4	-	13917133	13917500	13917133	13917240	13917342	13917500
780	"AT4G38350"	NA	chr4	-	17963401	17963677	17963401	17963509	17963581	17963677
781	"AT4G27610"	NA	chr4	-	13787148	13787777	13787148	13787373	13787742	13787777
782	"AT4G27610"	NA	chr4	-	13787148	13787937	13787148	13787373	13787858	13787937
783	"AT4G27610"	NA	chr4	-	13787148	13788515	13787148	13787373	13788083	13788515
784	"AT4G27610"	NA	chr4	-	13787858	13788515	13787858	13787937	13788083	13788515
785	"AT4G27490"	NA	chr4	+	13739747	13740099	13739747	13739835	13739922	13740099
786	"AT4G27490"	NA	chr4	+	13739747	13740099	13739747	13739835	13739945	13740099
787	"AT4G27490"	NA	chr4	+	13740869	13741299	13740869	13740958	13741149	13741299
788	"AT4G27320"	NA	chr4	-	13678817	13680946	13678817	13678867	13679942	13680946
789	"AT4G27120"	NA	chr4	-	13603519	13604007	13603519	13603629	13603907	13604007
790	"AT4G26830"	NA	chr4	-	13495054	13496738	13495054	13496326	13496426	13496738
791	"AT4G26700"	NA	chr4	+	13464189	13464688	13464189	13464431	13464516	13464688
792	"AT4G26700"	NA	chr4	+	13466807	13467090	13466807	13466904	13466998	13467090
793	"AT4G26700"	NA	chr4	+	13466807	13467090	13466807	13466928	13466998	13467090
794	"AT4G26520"	NA	chr4	+	13389825	13390604	13389825	13390184	13390529	13390604
795	"AT4G26470"	NA	chr4	+	13370950	13371575	13370950	13371096	13371260	13371575
796	"AT4G26190"	NA	chr4	-	13263656	13267002	13263656	13266462	13266897	13267002
797	"AT4G26190"	NA	chr4	-	13263656	13267002	13263656	13266812	13266897	13267002
798	"AT4G26070"	NA	chr4	+	13217474	13217867	13217474	13217685	13217794	13217867
799	"AT4G25990"	NA	chr4	-	13191084	13192301	13191084	13191990	13192148	13192301
800	"AT4G25650"	NA	chr4	-	13081905	13082245	13081905	13082090	13082159	13082245
801	"AT4G25640"	NA	chr4	-	13077108	13077388	13077108	13077195	13077269	13077388
802	"AT4G25590"	NA	chr4	-	13059387	13060250	13059387	13059647	13060047	13060250
803	"AT4G25520"	NA	chr4	-	13035188	13036471	13035188	13035903	13036110	13036471
804	"AT4G25500"	NA	chr4	+	13025162	13025856	13025162	13025273	13025599	13025856
805	"AT4G25500"	NA	chr4	+	13025162	13026168	13025162	13025273	13026055	13026168
806	"AT4G25500"	NA	chr4	+	13025162	13026168	13025162	13025856	13026055	13026168
807	"AT4G25450"	NA	chr4	-	13010230	13010429	13010230	13010287	13010372	13010429
808	"AT4G25440"	NA	chr4	-	13008946	13009618	13008946	13009433	13009534	13009618
809	"AT4G25420"	NA	chr4	-	12990850	12991667	12990850	12991242	12991345	12991667
810	"AT4G25300"	NA	chr4	+	12945670	12946325	12945670	12945918	12945997	12946325
811	"AT4G24960"	NA	chr4	+	12828226	12828688	12828226	12828253	12828381	12828688
812	"AT4G24810"	NA	chr4	-	12787163	12787554	12787163	12787317	12787435	12787554
813	"AT4G24810"	NA	chr4	-	12787163	12787554	12787163	12787317	12787485	12787554
814	"AT4G24740"	NA	chr4	-	12754945	12755239	12754945	12755048	12755141	12755239
815	"AT4G24740"	NA	chr4	-	12755141	12755375	12755141	12755239	12755310	12755375
816	"AT4G24740"	NA	chr4	-	12756539	12756934	12756539	12756566	12756744	12756934
817	"AT4G24740"	NA	chr4	-	12756539	12757788	12756539	12756934	12757551	12757788
818	"AT4G27650"	NA	chr4	-	13807505	13808031	13807505	13807573	13807742	13808031
819	"AT4G24710"	NA	chr4	-	12746244	12746582	12746244	12746372	12746491	12746582
820	"AT4G24590"	NA	chr4	+	12697216	12697476	12697216	12697377	12697448	12697476
821	"AT4G24590"	NA	chr4	+	12697216	12697842	12697216	12697476	12697733	12697842
822	"AT4G24480"	NA	chr4	+	12654527	12654984	12654527	12654722	12654797	12654984
823	"AT4G24460"	NA	chr4	+	12644465	12644845	12644465	12644516	12644721	12644845
824	"AT4G24350"	NA	chr4	+	12610007	12610526	12610007	12610075	12610362	12610526
825	"AT4G24350"	NA	chr4	+	12610007	12610526	12610007	12610075	12610370	12610526
826	"AT4G24290"	NA	chr4	+	12596311	12596975	12596311	12596498	12596808	12596975
827	"AT4G24270"	NA	chr4	-	12582107	12582683	12582107	12582252	12582590	12582683
828	"AT4G24260"	NA	chr4	-	12578353	12578742	12578353	12578526	12578606	12578742
829	"AT4G24160"	NA	chr4	+	12541693	12541989	12541693	12541793	12541865	12541989
830	"AT4G24050"	NA	chr4	+	12499285	12500326	12499285	12499332	12499469	12500326
831	"AT4G24020"	NA	chr4	+	12480687	12481259	12480687	12480866	12481000	12481259
832	"AT5G55230"	NA	chr5	+	22403792	22404347	22403792	22403948	22404035	22404347
833	"AT4G23770"	NA	chr4	-	12383725	12384496	12383725	12384078	12384310	12384496
834	"AT4G23660"	NA	chr4	-	12330916	12331726	12330916	12331378	12331637	12331726
835	"AT4G30820"	NA	chr4	+	15006493	15006702	15006493	15006557	15006647	15006702
836	"AT4G30820"	NA	chr4	+	15006647	15007211	15006647	15006702	15007072	15007211
837	"AT4G30820"	NA	chr4	+	15006647	15007211	15006647	15006964	15007072	15007211
838	"AT4G30820"	NA	chr4	+	15006493	15007211	15006493	15006702	15007106	15007211
839	"AT4G30820"	NA	chr4	+	15007106	15007516	15007106	15007268	15007366	15007516
840	"AT4G30820"	NA	chr4	+	15006647	15007675	15006647	15006702	15007601	15007675
841	"AT4G30820"	NA	chr4	+	15006647	15007675	15006647	15007211	15007601	15007675
842	"AT4G30820"	NA	chr4	+	15006647	15007675	15006647	15007268	15007601	15007675
843	"AT4G30820"	NA	chr4	+	15006647	15007675	15006647	15007516	15007601	15007675
844	"AT4G30820"	NA	chr4	+	15006647	15007858	15006647	15007675	15007754	15007858
845	"AT4G23450"	NA	chr4	-	12241801	12242391	12241801	12241865	12242053	12242391
846	"AT4G23450"	NA	chr4	-	12241801	12242391	12241801	12241906	12242252	12242391
847	"AT4G23330"	NA	chr4	+	12193963	12194403	12193963	12194112	12194196	12194403
848	"AT4G23330"	NA	chr4	+	12193963	12194403	12193963	12194112	12194257	12194403
849	"AT4G23320"	NA	chr4	-	12190935	12191702	12190935	12191519	12191612	12191702
850	"AT4G23310"	NA	chr4	+	12185368	12187186	12185368	12186886	12187006	12187186
851	"AT4G23270"	NA	chr4	+	12173485	12174297	12173485	12173873	12173940	12174297
852	"AT4G23210"	NA	chr4	-	12148672	12149415	12148672	12149197	12149270	12149415
853	"AT4G23210"	NA	chr4	-	12148672	12149740	12148672	12149415	12149502	12149740
854	"AT4G23210"	NA	chr4	-	12149270	12149740	12149270	12149398	12149502	12149740
855	"AT4G23200"	NA	chr4	-	12145784	12146264	12145784	12145938	12146026	12146264
856	"AT4G23160"	NA	chr4	+	12132890	12133431	12132890	12133101	12133193	12133431
857	"AT4G22950"	NA	chr4	-	12023823	12024237	12023823	12024098	12024195	12024237
858	"AT4G22930"	NA	chr4	+	12021008	12021782	12021008	12021503	12021611	12021782
859	"AT5G16770"	NA	chr5	+	5514716	5515471	5514716	5514945	5515199	5515471
860	"AT5G16770"	NA	chr5	+	5515872	5517153	5515872	5516583	5516697	5517153
861	"AT4G22880"	NA	chr4	-	12005562	12006209	12005562	12006072	12006183	12006209
862	"AT4G22880"	NA	chr4	-	12005562	12006209	12005562	12006082	12006183	12006209
863	"AT5G35620"	NA	chr5	-	13825067	13825707	13825067	13825133	13825575	13825707
864	"AT4G22570"	NA	chr4	-	11882646	11882956	11882646	11882796	11882863	11882956
865	"AT4G22540"	NA	chr4	-	11860443	11861139	11860443	11860738	11860945	11861139
866	"AT4G22540"	NA	chr4	-	11860443	11861139	11860443	11860780	11860945	11861139
867	"AT4G22530"	NA	chr4	-	11858443	11859882	11858443	11858858	11859224	11859882
868	"AT4G22350"	NA	chr4	-	11803828	11804455	11803828	11804169	11804280	11804455
869	"AT4G22350"	NA	chr4	-	11804548	11805227	11804548	11804720	11805089	11805227
870	"AT4G22305"	NA	chr4	-	11789772	11790079	11789772	11789880	11789957	11790079
871	"AT4G22285"	NA	chr4	-	11781538	11782157	11781538	11781696	11781795	11782157
872	"AT4G22120"	NA	chr4	-	11718830	11719807	11718830	11719164	11719398	11719807
873	"AT4G22120"	NA	chr4	-	11718830	11719807	11718830	11719164	11719461	11719807
874	"AT4G21940"	NA	chr4	+	11642900	11643210	11642900	11643028	11643110	11643210
875	"AT4G21940"	NA	chr4	+	11643297	11643762	11643297	11643378	11643457	11643762
876	"AT4G21910"	NA	chr4	-	11625308	11625883	11625308	11625742	11625821	11625883
877	"AT4G21850"	NA	chr4	-	11591115	11591794	11591115	11591533	11591637	11591794
878	"AT4G21770"	NA	chr4	-	11565921	11566377	11565921	11566053	11566130	11566377
879	"AT5G59750"	NA	chr5	+	24074796	24075552	24074796	24075093	24075201	24075552
880	"AT5G20990"	NA	chr5	-	7132056	7132796	7132056	7132158	7132665	7132796
881	"AT4G21585"	NA	chr4	+	11477841	11478101	11477841	11477874	11477986	11478101
882	"AT4G21585"	NA	chr4	+	11478358	11478728	11478358	11478539	11478617	11478728
883	"AT4G21585"	NA	chr4	+	11478945	11479206	11478945	11479029	11479113	11479206
884	"AT4G21585"	NA	chr4	+	11479303	11479658	11479303	11479371	11479584	11479658
885	"AT4G30900"	NA	chr4	+	15039335	15039768	15039335	15039566	15039641	15039768
886	"AT4G21580"	NA	chr4	+	11475718	11476073	11475718	11475849	11475948	11476073
887	"AT4G21560"	NA	chr4	-	11468665	11470327	11468665	11469779	11470114	11470327
888	"AT5G13190"	NA	chr5	-	4204084	4205294	4204084	4205070	4205167	4205294
889	"AT4G21510"	NA	chr4	-	11445848	11446548	11445848	11446399	11446473	11446548
890	"AT5G07930"	NA	chr5	+	2531811	2532216	2531811	2531957	2532070	2532216
891	"AT4G21410"	NA	chr4	-	11402862	11403337	11402862	11403019	11403093	11403337
892	"AT4G21390"	NA	chr4	-	11394294	11395041	11394294	11394775	11394893	11395041
893	"AT4G21380"	NA	chr4	-	11389876	11390416	11389876	11390114	11390205	11390416
894	"AT4G21310"	NA	chr4	-	11339415	11340085	11339415	11339621	11339688	11340085
895	"AT4G21210"	NA	chr4	+	11307769	11308403	11307769	11308184	11308265	11308403
896	"AT4G20980"	NA	chr4	+	11216943	11219319	11216943	11218790	11219068	11219319
897	"AT4G20720"	NA	chr4	+	11105192	11107543	11105192	11105735	11105855	11107543
898	"AT4G20440"	NA	chr4	-	11022035	11023851	11022035	11022734	11022838	11023851
899	"AT4G20430"	NA	chr4	-	11016808	11018074	11016808	11017428	11017650	11018074
900	"AT4G20430"	NA	chr4	-	11018876	11019211	11018876	11019054	11019126	11019211
901	"AT4G20380"	NA	chr4	+	11004834	11005150	11004834	11004896	11004963	11005150
902	"AT4G20380"	NA	chr4	+	11004834	11005150	11004834	11004896	11005018	11005150
903	"AT4G20380"	NA	chr4	+	11004834	11005150	11004834	11004896	11005021	11005150
904	"AT4G20380"	NA	chr4	+	11004834	11005150	11004834	11004896	11005024	11005150
905	"AT4G20380"	NA	chr4	+	11005833	11006145	11005833	11005973	11006073	11006145
906	"AT4G20320"	NA	chr4	+	10974601	10975097	10974601	10974852	10974942	10975097
907	"AT4G20320"	NA	chr4	+	10974942	10975614	10974942	10975097	10975534	10975614
908	"AT4G20310"	NA	chr4	+	10962020	10962385	10962020	10962112	10962199	10962385
909	"AT4G20310"	NA	chr4	+	10962020	10962385	10962020	10962112	10962215	10962385
910	"AT4G20310"	NA	chr4	+	10962020	10962385	10962020	10962112	10962237	10962385
911	"AT4G20310"	NA	chr4	+	10962020	10962385	10962020	10962112	10962250	10962385
912	"AT4G20310"	NA	chr4	+	10962020	10962385	10962020	10962112	10962278	10962385
913	"AT4G20310"	NA	chr4	+	10962624	10963432	10962624	10963056	10963132	10963432
914	"AT4G20310"	NA	chr4	+	10962624	10963432	10962624	10963056	10963151	10963432
915	"AT4G20260"	NA	chr4	+	10942835	10943495	10942835	10942978	10943045	10943495
916	"AT4G20260"	NA	chr4	+	10942835	10943495	10942835	10942948	10943125	10943495
917	"AT4G20260"	NA	chr4	+	10942835	10943561	10942835	10943479	10943494	10943561
918	"AT4G20050"	NA	chr4	-	10851541	10852099	10851541	10851778	10851886	10852099
919	"AT4G20050"	NA	chr4	-	10851886	10852375	10851886	10852099	10852217	10852375
920	"AT4G19990"	NA	chr4	+	10835320	10835700	10835320	10835371	10835453	10835700
921	"AT4G19990"	NA	chr4	+	10835320	10835700	10835320	10835371	10835475	10835700
922	"AT4G19985"	NA	chr4	-	10830856	10831068	10830856	10830913	10831009	10831068
923	"AT4G19985"	NA	chr4	-	10830856	10831748	10830856	10831068	10831195	10831748
924	"AT4G19985"	NA	chr4	-	10831009	10831748	10831009	10831078	10831195	10831748
925	"AT4G19960"	NA	chr4	+	10814354	10814729	10814354	10814600	10814678	10814729
926	"AT4G19900"	NA	chr4	-	10789719	10790085	10789719	10789854	10789935	10790085
927	"AT4G19870"	NA	chr4	-	10782545	10784327	10782545	10782868	10783024	10784327
928	"AT4G19670"	NA	chr4	-	10700919	10702174	10700919	10701365	10701503	10702174
929	"AT4G19670"	NA	chr4	-	10700919	10702174	10700919	10701424	10701503	10702174
930	"AT4G19670"	NA	chr4	-	10700919	10702174	10700919	10701424	10701555	10702174
931	"AT4G19670"	NA	chr4	-	10700919	10702174	10700919	10701424	10701754	10702174
932	"AT4G19670"	NA	chr4	-	10700919	10702174	10700919	10701360	10701833	10702174
933	"AT4G19670"	NA	chr4	-	10700919	10702174	10700919	10701365	10701833	10702174
934	"AT4G19670"	NA	chr4	-	10700919	10702174	10700919	10701424	10701833	10702174
935	"AT4G19660"	NA	chr4	-	10696265	10696813	10696265	10696525	10696606	10696813
936	"AT4G19520"	NA	chr4	-	10640308	10640905	10640308	10640464	10640612	10640905
937	"AT4G19510"	NA	chr4	+	10634433	10635517	10634433	10634898	10634979	10635517
938	"AT4G19510"	NA	chr4	+	10634433	10635517	10634433	10635276	10635387	10635517
939	"AT4G19510"	NA	chr4	+	10636013	10637063	10636013	10636621	10636701	10637063
940	"AT4G19510"	NA	chr4	+	10636013	10637063	10636013	10636625	10636862	10637063
941	"AT4G19510"	NA	chr4	+	10637151	10637854	10637151	10637272	10637509	10637854
942	"AT4G19490"	NA	chr4	+	10622786	10623524	10622786	10623043	10623266	10623524
943	"AT4G19420"	NA	chr4	-	10588210	10588431	10588210	10588288	10588377	10588431
944	"AT5G23570"	NA	chr5	+	7942907	7944583	7942907	7943205	7943611	7944583
945	"AT5G23570"	NA	chr5	+	7945059	7945573	7945059	7945304	7945406	7945573
946	"AT4G19160"	NA	chr4	+	10478243	10478904	10478243	10478321	10478540	10478904
947	"AT4G19160"	NA	chr4	+	10478243	10478904	10478243	10478347	10478540	10478904
948	"AT4G19120"	NA	chr4	-	10460976	10461815	10460976	10461054	10461136	10461815
949	"AT4G19030"	NA	chr4	-	10422048	10422480	10422048	10422110	10422261	10422480
950	"AT4G19006"	NA	chr4	-	10409147	10409793	10409147	10409534	10409693	10409793
951	"AT4G18960"	NA	chr4	+	10387790	10388159	10387790	10387832	10387962	10388159
952	"AT5G22920"	NA	chr5	+	7666720	7667288	7666720	7666762	7666863	7667288
953	"AT5G38600"	NA	chr5	+	15457320	15458198	15457320	15457701	15458116	15458198
954	"AT5G38600"	NA	chr5	+	15457320	15458198	15457320	15457732	15458116	15458198
955	"AT4G18530"	NA	chr4	+	10219800	10220066	10219800	10219854	10219940	10220066
956	"AT5G67440"	NA	chr5	-	26913482	26914773	26913482	26914625	26914703	26914773
957	"AT4G18375"	NA	chr4	+	10152800	10154005	10152800	10153409	10153489	10154005
958	"AT4G18375"	NA	chr4	+	10154682	10154901	10154682	10154729	10154804	10154901
959	"AT5G11410"	NA	chr5	-	3639251	3639722	3639251	3639387	3639495	3639722
960	"AT4G18140"	NA	chr4	-	10048859	10049438	10048859	10049076	10049343	10049438
961	"AT4G18140"	NA	chr4	-	10048859	10049438	10048859	10049117	10049343	10049438
962	"AT5G62720"	NA	chr5	+	25193924	25194683	25193924	25194072	25194576	25194683
963	"AT4G17910"	NA	chr4	-	9953622	9953795	9953622	9953668	9953731	9953795
964	"AT4G17910"	NA	chr4	-	9953622	9954236	9953622	9953795	9953903	9954236
965	"AT4G17483"	NA	chr4	-	9748262	9748679	9748262	9748503	9748597	9748679
966	"AT4G17480"	NA	chr4	-	9745580	9745881	9745580	9745673	9745758	9745881
967	"AT4G17410"	NA	chr4	+	9715760	9716525	9715760	9716189	9716349	9716525
968	"AT4G17190"	NA	chr4	-	9650449	9650669	9650449	9650565	9650644	9650669
969	"AT4G17098"	NA	chr4	+	9608632	9609180	9608632	9609003	9609088	9609180
970	"AT5G42690"	NA	chr5	-	17118825	17119114	17118825	17118942	17119030	17119114
971	"AT5G42690"	NA	chr5	-	17119402	17119892	17119402	17119528	17119597	17119892
972	"AT4G16990"	NA	chr4	+	9560632	9561917	9560632	9560992	9561096	9561917
973	"AT4G16990"	NA	chr4	+	9564476	9564941	9564476	9564596	9564676	9564941
974	"AT4G16990"	NA	chr4	+	9564476	9564941	9564476	9564596	9564691	9564941
975	"AT4G16950"	NA	chr4	-	9538801	9539381	9538801	9539044	9539173	9539381
976	"AT4G16950"	NA	chr4	-	9539173	9540879	9539173	9539381	9539511	9540879
977	"AT4G16950"	NA	chr4	-	9539511	9540879	9539511	9539649	9539757	9540879
978	"AT4G16950"	NA	chr4	-	9539511	9540879	9539511	9540537	9540807	9540879
979	"AT4G16890"	NA	chr4	-	9500812	9502573	9500812	9501709	9501910	9502573
980	"AT4G16890"	NA	chr4	-	9500812	9502573	9500812	9501709	9502381	9502573
981	"AT4G16857"	NA	chr4	-	9482988	9483913	9482988	9483183	9483313	9483913
982	"AT4G16845"	NA	chr4	+	9476540	9477059	9476540	9476833	9477003	9477059
983	"AT4G16830"	NA	chr4	+	9470960	9471267	9470960	9471128	9471208	9471267
984	"AT4G16765"	NA	chr4	-	9429649	9430259	9429649	9430040	9430179	9430259
985	"AT4G16765"	NA	chr4	-	9430342	9430527	9430342	9430388	9430470	9430527
986	"AT4G16765"	NA	chr4	-	9430743	9431480	9430743	9430844	9431428	9431480
987	"AT4G16765"	NA	chr4	-	9431712	9432434	9431712	9431902	9432238	9432434
988	"AT4G16740"	NA	chr4	+	9409407	9409854	9409407	9409626	9409715	9409854
989	"AT4G16740"	NA	chr4	+	9410162	9411140	9410162	9410402	9410580	9411140
990	"AT4G16710"	NA	chr4	+	9398402	9398991	9398402	9398722	9398774	9398991
991	"AT4G16710"	NA	chr4	+	9398402	9398991	9398402	9398722	9398787	9398991
992	"AT4G16700"	NA	chr4	-	9396082	9396353	9396082	9396205	9396275	9396353
993	"AT4G16660"	NA	chr4	+	9376698	9377986	9376698	9376834	9377178	9377986
994	"AT5G03570"	NA	chr5	+	905172	905905	905172	905655	905733	905905
995	"AT4G15790"	NA	chr4	+	8983283	8983490	8983283	8983337	8983436	8983490
996	"AT4G15765"	NA	chr4	-	8976583	8977038	8976583	8976813	8976886	8977038
997	"AT4G15765"	NA	chr4	-	8976583	8977451	8976583	8977038	8977140	8977451
998	"AT4G15415"	NA	chr4	+	8817046	8818897	8817046	8817430	8817563	8818897
999	"AT4G15415"	NA	chr4	+	8817046	8819721	8817046	8818897	8818971	8819721
1000	"AT4G15393"	NA	chr4	+	8804886	8805199	8804886	8804987	8805086	8805199
1001	"AT4G15340"	NA	chr4	-	8754988	8755618	8754988	8755475	8755571	8755618
1002	"AT4G15230"	NA	chr4	+	8686126	8687061	8686126	8686381	8686613	8687061
1003	"AT4G15160"	NA	chr4	+	8646149	8647252	8646149	8646305	8646551	8647252
1004	"AT4G34060"	NA	chr4	+	16314178	16315182	16314178	16314466	16314618	16315182
1005	"AT4G14970"	NA	chr4	+	8557897	8558351	8557897	8558042	8558105	8558351
1006	"AT4G14970"	NA	chr4	+	8557897	8558351	8557897	8558042	8558129	8558351
1007	"AT4G14746"	NA	chr4	-	8463057	8463497	8463057	8463183	8463410	8463497
1008	"AT4G14740"	NA	chr4	-	8450157	8450775	8450157	8450455	8450536	8450775
1009	"AT4G14720"	NA	chr4	-	8431972	8432717	8431972	8432459	8432526	8432717
1010	"AT4G14713"	NA	chr4	-	8427174	8427491	8427174	8427362	8427427	8427491
1011	"AT4G14713"	NA	chr4	-	8427427	8427742	8427427	8427491	8427682	8427742
1012	"AT4G14713"	NA	chr4	-	8427427	8428205	8427427	8427742	8428108	8428205
1013	"AT4G14520"	NA	chr4	+	8341243	8342238	8341243	8341478	8341935	8342238
