	CRR341293	CRR341294
AT1G72390.1	1.877288	1.542649
AT1G72390.2	9.717161	9.646339
AT1G72410.1	13.174154	13.5029
AT1G72410.2	0	0
AT1G72416.1	1.762841	3.259605
AT1G72416.2	3.036628	4.50272
AT1G72416.3	0.316029	0
AT1G72416.4	2.00195	0
AT1G72416.5	0	0
AT1G72420.1	4.085424	3.428325
AT1G72420.2	0	0.648374
AT1G72420.3	0	0
AT1G72420.4	0.48908	0.755813
AT1G72420.5	0	1.387754
AT1G72420.6	6.514055	3.01182
AT1G72430.1	20.153074	19.290141
AT1G72440.1	20.878372	22.803067
AT1G72450.1	21.235299	18.669837
AT1G72450.2	2.947047	1.770152
AT1G72460.1	0.395532	0.284757
AT1G72470.1	10.536642	10.301363
AT1G72480.1	19.944658	20.77726
AT1G72490.1	1.137959	1.276602
AT1G72490.2	0.206185	0.756194
AT1G72490.3	1.035119	0
AT1G72500.1	14.674655	15.390039
AT1G72500.2	0.129654	0
AT1G72500.3	0	0.483812
AT1G72510.1	16.507377	16.397034
AT1G72510.2	37.839237	39.01597
AT1G72520.1	2.778111	2.751968
AT1G72530.1	1.695443	2.132993
AT1G72530.2	2.231906	1.668349
AT1G72540.1	0.954897	0.579843
AT1G72545.1	0	0
AT1G72550.1	35.291354	29.279024
AT1G72550.2	0	6.462766
AT1G72560.1	1.890336	3.059225
AT1G72560.2	2.971759	2.026133
AT1G72560.3	1.966431	1.774618
AT1G72560.4	0	0
AT1G72560.5	0	0
AT1G72560.6	0.107192	0
AT1G72560.7	0	0
AT1G72570.1	0	0
AT1G72580.1	0.185197	0.097568
AT1G72590.1	0.04509	0.142399
AT1G72600.1	0.070907	0.074842
AT1G72600.2	18.172703	19.262442
AT1G72610.1	928.383796	920.071453
AT1G72620.1	0.046678	0.098279
AT1G72630.1	9.917735	8.342421
AT1G72640.1	33.146716	31.557107
AT1G72640.2	0	18.695746
AT1G72640.3	3.263517	2.742823
AT1G72640.4	23.718153	9.639428
AT1G72645.1	12.739074	15.895089
AT1G72650.1	11.323321	12.588806
AT1G72650.2	2.465681	0.959522
AT1G72660.1	0.088414	0.061951
AT1G72660.2	0	0
AT1G72660.3	0	0
AT1G72660.4	0	0
AT1G72670.1	11.867121	10.261312
AT1G72680.1	25.629153	25.443086
AT1G72690.1	6.429162	5.646734
AT1G72700.1	6.937477	12.016242
AT1G72700.2	0	0
AT1G72700.3	5.059352	0
AT1G72710.1	65.174238	67.595555
AT1G72720.1	1.466509	2.059384
AT1G72730.1	15.505172	19.335829
AT1G72740.1	10.834474	6.158888
AT1G72740.2	16.53576	15.15253
AT1G72750.1	77.478339	75.098672
AT1G72755.1	0	0
AT1G72760.1	0	0.151758
AT1G72760.2	0	0
AT1G72760.3	0.082336	0
AT1G72770.1	4.941287	5.4593
AT1G72770.2	3.190277	3.05673
AT1G72770.3	0	0
AT1G72770.4	8.711251	8.590825
AT1G72770.5	0	0
AT1G72790.1	7.841982	6.716522
AT1G72800.1	2.163403	2.018615
AT1G72810.1	12.333328	11.781495
AT1G72820.1	10.781041	6.769819
AT1G72820.2	6.039229	11.452074
AT1G72830.1	2.066283	2.239758
AT1G72830.2	0.363978	1.252127
AT1G72830.3	0	0
AT1G72840.1	0	0.111281
AT1G72840.2	1.284811	1.263432
AT1G72840.3	0.525811	0
AT1G72840.4	0	0.537243
AT1G72850.1	2.047598	2.298728
AT1G72860.1	1.665797	1.682518
AT1G72860.2	0.043137	0.094843
AT1G72860.3	0	0
AT1G72870.1	1.020982	1.49364
AT1G72880.1	9.926828	11.992044
AT1G72880.2	4.257433	3.593639
AT1G72890.1	4.266549	3.968289
AT1G72890.2	0.080411	0.089248
AT1G72900.1	22.258659	22.638187
AT1G72910.1	17.257327	20.038898
AT1G72920.1	5.878188	5.996497
AT1G72930.1	149.469069	178.072133
AT1G72930.2	51.020263	16.303414
AT1G72940.1	7.101864	7.86979
AT1G72950.1	0.689435	0.834465
AT1G72960.1	0	0
AT1G72960.2	0.107144	0.093943
AT1G72970.1	58.493452	63.282303
AT1G72970.2	0	0
AT1G72980.1	0	0.062943
AT1G72990.1	0.50601	0
AT1G72990.2	0	0
AT1G72990.3	0	0
AT1G72990.4	4.077889	4.072348
AT1G73000.1	0.108784	0.114538
AT1G73010.1	20.809671	22.364872
AT1G73020.1	3.383641	3.357284
AT1G73020.2	3.496284	5.068874
AT1G73020.3	0.645746	0
AT1G73030.1	67.947381	69.899996
AT1G73040.1	1.080958	0.853817
AT1G73050.1	0.030781	0
AT1G73060.1	152.03464	157.296633
AT1G73065.1	0	0
AT1G73066.1	0.505175	0.138781
AT1G73080.1	10.570573	9.475233
AT1G73090.1	19.221471	20.60011
AT1G73090.2	0	0
AT1G73100.1	12.283971	10.366237
AT1G73110.1	34.794749	38.784543
AT1G73110.2	5.210411	0
AT1G73120.1	16.493245	21.996486
AT1G73130.1	1.300339	0.340607
AT1G73130.2	0	2.493154
AT1G73130.3	0	0.464822
AT1G73130.4	0	0
AT1G73130.5	1.337647	0
AT1G73140.1	0.762979	0.187926
AT1G73150.1	3.600083	3.443846
AT1G73150.2	0	0
AT1G73160.1	0.839129	0.977714
AT1G73165.1	0	0.418601
AT1G73170.1	8.740339	10.04795
AT1G73170.2	16.730084	16.017716
AT1G73170.3	0	0
AT1G73170.4	1.458588	2.158086
AT1G73177.1	19.829543	19.369191
AT1G73177.2	0	0.638812
AT1G73177.3	0	0
AT1G73180.1	23.225805	21.595402
AT1G73180.2	0.122524	0.564558
AT1G73190.1	0	0.046934
AT1G73200.1	12.527918	13.372189
AT1G73210.1	0.849631	1.566999
AT1G73210.2	1.511556	0.547282
AT1G73210.3	0	0
AT1G73220.1	0.442258	0.821286
AT1G73230.1	312.793028	328.555444
AT1G73240.1	6.08315	6.401198
AT1G73250.1	15.176081	16.793188
AT1G73260.1	19.197466	20.488979
AT1G73270.1	0	0
AT1G73270.2	1.254261	0.896643
AT1G73280.1	0.589618	0.823297
AT1G73280.2	0.113825	0.578093
AT1G73280.3	0	0
AT1G73280.4	0.832263	0
AT1G73290.1	0.088921	0.428409
AT1G73290.2	0.434064	0.167441
AT1G73290.3	0	0
AT1G73300.1	0.466035	0.317093
AT1G73300.2	0	0
AT1G73310.1	1.955976	3.484065
AT1G73310.2	0	0.467683
AT1G73310.3	1.299614	0
AT1G73320.1	5.843305	5.982155
AT1G73320.2	0	0
AT1G73325.1	0.822393	0.799423
AT1G73330.1	185.622724	190.247811
AT1G73340.1	1.489819	1.276297
AT1G73350.1	4.020223	5.520961
AT1G73350.2	5.648279	3.580398
AT1G73350.3	2.406373	0.273168
AT1G73350.4	3.071725	3.334121
AT1G73350.5	0	0.614733
AT1G73350.6	1.220572	1.049686
AT1G73350.7	2.35082	3.508388
AT1G73360.1	1.151815	1.064013
AT1G73370.1	0	0
AT1G73370.2	0	1.642511
AT1G73370.3	3.512906	1.410388
AT1G73380.1	7.799306	7.933624
AT1G73390.1	0.9052	1.921457
AT1G73390.2	1.913346	4.197323
AT1G73390.3	2.170141	3.770987
AT1G73390.4	0	0
AT1G73390.5	0.088891	0.251953
AT1G73390.6	0	0
AT1G73390.7	19.466216	12.809539
AT1G73400.1	2.162699	2.932576
AT1G73410.1	0.616365	0.951572
AT1G73410.2	0	0
AT1G73430.1	5.33456	2.650654
AT1G73430.2	6.34973	11.099443
AT1G73440.1	9.520572	8.127688
AT1G73450.1	4.923919	4.933522
AT1G73460.1	3.940839	1.845578
AT1G73460.2	7.532961	10.397325
AT1G73470.1	6.148417	6.047282
AT1G73470.2	0.744324	0.170666
AT1G73470.3	18.341713	18.672492
AT1G73480.1	2.830641	2.594875
AT1G73490.1	16.384608	19.00094
AT1G73490.2	16.049937	19.656819
AT1G73500.1	16.387722	18.255815
AT1G73510.1	0.535956	0.062707
AT1G73530.1	53.847894	54.67715
AT1G73540.1	9.22215	8.234681
AT1G73550.1	0	0
AT1G73550.2	0	0
AT1G73560.1	0	0
AT1G73570.1	4.146645	4.875318
AT1G73580.1	2.429684	2.289335
AT1G73590.1	13.635475	13.539217
AT1G73600.1	3.306744	2.358219
AT1G73600.2	224.291673	232.075607
AT1G73603.1	0	0
AT1G73607.1	0	0
AT1G73610.1	0.115143	0.040399
AT1G73620.1	28.018154	28.111814
AT1G73630.1	8.818668	8.441481
AT1G73640.1	4.404277	3.580482
AT1G73650.1	0	0
AT1G73650.2	10.734716	15.795994
AT1G73650.3	0.153105	1.615657
AT1G73650.4	6.094452	3.872367
AT1G73650.5	15.965228	7.616973
AT1G73655.1	347.084229	346.269939
AT1G73660.1	8.558418	10.085163
AT1G73670.1	11.779541	12.03669
AT1G73680.1	0	0
AT1G73680.2	4.193939	3.49409
AT1G73680.3	11.443033	11.314913
AT1G73680.4	0	0
AT1G73690.1	1.662703	2.520843
AT1G73700.1	0.831298	0.562404
AT1G73710.1	6.695433	6.769328
AT1G73720.1	15.048761	15.502201
AT1G73730.1	7.547223	9.98693
AT1G73730.2	1.58196	0
AT1G73740.1	6.445669	6.170677
AT1G73750.1	4.01837	3.960759
AT1G73750.2	0	0
AT1G73760.1	16.003338	16.0145
AT1G73760.2	0.395875	1.273175
AT1G73770.1	3.007076	1.227483
AT1G73770.2	1.809551	5.008249
AT1G73770.3	0	0
AT1G73780.1	1.011723	0.913377
AT1G73790.1	6.970655	7.82016
AT1G73805.1	3.896687	2.773393
AT1G73810.1	2.145375	2.473007
AT1G73820.1	2.110746	13.0603
AT1G73820.2	14.521058	0
AT1G73830.1	4.352529	5.167981
AT1G73830.2	1.092902	0.873722
AT1G73840.1	19.493016	20.12737
AT1G73840.2	0	0
AT1G73850.1	4.073336	3.73695
AT1G73850.2	0	0.221397
AT1G73860.1	0.169499	0.191523
AT1G73860.2	0.533398	0.328669
AT1G73870.1	0.691456	0.44294
AT1G73875.1	3.727373	2.692749
AT1G73875.2	0	0.727436
AT1G73875.3	2.720391	2.864173
AT1G73880.1	8.473654	6.900833
AT1G73885.1	438.804592	420.304575
AT1G73890.1	3.4277	4.56839
AT1G73910.1	0.63252	0
AT1G73910.2	0	0.922353
AT1G73910.3	0	0
AT1G73920.1	3.271913	11.7571
AT1G73920.2	18.754564	9.830083
AT1G73930.1	8.229255	10.017007
AT1G73930.2	3.961105	0
AT1G73940.1	63.163966	61.125524
AT1G73950.1	2.693017	9.254182
AT1G73950.2	6.32323	0
AT1G73960.1	10.475408	10.861314
AT1G73960.2	0.83567	0.160185
AT1G73960.3	0	0
AT1G73965.1	0.26029	0.479699
AT1G73970.1	3.205914	3.600173
AT1G73970.2	0	0
AT1G73970.3	0	0.316634
AT1G73970.4	1.240873	1.489729
AT1G73980.1	12.064318	12.276212
AT1G73980.2	0	0
AT1G73980.3	0	0
AT1G73990.1	27.695075	26.188323
AT1G73990.2	0.725621	1.56966
AT1G74000.1	2.712851	3.344989
AT1G74010.1	1.98218	2.625745
AT1G74020.1	32.36044	32.634043
AT1G74030.1	53.477415	52.364687
AT1G74035.1	0	0.273776
AT1G74040.1	23.100424	23.093761
AT1G74040.2	0.959742	0.313858
AT1G74040.3	0.195496	0
AT1G74045.1	0	0
AT1G74050.1	212.112553	209.643972
AT1G74055.1	0.100359	0
AT1G74060.1	152.405773	156.929105
AT1G74070.1	103.575055	102.60114
AT1G74070.2	1.789499	0.743574
AT1G74080.1	0.197011	0.172788
AT1G74088.1	2.308074	2.555021
AT1G74088.2	0	0
AT1G74090.1	71.955902	70.285053
AT1G74100.1	62.046706	61.140642
AT1G74110.1	0.126804	0.300267
AT1G74120.1	4.119595	3.820576
AT1G74130.1	0.356343	0
AT1G74130.2	0	0
AT1G74140.1	0	0
AT1G74140.2	0	0
AT1G74140.3	0	0
AT1G74140.4	0	0
AT1G74140.5	0	0
AT1G74150.1	0	0.242293
AT1G74150.2	0.289131	0
AT1G74150.3	0	0.78414
AT1G74150.4	0	0
AT1G74150.5	0.683735	0
AT1G74150.6	0	0
AT1G74160.1	3.47156	4.108925
AT1G74160.2	0	0
AT1G74160.3	9.246191	8.830312
AT1G74170.1	1.705326	2.863363
AT1G74170.2	2.16049	0.92623
AT1G74180.1	0	0
AT1G74180.2	1.975994	1.830003
AT1G74190.1	0	0.017936
AT1G74200.1	0	0
AT1G74200.2	0.559815	0.657018
AT1G74200.3	0	0
AT1G74210.1	16.778121	18.772761
AT1G74220.1	0	0
AT1G74230.1	133.774013	137.732534
AT1G74240.1	6.063217	5.725102
AT1G74240.2	0	0
AT1G74250.1	22.641373	21.151268
AT1G74260.1	42.626632	42.241952
AT1G74270.1	232.500092	231.678445
AT1G74280.1	5.34096	5.664179
AT1G74290.1	1.408923	1.907624
AT1G74300.1	2.952689	2.689329
AT1G74300.2	4.150759	6.248735
AT1G74310.1	7.288854	8.128511
AT1G74310.2	0	0.249771
AT1G74320.1	7.670456	7.620411
AT1G74330.1	4.458632	4.588109
AT1G74330.2	0.674694	0.972338
AT1G74330.3	0.815485	0.880306
AT1G74340.1	27.357601	30.867774
AT1G74340.2	0.665512	2.793374
AT1G74350.1	1.651064	1.143518
AT1G74360.1	1.597198	1.554318
AT1G74370.1	15.992567	13.822365
AT1G74380.1	46.29389	45.427003
AT1G74385.1	19.784063	29.498619
AT1G74390.1	4.032512	5.467979
AT1G74390.2	0	0
AT1G74390.3	0.728259	0
AT1G74390.4	0	0
AT1G74400.1	0.703668	1.555285
AT1G74410.1	7.83669	8.361792
AT1G74420.1	0.366291	0
AT1G74420.2	0.643503	0.722439
AT1G74420.3	0	0
AT1G74420.4	0	0
AT1G74430.1	6.548401	4.498653
AT1G74430.2	0	0
AT1G74440.1	3.887085	2.496879
AT1G74440.2	1.698581	2.759955
AT1G74450.1	6.30044	5.666402
AT1G74458.1	4.864646	6.985681
AT1G74460.1	16.408665	17.45589
AT1G74470.1	594.090886	593.191602
AT1G74480.1	0.06054	0
AT1G74490.1	1.561644	2.448522
AT1G74500.1	7.374465	7.980269
AT1G74510.1	2.534129	5.166218
AT1G74510.2	0.081249	0.362808
AT1G74510.3	22.788655	18.016217
AT1G74520.1	0	3.719687
AT1G74520.2	35.468026	31.36663
AT1G74530.1	1.389631	0.213995
AT1G74530.2	0	0
AT1G74530.3	5.313331	7.370229
AT1G74530.4	5.4758	4.522514
AT1G74540.1	0.894082	0.59874
AT1G74550.1	0.706789	0.25843
AT1G74560.1	108.364819	101.523232
AT1G74560.3	2.693086	2.14321
AT1G74580.1	0.741819	1.156559
AT1G74580.2	0	0
AT1G74580.3	1.87337	1.506541
AT1G74590.1	4.386667	5.339464
AT1G74600.1	2.499292	2.23426
AT1G74620.1	0	0
AT1G74630.1	1.038321	0
AT1G74630.2	0	0.987425
AT1G74640.1	32.39161	32.310011
AT1G74650.1	1.161291	0.746895
AT1G74650.2	0	0
AT1G74650.3	0	0
AT1G74660.1	8.048173	7.520912
AT1G74660.2	0.403368	0.685023
AT1G74670.1	74.081005	83.712328
AT1G74675.1	0	0.161241
AT1G74675.2	0	0
AT1G74680.1	7.818229	7.845831
AT1G74690.1	55.514688	52.571619
AT1G74700.1	3.091579	2.773202
AT1G74710.1	5.577728	6.733202
AT1G74710.2	0	0
AT1G74720.1	22.274427	20.775538
AT1G74730.1	290.925729	294.73537
AT1G74740.1	8.474123	9.147109
AT1G74750.1	0.433899	0
AT1G74750.2	0.05964	0.237196
AT1G74750.3	2.214124	0.638324
AT1G74750.4	2.593275	4.506557
AT1G74770.1	0.478928	3.261349
AT1G74770.2	2.546248	0
AT1G74780.1	6.248362	5.718474
AT1G74790.1	14.227837	14.042111
AT1G74800.1	9.635895	8.965473
AT1G74810.1	0	0.934703
AT1G74810.2	0	0
AT1G74810.3	0	0
AT1G74810.4	0	0
AT1G74810.5	0	0
AT1G74810.6	0.467714	0
AT1G74810.7	1.153188	0.656092
AT1G74820.1	0	0
AT1G74830.1	0.709474	0.639926
AT1G74840.1	13.630096	13.354875
AT1G74840.2	38.693126	37.018188
AT1G74850.1	32.43416	33.24525
AT1G74860.1	5.55368	6.051076
AT1G74870.1	0.364194	0.174227
AT1G74875.1	0	0
AT1G74880.1	136.768318	141.700174
AT1G74890.1	1.426196	1.39793
AT1G74900.1	2.488894	1.912912
AT1G74910.1	10.200357	10.156619
AT1G74910.2	47.136112	47.713832
AT1G74910.3	0.565105	0.539673
AT1G74920.1	97.834779	95.93832
AT1G74920.2	5.386482	0
AT1G74929.1	0	0
AT1G74930.1	1.60611	1.050977
AT1G74940.1	23.074944	24.560656
AT1G74950.1	18.312845	20.120964
AT1G74950.2	0.291722	0
AT1G74960.1	6.642628	8.998773
AT1G74960.2	58.636386	64.040022
AT1G74960.3	6.520216	1.515592
AT1G74970.1	293.088889	292.75542
AT1G74990.1	0	0
AT1G75000.1	3.56589	3.871802
AT1G75010.1	11.602995	11.983515
AT1G75020.1	7.112101	5.970497
AT1G75020.2	0.599754	0.513166
AT1G75030.1	2.241791	1.935142
AT1G75040.1	17.12702	15.127555
AT1G75050.1	0.163549	0.172201
AT1G75060.1	3.564167	6.061013
AT1G75060.2	0	0
AT1G75060.3	0	0
AT1G75080.1	13.880534	19.285466
AT1G75080.2	3.014259	0.50267
AT1G75090.1	6.899848	6.658831
AT1G75100.1	6.415051	5.072291
AT1G75110.1	1.515088	1.684681
AT1G75120.1	8.903454	8.691569
AT1G75125.1	4.677149	4.44494
AT1G75130.1	13.885918	13.458069
AT1G75140.1	8.454541	9.420627
AT1G75150.1	3.748668	2.10423
AT1G75150.2	0	2.455143
AT1G75150.3	0.258976	0
AT1G75160.1	0.609918	0.855898
AT1G75170.1	0.553332	3.723133
AT1G75170.2	13.968452	11.634338
AT1G75170.3	0	0
AT1G75180.1	11.093412	16.218234
AT1G75180.2	2.652435	0.820678
AT1G75180.3	0	0
AT1G75180.4	0	0.070703
AT1G75190.1	18.823678	17.787241
AT1G75190.2	1.449536	0
AT1G75200.1	19.586764	19.536611
AT1G75210.1	19.93581	17.981311
AT1G75210.2	0.132058	0
AT1G75210.3	0.600185	1.17214
AT1G75220.1	19.577507	21.108643
AT1G75230.1	4.576865	4.598576
AT1G75230.2	0.80816	1.344984
AT1G75240.1	25.272559	24.430004
AT1G75250.1	0	0
AT1G75250.2	1.869968	1.094859
AT1G75260.1	0.961922	1.041197
AT1G75270.1	62.342462	67.229344
AT1G75280.1	81.618099	85.25193
AT1G75290.1	1.182068	1.118455
AT1G75290.2	0	0.203474
AT1G75300.1	3.288389	3.413023
AT1G75310.1	0.258145	0.227357
AT1G75310.2	7.05558	7.367147
AT1G75330.1	112.399181	110.393267
AT1G75335.1	14.180257	15.522921
AT1G75340.1	10.532312	10.547332
AT1G75340.2	0	0
AT1G75340.3	0	0
AT1G75350.1	637.671718	651.645607
AT1G75360.1	0.187805	0.600825
AT1G75360.2	1.751851	1.354225
AT1G75370.1	18.384397	16.114597
AT1G75370.2	0	3.427981
AT1G75380.1	5.598268	16.921818
AT1G75380.2	0	0
AT1G75380.3	118.757497	109.857285
AT1G75380.4	42.366702	32.027919
AT1G75390.1	8.447786	9.98593
AT1G75390.2	0.259374	0.752901
AT1G75400.1	13.966993	14.260427
AT1G75410.1	12.022645	11.073411
AT1G75410.2	0.086188	0.228629
AT1G75410.3	1.543478	0.387354
AT1G75420.1	4.97468	8.592567
AT1G75420.2	1.054455	2.221459
AT1G75420.3	3.560813	0
AT1G75430.1	0.26381	0.647984
AT1G75430.2	0	0
AT1G75440.1	11.711907	11.898161
AT1G75450.1	1.187294	1.013411
AT1G75450.2	0	0
AT1G75460.1	67.718523	71.156431
AT1G75470.1	0	0
AT1G75490.1	0.41486	0.400249
AT1G75500.1	54.702457	59.438484
AT1G75500.2	85.815852	90.199822
AT1G75510.1	27.651544	23.853979
AT1G75520.1	2.203425	2.125662
AT1G75530.1	0	0
AT1G75540.1	18.274523	18.614823
AT1G75550.1	15.351204	14.170481
AT1G75550.2	0	0.840354
AT1G75560.1	66.01618	64.452538
AT1G75560.2	3.502903	4.724857
AT1G75580.1	3.873882	4.931392
AT1G75590.1	1.856302	1.599183
AT1G75600.1	0.092779	0
AT1G75620.1	0.739717	0.695019
AT1G75630.1	115.998486	119.723589
AT1G75630.2	0.106786	0
AT1G75640.1	3.814223	3.050231
AT1G75660.1	25.639308	27.860256
AT1G75670.1	0	0
AT1G75670.2	11.328882	9.903393
AT1G75670.3	0	1.08017
AT1G75680.1	40.377747	43.252459
AT1G75690.1	100.342252	96.008108
AT1G75700.1	0	0.462297
AT1G75700.2	0	0
AT1G75700.3	0.630662	0
AT1G75710.1	38.673254	37.117075
AT1G75717.1	0	0
AT1G75720.1	0	0
AT1G75720.2	0.97764	0.72226
AT1G75720.3	0.180548	0
AT1G75730.1	0.546778	0.64625
AT1G75730.2	4.65518	3.147395
AT1G75750.1	243.197605	242.22845
AT1G75750.2	132.293592	108.270196
AT1G75760.1	13.628488	13.782175
AT1G75760.2	0.363502	0.09153
AT1G75760.3	0.158827	0.94563
AT1G75770.1	1.90156	3.089011
AT1G75780.1	14.099375	14.842487
AT1G75785.1	1.01976	2.7665
AT1G75790.1	0	0
AT1G75800.1	74.715238	72.924462
AT1G75810.1	17.404228	15.241058
AT1G75820.1	18.809019	18.941978
AT1G75830.1	0.438668	0.771127
AT1G75840.1	56.920854	58.845363
AT1G75850.1	9.287387	8.844829
AT1G75850.2	1.621571	3.829165
AT1G75860.1	10.090388	11.851524
AT1G75860.2	0.625817	0.238732
AT1G75870.1	0	0
AT1G75880.1	0	1.876085
AT1G75880.2	3.265908	1.716159
AT1G75890.1	0.93463	0
AT1G75890.2	0	1.24063
AT1G75890.3	0	0
AT1G75900.1	12.25204	13.379125
AT1G75910.1	0	0
AT1G75920.1	0	0
AT1G75920.2	0.051788	0
AT1G75920.3	0	0
AT1G75920.4	0.19976	0.263492
AT1G75930.1	0	0
AT1G75940.1	0	0
AT1G75945.1	16.929167	11.568202
AT1G75950.1	216.414413	228.275883
AT1G75960.1	10.016774	10.514098
AT1G75980.1	9.523186	8.989571
AT1G75980.2	0	0
AT1G75990.1	19.571661	18.533774
AT1G76010.1	264.081399	268.249607
AT1G76010.2	0	0
AT1G76020.1	13.406352	12.653846
AT1G76020.2	0.966134	1.030129
AT1G76020.3	0.321115	1.286022
AT1G76030.1	102.756692	106.391795
AT1G76040.1	0.117354	0.314158
AT1G76040.2	5.678122	6.148122
AT1G76040.3	0.168713	0.089201
AT1G76040.4	0.578703	0.906067
AT1G76050.1	0.135099	0.44876
AT1G76050.2	18.043835	16.35095
AT1G76060.1	30.9857	31.630978
AT1G76065.1	1.91345	1.785343
AT1G76070.1	4.723798	4.614136
AT1G76080.1	339.472593	345.007414
AT1G76090.1	35.047805	32.739225
AT1G76100.1	206.437249	208.246623
AT1G76100.2	0.987946	0.366322
AT1G76110.1	21.907221	21.334335
AT1G76120.1	8.527041	8.436371
AT1G76120.2	0	0.170084
AT1G76130.1	7.939894	8.834187
AT1G76130.2	0.08324	0.61047
AT1G76140.1	44.410027	41.548589
AT1G76140.2	0	0.524234
AT1G76150.1	27.709687	26.711607
AT1G76160.1	59.439273	57.226385
AT1G76170.1	3.1849	3.086061
AT1G76170.2	0.12297	1.549562
AT1G76170.3	0	0
AT1G76170.4	1.38961	0
AT1G76170.5	0	0
AT1G76170.6	0	0
AT1G76170.7	0	0
AT1G76180.1	20.220585	20.454278
AT1G76180.2	345.595952	342.953003
AT1G76185.1	6.355656	6.427878
AT1G76190.1	2.410326	2.154078
AT1G76200.1	401.454138	408.263665
AT1G76210.1	0.050856	0.053543
AT1G76220.1	0.30579	0.429256
AT1G76230.1	0.338278	0.071252
AT1G76240.1	5.84069	4.891653
AT1G76250.1	2.182248	1.415704
AT1G76260.1	10.448209	8.921113
AT1G76270.1	6.946031	7.627563
AT1G76280.1	2.74517	0.541572
AT1G76280.2	0.150118	0.434304
AT1G76280.3	0.656703	0
AT1G76280.4	0.767469	0.505373
AT1G76280.5	3.07307	5.849904
AT1G76290.1	0	0
AT1G76300.1	74.715768	83.11791
AT1G76310.1	1.726956	3.710787
AT1G76310.2	0.455874	0
AT1G76310.3	3.295443	2.843675
AT1G76310.4	2.867628	1.822362
AT1G76320.1	4.184483	4.319139
AT1G76320.2	3.151376	0
AT1G76320.3	0	0.425694
AT1G76320.4	0	1.130164
AT1G76340.1	9.691429	9.021806
AT1G76350.1	1.540738	1.892942
AT1G76350.2	0.09295	0.771132
AT1G76350.3	1.561415	0
AT1G76350.4	6.650392	6.416419
AT1G76360.1	9.739791	9.884418
AT1G76370.1	0	0
AT1G76380.1	5.668708	6.18981
AT1G76380.2	2.490255	1.41187
AT1G76380.3	0	0
AT1G76390.1	6.255875	6.692019
AT1G76390.2	0	0.520921
AT1G76400.1	24.55094	23.804874
AT1G76400.2	0.731897	0.529667
AT1G76405.1	12.011906	0
AT1G76405.2	20.062281	29.484554
AT1G76410.1	2.114068	2.454174
AT1G76420.1	1.328225	1.209063
AT1G76430.1	0.385188	0.540449
AT1G76440.1	3.582576	7.272678
AT1G76440.2	3.525862	0
AT1G76440.3	2.504827	2.453496
AT1G76450.1	121.389828	128.777034
AT1G76460.1	7.380643	8.029129
AT1G76465.1	0	0
AT1G76470.1	0.618171	0.535822
AT1G76480.1	0.175978	0.370811
AT1G76480.2	0	0
AT1G76490.1	113.281014	113.444017
AT1G76500.1	5.625147	6.074792
AT1G76510.1	9.570649	8.782408
AT1G76510.2	4.817733	2.557255
AT1G76510.3	0	0
AT1G76510.4	0	0
AT1G76520.1	10.560765	8.944996
AT1G76520.2	11.292558	16.124793
AT1G76530.1	1.625782	1.206997
AT1G76530.2	0.182515	0
AT1G76530.3	0.49606	0.253996
AT1G76540.1	22.261073	22.313401
AT1G76550.1	19.085307	19.203031
AT1G76560.1	17.219402	19.42645
AT1G76570.1	12.03431	10.261601
AT1G76580.1	5.923596	6.795229
AT1G76580.2	0.49686	0.174813
AT1G76580.3	1.131301	0.290908
AT1G76590.1	5.097182	3.319321
AT1G76600.1	10.992111	9.413537
AT1G76610.1	1.812157	1.234567
AT1G76620.1	4.117537	4.618373
AT1G76620.2	0.975626	0.951126
AT1G76630.1	0	1.555506
AT1G76630.2	6.882543	6.583986
AT1G76630.3	0.167427	0.456141
AT1G76640.1	0	0.299099
AT1G76650.1	0.71742	0.137779
AT1G76650.2	0	0
AT1G76650.3	3.328726	3.132268
AT1G76660.1	15.2535	14.045878
AT1G76660.2	0.400069	0.504074
AT1G76670.1	55.218994	54.440922
AT1G76670.2	0	0
AT1G76680.1	36.770046	38.771759
AT1G76680.2	149.794219	149.331004
AT1G76690.1	31.535716	30.721601
AT1G76700.1	11.010021	11.358033
AT1G76705.1	0.561936	1.426605
AT1G76710.1	7.672589	7.565087
AT1G76710.2	0	0
AT1G76710.3	0.347993	0.962004
AT1G76710.4	0.621121	0
AT1G76720.1	0.86718	0.784288
AT1G76720.2	1.525471	1.34128
AT1G76728.1	0	0
AT1G76730.1	50.933023	56.81896
AT1G76740.1	1.86638	1.80592
AT1G76750.1	0	0
AT1G76760.1	3.867606	4.751261
AT1G76770.1	0.836814	0.271152
AT1G76780.1	0	0
AT1G76780.2	0.567492	0.39662
AT1G76780.3	0	0
AT1G76790.1	47.101072	54.276883
AT1G76800.1	11.784236	9.210315
AT1G76810.1	48.796028	47.183406
AT1G76820.1	1.793808	2.403511
AT1G76830.1	0	0
AT1G76840.1	0	0
AT1G76850.1	28.537614	29.136393
AT1G76860.1	99.698016	92.87609
AT1G76870.1	4.476038	3.386751
AT1G76870.2	0	0.214265
AT1G76870.3	0.461242	1.204054
AT1G76880.1	33.820727	34.351877
AT1G76890.2	18.42041	20.082629
AT1G76900.1	0.4002	0.041258
AT1G76900.2	3.648244	4.561797
AT1G76900.3	21.062046	20.743056
AT1G76910.1	0	0
AT1G76920.1	15.884161	15.519961
AT1G76930.1	42.862744	53.229792
