	CRR341295	CRR341296
AT1G16740.1	65.489994	67.217877
AT1G16750.1	5.534537	7.075289
AT1G16750.2	1.100194	0.787561
AT1G16760.1	0	0.035283
AT1G16760.2	0.051414	0
AT1G16770.1	0.157723	0.501445
AT1G16770.2	0	0
AT1G16770.3	0.239594	0
AT1G16780.1	0	0
AT1G16780.2	5.237471	5.182449
AT1G16780.3	2.521892	2.696373
AT1G16790.1	19.337126	19.276513
AT1G16800.1	0	0
AT1G16800.2	1.21744	1.593389
AT1G16800.3	0.560323	0
AT1G16810.1	0.147518	0.737402
AT1G16810.2	45.984171	44.587894
AT1G16810.3	103.946998	105.972599
AT1G16820.1	4.765396	7.437494
AT1G16820.2	0	0
AT1G16820.3	0.760738	0.642623
AT1G16820.4	24.353156	23.251591
AT1G16825.1	5.855108	7.863402
AT1G16825.2	0.276895	0.625471
AT1G16830.1	1.179281	1.310609
AT1G16840.1	11.024128	8.84375
AT1G16840.2	0	0
AT1G16840.3	18.29671	15.738689
AT1G16840.4	1.826624	2.723803
AT1G16840.5	1.814165	1.182109
AT1G16850.1	8.715837	6.346983
AT1G16860.1	17.817932	20.36854
AT1G16870.1	26.751386	26.426596
AT1G16880.1	317.360697	340.32556
AT1G16880.2	16.106293	12.404866
AT1G16890.1	0.638196	1.702425
AT1G16890.2	79.260727	75.011693
AT1G16890.3	2.39807	1.176778
AT1G16900.1	10.928323	10.815196
AT1G16905.1	1.24842	0.725617
AT1G16910.1	0	0.3188
AT1G16916.1	20.099859	19.994191
AT1G16916.2	1.630606	0.579209
AT1G16920.1	59.323928	62.424546
AT1G16930.1	1.755025	0
AT1G16930.2	2.55651	0
AT1G16930.3	0	3.467381
AT1G16940.1	0.03508	0.064566
AT1G16945.1	0	0
AT1G16950.1	0.123663	0
AT1G16960.1	15.491584	13.181388
AT1G16970.1	9.997009	9.649779
AT1G16980.1	0	0
AT1G16980.2	0	0.018857
AT1G17000.1	0	0
AT1G17010.1	0.101014	0
AT1G17020.1	3.727579	3.294357
AT1G17030.1	3.629462	2.004167
AT1G17040.1	2.471798	2.736459
AT1G17040.2	0	0
AT1G17040.3	0.715995	0.131962
AT1G17050.1	25.460448	28.969666
AT1G17060.1	3.529605	4.028261
AT1G17065.1	0.099597	0.340307
AT1G17070.1	10.61925	10.506515
AT1G17080.1	34.572858	38.112372
AT1G17090.1	1.140181	0
AT1G17090.2	0.614208	0.485732
AT1G17090.3	0	0
AT1G17090.4	0	0.263607
AT1G17090.5	6.329526	8.652609
AT1G17100.1	238.563659	243.934468
AT1G17110.1	10.067805	10.495694
AT1G17110.2	6.257132	7.237776
AT1G17110.3	0.486871	0.090267
AT1G17120.1	9.264781	10.228466
AT1G17130.1	23.222188	22.061258
AT1G17130.2	8.759001	7.37261
AT1G17140.1	21.303252	25.373198
AT1G17140.2	36.536065	28.331125
AT1G17145.1	6.579425	6.697745
AT1G17145.2	0	0
AT1G17147.1	2.791436	2.889666
AT1G17150.1	0.038145	0
AT1G17160.1	19.225992	14.858107
AT1G17160.2	8.571062	11.753768
AT1G17170.1	54.485686	52.473687
AT1G17180.1	59.36543	61.056679
AT1G17190.1	27.084179	28.962372
AT1G17200.1	75.872713	75.767806
AT1G17200.2	0	0.157318
AT1G17210.1	24.862308	24.955628
AT1G17220.1	161.040678	159.521242
AT1G17230.1	1.192782	2.544857
AT1G17230.2	0.49421	0
AT1G17230.3	0.722311	0.448964
AT1G17235.1	0.371457	0.097656
AT1G17240.1	0.413004	0.190058
AT1G17240.2	0	0
AT1G17250.1	1.648864	2.035314
AT1G17260.1	0.597977	0.52215
AT1G17270.1	2.956292	0.33969
AT1G17270.2	1.768955	4.432596
AT1G17280.1	0	0
AT1G17280.2	8.128771	0
AT1G17280.3	0	0
AT1G17280.4	1.064089	1.746556
AT1G17280.5	0	0
AT1G17280.6	0	0
AT1G17280.7	0.576233	0
AT1G17280.8	0.0757	0.182993
AT1G17280.9	18.857595	29.247285
AT1G17285.1	4.248025	3.013062
AT1G17285.2	0	0
AT1G17290.1	54.950556	55.372193
AT1G17300.1	1.500308	1.863851
AT1G17300.2	0.586053	0.520769
AT1G17310.1	1.086068	0.399685
AT1G17310.2	0	0
AT1G17330.1	16.11722	14.082417
AT1G17340.1	5.754766	5.883807
AT1G17345.1	0.857811	1.132617
AT1G17350.1	2.506069	3.231849
AT1G17350.2	0	0
AT1G17350.3	0.529647	1.999003
AT1G17350.4	12.613513	10.555375
AT1G17350.5	1.20539	0.824826
AT1G17360.1	9.953691	11.381365
AT1G17370.1	37.628569	37.729674
AT1G17370.2	0	0
AT1G17380.1	0	0
AT1G17380.2	0.30003	0.268616
AT1G17380.3	0.473111	0.6031
AT1G17400.1	0.547981	0.364219
AT1G17400.2	0	0
AT1G17400.3	0	0
AT1G17410.1	2.524969	1.718519
AT1G17410.2	2.459764	4.286696
AT1G17410.3	0.085674	0.066241
AT1G17420.1	5.873825	6.261946
AT1G17430.1	11.648734	10.182117
AT1G17440.1	6.320829	5.314388
AT1G17440.2	3.495661	4.83199
AT1G17450.1	0	0
AT1G17450.2	3.807326	4.132077
AT1G17450.3	0.062896	0.097761
AT1G17455.1	2.916507	4.692542
AT1G17455.2	12.850139	7.235263
AT1G17460.1	4.115205	2.794316
AT1G17460.2	0	0
AT1G17460.3	0	1.17285
AT1G17470.1	37.002352	34.179068
AT1G17470.2	29.541454	34.73199
AT1G17480.1	5.019165	5.844784
AT1G17490.1	16.261103	20.389943
AT1G17500.1	2.280076	2.933811
AT1G17500.2	5.859866	6.278845
AT1G17510.1	24.837293	26.86659
AT1G17520.1	4.243149	5.48542
AT1G17520.2	2.247775	0.30853
AT1G17520.3	0	1.142754
AT1G17520.4	5.860045	5.265294
AT1G17530.1	35.110191	38.264713
AT1G17530.2	9.416265	0
AT1G17540.1	0	0
AT1G17545.1	0	0
AT1G17550.1	5.958645	4.176826
AT1G17550.2	13.258816	15.766292
AT1G17560.1	14.795794	18.060152
AT1G17560.2	0	0
AT1G17580.1	8.113965	8.311867
AT1G17590.1	0	0
AT1G17590.2	2.129017	2.168609
AT1G17590.3	0.170418	0
AT1G17590.4	2.237628	1.231109
AT1G17600.1	1.876347	2.088505
AT1G17610.1	0.210414	0.464851
AT1G17610.2	2.089714	1.4152
AT1G17615.1	0	0
AT1G17620.1	31.764534	29.829187
AT1G17630.1	2.119294	1.544722
AT1G17630.2	0.838898	0.50658
AT1G17640.1	0	1.638565
AT1G17640.2	0.263817	0
AT1G17640.3	4.621184	2.642261
AT1G17650.1	23.220508	25.409847
AT1G17650.2	1.315426	1.030659
AT1G17665.1	13.119441	13.016648
AT1G17680.1	2.352477	2.726534
AT1G17680.2	7.810855	7.331414
AT1G17680.3	0	0
AT1G17690.1	12.518062	13.317383
AT1G17700.1	3.157732	2.805359
AT1G17710.1	12.907208	13.468019
AT1G17710.2	0	0.245852
AT1G17720.1	9.70758	17.563239
AT1G17720.2	26.466774	20.45483
AT1G17730.1	35.018238	36.472322
AT1G17744.1	7.093399	3.014172
AT1G17745.1	65.195925	67.439239
AT1G17745.2	0	0.204772
AT1G17750.1	1.14051	1.424654
AT1G17760.1	8.492799	9.501402
AT1G17770.1	0	0.039129
AT1G17780.1	0.090884	0.541309
AT1G17780.2	0	0
AT1G17780.3	0	0.527679
AT1G17780.4	0	0
AT1G17780.5	2.988716	2.497294
AT1G17780.6	9.804122	9.351714
AT1G17790.1	5.408331	5.241665
AT1G17800.1	0	0
AT1G17810.1	0	0
AT1G17820.1	8.090844	7.278155
AT1G17830.1	1.861377	1.664809
AT1G17840.1	24.363972	23.240187
AT1G17850.1	0	6.410707
AT1G17850.2	17.24442	10.33803
AT1G17860.1	73.237352	77.504033
AT1G17870.1	3.529363	3.470135
AT1G17880.1	301.740323	297.05685
AT1G17890.1	33.905035	35.657138
AT1G17890.2	0.791465	1.054
AT1G17890.3	0.239142	0.54017
AT1G17910.1	0	0
AT1G17920.1	0.538318	0.465851
AT1G17920.2	2.431306	2.626308
AT1G17930.1	6.74459	6.220879
AT1G17930.2	0.467009	0.328635
AT1G17940.1	0	1.107034
AT1G17940.2	0.189611	0.575182
AT1G17940.3	0	0
AT1G17940.4	0.435216	0
AT1G17940.5	0	0.204824
AT1G17940.6	5.912735	4.370437
AT1G17950.1	0.802662	1.611605
AT1G17960.1	0.782376	0.67457
AT1G17960.2	0.619526	1.529936
AT1G17970.1	6.908513	6.142207
AT1G17970.2	1.14511	0.505029
AT1G17980.1	10.069459	11.340621
AT1G17980.2	0.201465	0
AT1G17990.1	4.270698	0.323802
AT1G17990.2	5.872867	8.69632
AT1G18000.1	34.547021	31.045495
AT1G18010.1	0	0.396169
AT1G18020.1	12.845756	12.012393
AT1G18030.1	18.485742	18.512224
AT1G18030.2	0	0
AT1G18040.1	6.509538	6.668582
AT1G18050.1	0	0.051023
AT1G18060.1	84.966517	83.827948
AT1G18070.1	69.642771	58.154386
AT1G18070.2	25.706086	33.353836
AT1G18070.3	0	0.194555
AT1G18080.1	513.879122	507.577232
AT1G18090.1	5.161361	4.20033
AT1G18090.2	0	0
AT1G18100.1	4.873083	5.053509
AT1G18130.1	0.216099	0
AT1G18140.1	3.44186	3.045876
AT1G18150.1	15.807179	19.377103
AT1G18150.2	2.108665	1.195881
AT1G18150.3	4.587943	3.442371
AT1G18160.1	14.531866	14.527498
AT1G18160.2	0.495999	0.070844
AT1G18170.1	70.251347	74.310102
AT1G18180.1	5.502415	4.544349
AT1G18180.2	0.376664	0
AT1G18190.1	11.562576	11.507737
AT1G18193.1	2.076687	2.506628
AT1G18197.1	0.345641	0.090871
AT1G18197.2	0	0
AT1G18200.1	2.759866	2.627146
AT1G18210.1	9.6075	9.712147
AT1G18210.2	109.778287	114.045391
AT1G18220.1	0	0
AT1G18250.1	17.425945	17.396648
AT1G18250.2	18.651961	19.672988
AT1G18260.1	29.228373	28.859111
AT1G18265.1	9.667689	7.976079
AT1G18270.1	6.44733	4.822606
AT1G18270.2	5.502013	7.809506
AT1G18270.3	0	0
AT1G18270.4	0.178628	0.754601
AT1G18280.1	0.099694	0
AT1G18290.1	0.838422	0.964414
AT1G18300.1	7.313713	6.880657
AT1G18310.1	0	0
AT1G18320.1	4.583992	2.889556
AT1G18330.1	5.368969	4.962644
AT1G18330.2	0	1.444247
AT1G18335.1	2.614473	4.328008
AT1G18335.2	0.33409	0.163283
AT1G18335.3	1.294496	0.515169
AT1G18340.1	7.467821	6.772711
AT1G18350.1	0.422166	0.50503
AT1G18360.1	12.310577	12.958736
AT1G18370.1	12.261853	11.8709
AT1G18390.1	4.014695	4.277329
AT1G18390.2	1.72705	1.44539
AT1G18400.1	2.831504	3.036603
AT1G18400.2	0.385896	0.587412
AT1G18410.1	0	0
AT1G18410.2	0.148969	0.112619
AT1G18410.3	0	0
AT1G18410.4	0.022004	0
AT1G18410.5	0	0
AT1G18420.1	3.38232	3.843879
AT1G18420.2	0	0
AT1G18440.1	11.892514	12.065822
AT1G18440.2	0.316529	1.476923
AT1G18450.1	38.407417	36.472769
AT1G18460.1	7.526406	8.458287
AT1G18470.1	13.254937	13.95281
AT1G18470.2	2.716429	4.698901
AT1G18480.1	21.144397	22.537438
AT1G18485.1	8.297718	7.562875
AT1G18486.1	0	0
AT1G18490.1	9.188381	10.122974
AT1G18500.1	45.609361	43.352336
AT1G18510.1	0	0.121102
AT1G18520.1	0	0
AT1G18530.1	0	0
AT1G18540.1	312.194785	301.167145
AT1G18550.1	3.810891	4.910481
AT1G18560.1	1.60099	2.255402
AT1G18570.1	4.85524	3.754393
AT1G18580.1	8.001481	8.298294
AT1G18590.1	33.470008	32.357677
AT1G18600.1	20.006825	19.643398
AT1G18610.1	2.482258	4.711807
AT1G18610.2	2.876817	0.515582
AT1G18620.1	3.652945	5.747553
AT1G18620.2	0	1.660894
AT1G18620.3	0.58209	0.320593
AT1G18620.4	0	0.659646
AT1G18620.5	7.412558	5.219446
AT1G18630.1	31.275014	30.83776
AT1G18640.2	29.61374	31.029798
AT1G18640.3	0.240032	0.71618
AT1G18650.1	21.577956	20.684659
AT1G18650.2	2.007321	1.654799
AT1G18660.1	13.501087	4.175333
AT1G18660.2	9.69536	3.660509
AT1G18660.3	24.129877	39.040854
AT1G18660.4	0.624286	0
AT1G18670.1	7.328016	4.601501
AT1G18670.2	0.040639	0.340785
AT1G18670.3	2.272498	3.945918
AT1G18680.1	10.535281	8.583129
AT1G18690.1	2.96311	2.850004
AT1G18690.2	0	0
AT1G18690.3	0.10165	0.218911
AT1G18690.4	0.171342	0.127302
AT1G18700.1	0.311534	0
AT1G18700.2	2.043856	1.254483
AT1G18700.3	0	0
AT1G18700.4	0	0
AT1G18700.5	9.647958	11.587847
AT1G18700.6	0	0
AT1G18710.1	5.244591	5.421405
AT1G18720.1	52.951173	53.40274
AT1G18720.2	0.745803	0
AT1G18730.1	63.029115	58.873648
AT1G18730.2	0.804817	0.443258
AT1G18730.3	153.241737	155.077729
AT1G18730.4	4.09642	3.628931
AT1G18730.5	5.543293	0.423377
AT1G18740.1	14.746692	14.486496
AT1G18750.1	0.345232	0.084474
AT1G18750.2	1.533558	1.491809
AT1G18750.3	0	0
AT1G18750.4	0.853893	1.511519
AT1G18750.5	0	0
AT1G18750.6	0	0
AT1G18760.1	0	0
AT1G18770.1	0	0
AT1G18773.1	0.905966	1.346374
AT1G18773.2	0.695916	1.023896
AT1G18773.3	0.566807	0
AT1G18773.4	2.227971	1.225521
AT1G18780.1	0	0
AT1G18790.1	0	0
AT1G18800.1	47.559221	45.410683
AT1G18810.1	6.031707	5.4249
AT1G18830.1	0.04408	0
AT1G18830.2	0	0.094278
AT1G18830.3	0	0
AT1G18835.1	2.727296	2.939207
AT1G18840.1	4.70207	8.846543
AT1G18840.2	9.27048	7.626284
AT1G18840.3	3.672807	0.968315
AT1G18850.1	11.684002	11.043651
AT1G18860.1	0.684893	1.130253
AT1G18870.1	4.133391	4.381007
AT1G18870.2	0	0
AT1G18870.3	1.17559	0
AT1G18871.1	0	0
AT1G18880.1	19.610283	19.552079
AT1G18890.1	10.237649	10.495571
AT1G18900.1	0.363767	0.376766
AT1G18900.2	0	1.462942
AT1G18900.3	0	0
AT1G18900.4	6.803067	5.576094
AT1G18910.1	2.579148	3.58124
AT1G18940.1	1.268133	1.034984
AT1G18950.1	9.023656	8.869993
AT1G18950.2	5.274517	4.08964
AT1G18950.3	1.16233	0.922539
AT1G18960.1	0	0.038119
AT1G18970.1	2.753964	3.761698
AT1G18975.1	7.995984	6.97053
AT1G18980.1	7.366508	7.753132
AT1G18990.1	0.139889	0.042915
AT1G19000.1	164.751001	164.022792
AT1G19000.2	23.712923	21.88282
AT1G19010.1	7.01299	3.907492
AT1G19010.2	0.712593	1.35614
AT1G19020.1	23.854689	18.116212
AT1G19025.1	1.154163	0.27375
AT1G19025.2	0	0
AT1G19025.3	0	0.830773
AT1G19040.1	0	0.031441
AT1G19050.1	16.255243	16.670909
AT1G19060.1	0.277995	0.102317
AT1G19070.1	4.564055	5.958678
AT1G19080.1	5.417231	8.079682
AT1G19080.2	4.79932	1.174229
AT1G19086.1	0	0
AT1G19090.1	0	0
AT1G19100.1	6.50394	5.635796
AT1G19110.1	23.57379	23.669469
AT1G19115.1	0	0
AT1G19115.2	0	0
AT1G19115.3	0.307796	0.113281
AT1G19115.4	0	0
AT1G19120.1	45.431386	42.505024
AT1G19130.1	35.467891	37.282366
AT1G19140.1	9.550421	11.75999
AT1G19140.2	18.453214	14.752413
AT1G19150.1	221.918335	226.365011
AT1G19160.1	0.12354	0.265262
AT1G19170.1	12.036495	13.908774
AT1G19180.1	0	0
AT1G19180.2	1.46002	0.408248
AT1G19180.3	9.030741	9.636336
AT1G19190.1	3.650539	5.094375
AT1G19200.1	17.706737	14.424713
AT1G19200.2	3.015449	2.895528
AT1G19210.1	0.267016	0.39311
AT1G19220.1	3.916591	3.339605
AT1G19230.1	1.079695	1.196137
AT1G19230.2	1.951147	1.908385
AT1G19240.1	15.591006	15.73067
AT1G19250.1	0.116122	0
AT1G19260.1	0	0
AT1G19270.1	0	0.111288
AT1G19270.2	5.281876	5.864273
AT1G19290.1	3.663498	3.994609
AT1G19290.2	0	0
AT1G19300.1	10.899817	10.93878
AT1G19310.1	13.626557	13.298012
AT1G19320.1	1.334377	2.250969
AT1G19330.1	0	0
AT1G19330.2	11.252554	11.045598
AT1G19330.3	2.05746	4.190539
AT1G19340.1	3.148712	2.833005
AT1G19350.1	9.608694	8.687052
AT1G19350.3	7.539824	2.351219
AT1G19350.4	57.06084	57.745916
AT1G19350.5	0	0
AT1G19350.6	36.236327	44.134923
AT1G19360.1	18.880366	16.598475
AT1G19360.2	3.36288	7.610178
AT1G19370.1	14.507839	15.332022
AT1G19380.1	7.423054	7.174259
AT1G19390.1	0	0.016974
AT1G19394.1	0.481702	1.537457
AT1G19396.1	2.043156	0
AT1G19396.2	0.824775	1.464504
AT1G19396.3	1.336487	1.992398
AT1G19397.1	2.404525	2.306585
AT1G19400.1	3.470734	2.894291
AT1G19400.2	27.170033	24.066251
AT1G19400.3	0	0.611603
AT1G19400.4	0.404557	1.293974
AT1G19410.1	0.034992	0.225415
AT1G19430.1	2.717927	4.394134
AT1G19430.2	0.114426	0
AT1G19430.3	10.751691	10.700236
AT1G19440.1	14.626541	15.841666
AT1G19450.1	13.548852	15.332635
AT1G19460.1	0	0
AT1G19470.1	0.111393	0
AT1G19480.1	5.115387	6.138322
AT1G19480.2	0.559848	0
AT1G19485.1	0	6.010153
AT1G19485.2	10.779369	4.384457
AT1G19490.1	1.673138	1.877365
AT1G19500.1	0.147614	0
AT1G19510.1	2.947084	1.897961
AT1G19520.1	23.340968	23.648766
AT1G19520.2	0.520805	0.062268
AT1G19530.1	10.085784	11.009681
AT1G19530.2	19.666496	14.359001
AT1G19540.1	0.970886	0.684744
AT1G19540.2	0	1.828964
AT1G19550.1	0	0
AT1G19565.1	0.470158	0
AT1G19570.1	303.473803	310.664102
AT1G19580.1	37.867361	30.876882
AT1G19580.2	0	6.792379
AT1G19600.1	55.40292	58.833987
AT1G19610.1	2.055031	1.28557
AT1G19620.1	2.634603	1.583397
AT1G19630.1	0.995305	1.644107
AT1G19630.2	0	0
AT1G19630.3	0.584643	0
AT1G19640.1	0.837326	1.11862
AT1G19650.1	5.824042	3.845208
AT1G19650.2	0	0.109223
AT1G19650.3	2.182035	2.315379
AT1G19660.1	42.982878	49.751118
AT1G19660.2	50.745876	38.164429
AT1G19660.3	0.538961	0
AT1G19670.1	116.342026	118.63619
AT1G19680.1	13.903046	14.107846
AT1G19690.1	11.499942	12.869194
AT1G19700.1	1.833454	1.93985
AT1G19700.2	10.209496	11.089041
AT1G19700.3	1.60664	0.28771
AT1G19700.4	0.272758	0.090254
AT1G19700.5	0	0
AT1G19710.1	13.48432	12.757978
AT1G19715.1	29.63925	21.611026
AT1G19715.2	3.469322	0.653267
AT1G19715.3	0	9.272121
AT1G19720.1	22.015267	23.509623
AT1G19730.1	18.141321	17.253624
AT1G19740.1	83.65196	89.350143
AT1G19750.1	0.874633	1.006078
AT1G19750.2	0	0
AT1G19770.1	25.631073	27.221206
AT1G19780.1	0.437076	0.303742
AT1G19780.2	0	0
AT1G19790.1	0	0
AT1G19790.2	1.265048	1.027291
AT1G19800.1	16.747685	20.450982
AT1G19800.2	5.755503	1.025651
AT1G19800.3	4.09935	7.255699
AT1G19800.4	0.665206	0
AT1G19800.5	0	0
AT1G19800.6	0.85651	1.25977
AT1G19830.1	1.572065	2.035788
AT1G19835.1	2.608887	1.714703
AT1G19835.2	0	0
AT1G19835.3	0.57866	0.063023
AT1G19835.4	0	0.46654
AT1G19835.5	2.531872	1.119468
AT1G19835.6	14.117166	15.712196
AT1G19840.1	5.681309	5.584454
AT1G19850.1	2.585977	2.975007
AT1G19850.2	10.287924	9.193037
AT1G19860.1	9.64176	7.981067
AT1G19860.2	0.240604	1.295774
AT1G19870.1	33.536119	32.344395
AT1G19870.2	1.107554	1.828125
AT1G19880.1	32.563339	30.507288
AT1G19890.1	0	0
AT1G19900.1	4.735554	4.830652
AT1G19910.1	154.816317	166.070957
AT1G19910.2	0.323449	0.134042
AT1G19920.1	71.292133	72.328358
AT1G19930.1	0	0.041704
AT1G19940.1	1.449435	1.40294
AT1G19940.2	0.083807	0
AT1G19940.3	0	0
AT1G19950.1	6.909299	6.472613
AT1G19960.1	135.482374	132.750282
AT1G19970.1	6.312706	7.618099
AT1G19970.2	0	0
AT1G19980.1	3.606973	4.077524
AT1G19990.1	15.730699	15.309427
AT1G20000.1	0	0
AT1G20010.1	148.689761	152.218172
AT1G20020.1	1006.73116	1030.633233
AT1G20020.2	51.33624	46.982028
AT1G20020.3	1.076303	0
AT1G20030.1	7.291297	5.828768
AT1G20030.2	2.077742	2.754604
AT1G20050.1	52.470926	52.13212
AT1G20060.1	0	0
AT1G20060.10	0	0
AT1G20060.2	0.675153	0.088924
AT1G20060.3	0	0
AT1G20060.4	0	0
AT1G20060.5	1.020483	0.984113
AT1G20060.6	0	0
AT1G20060.7	0	1.237832
AT1G20060.8	0	0
AT1G20060.9	0.226699	0
AT1G20065.1	0.594784	1.046006
AT1G20065.2	0.132593	0.114768
AT1G20065.3	0.076355	0.275828
AT1G20065.4	0	0
AT1G20065.5	0	0
AT1G20070.1	10.021943	10.459605
AT1G20080.1	0	0
AT1G20080.2	0	0.2638
AT1G20080.3	0	0
AT1G20080.4	0.308049	0
AT1G20080.5	0	0
AT1G20090.1	40.363133	41.658748
AT1G20100.1	39.192528	37.047586
AT1G20100.2	3.293216	3.982146
AT1G20110.1	30.655437	31.508183
AT1G20120.1	1.250469	0.630202
AT1G20130.1	0	0
AT1G20130.2	0.123805	0.045576
AT1G20132.1	0	0
AT1G20135.1	0	0
AT1G20140.1	11.687864	13.971014
AT1G20150.1	0.073095	0
AT1G20160.1	3.607628	0
AT1G20160.2	6.915523	8.789496
AT1G20160.3	0	1.383812
AT1G20180.1	0	0.082376
AT1G20180.2	0.302524	0
AT1G20190.1	36.806762	35.184585
AT1G20190.2	0	0
AT1G20200.1	46.433766	45.314535
AT1G20220.1	142.253814	145.100052
AT1G20225.1	34.400718	35.494399
AT1G20230.1	2.432386	2.397495
AT1G20240.1	0	0
AT1G20260.1	142.924648	129.135274
AT1G20270.1	9.507752	8.817574
AT1G20270.2	0	0.705936
AT1G20270.3	0	0
AT1G20280.1	0	0
AT1G20290.1	0	0.074514
AT1G20300.1	6.648438	8.265634
AT1G20310.1	0.072906	0.268367
AT1G20320.1	0	0
AT1G20330.1	119.216614	116.611166
AT1G20340.1	3901.607166	3880.855128
AT1G20350.1	0.392247	0.72187
AT1G20360.1	0	0
AT1G20370.1	16.183782	14.56119
AT1G20380.1	1.446121	3.853589
AT1G20380.2	3.280983	1.046957
AT1G20400.1	0.131522	0.143065
AT1G20405.1	0	0
AT1G20410.1	10.308983	9.984023
AT1G20410.2	0.281301	1.631792
AT1G20430.1	40.486975	38.085093
AT1G20440.1	238.488332	241.476703
AT1G20450.1	101.400509	100.205692
AT1G20450.2	0	0.566292
AT1G20460.1	6.301807	6.461236
AT1G20470.1	9.390669	11.72428
AT1G20480.1	3.294223	2.690197
AT1G20490.1	5.092505	4.782189
AT1G20490.2	0	0
AT1G20500.1	0.026021	0.023948
AT1G20510.1	8.375868	8.832779
AT1G20510.2	7.255846	7.638126
AT1G20510.3	1.006822	0.859525
AT1G20520.1	0.429237	0.131637
AT1G20530.1	0.970819	1.0186
AT1G20540.1	15.378041	16.433752
AT1G20550.1	2.605002	2.701153
AT1G20560.1	17.915308	19.709847
AT1G20560.2	1.245473	0.789654
AT1G20570.1	0	0.178735
AT1G20570.2	0.645039	0.275329
AT1G20570.3	0	0.195296
AT1G20570.4	0	0
AT1G20575.1	17.847212	18.965244
AT1G20580.1	151.698756	150.748024
AT1G20590.1	0	0
AT1G20600.1	0	0.094856
AT1G20610.1	8.070884	6.575632
AT1G20620.1	808.798126	809.59996
AT1G20620.2	2.148235	3.981071
AT1G20620.4	0	0
AT1G20620.5	5.419123	1.972382
AT1G20620.6	0.498704	0.40806
AT1G20620.7	0.747569	0.972974
AT1G20630.1	24.704254	23.393293
AT1G20640.1	1.075852	0.48724
AT1G20640.2	0	0.187561
AT1G20640.3	8.20625	8.737433
AT1G20650.1	10.827116	10.762196
AT1G20670.1	7.421133	6.430361
AT1G20680.1	0.091631	0.042159
AT1G20680.2	0	0
AT1G20683.1	0	0
AT1G20687.1	0	0
AT1G20690.1	2.336532	1.749844
AT1G20693.1	293.530476	292.042787
AT1G20693.2	0.807016	1.021509
AT1G20693.3	0.349904	0.893057
AT1G20696.1	187.173805	178.249781
AT1G20696.2	0	0.643711
AT1G20696.3	1.705917	0.364458
AT1G20696.4	0	0
AT1G20696.5	2.483835	2.723769
AT1G20700.1	3.901162	4.21576
AT1G20700.2	0.124944	0.25168
AT1G20700.3	0.256733	0.640762
AT1G20710.1	0	0
AT1G20720.1	0	0
AT1G20720.2	2.087319	2.014394
AT1G20730.1	0.043943	0
AT1G20735.1	0.116339	0.10706
AT1G20740.1	0	0
AT1G20740.2	0	0
AT1G20750.1	0.012551	0
AT1G20760.1	17.636671	18.579682
AT1G20770.1	27.622412	25.281097
AT1G20770.2	1.91595	1.542877
AT1G20780.1	10.770786	10.695777
AT1G20780.2	0.684772	0.935694
AT1G20780.3	0	0
AT1G20790.1	0	0.026736
AT1G20795.1	0	0.033634
AT1G20800.1	0	0.033459
AT1G20803.1	0	0
AT1G20810.1	43.288267	49.867162
AT1G20810.2	8.784243	4.885944
AT1G20816.1	14.426504	12.857734
AT1G20823.1	13.194002	13.690837
AT1G20830.1	14.03089	13.133704
AT1G20830.2	0	0
AT1G20840.1	18.922748	19.765769
AT1G20840.2	1.635798	1.952142
AT1G20850.1	70.517948	66.173827
AT1G20860.1	0	0
AT1G20860.2	0.259203	0.607229
AT1G20870.1	2.391083	0
AT1G20870.2	0	2.977466
AT1G20875.1	0	0
AT1G20880.1	4.306037	3.908835
AT1G20880.2	0	0
AT1G20880.3	0	0
AT1G20890.1	7.32711	5.324925
AT1G20890.2	0.556051	0.324015
AT1G20900.1	11.377159	11.383226
AT1G20910.1	15.855456	14.997497
AT1G20910.2	0	0.110412
AT1G20920.1	5.078935	8.053481
AT1G20920.2	1.591812	0.421841
AT1G20920.3	1.071473	0.474272
AT1G20920.4	3.100926	0.628596
AT1G20920.5	13.57429	12.405769
AT1G20920.6	0	0
AT1G20920.7	0.903382	3.453958
AT1G20923.1	0	0
AT1G20925.1	0	0
AT1G20930.1	13.26561	12.418543
AT1G20940.1	0	0
AT1G20950.1	41.140861	42.64495
AT1G20960.1	29.828294	21.404331
AT1G20960.2	1.175959	10.350586
AT1G20970.1	17.114613	16.445983
AT1G20980.1	26.018583	27.041398
AT1G20990.1	2.010346	1.971391
AT1G21000.1	11.397965	12.605653
AT1G21000.2	4.644199	6.131207
AT1G21010.1	5.847537	5.305247
AT1G21050.1	26.821802	28.621568
AT1G21050.2	0.04674	0.042921
AT1G21060.1	3.862524	3.780272
AT1G21060.2	3.345783	3.175452
AT1G21065.1	89.885407	93.138286
AT1G21070.1	6.392007	6.638736
AT1G21080.1	29.07479	29.188608
AT1G21080.2	0	0
AT1G21080.3	0.47964	0.163031
AT1G21090.1	3.937791	5.873269
AT1G21090.2	0.881064	0
AT1G21100.1	11.861731	12.132285
AT1G21110.1	9.687522	9.737337
AT1G21120.1	1.918364	2.561896
AT1G21120.2	0	0
AT1G21130.1	64.935547	66.04591
AT1G21130.2	48.927044	53.00756
AT1G21140.1	9.113291	10.492482
AT1G21150.1	3.59103	3.14382
AT1G21150.2	0.369059	0
AT1G21150.3	0	1.597704
AT1G21160.1	7.233393	7.201275
AT1G21170.1	4.007778	2.977455
