Geneid	Chr	Start	End	Strand	Length	logFC	abs	exon.F	P.Value	FDR
AT4G13345	4	7769303	7769372	+	70	1.10223518193739	1.10223518193739	22.7016857511861	8.34427932187662E-06	0.0013525017189737
AT2G45023	2	18571166	18571179	-	14	1.10140895311842	1.10140895311842	24.6143301021516	9.99211242849159E-06	0.00158544104871208
AT5G01675	5	3179084	3179137	+	54	1.10008974912282	1.10008974912282	19.1867562360308	3.66400790136579E-05	0.00503179859353655
AT2G01060	2	74586	74784	-	199	1.09983174472714	1.09983174472714	154.606899366187	2.52245115691298E-17	3.43440133184225E-14
AT4G24740	4	12755049	12755141	-	93	1.09733215005848	1.09733215005848	229.265001828209	1.90626735205504E-30	1.09008754766856E-26
AT4G32820	4	15831932	15832117	-	186	-1.09698144373777	1.09698144373777	33.9643904083434	5.96671937964479E-07	0.000136163446252514
AT3G57050	3	21114060	21114112	-	53	1.09682388160734	1.09682388160734	106.610191255481	3.88045318032976E-16	4.54715956650101E-13
AT5G09240	5	2873660	2873694	-	35	1.09658141851259	1.09658141851259	89.6968920540255	1.37964392422989E-14	1.23272046907393E-11
AT1G28520	1	10029268	10029435	+	168	1.09141702423194	1.09141702423194	111.498265111446	9.11616909566653E-20	1.62907081260698E-16
AT2G47000+AT2G46995	2	19309394	19309642	-	249	1.09126946845846	1.09126946845846	21.0886794211552	1.5777149927776E-05	0.00237923747977299
AT4G31870	4	15411588	15412486	+	899	-1.0912412775114	1.0912412775114	84.8244295089963	2.24841303819774E-13	1.66546827126314E-10
AT1G51340	1	19031909	19032012	+	104	-1.09072935021532	1.09072935021532	13.9993212010536	0.000243045671782668	0.0246600796903634
AT2G23980	2	10202912	10202980	-	69	1.09031882509441	1.09031882509441	147.937302374811	5.62386215627413E-23	1.48887584763538E-19
AT3G14415	3	4818537	4818576	+	40	1.08870261678605	1.08870261678605	164.280047055228	4.66936219516601E-17	6.06851535257389E-14
AT3G04780+AT3G04770	3	1309856	1309932	-	77	1.0884052920727	1.0884052920727	30.1393640463284	2.22294330145158E-06	0.000437130945417907
AT5G51460	5	20901835	20902030	+	196	1.08571632863757	1.08571632863757	25.3257600391556	1.75571605378127E-05	0.00262826097135731
AT1G15520	1	5333478	5333561	-	84	-1.08494592828236	1.08494592828236	15.0514785824605	0.000150091737521977	0.0165055883752919
AT1G13460	1	4615979	4616059	+	81	-1.08322895157075	1.08322895157075	57.7245683031467	9.40320524206795E-10	3.81901029719113E-07
AT1G48310	1	17848946	17849017	-	72	-1.08113908414238	1.08113908414238	21.9829548700183	5.93591141042453E-05	0.00745042871945304
AT1G77080	1	28955864	28958310	+	2447	1.08048633021708	1.08048633021708	366.450279487308	9.66629097110183E-48	3.45475655879922E-43
AT5G22875	5	7650711	7651265	+	555	1.08016364495075	1.08016364495075	209.069043715832	9.94810434513035E-24	3.0259381814557E-20
AT2G23140	2	9848940	9849103	-	164	-1.07845247569857	1.07845247569857	57.5438722273758	1.95386424167094E-11	1.11730554341407E-08
AT1G18950	1	6550670	6550681	+	12	1.07599022549201	1.07599022549201	112.629755172764	5.61232428740102E-19	9.22233899369123E-16
AT4G07990	4	4824624	4825381	-	758	-1.07511493070828	1.07511493070828	19.1800384165075	3.81490754527688E-05	0.00520403623645351
AT4G28706+AT4G28710	4	14167755	14167887	+	133	-1.07212697288151	1.07212697288151	110.34097176864	1.04705644107491E-23	3.11850491401063E-20
AT4G28706+AT4G28710	4	14167969	14167974	+	6	-1.06935368507101	1.06935368507101	96.1130644237236	4.56080378012141E-21	9.73159804790951E-18
AT4G33650	4	16164960	16164962	+	3	-1.06699489699157	1.06699489699157	86.8967777790938	1.62673346113409E-10	7.96436446360243E-08
AT1G15950	1	5479287	5479723	+	437	-1.06665558211619	1.06665558211619	19.6532826145867	6.88846754279729E-05	0.00844261649305868
AT2G25740	2	10980345	10980620	+	276	1.06556099148603	1.06556099148603	372.528561496922	2.9417503536078E-38	4.20555572302125E-34
AT4G00700+AT4G00690+AT4G00695	4	282058	282156	+	99	1.06390888380691	1.06390888380691	37.8130488218866	3.93481318079914E-09	1.45355252491014E-06
AT3G49060+AT3G49055	3	18191186	18191703	-	518	1.06110854508069	1.06110854508069	62.4788721288626	8.79551624750331E-12	5.26115396761222E-09
AT1G10900	1	3636515	3636997	-	483	1.05937299565105	1.05937299565105	45.6292766793772	1.18690161650252E-09	4.72648027846286E-07
AT5G66930	5	26727069	26727167	+	99	1.058977175739	1.058977175739	50.7003843891858	1.26776717859035E-10	6.29309943119633E-08
AT2G22570	2	9589983	9590080	-	98	1.0586031348724	1.0586031348724	125.225472261271	7.3196575052646E-18	1.06778118021442E-14
AT4G09000	4	5776372	5776438	+	67	1.05678053097352	1.05678053097352	308.407351596563	2.47474671960604E-20	4.75806261500826E-17
AT5G15070	5	4876967	4876984	+	18	1.05608638819483	1.05608638819483	20.4277097368742	5.30183069413395E-05	0.00682842358436111
AT1G75110+AT1G75100	1	28195712	28196033	-	322	-1.05468886684782	1.05468886684782	13.8676729059828	0.000304822143367981	0.0295328794939196
AT5G60022	5	24167141	24167331	-	191	1.0544275087658	1.0544275087658	28.2317259680454	2.42458890054678E-06	0.00047159408681778
AT4G37553	4	17648940	17649004	-	65	-1.0530988931983	1.0530988931983	18.9122359641051	2.92791153004701E-05	0.00411985393943947
AT1G19000+AT1G18990	1	6559058	6560490	-	1433	-1.05305157401687	1.05305157401687	26.8600110949422	3.39198637511797E-06	0.000628137000224403
AT1G77080	1	28958311	28958333	+	23	1.05113381577288	1.05113381577288	50.6097048759651	4.34782907730811E-08	1.28158761385782E-05
AT1G78620	1	29575309	29575335	-	27	1.05063514422051	1.05063514422051	32.7983742963848	2.67479958094135E-05	0.00380868548696172
AT5G25570+AT5G25560	5	8902986	8903216	+	231	-1.04945470105928	1.04945470105928	57.2268442841129	1.8011519809129E-12	1.19210411270041E-09
AT3G05640	3	1642849	1642889	-	41	-1.04897303051917	1.04897303051917	28.8214541727989	7.83642599084204E-07	0.000174774305160182
AT5G64460	5	25775306	25775354	-	49	1.04627455045127	1.04627455045127	47.8995549736577	1.21962480350235E-09	4.84329948704165E-07
AT5G42400	5	16954011	16954011	-	1	-1.04523992725426	1.04523992725426	27.5738247759562	6.07297089860596E-06	0.00102381838754199
AT1G11930	1	4030221	4030226	+	6	1.04454114439122	1.04454114439122	23.3889564885325	7.67397876547978E-06	0.0012552399065123
AT2G21590	2	9238762	9238931	+	170	1.04331680820758	1.04331680820758	24.4876733818107	1.59693723656867E-06	0.000328016873961341
AT3G59350	3	21932972	21933307	+	336	1.0430246655928	1.0430246655928	71.3711514719949	1.36174810583064E-14	1.22438283621167E-11
AT4G28706+AT4G28710	4	14167975	14168038	+	64	-1.04118740402488	1.04118740402488	134.160740932844	5.36343518995368E-28	2.7384359221106E-24
AT3G13062+AT3G13065	3	4185359	4185382	+	24	1.04070130819181	1.04070130819181	41.2535047163947	6.07740926320909E-10	2.59743960376395E-07
AT2G19080	2	8264195	8264304	+	110	1.03945911763259	1.03945911763259	68.5902166187663	1.26081249326173E-12	8.59422743632284E-10
AT3G01310	3	101357	101513	-	157	1.03555461468682	1.03555461468682	208.788295160498	6.88973827423097E-24	2.16669661666262E-20
AT2G05590	2	2068647	2068651	+	5	1.03273760572736	1.03273760572736	63.424022855658	4.92053065217127E-09	1.78993379787546E-06
AT4G28706+AT4G28710	4	14168116	14168205	+	90	-1.02684558796888	1.02684558796888	117.802532252354	4.5627496703826E-25	1.67255193750658E-21
AT4G34240	4	16391982	16392067	+	86	1.02644809765108	1.02644809765108	28.8715425579293	1.2216179374264E-05	0.00189624019492307
AT4G03430	4	1516742	1517030	-	289	-1.02144262712246	1.02144262712246	47.8015670761347	2.07373253812739E-09	7.92681490329493E-07
AT4G00700+AT4G00690+AT4G00695	4	284281	284386	+	106	1.01962041478702	1.01962041478702	23.0599910620556	3.00259308491165E-06	0.000564807513173755
AT1G48315	1	17854255	17854276	+	22	1.01957637416684	1.01957637416684	16.9313383465641	9.57143388282456E-05	0.0112528105207441
AT4G21585+AT4G21580	4	11477875	11477986	+	112	-1.01916783328408	1.01916783328408	17.1260443096234	4.85859463305244E-05	0.00636003668716846
AT5G64980	5	25963011	25963189	-	179	1.01772023745005	1.01772023745005	15.0347678331526	0.000174329983003768	0.0187105020271785
AT2G43910	2	18186254	18186409	-	156	1.01690900950339	1.01690900950339	369.304578489812	5.16509827208444E-42	1.0548680201078E-37
AT1G23950	1	8470045	8470134	-	90	1.01463435668012	1.01463435668012	63.48879722764	2.60772702887533E-08	8.01932276915309E-06
AT3G04020	3	1040959	1040998	+	40	1.01450922723409	1.01450922723409	32.280464654626	1.4268014294327E-05	0.0021745944472615
AT5G43930	5	17677970	17678037	+	68	1.01400173264074	1.01400173264074	100.471490171639	6.20802401625834E-13	4.37194739600152E-10
AT5G42400	5	16953907	16954010	-	104	-1.01094202501756	1.01094202501756	28.9157587646976	3.61091911740794E-06	0.000661821292235586
AT3G05380	3	1539729	1539763	+	35	-1.01022154075041	1.01022154075041	37.2162612985432	1.34817008540581E-07	3.49158955760326E-05
AT2G27090	2	11571253	11571506	-	254	1.01006377230704	1.01006377230704	28.2267350185976	4.69673328630669E-05	0.00618277796817394
AT5G64460	5	25775355	25775394	-	40	1.00950535429751	1.00950535429751	23.9461886131968	1.72953491228139E-05	0.00259450199994396
AT2G17970	2	7819426	7819511	-	86	1.00819017084976	1.00819017084976	97.5011261912175	1.02785555377432E-15	1.11320649866008E-12
AT4G34140	4	16351031	16351294	+	264	1.00584008362852	1.00584008362852	119.167583736644	4.90769233990688E-14	4.05554106708339E-11
AT1G76630	1	28760362	28760468	+	107	-1.00327172661864	1.00327172661864	18.0888737344139	0.000131381093445101	0.0147082008613979
AT5G08580	5	2780726	2780807	-	82	1.00187043712596	1.00187043712596	19.0556561548138	2.92709445783905E-05	0.00411985393943947
AT1G33770	1	12243727	12243827	+	101	0.998712799138865	0.998712799138865	15.2049035046888	0.00020356631384762	0.0212268736644564
AT3G14080	3	4668330	4668380	+	51	0.997918459544369	0.997918459544369	29.395524175807	2.89287468219625E-06	0.000545604561268414
AT1G03550	1	886389	886392	-	4	0.997760062578593	0.997760062578593	27.6884910956038	5.13660027173717E-07	0.000118804688925448
AT4G14930+AT4G14940	4	8541003	8541091	+	89	0.996960922732793	0.996960922732793	52.283950855102	1.33650127862773E-09	5.29273017434621E-07
AT5G06980+AT5G06990	5	2169438	2170606	+	1169	-0.996695267345944	0.996695267345944	72.1715045017092	8.08751644323641E-14	6.42333021245289E-11
AT4G00700+AT4G00690+AT4G00695	4	281885	281978	+	94	0.995454198420289	0.995454198420289	35.0545891939838	1.31131436773953E-08	4.32948760569079E-06
AT4G00700+AT4G00690+AT4G00695	4	283067	283591	+	525	0.995308209094125	0.995308209094125	42.1086207067528	6.22470222385065E-10	2.64848111495212E-07
AT1G18335	1	6311372	6311373	-	2	0.994345536362243	0.994345536362243	18.9951513805183	4.30170391957848E-05	0.00574431641183246
AT1G54210	1	20242051	20242148	+	98	0.992766790487835	0.992766790487835	25.9093004431547	2.4345569351436E-06	0.000472889529898185
AT4G28706+AT4G28710	4	14168464	14168538	+	75	-0.99110678091224	0.99110678091224	131.955939200414	1.31873540878917E-27	5.89149164924714E-24
AT1G16820	1	5758367	5758583	-	217	0.989824200412036	0.989824200412036	41.0431540451974	5.63748027820939E-09	2.02497441721882E-06
AT1G33770	1	12242649	12242933	+	285	0.989234344302909	0.989234344302909	19.0345275301768	3.90595425542025E-05	0.00531302689161879
AT4G00700+AT4G00690+AT4G00695	4	282594	282697	+	104	0.98804483063217	0.98804483063217	40.6353043400131	1.166829350997E-09	4.67257957557094E-07
AT4G28706+AT4G28710	4	14168655	14168707	+	53	-0.985255632809023	0.985255632809023	124.867788532822	2.42651101971752E-26	9.37557951053611E-23
AT5G58003	5	23480353	23480436	+	84	0.985183816707178	0.985183816707178	21.3770904019139	0.000143054374989365	0.0158168573107924
AT1G03160	1	766159	766168	+	10	0.98371528336167	0.98371528336167	29.0026148970211	5.12191475478361E-06	0.000885409982174873
AT5G57960	5	23465652	23465806	-	155	0.98258498098761	0.98258498098761	27.7112825457832	4.66387519648138E-05	0.00615085112513076
AT4G00700+AT4G00690+AT4G00695	4	282765	282837	+	73	0.982345722849768	0.982345722849768	35.5987135154446	1.03285347919533E-08	3.47430038209986E-06
AT4G23910	4	12426712	12426729	+	18	-0.981878819953725	0.981878819953725	127.074403027956	1.07136934330698E-15	1.15160926833466E-12
AT3G56820+AT3G56825+AT3G56830	3	21041761	21042429	-	669	0.981413239930086	0.981413239930086	55.3476391367712	3.52418877204976E-12	2.22929889841153E-09
AT1G09883+AT1G09873+AT1G09877+AT1G79520	1	29911448	29911622	-	175	0.97861293226639	0.97861293226639	16.6401049226935	7.1699612930017E-05	0.00871619758851034
AT4G00700+AT4G00690+AT4G00695	4	282397	282519	+	123	0.978300906123671	0.978300906123671	36.5071204646137	6.94333639413419E-09	2.45699582733123E-06
AT4G28706+AT4G28710	4	14168911	14169061	+	151	-0.977087839827885	0.977087839827885	150.195616254394	8.42480314497493E-31	5.23660122786418E-27
AT4G00700+AT4G00690+AT4G00695	4	284126	284209	+	84	0.977029768484105	0.977029768484105	21.3232839674793	6.79681221964461E-06	0.00113069437926915
AT1G72275	1	27211180	27211500	-	321	0.974947046274325	0.974947046274325	41.8512704421466	1.55010242081409E-07	3.96429681899826E-05
AT4G20340	4	10984769	10984953	+	185	-0.974680194008688	0.974680194008688	44.6071289793	2.5566025926455E-07	6.25846683642455E-05
AT1G17280	1	5919591	5919745	-	155	0.974324856213924	0.974324856213924	20.8922896692628	4.68577698599697E-05	0.00617404021838813
AT2G20410	2	8802091	8802422	+	332	0.970177290828708	0.970177290828708	53.1531705752575	8.60306374410073E-11	4.37687756555297E-08
AT1G33640+AT1G06683+AT1G33615	1	12195479	12195565	-	87	-0.969702977098116	0.969702977098116	18.2116954589377	2.5521040488468E-05	0.00365582511951089
AT5G59890	5	24122675	24123088	+	414	0.968217581047675	0.968217581047675	136.108593389738	1.26367292463218E-15	1.32835253660545E-12
AT5G14650	5	4726514	4726675	+	162	0.967856291694684	0.967856291694684	18.9443086964145	3.31675787565777E-05	0.00462601973328693
AT4G02760	4	1228071	1228162	-	92	-0.967448223160048	0.967448223160048	21.2184057193902	7.80463880097255E-05	0.0093840115023199
AT1G13440	1	4608077	4608195	-	119	-0.966753223587128	0.966753223587128	48.3190150522092	3.88630595171476E-05	0.00529133509679137
AT5G65460	5	26167403	26167423	-	21	-0.966064173642732	0.966064173642732	19.1297165379598	0.000125330748867661	0.0141964974741238
AT5G19500	5	6580215	6580271	+	57	0.964875996896298	0.964875996896298	96.558646574767	1.01031276555755E-17	1.44435323276872E-14
AT4G34265	4	16402736	16402780	+	45	-0.964203057077812	0.964203057077812	59.6637008968782	9.9670686344834E-12	5.9124568425493E-09
AT1G06630	1	2028977	2029049	+	73	0.963907591114454	0.963907591114454	29.5784585981311	1.56286258770896E-06	0.000321942937177898
AT4G28706+AT4G28710	4	14168286	14168363	+	78	-0.963458366104806	0.963458366104806	116.095499466278	9.31444663498556E-25	3.1963115512681E-21
AT5G14850	5	4804502	4804668	-	167	0.961759063880191	0.961759063880191	22.198677069314	5.6268336874323E-06	0.000959925740798341
AT4G34640	4	16538702	16538950	+	249	0.961315477413322	0.961315477413322	58.8335916098435	1.82437843394974E-10	8.84118526426743E-08
AT4G01870	4	810447	810611	-	165	0.956336864918955	0.956336864918955	18.444624128595	0.000194116509581396	0.0204052134751956
AT4G08980	4	5758485	5758589	+	105	0.955023571757087	0.955023571757087	85.4345611313319	1.34210813188896E-14	1.21436152305682E-11
AT4G16860	4	9492073	9492400	-	328	-0.954484931275365	0.954484931275365	16.2609452631226	0.000129710427709313	0.0145439470241185
AT1G02990	1	681922	682092	-	171	0.954094156844857	0.954094156844857	21.2388411974252	7.99828867321412E-06	0.0013038122542889
AT1G50910+AT1G07693	1	18869693	18869933	-	241	-0.953623816735085	0.953623816735085	27.1885783639806	1.3862015150334E-06	0.000288475007021545
AT4G00700+AT4G00690+AT4G00695	4	283943	284000	+	58	0.951822610459105	0.951822610459105	17.3823181511705	4.48775236655244E-05	0.00595151731052601
AT5G19280	5	6492135	6492164	+	30	-0.949959077118731	0.949959077118731	26.3379675244712	0.000142751492583714	0.0157955852409136
AT3G26890+AT3G26900	3	9910945	9911367	-	423	0.94977723192118	0.94977723192118	288.759358800722	1.86318143291573E-45	5.32724561662131E-41
AT2G43920	2	18190341	18190428	-	88	0.948639460385971	0.948639460385971	23.0367621993693	4.42214182309735E-06	0.000789255701837479
AT5G53020	5	21501852	21501854	+	3	0.948618809029922	0.948618809029922	18.2344150308171	3.97962142202727E-05	0.00539270765985252
AT2G45500	2	18752101	18752149	-	49	0.948293790959484	0.948293790959484	32.6684361305879	3.87999410015501E-05	0.00528777727885853
AT1G70180	1	26428458	26428659	+	202	0.946768002756302	0.946768002756302	60.2675164701202	9.82089018395673E-13	6.78262937965525E-10
AT5G51690	5	21000524	21000615	-	92	0.946746991827698	0.946746991827698	36.2820314972403	2.86045093581523E-06	0.000540916569094023
AT5G44290	5	17843308	17843414	-	107	-0.945554356762884	0.945554356762884	30.5637243800554	1.13814524597496E-07	3.00758562864743E-05
AT2G17970	2	7820986	7821125	-	140	-0.944657727688178	0.944657727688178	24.155152758948	6.50810898424202E-05	0.00804262315433191
AT1G10417	1	3425067	3425306	-	240	-0.943218213380398	0.943218213380398	14.682699941483	0.000173420855003915	0.0186269112338202
AT4G28706+AT4G28710	4	14169332	14169442	+	111	-0.938285650901559	0.938285650901559	121.597907786811	9.39767316902876E-26	3.53552829978295E-22
AT1G77890+AT1G77910	1	29293273	29293278	+	6	-0.936329625416484	0.936329625416484	51.404129485274	1.3659957207989E-09	5.39458879119147E-07
AT2G21385+AT2G21390	2	9149977	9150091	+	115	0.936125228851417	0.936125228851417	52.1932172048982	1.29561319529566E-07	3.37996638709238E-05
AT3G19330	3	6700754	6700756	+	3	0.935651085393495	0.935651085393495	15.6303896197458	0.000579476494956415	0.0499954974022113
AT1G54390	1	20306636	20306697	-	62	-0.93489933560449	0.93489933560449	19.3879148629475	7.45366712830811E-05	0.00901509057808846
AT1G49980	1	18511994	18511998	+	5	0.934500477878792	0.934500477878792	36.7530845668149	8.03155830113778E-08	2.22519303544372E-05
AT2G35390	2	14895709	14895811	-	103	-0.93080947678855	0.93080947678855	20.8465067502169	1.32885888229109E-05	0.00204494073919502
AT5G37850	5	15065513	15065604	+	92	-0.928146884354584	0.928146884354584	181.741675865925	1.57315275238495E-28	8.3296107642113E-25
AT4G28706+AT4G28710	4	14169537	14169663	+	127	-0.926896159801554	0.926896159801554	113.188744144841	3.15342459246111E-24	1.04841100735542E-20
AT2G21595	2	9242319	9242398	-	80	0.925854900837464	0.925854900837464	28.3458416037129	4.93099820851744E-06	0.000856549738624376
AT2G43200+AT2G43190+AT2G43210	2	17956063	17956198	+	136	0.925793635602828	0.925793635602828	26.4844772848715	5.91511239920197E-05	0.00743669266788287
AT5G09230	5	2872351	2872361	+	11	-0.925692875092023	0.925692875092023	37.298841596382	1.62132402992856E-07	4.10968270642937E-05
AT2G21590	2	9238932	9239032	+	101	0.923605932341896	0.923605932341896	16.1068385934663	8.49300193356097E-05	0.0101180670785318
AT1G79650	1	29973974	29974045	-	72	0.921298608894238	0.921298608894238	34.5244767611927	3.97905048002105E-06	0.000717338002111335
AT2G40260	2	16818031	16818154	-	124	0.920228425706474	0.920228425706474	20.7646246365658	2.23424936583756E-05	0.00324274643238075
AT5G06130	5	1855347	1855560	-	214	0.91864695398994	0.91864695398994	152.722488602942	8.23733825836173E-21	1.65861706303331E-17
AT1G79620	1	29958452	29958525	-	74	0.917195360203437	0.917195360203437	23.5991270617951	3.46354524392807E-06	0.000638352696886462
AT1G49660+AT1G49650	1	18378634	18378634	-	1	-0.916607065736258	0.916607065736258	21.7604872536353	0.000317265160323053	0.0304610776258859
AT5G41560	5	16622393	16622535	-	143	0.916549148619163	0.916549148619163	27.9719934387618	2.21687357496105E-05	0.00322079738973584
AT5G06950	5	2151309	2151797	+	489	0.915813110565736	0.915813110565736	23.1488210298943	0.000226889728576895	0.0233355269691233
AT2G20810+AT2G20815	2	8960617	8960760	+	144	-0.914564401861359	0.914564401861359	28.0570014277869	1.24829478399884E-06	0.000264242633632873
AT4G23420+AT4G07120	4	12226086	12226135	+	50	0.914555985809493	0.914555985809493	12.2416298075599	0.000557805366041628	0.0485063339018718
AT2G45500	2	18752031	18752100	-	70	0.914214499059213	0.914214499059213	37.0221703176438	1.1861898285131E-05	0.00184657050072605
AT5G52890	5	21445426	21445509	-	84	0.914142150466553	0.914142150466553	14.5837485069577	0.000574383149539726	0.0496641599430318
AT5G19500	5	6581114	6581198	+	85	0.913059475832423	0.913059475832423	96.5280749810709	1.02229335885309E-17	1.44701070173264E-14
AT5G62090	5	24938623	24938919	-	297	0.913024959740003	0.913024959740003	88.9244841470712	1.2752768657853E-12	8.64051450282142E-10
AT1G03160	1	766169	766194	+	26	0.912570741946396	0.912570741946396	24.6972448631144	2.57981431093511E-05	0.00368444389316278
AT5G64460	5	25775395	25775429	-	35	0.912372079113467	0.912372079113467	18.9110013657722	0.000134103663102443	0.0149661153636131
AT5G37850	5	15065480	15065512	+	33	-0.911757975487758	0.911757975487758	204.228927745271	8.21481745713017E-31	5.23660122786418E-27
AT4G16845	4	9476834	9477003	+	170	0.9108927787615	0.9108927787615	17.3155934505121	0.000148268645956441	0.0163176550381668
AT1G73390	1	27594495	27594498	-	4	-0.910179738160458	0.910179738160458	33.7799503364142	5.49952151297326E-07	0.000126179878448653
AT2G28550	2	12226969	12227013	-	45	0.910171503151837	0.910171503151837	69.6644019513557	1.16740700693649E-13	9.02127962803501E-11
AT5G02860	5	657004	657216	+	213	0.909367083098354	0.909367083098354	39.5197669499853	9.12631586770739E-09	3.12822241444467E-06
AT2G14170	2	5977272	5977355	-	84	0.909217474944771	0.909217474944771	32.8184584191732	3.72693312560837E-08	1.11934051800441E-05
AT2G32320	2	13729207	13729242	+	36	0.908799270961925	0.908799270961925	69.9847786468593	2.58333529546447E-14	2.24517499760214E-11
AT1G03960	1	1014914	1014950	+	37	0.908324066563903	0.908324066563903	18.9100655240936	5.51071584436642E-05	0.00702154588080631
AT3G26680	3	9802996	9803051	+	56	0.907805057536727	0.907805057536727	67.1253352211335	3.22780741188776E-13	2.34238870766947E-10
AT1G70180	1	26426510	26426613	+	104	-0.906978786424469	0.906978786424469	36.1467259796089	2.2983917755704E-08	7.15861408774119E-06
AT5G19500	5	6580042	6580131	+	90	0.906618094028746	0.906618094028746	104.3059950465	7.41821604370617E-19	1.20513134525486E-15
AT1G14710	1	5064812	5064971	-	160	0.905745501537915	0.905745501537915	106.486156863909	1.1810283386378E-15	1.25067401718517E-12
AT1G55450	1	20706649	20706675	-	27	0.904669407922269	0.904669407922269	16.8544703027156	9.8947876522857E-05	0.01157584891619
AT5G40530	5	16235814	16235882	+	69	0.903859507519238	0.903859507519238	42.6059000962612	1.77173964568185E-09	6.82721486486044E-07
AT1G55080	1	20553324	20553402	-	79	0.903668263312467	0.903668263312467	25.6122865017394	8.95284431409124E-06	0.00143487396411076
AT5G35330	5	13525621	13525641	-	21	-0.900554503661363	0.900554503661363	111.503352720641	2.70099401803608E-17	3.6428000548345E-14
AT2G31910+AT2G31902+AT2G08485	2	13569782	13569836	+	55	-0.899401612593597	0.899401612593597	21.3122032906779	3.40681727442982E-05	0.00473315844868573
AT1G43020	1	16156752	16156803	+	52	-0.897198173862426	0.897198173862426	15.4466191355984	0.000146942236512665	0.0161966145521103
AT5G66160	5	26446705	26446800	+	96	0.896318812642289	0.896318812642289	92.1735718868475	2.96314959615933E-14	2.53661574500918E-11
AT5G22875	5	7650682	7650710	+	29	0.895187513722824	0.895187513722824	44.0059908429209	1.49647203442503E-08	4.91809513823992E-06
AT3G57530	3	21297376	21297469	-	94	0.895021904266226	0.895021904266226	50.9259509964593	1.70252887095112E-10	8.30700443413115E-08
AT2G40110	2	16749057	16749142	+	86	0.894712346298384	0.894712346298384	44.8129038505857	3.13288962940401E-09	1.17246344060007E-06
AT2G27110	2	11580463	11580609	-	147	-0.894270663706322	0.894270663706322	48.2054713739508	1.22957038258715E-07	3.22533232045947E-05
AT5G61910+AT5G61900	5	24860449	24860656	-	208	0.893767567729464	0.893767567729464	49.3763577181983	7.89150326482428E-09	2.75837945780573E-06
AT2G02760	2	773925	774003	+	79	0.892702141789258	0.892702141789258	20.4622931071025	0.000321474425454771	0.0307619178965459
AT3G26890+AT3G26900	3	9910793	9910872	-	80	0.891453068963783	0.891453068963783	165.75090689045	8.14219746455257E-27	3.32576197637114E-23
AT4G21410+AT4G03065+AT4G21400	4	11403020	11403093	-	74	0.890730320903886	0.890730320903886	73.5379511942072	3.029669672745E-16	3.63970257214536E-13
AT3G61800	3	22876883	22877003	-	121	0.890674583723142	0.890674583723142	18.2936968054137	9.0534723468271E-05	0.0107054876772105
AT2G32250	2	13696289	13696411	+	123	0.890637261493842	0.890637261493842	67.3749550486755	1.54617530683222E-08	5.03514277995538E-06
AT5G19500	5	6581298	6581426	+	129	0.890574210116396	0.890574210116396	101.243277603957	1.8454636183621E-18	2.83687445531897E-15
AT1G20510	1	7104011	7104418	-	408	0.89049263450806	0.89049263450806	36.2574773971777	8.1441404488601E-06	0.0013230618894426
AT3G55740	3	20695930	20696495	+	566	0.88769529701422	0.88769529701422	43.9986841111781	1.74272327437401E-08	5.62396076812152E-06
AT1G04750	1	1332731	1332848	-	118	0.887593963778961	0.887593963778961	40.8376131207929	1.50168356063396E-05	0.00227900407125044
AT5G22450+AT5G22460	5	7445018	7445286	-	269	0.886426601606127	0.886426601606127	29.1170869726571	9.8263600327366E-07	0.000212846402521221
AT5G47620	5	19303856	19303921	-	66	0.885272542086476	0.885272542086476	18.647946428929	0.000238507619017859	0.0242564742841312
AT1G68185	1	25558181	25558266	+	86	0.884955737795607	0.884955737795607	33.9607864822737	1.38790282379237E-05	0.00211756644175219
AT5G10710	5	3382198	3382326	+	129	0.883254023125193	0.883254023125193	123.370681806933	2.95023339866425E-16	3.57430777039356E-13
AT5G25570+AT5G25560	5	8901755	8901925	+	171	-0.882891341386918	0.882891341386918	42.9659416973589	1.00930251756024E-09	4.07601404556298E-07
AT5G02740	5	617718	618134	+	417	0.882823473718956	0.882823473718956	20.0109125624394	3.30315833317828E-05	0.00461155096161621
AT5G14650	5	4725830	4725935	+	106	0.882366346813113	0.882366346813113	14.8928214542016	0.000204339065071022	0.0212764144804212
AT4G28706+AT4G28710	4	14169765	14169862	+	98	-0.882142578341542	0.882142578341542	96.0354367398367	4.71633413715985E-21	9.91546830268395E-18
AT3G23490	3	8422995	8423018	-	24	-0.879870650045589	0.879870650045589	16.9656783227388	0.000121028797207994	0.0137867712172526
AT5G16140	5	5271541	5271854	-	314	0.879036412257676	0.879036412257676	15.2838355108089	0.000266690282247622	0.0265318785249842
AT1G68290	1	25597854	25597918	+	65	0.878872415529255	0.878872415529255	15.6241160041397	0.000146236030121748	0.0161436672604133
AT1G23080	1	8182206	8182217	-	12	0.878638334341909	0.878638334341909	144.46095676003	1.00564380113139E-22	2.61396079006445E-19
AT4G37560	4	17648215	17648220	+	6	-0.877814536402036	0.877814536402036	16.8001696646392	8.59070923126075E-05	0.010225948229894
AT5G22450+AT5G22460	5	7444395	7444606	-	212	0.876501479028246	0.876501479028246	31.1553732453094	4.11581089583405E-07	9.69358223194944E-05
AT1G10900	1	3636998	3637022	-	25	0.876243572902471	0.876243572902471	27.6509496174532	2.19527796095134E-06	0.000434079021542967
