Geneid	Chr	Start	End	Strand	Length	logFC	abs	exon.F	P.Value	FDR
AT2G47935	2	19617589	19617721	+	133	0.765756455455834	0.765756455455834	26.5172421392041	4.74599083914848E-05	0.0259265059236354
AT5G27760+AT5G27750	5	9828414	9829380	+	967	0.75722378003751	0.75722378003751	55.7677514989171	1.23118548766303E-07	0.00022540344256434
AT4G33625	4	16153346	16153715	-	370	0.757189684333198	0.757189684333198	52.8919010207744	7.6412722627359E-09	1.99081593002103E-05
AT2G32280	2	13714727	13715208	+	482	0.75550341089531	0.75550341089531	31.2660190900565	5.27599773019518E-05	0.0285912648196553
AT5G27760+AT5G27750	5	9829694	9830229	+	536	0.750382950680958	0.750382950680958	33.799005410002	3.832522093276E-05	0.0219081193313437
AT1G13450	1	4613517	4613707	-	191	0.746674773301523	0.746674773301523	20.4442381096739	6.66356698354424E-05	0.0345887635171114
AT2G22990	2	9789747	9789750	+	4	0.74186281362001	0.74186281362001	43.2101503559135	4.55644103215231E-05	0.0249918023544102
AT4G36940	4	17416855	17417092	+	238	-0.738934115991585	0.738934115991585	22.6352561165463	1.05655176455584E-05	0.00769567311604818
AT1G03130+AT1G03140	1	754263	754890	-	628	-0.737486987677162	0.737486987677162	129.991591110593	2.99389125118645E-10	1.26751999665074E-06
AT4G36940	4	17417382	17417501	+	120	-0.73600153947757	0.73600153947757	17.4504588777264	8.57872936232522E-05	0.0421097498749672
AT3G56130	3	20827694	20827900	+	207	-0.734761825346959	0.734761825346959	35.3572091382396	1.76702835280313E-05	0.0119101227453265
AT2G47210	2	19377719	19378438	+	720	0.728876040448036	0.728876040448036	28.9762445214815	9.00162223509279E-07	0.00107922281165124
AT3G26090+AT3G26085	3	9533399	9533519	+	121	-0.724143367515017	0.724143367515017	21.3727084889921	1.08875961460668E-05	0.00784590292913214
AT2G34410+AT2G08665	2	14521553	14521609	+	57	-0.721799173428922	0.721799173428922	20.2681506487234	4.41142356418342E-05	0.0243939119032017
AT3G09800	3	3008264	3008347	-	84	0.716773052853769	0.716773052853769	35.9927814352786	5.53949710754211E-05	0.0296632406772961
AT2G30600	2	13040922	13040981	+	60	-0.712400776180958	0.712400776180958	31.704739989311	5.52635749797575E-05	0.0296632406772961
AT2G34410+AT2G08665	2	14520164	14520313	+	150	-0.709264772456596	0.709264772456596	18.5572512043318	9.28337461024428E-05	0.044917608051667
AT3G53090	3	19685318	19685360	+	43	0.700344792652874	0.700344792652874	20.2986189609783	2.4974775536154E-05	0.0159600596230522
AT2G26980	2	11516208	11516696	-	489	0.699043294629034	0.699043294629034	41.1407607322551	6.83581378734811E-09	1.81588702016147E-05
AT5G46410+AT5G46420	5	18826498	18826579	+	82	0.696904777270946	0.696904777270946	29.3778554900987	1.64650273340944E-05	0.0112092913224545
AT4G36940	4	17417168	17417312	+	145	-0.693861469129969	0.693861469129969	21.0288425019649	1.99088578229629E-05	0.0130932633016474
AT3G63460	3	23434944	23434949	-	6	-0.689802057662197	0.689802057662197	30.9401341222118	3.89407074663625E-06	0.00336304647839203
AT2G34410+AT2G08665	2	14522172	14522521	+	350	-0.687329824860626	0.687329824860626	36.0671389887264	5.06427786362105E-08	0.000100896799471714
AT1G58180	1	21539301	21539393	-	93	0.684996659263817	0.684996659263817	20.7638280819307	1.94306954621701E-05	0.0129067777614049
AT4G08980	4	5758485	5758589	+	105	0.67792318336086	0.67792318336086	40.5690765649991	3.27006331138817E-07	0.000476367351935748
AT4G36850	4	17353526	17353626	-	101	-0.664649498288608	0.664649498288608	40.5615713489113	2.91869143948506E-08	6.37771740062188E-05
AT2G41640+AT2G41650	2	17361178	17362318	+	1141	0.654557397086403	0.654557397086403	24.8621617114567	1.22487304429709E-05	0.00868813352331313
AT4G35770	4	16945833	16945908	+	76	-0.651746476564817	0.651746476564817	43.2565449635933	4.69245292368363E-08	9.4884199581315E-05
AT2G34410+AT2G08665	2	14521898	14522057	+	160	-0.646058064464949	0.646058064464949	28.9795811431339	1.03750912964551E-06	0.00116165009806706
AT5G44290	5	17843494	17843576	-	83	-0.642370707951178	0.642370707951178	17.5516086841695	7.80757278694705E-05	0.0393217229007439
AT2G04040	2	1334749	1335193	-	445	-0.638610326740913	0.638610326740913	38.5193849358543	5.838466510453E-07	0.000775474280297207
AT1G72640	1	27347659	27347661	-	3	-0.637962141859514	0.637962141859514	22.7241966052113	1.36400501897552E-05	0.00953576664365026
AT4G08980	4	5758590	5758690	+	101	0.629271310007679	0.629271310007679	39.6356684940774	4.46265055319687E-07	0.000627493763445271
AT5G44290	5	17843433	17843493	-	61	-0.62782622223774	0.62782622223774	18.924776427303	4.39366850568746E-05	0.0243939119032017
AT2G04040	2	1335602	1336146	-	545	-0.62051033953526	0.62051033953526	35.8600578499459	1.09833291917721E-06	0.00121967169855975
AT4G38470	4	18003375	18003458	+	84	-0.611260630737844	0.611260630737844	57.4450385404839	2.95418874102602E-06	0.00272976837006602
AT2G06025	2	2351549	2351671	+	123	0.610997371041542	0.610997371041542	35.0775982735577	6.68537685299065E-06	0.00526582258889225
AT2G47935	2	19617250	19617549	+	300	0.609553174571644	0.609553174571644	34.8662298032144	8.60749735888736E-06	0.00651467333624213
AT5G58300+AT5G58290	5	23574872	23575084	+	213	0.609255073596099	0.609255073596099	25.8947165296	0.000100538974838773	0.0477923481866921
AT1G04230	1	1128169	1128788	+	620	0.605250775090992	0.605250775090992	43.6288228720503	2.91688161234656E-08	6.37771740062188E-05
AT1G03130+AT1G03140	1	755381	756303	-	923	-0.59633698798705	0.59633698798705	76.9798546829016	2.52238376720027E-08	5.6954584668793E-05
AT3G14415	3	4819755	4819772	+	18	0.587745462688675	0.587745462688675	17.0541879882097	0.000107014651786537	0.0496511335436182
AT3G27700	3	10260623	10261376	-	754	-0.585655454268084	0.585655454268084	32.2064776775718	5.53265933056536E-06	0.00443522852536292
