	groupID	featureID	Cai	Parker	Sun	Wang
2273	AT5G47040	E001	0.231834648114468			
2274	AT1G32200	E011	0.231374024699399			
2275	AT4G38090	E006	-0.231136786060773			
2276	AT1G60160	E001	-0.231024418639683			
2277	AT3G14010	E014	0.230927422111025			
2278	AT4G20300	E007	0.230341669795719			
2279	AT1G70410	E012	0.230277866752665	0.617533926722952		
2280	AT1G56500	E003	-0.229875202474641	-0.322396681383776		
2281	AT5G44290	E006	0.2291841823069	0.227098181514538	0.141528876126635	
2282	AT1G25490	E008	-0.229180871446644			
2283	AT5G55940	E001	0.228990167696002			
2284	AT1G70490	E002	0.228980604175137			
2285	AT3G10405	E007	0.228291952728481			
2286	AT1G53350+AT1G53345	E005	-0.228102987137726			
2287	AT4G29220	E007	0.227255909810603			
2288	AT1G70550	E001	0.226794270669684			
2289	AT1G20960+AT1G20950	E025	-0.226738301477859			
2290	AT1G08470	E004	-0.226234514673427			
2291	AT1G19690+AT1G19700	E012	0.226176431038001			
2292	AT3G05530	E010	0.225549836414325			
2293	AT4G00620+AT4G00630	E009	-0.225532231765637			
2294	AT5G43320	E012	0.225037116205939			
2295	AT2G41640+AT2G41650	E005	0.224941784727841	-0.230344742704185	0.663008112103345	0.441661962354414
2296	AT4G03080	E013	0.224858365418639			
2297	AT5G01270	E004	0.224554928088091	0.250535077065463		
2298	AT2G36330+AT2G36340	E001	-0.224489160796717	-0.395596841233603		
2299	AT1G19400	E002	-0.224468369089138			
2300	AT1G70410	E014	0.22408515061503	0.591210108214925		
2301	AT5G44290	E004	0.22407781474104	0.20384504417108		
2302	AT1G73460+AT1G73470	E014	-0.223807967519855			
2303	AT1G23230	E021	-0.223460435803128			
2304	AT2G20810+AT2G20815	E002	0.2234254931981			
2305	AT1G14830+AT1G14840	E021	-0.222797778307338	0.234822230340988		
2306	AT1G17610	E003	-0.222184419177193			
2307	AT5G15020	E001	0.222089094369823			
2308	AT3G27050+AT3G27060	E007	-0.221778091920312			
2309	AT5G02710	E002	0.221714513264768			
2310	AT5G15400+AT5G15410	E007	0.221669079982805	-0.326446068608863		
2311	AT1G06700	E008	-0.220821451671211	-0.110730632706412		
2312	AT5G02230	E010	-0.219973626811752			
2313	AT2G30860	E006	0.219746079806129			
2314	AT5G21160	E019	-0.219401632640418			
2315	AT5G35180	E005	0.218844565154754			
2316	AT3G07090	E005	-0.218203270615511			
2317	AT2G15050	E004	0.217966659643102			
2318	AT1G34570	E001	0.217748421477083			
2319	AT3G44310	E010	0.21763053976832			
2320	AT4G00620+AT4G00630	E011	-0.217063865184812			
2321	AT1G15200	E003	-0.217023355699947			
2322	AT1G20810+AT1G20816	E006	-0.216303475245532			
2323	AT1G12000	E016	-0.216082708735934			
2324	AT5G20280	E002	-0.215622728478097			
2325	AT3G06730+AT3G06720	E010	-0.215310462028945			
2326	AT1G30690	E002	-0.215234935265421			
2327	AT5G01881+AT5G01880	E002	0.21466787464851			
2328	AT4G31180	E013	0.214448104687083			
2329	AT3G53610	E001	0.214190278000519			
2330	AT5G48230	E010	-0.214081717974912			
2331	AT1G72370	E003	-0.214065585545347			
2332	AT3G53990	E002	0.213723907740631			
2333	AT1G15125+AT1G15120	E007	0.213545891044523	0.141186793808242	0.292163693755549	
2334	AT5G21930	E006	0.213505018684661			
2335	AT3G16470	E010	-0.213336082574637			
2336	AT3G09600	E008	-0.213148397434482			
2337	AT5G16220+AT5G16210	E021	0.212695951514366			
2338	AT1G16610	E020	-0.212179956924986			
2339	AT1G73460+AT1G73470	E015	-0.212163140174267			
2340	AT1G04220	E001	0.211515007365053			
2341	AT3G60770	E001	0.211314569859514			
2342	AT5G42030	E005	-0.211251354053951			
2343	AT1G17420	E008	-0.211119979114034			
2344	AT5G15400+AT5G15410	E023	-0.210990011970656	0.271122194719691		
2345	AT5G64390+AT5G64400	E003	-0.210855726452344	0.171572346375683		
2346	AT1G05170+AT1G05160	E014	0.210814415886434	0.382026326934356		
2347	AT3G56210	E005	-0.210749985927487	0.359476410085209		
2348	AT5G64330	E005	-0.210700950349469			-0.284151236941707
2349	AT1G36980	E003	-0.21035533239321			
2350	AT3G09300	E010	0.210265392905212			
2351	AT2G34355	E001	-0.209969703144388			
2352	AT5G15400+AT5G15410	E020	-0.209701519032439	0.319243683532667		
2353	AT4G34670	E001	-0.208727411182069			
2354	AT3G10650+AT3G10660+AT3G10640	E013	0.208497929687178	0.193768329936459		
2355	AT1G48860	E012	-0.208317540948075			
2356	AT3G27830	E002	-0.208164296750299			
2357	AT2G20830	E007	-0.207991882192127			
2358	AT1G56190	E002	-0.207250742846588			
2359	AT5G45060	E004	-0.207190301531014			
2360	AT3G46980+AT3G46970	E004	-0.207017007669988			
2361	AT1G18730	E005	0.207004098947401			
2362	AT2G35390	E006	-0.207000961929031			
2363	AT1G20960+AT1G20950	E002	0.206806213195849			
2364	AT1G13460	E003	0.20626658916887	0.0597797903501789		
2365	AT4G38900+AT4G38890	E010	0.205683410134441			
2366	AT1G04220	E002	-0.205631216299134			
2367	AT1G49240	E005	0.205306044632678			
2368	AT5G20490	E037	-0.205019178589124			
2369	AT1G29970+AT1G29965	E004	0.204932261906096			
2370	AT5G35520	E005	0.204928516806349			
2371	AT3G18850	E004	0.204523950120711			
2372	AT1G04300	E009	0.204165465909385			
2373	AT5G42030	E009	0.203832164058429			
2374	AT5G35170	E005	0.203703777790157	0.154608006019947		
2375	AT5G04990+AT5G05000	E002	-0.203423649438262			-0.166469139274302
2376	AT3G62840	E003	0.203348695140656	0.214128551256101		
2377	AT3G07770	E015	-0.203214905752706			
2378	AT1G14030	E004	-0.203147814653372			
2379	AT1G17420	E001	0.201631937894309			
2380	AT3G54440+AT3G54430	E008	-0.201443792239417			
2381	AT5G20950	E003	-0.201367598577903			
2382	AT3G10620+AT3G10610	E004	-0.20060208845355			
2383	AT5G17310	E010	-0.20048692729633			
2384	AT4G34830	E008	-0.200274641458314			
2385	AT3G44670+AT3G44665	E008	0.200111053786127			
2386	AT4G13495	E002	0.200105745416824	0.175029807045751		
2387	AT4G29220	E012	-0.200062061564671	-0.208164150609877		
2388	AT4G39460	E009	-0.200008539199327			
2389	AT2G40290+AT2G40300	E007	0.199678870618017			
2390	AT3G63250	E006	0.19954087245134	0.107924968028204		
2391	AT5G06695+AT5G45030	E009	0.198693257626193			
2392	AT3G13510	E003	-0.198640063348574			
2393	AT1G32080	E002	-0.198527195476473			
2394	AT1G74088+AT1G74090	E007	0.198480029338212			
2395	AT1G09160	E003	-0.198403663221749			
2396	AT2G35390	E008	-0.198375399998399	-0.116089197885101		
2397	AT2G40290+AT2G40300	E010	0.198250487795917			
2398	AT5G46470	E007	-0.198153010396222			
2399	AT5G54540	E001	-0.197692117648682			
2400	AT5G04990+AT5G05000	E009	0.197527231667433			
2401	AT5G20280	E007	0.19744766118391			
2402	AT2G04030	E004	0.197420945882055			
2403	AT4G34150+AT4G34160	E003	-0.196957947750594			
2404	AT5G62680	E004	-0.196909843067443			
2405	AT1G23360	E004	0.19687025863621		0.328025457812425	
2406	AT1G12320	E002	0.196716928839464			
2407	AT5G11960	E001	0.196681675493906			
2408	AT4G30270	E003	-0.196524364054506			
2409	AT4G29070	E005	-0.196437627984711			
2410	AT5G05360	E002	-0.195902680682197			
2411	AT1G80650	E003	-0.19580772324594			
2412	AT2G35390	E004	-0.195676164791198			
2413	AT1G65410	E001	-0.194895030844215			
2414	AT1G28110	E013	-0.194821926083183			
2415	AT3G29360	E004	-0.194734259477826			
2416	AT4G36190+AT4G36195	E027	-0.193985521450191			
2417	AT1G73990	E011	0.1933938452409		0.233956485002063	
2418	AT1G77500	E001	-0.192896725536702			
2419	AT1G56500	E017	0.192676803107998	0.188315062726565		
2420	AT1G55310	E015	-0.192641207079337			
2421	AT1G14030	E002	0.191882033589341	0.175380084253588		
2422	AT4G36190+AT4G36195	E020	-0.191790761587463			
2423	AT2G20300	E003	-0.191295337120007			
2424	AT1G01790	E015	-0.19091246559671			
2425	AT5G27840	E008	-0.190911367896847			
2426	AT4G14350	E015	0.190534600413969			
2427	AT1G06820	E016	-0.190478750130744			
2428	AT2G41060+AT2G41070	E003	-0.190289249766582	-0.196247507939281	-0.229322758764823	-0.0753142667947664
2429	AT1G06870	E001	-0.190198244547627			
2430	AT1G79920	E014	-0.190005201906107	-0.185347258267292		
2431	AT5G15470	E002	0.189840622087827			
2432	AT3G52280	E003	0.189694498789096			
2433	AT1G52315+AT1G52310	E008	-0.188890333022545			
2434	AT5G24400	E003	-0.188358825497389			
2435	AT1G76040	E001	-0.187329757506459	-0.351093297235773		
2436	AT1G27921	E005	-0.187046514617078			
2437	AT4G09010	E002	0.186684706723035			
2438	AT4G33490+AT4G33495+AT4G33480	E025	0.186634929714034			
2439	AT5G58800	E004	-0.18626505843646			
2440	AT1G55310	E016	-0.185926792030266			
2441	AT4G24820	E010	-0.185702326716273			
2442	AT2G47470	E016	0.185407995470872			
2443	AT5G44510	E010	-0.185151804116126			
2444	AT5G64120	E001	0.184559439493453			
2445	AT4G11900	E015	0.184553530720681			
2446	AT1G12240	E001	0.184479368849578	-0.115559921656248		
2447	AT4G38900+AT4G38890	E004	0.184302604104412			
2448	AT1G31540	E009	0.184296365333617			
2449	AT1G29970+AT1G29965	E003	0.183829063172514			
2450	AT5G46800	E006	-0.183767260140474			
2451	AT4G34640	E001	-0.183525154502322			
2452	AT5G60600	E023	-0.183383518165279			
2453	AT5G47040	E004	-0.183212282136207			
2454	AT2G21160	E008	-0.182779626151676			
2455	AT5G17990	E007	-0.182749833998379			
2456	AT1G17230	E002	-0.181911788310835			
2457	AT1G64860	E006	0.181854486064326			
2458	AT2G23390	E004	-0.181701400118982			
2459	AT2G25090	E001	-0.18116787424253			
2460	AT3G11560	E003	0.181163573202547			
2461	AT1G56220	E006	0.180781564781427			
2462	AT4G35750+AT4G35760	E011	0.180290693666231	0.248782577457531		
2463	AT3G06483	E006	-0.180265623148339			
2464	AT5G44290	E003	0.180026074346049	0.213790538205316		
2465	AT4G15470	E001	-0.17969642483629			
2466	AT1G80040+AT1G80030	E021	0.17966537629259			
2467	AT4G35750+AT4G35760	E008	0.179253592880626	0.180081577095612		
2468	AT1G63720	E001	0.177812185163299			
2469	AT5G16150	E018	0.177202771830069			
2470	AT2G04690	E004	-0.176844360296878			
2471	AT1G79830+AT1G79820	E042	-0.176551531041326			
2472	AT5G26742	E007	-0.175814276882294			
2473	AT3G58490	E009	0.175579289524379			
2474	AT2G42220	E006	0.174898199675809			
2475	AT1G58602	E007	-0.174082188736831	0.0610521990066744		
2476	AT4G08520	E007	0.173541124655511			
2477	AT2G04690	E006	-0.173241100572531	-0.103927307870418		
2478	AT2G47940	E007	-0.173145704145918			
2479	AT1G56500	E022	0.172972354170419	0.280326230885722		
2480	AT5G53560	E001	-0.172652855912952			
2481	AT1G67700	E008	-0.172623022484201			
2482	AT2G46100+AT2G46090	E018	0.172426785059635	0.559618846437424	0.341009140803397	
2483	AT4G25370	E006	0.172240619464077			
2484	AT4G27440	E001	0.172197413167391			
2485	AT1G32200	E010	0.172156833151124			
2486	AT5G16680+AT5G16660	E010	-0.171963269081557	-0.190241495705274	-0.254970908423214	
2487	AT1G30880	E002	0.171234884143489			
2488	AT2G14080	E007	-0.170993818900566			
2489	AT5G04140	E031	-0.170845874685826			
2490	AT3G63540+AT3G63530	E014	-0.170138592332371			
2491	AT1G20850	E001	-0.169658522709501			
2492	AT5G19580	E001	0.169605264118028			
2493	AT4G12830	E012	-0.169533854377242			
2494	AT1G61210	E018	-0.169201686987199			
2495	AT5G09810	E005	0.169030288863807			
2496	AT5G62720	E002	0.168904116285681			
2497	AT2G04690	E003	-0.168723348515771			
2498	AT3G48200	E011	0.168467499244182			
2499	AT5G56140	E007	0.167955183117384			
2500	AT5G60600	E025	-0.167454388611809			
2501	AT4G02100	E003	0.167358643065519	0.0965048524490957		
2502	AT1G07940	E007	-0.167304465535183			
2503	AT3G62700	E004	-0.166860920847677			
2504	AT3G27050+AT3G27060	E006	-0.166631009809038			
2505	AT2G47940	E008	-0.165887481263209			
2506	AT1G10180+AT1G10170	E005	0.165731003761469			
2507	AT1G04790	E003	-0.16544356239274	0.0209717714269431	0.235834648564239	
2508	AT1G01970	E001	0.165433742565821			
2509	AT1G22885+AT1G22882	E003	-0.164428684989835			
2510	AT1G28290	E002	0.164412270049112			
2511	AT2G27710	E009	0.164373175508446			
2512	AT1G72370	E006	0.164166961702017			
2513	AT1G30230	E010	0.163664135144604			
2514	AT1G02780	E001	0.163651266154947			
2515	AT1G80050	E004	-0.162934752476842			
2516	AT4G24990+AT4G25000	E003	0.162599175159537			
2517	AT3G29360	E003	-0.162421171421078			
2518	AT1G80410	E003	-0.162177530752482			
2519	AT1G11840	E018	0.162157253435138			
2520	AT3G06860	E013	0.161639352544057			
2521	AT3G11940	E002	0.161529498092323			
2522	AT5G59570	E001	-0.161186001259024			
2523	AT3G17170	E005	0.161092419432633			
2524	AT1G70060	E017	0.160970595073474			
2525	AT1G14830+AT1G14840	E003	0.159163023252329			
2526	AT1G79920	E001	-0.15896634448465			
2527	AT1G01320	E017	0.158795512986195			
2528	AT1G43560	E001	0.158373316319258			
2529	AT1G02130	E001	0.1573826418884			
2530	AT4G31700	E008	-0.156458728309282			
2531	AT3G46590	E007	-0.156362748927224			
2532	AT1G75980+AT1G75990	E010	-0.156343108871694			
2533	AT3G10420	E005	0.156293613014169			
2534	AT5G64460	E006	-0.156181089624555			
2535	AT1G19400	E004	0.15568742869635			
2536	AT5G23040	E002	0.15521617871792			
2537	AT1G61520	E009	0.155194542191325			
2538	AT5G04140	E011	0.155122094291356			
2539	AT5G04140	E034	-0.154637097574588			
2540	AT5G09650	E001	0.154486387596853			
2541	AT5G33320	E002	0.154367565863238			
2542	AT5G49030+AT5G49040	E010	-0.154257854998244			
2543	AT1G06460	E006	0.153507260618134			
2544	AT1G67700	E007	-0.152701234277457			
2545	AT5G20900	E005	0.152569089197939			
2546	AT5G60600	E009	0.152474898011182			
2547	AT5G57030+AT5G57020	E012	-0.152396697439004			
2548	AT4G00970	E002	-0.152284976583147			
2549	AT4G37590	E004	0.151852879056891			
2550	AT2G35390	E010	0.151757986090409	-0.161174436647475		
2551	AT5G21100	E001	-0.151627923900302			
2552	AT4G08870	E002	-0.15148158222331			
2553	AT5G03300	E003	-0.151444957630737			
2554	AT5G63100+AT5G63110	E001	0.151301769327452		-0.570493077200277	
2555	AT1G56510	E004	-0.15109329116807			
2556	AT5G24400	E001	0.150983569933157			
2557	AT3G18890	E003	0.150649292920628			
2558	AT4G15020	E004	-0.150286486751781			-0.172737043434479
2559	AT1G73600	E005	0.149988206990114			
2560	AT5G35620	E009	0.149551308345998			
2561	AT4G25890	E001	0.149386326004146			
2562	AT5G51010	E001	-0.148402842266581			
2563	AT4G16860	E003	-0.147518121866728			
2564	AT5G19940	E006	0.147073562543275			-0.190681136572472
2565	AT1G73170	E008	-0.146585057398966			
2566	AT5G59880	E004	-0.146502069261542			
2567	AT4G21650	E001	0.146436401480157			
2568	AT5G42800	E004	-0.145793480467805			
2569	AT4G01310+AT4G01290	E005	-0.144729200602269			
2570	AT3G09250	E005	-0.144192306630352	-0.312516045360988		
2571	AT5G06290	E003	0.143882639716729			
2572	AT3G11800	E003	-0.143560912892436			
2573	AT5G26730	E002	-0.14354667433857			
2574	AT5G16280	E001	0.143008911290961	0.179721630462106		
2575	AT3G27050+AT3G27060	E005	-0.142394650139874			
2576	AT1G29400	E011	-0.142251203733988	-0.0976628087832978		
2577	AT4G27710	E007	-0.142197444702166			
2578	AT5G20280	E001	-0.14198972077304	0.159695017331341		
2579	AT5G12150	E012	-0.141945929991509			
2580	AT5G22440	E003	-0.141874423924135			
2581	AT2G35830+AT2G35820	E008	-0.141340328930882			
2582	AT1G42550+AT1G42540	E014	0.141099623129929			
2583	AT1G71480	E008	0.140948505010234			
2584	AT5G62810	E011	0.140460707937496			
2585	AT3G23590+AT3G23600	E018	-0.140432745724283	-0.084402465677579		
2586	AT3G14930+AT3G14920	E009	-0.140179635506968	0.100438572047292		
2587	AT1G75660	E023	-0.140064769929007			
2588	AT1G01790	E014	-0.13916526117915			
2589	AT3G24180+AT3G24170	E008	0.13888491069728			
2590	AT1G79380	E005	0.138839288104776			
2591	AT5G10920	E004	-0.138764965713857			
2592	AT5G46430	E002	0.138480917187879			
2593	AT1G53440	E023	-0.13844386543207	-0.137989194820159		
2594	AT1G59710	E001	-0.138364553492282			
2595	AT3G42050	E012	0.138023021456185			
2596	AT1G24510	E006	0.137888362873403			
2597	AT1G10960+AT1G10950	E012	-0.137749779551154			
2598	AT3G04910	E011	0.137712966816171	0.255015942363336		
2599	AT3G25220	E001	-0.136433905579763			
2600	AT3G04910	E010	0.136316722963288	0.174288381017064		
2601	AT4G00450	E014	-0.136094209083062			
2602	AT4G00830	E008	-0.136072735323106			
2603	AT3G16250	E004	-0.135445629613852			
2604	AT5G13650	E004	0.135388056706953			
2605	AT3G24180+AT3G24170	E014	0.135047330495102			
2606	AT1G01470	E001	0.133828321516841			
2607	AT4G39080	E018	0.133326848311015	0.164277929313558		
2608	AT1G65370	E004	0.133317430760391			
2609	AT2G18960	E011	-0.133306765152035			
2610	AT5G16680+AT5G16660	E002	0.13329864541998	0.274578407078092		
2611	AT1G21580	E003	-0.133115211322306			
2612	AT3G58610	E012	-0.132730617800753			
2613	AT5G18230	E017	0.132621851827324			
2614	AT4G38950	E002	-0.132294273195914			
2615	AT4G25890	E002	-0.131795641113742			
2616	AT1G69550	E004	0.131465945481111			
2617	AT2G45340	E004	0.13140839213969			
2618	AT5G60600	E022	-0.13134027721553			
2619	AT5G63510	E002	-0.131227205113957			
2620	AT4G11570	E003	-0.130419607686861	-0.150349105364505		
2621	AT3G11800	E001	0.130363045066883			
2622	AT5G42390	E025	-0.129871188738885			
2623	AT5G60640	E015	-0.129528209669747			
2624	AT4G17840	E001	0.129361866601986			
2625	AT2G27020	E002	0.129160688103498			
2626	AT5G04140	E012	0.128801199349098			
2627	AT2G21160	E007	-0.128782869638464			
2628	AT3G47650	E004	0.128782236101852			
2629	AT1G13820	E002	0.128318567789462			
2630	AT5G42390	E024	-0.12732487655253			
2631	AT1G72370	E004	-0.127053362314902			
2632	AT3G51600	E001	0.126883479979565			
2633	AT5G03910	E010	0.126848685645811			
2634	AT5G04140	E007	0.12644373132221			
2635	AT4G13495	E005	-0.126157868994742	-0.12499498579035		
2636	AT1G07280	E009	0.125087263436587			
2637	AT1G50200	E004	-0.124629278833032			
2638	AT1G26110	E011	0.124512572778471			
2639	AT3G63520	E005	0.124466361015884			
2640	AT3G23590+AT3G23600	E017	-0.124453334795724			
2641	AT5G58040	E002	-0.12380103583785	-0.148483238617892		
2642	AT1G18570	E003	0.123376526716649			
2643	AT5G04140	E033	-0.123153118564399			
2644	AT1G73600	E006	0.123126179617573			
2645	AT3G16420	E006	0.122670037502859			
2646	AT5G35210	E012	0.122342202133984			
2647	AT3G60410	E002	-0.122239775966785			
2648	AT1G69550	E003	0.122153126416737			
2649	AT5G10560	E006	-0.121792054134868			
2650	AT5G43940	E011	0.121764384924404			
2651	AT1G01970	E002	-0.121631675706576			
2652	AT3G26780+AT3G26782	E001	-0.120408841292109			
2653	AT2G47070	E013	-0.120208269158715			
2654	AT3G19820+AT3G19810	E002	-0.119166366109241			0.219343344262882
2655	AT1G72370	E002	-0.119149859029113			
2656	AT5G54810	E001	0.118193901182552			
2657	AT3G59780	E012	-0.11797237965639			
2658	AT2G35260	E007	-0.117914721750436			
2659	AT5G04140	E032	-0.117902327826341			
2660	AT1G07890	E021	0.117566263111247			
2661	AT2G33570	E002	0.116176441666536			
2662	AT4G24190	E013	-0.11592115495052			
2663	AT2G38870	E001	-0.1157814984808			
2664	AT3G51950	E006	-0.114873849923505			
2665	AT5G56710	E006	-0.114841329297908			
2666	AT5G56100+AT5G56090	E003	0.114487112525644			
2667	AT5G60600	E008	0.114040396012919			
2668	AT1G10960+AT1G10950	E001	-0.113669350952939			
2669	AT3G24180+AT3G24170	E013	0.11355335294806			
2670	AT4G28730+AT4G28740	E011	0.112395013957638	0.225063933469876		
2671	AT2G01590	E003	-0.112183779687886			
2672	AT3G19790	E002	0.111316976531411	-0.0572080226905936		
2673	AT5G19940	E003	-0.111194485753559			
2674	AT3G24180+AT3G24170	E007	0.111155396421424			
2675	AT5G64020	E001	-0.111152027962117			
2676	AT2G38870	E002	0.111116397691127			
2677	AT2G33770	E001	0.110554693098186			
2678	AT3G03100	E003	-0.110069284094736			
2679	AT4G34150+AT4G34160	E006	-0.109921847262735			
2680	AT3G10420	E006	0.109735682586098			
2681	AT1G44760	E004	-0.109728985303571			
2682	AT2G46650	E003	0.108487272245439			
2683	AT4G02920	E007	-0.107679070223158			
2684	AT5G09870	E013	0.107354544069191	0.165229945484397		
2685	AT4G38770	E002	0.106969431620298			
2686	AT3G59780	E011	-0.105977607826812			
2687	AT2G38170	E008	-0.105620018632221			
2688	AT1G32470+AT1G06573	E003	0.10554052591888			
2689	AT2G43800	E001	-0.10545000580476			
2690	AT5G55670	E003	0.105106270312385			
2691	AT5G49720	E002	0.104759633588651			
2692	AT2G47940	E012	-0.104303739008584			
2693	AT5G04440	E001	0.104266879021822			
2694	AT3G17170	E001	-0.104201391374607			
2695	AT1G01470	E002	-0.104131714678985			
2696	AT3G07090	E003	0.104036557058908			
2697	AT1G02205	E017	0.103910826849269			
2698	AT5G54180	E002	0.10379408832414			
2699	AT5G04140	E014	0.103116528439022			
2700	AT1G03410	E004	0.102609109808519			
2701	AT3G52590	E005	0.102479321894835			
2702	AT3G51260	E002	0.101688934645153			
2703	AT1G07920	E001	-0.101042403751158	-0.0785412672296797		
2704	AT4G13270	E001	-0.100849564062546			
2705	AT4G38770	E001	-0.100397279472681			
2706	AT1G49970	E008	0.0998116008002121			
2707	AT2G16270	E002	0.0992106058409927			
2708	AT4G22880	E003	-0.0989191592708583			
2709	AT3G29360	E002	0.0976569659281328			
2710	AT5G20270	E001	-0.0975928334638905			
2711	AT5G04140	E035	-0.0974724684124748			
2712	AT2G35260	E001	0.0959430077281187			
2713	AT1G10960+AT1G10950	E010	-0.0955785126089204		0.060757620710536	
2714	AT3G13480	E004	-0.0952920824480668			
2715	AT5G16050	E002	0.0952122831391211			
2716	AT4G15560	E001	0.0941094727009908			
2717	AT1G48920	E014	-0.0932601331151286			0.0971040241880239
2718	AT4G34050	E006	-0.0928733089715799			
2719	AT5G24150	E008	0.0926020459413106			
2720	AT4G10340	E005	-0.0907473856815493			
2721	AT3G51950	E007	-0.0904147069982066			
2722	AT1G09340	E004	0.0895827705177563			
2723	AT1G42550+AT1G42540	E015	0.0872523795570785			
2724	AT4G24190	E012	-0.0869945413772051			
2725	AT1G10960+AT1G10950	E002	-0.0867195291394687	-0.0739590122046998		
2726	AT3G63520	E012	-0.0864438604159474			
2727	AT5G35630	E004	0.0863556644846142			
2728	AT5G35630	E011	-0.086227287428315			
2729	AT2G18960	E019	0.0861772007074215			
2730	AT5G26742	E013	0.0859795877196614			
2731	AT2G35840+AT2G35850	E006	0.0858736355426526			
2732	AT3G51600	E002	-0.0854948941563034			
2733	AT4G10340	E001	0.0851107953702517			
2734	AT2G25450	E003	-0.0839352213141371			
2735	AT3G11010	E003	0.0838880637633075	-0.0971081926331987		
2736	AT5G01410	E003	-0.08381105661425			
2737	AT5G20270	E003	0.0837588520954586			
2738	AT4G26710	E006	0.0836393170908245			
2739	AT1G14990+AT1G14980	E003	0.082609173135511			
2740	AT5G41520	E003	-0.0824943350039433			
2741	AT1G12500	E001	0.0824578079725651			
2742	AT3G46780	E002	-0.081839806503865			
2743	AT3G48730	E004	-0.081824932127299			
2744	AT5G25980	E016	0.0808720981671502			
2745	AT1G26630	E007	0.0800369877950349			
2746	AT4G32390	E001	-0.0784991495039478			
2747	AT5G13630	E002	-0.0783629576013425			
2748	AT1G13440	E003	-0.0782148155342774			
2749	AT1G21580	E016	0.0780469768181664			
2750	AT5G13630	E008	0.0778323723089791			
2751	AT1G12500	E002	-0.0770577199760378			
2752	AT2G33570	E001	-0.0762652489899036			
2753	AT2G27050	E002	-0.0756349864461079			
2754	AT2G33290	E003	-0.0755559821480887			
2755	AT3G62700	E009	0.0754235265048351	-0.181413445114709		
2756	AT1G30880	E004	-0.0752497833334669			
2757	AT5G13630	E007	0.0748028220361476			
2758	AT1G72930	E002	-0.0743625424182053			
2759	AT1G02205	E016	0.0742990075165473			
2760	AT1G09340	E009	-0.0739227202007733			
2761	AT4G37300	E001	0.0738902942667838			
2762	AT3G46780	E005	0.073701300176797			
2763	AT1G10960+AT1G10950	E005	0.0735502603338443	-0.0631458505796694		
2764	AT4G37930	E002	-0.0731515636937896			
2765	AT1G10960+AT1G10950	E011	-0.0729328915282714	0.0002471940514663		
2766	AT2G46650	E001	-0.0719096750600148			
2767	AT4G30600	E007	0.0714702659790944			
2768	AT3G02080	E002	-0.0712322843421855			
2769	AT2G30550	E002	-0.0708245054654046			
2770	AT1G07940	E002	0.0700608178237871			
2771	AT5G04140	E027	0.0698642188897747			
2772	AT1G44820	E001	-0.0684342971796799	-0.152648046277081		
2773	AT3G60750	E009	-0.0682952884343937	0.0776887997896729		
2774	AT1G10960+AT1G10950	E006	-0.0680572597018703		0.167619817175083	
2775	AT4G27500	E007	-0.0667678442058701			
2776	AT4G37930	E014	0.0667524080599158			
2777	AT3G18790	E001	-0.0654206808154516			
2778	AT1G06950	E002	-0.0649945375519749			
2779	AT3G25520	E003	0.0646077973889874			
2780	AT5G42270	E004	-0.0642408200186058			
2781	AT4G28080	E001	-0.063758040288544			
2782	AT1G75500	E006	-0.0637054740170786			
2783	AT1G56190	E004	0.0634511952956522			
2784	AT1G10960+AT1G10950	E007	-0.0633250863835553	-0.0209962879159971	0.212682408598653	
2785	AT3G63410	E001	0.0621085625483619			
2786	AT1G32060	E004	-0.0620531842435206			
2787	AT4G11570	E004	0.0608306566772967	0.151722229826614		
2788	AT5G59970	E003	-0.0607949417290232			
2789	AT5G24770	E004	-0.0604692083396952			
2790	AT1G33140	E003	0.0599654812176791			
2791	AT3G60245	E001	-0.0599511765845406			
2792	AT1G23760	E002	-0.0559921901964815			
2793	AT1G03310	E003	-0.0552504344703575			-0.230451438182993
2794	AT5G19940	E005	0.0549720197248575			
2795	AT4G01150	E004	-0.0520187158439267			
2796	AT1G07930	E006	0.0519237454238013			
2797	AT1G14150	E002	-0.0511829927605074			
2798	AT2G05100	E005	0.0502337398538195			
2799	AT5G66190	E009	0.0500885691607955			
2800	AT1G37130	E001	0.0494169700280498			
2801	AT1G73600	E010	-0.0489531739337501			
2802	AT2G38530	E001	-0.0488921527286621			
2803	AT5G55530	E005	-0.0486059357864441			
2804	AT4G38680+AT4G38670	E010	0.0481753951069166			
2805	AT1G17220	E001	0.0478847149528505			
2806	AT1G01130	E003	-0.0453794054251073			
2807	AT1G37130	E003	-0.0433029432155276			
2808	AT2G30860	E004	-0.0401812959324364			
2809	AT1G62750	E002	-0.0387514867980219			
2810	AT5G42270	E001	0.038042955955925	-0.108844412569704		
2811	AT4G33010	E016	0.0376393479312078			
2812	AT1G06680+AT1G06670	E020	0.0277319881069449			
2813	AT4G01150	E006	-0.0213998021375303			
2814	AT1G32060	E005	-0.0201178881296915			
2815	AT3G26235	E003	0.0176397468871459			
2816	AT1G52990	E001	-0.0164408982176489			
2817	AT1G10960+AT1G10950	E003	0.0038442097265303	-0.0588460551134347		
2818	AT4G16540	E013		17.670308455689		
2819	AT1G79790	E011		13.6832552385184		
2820	AT1G21890	E005		-13.0558166829792		
2821	AT5G67480	E001		-12.839345249834		
2822	AT1G61810	E021		-12.5464550511665		
2823	AT3G00950+AT3G60330	E005		-12.3358330219669		
