Name	Chr	Start	End	Strand	Score	Cai	Parker	Sun	Wang
AT4G28706+AT4G28710	4	14180765	14180864	+	0.0028342977648625	0.391361670263853	0.270391626572904		
AT3G23590+AT3G23600	3	8472349	8473626	+	0.0017477640819109	0.255992425194316	0.400254351133857		
AT3G23590+AT3G23600	3	8471127	8471784	+	0.0021257582980257	0.304434603614693	0.349602707139352		
AT1G55310	1	20631120	20631352	+	0.0030354465394449	0.396487739500479	0.244841666763657		
AT4G28706+AT4G28710	4	14181476	14181558	+	0.0028486977443017	0.365021085442081	0.268336532434768		
AT4G32660	4	15757020	15757111	+	0.0027663888126381	0.328515450832739	0.278802479923662		
AT1G70410	1	26537404	26537422	-	0.001790506128454	0.157802628414872	0.439430147656211		
AT1G70410	1	26537423	26537426	-	0.001573823676566	0.162654635974993	0.429726964940544		
AT1G70410	1	26537427	26537492	-	0.0016144205440788	0.154094710069735	0.420078506498745		
AT5G44020+AT5G44030	5	17716862	17717074	+	0.0012101419984825	1.04498919992633	-0.485109580704139		
AT4G16520	4	9307397	9307926	-	0.002979914420217	0.293230631779245	0.251140837691411		
AT3G26090+AT3G26085	3	9531130	9531384	+	0.0024658087335289	0.224185430759439	0.313701752234323		
AT4G36190+AT4G36195	4	17126546	17126931	+	0.002745112445566	0.233675433435119	0.280471274238248		
AT3G01220+AT3G01210	3	73814	74199	+	0.0030578007105049	0.748263425294063	-0.241497151880672		
AT5G44020+AT5G44030	5	17716657	17716782	+	0.0013584361693404	0.945243372063381	-0.45749508481166		
AT5G19500	5	6578890	6579340	+	0.0015872991625157	-0.190890155520565	0.65662222179534		
AT5G44020+AT5G44030	5	17716425	17716562	+	0.0019307080598905	0.836612640839615	-0.372002628079064		
AT5G44020+AT5G44030	5	17714858	17715050	+	0.0011495146360759	0.954275541921266	-0.496003803502242		
AT5G43500	5	17470021	17470076	+	0.0017195529299033	-0.7101317616955	1.16587220010549		
AT5G44020+AT5G44030	5	17715739	17716351	+	0.0013534395857335	0.898612602834504	-0.457590184656537		
AT4G35750+AT4G35760	4	16943625	16943881	-	0.0030989930348515	0.191721160334064	0.232298804248257		
AT5G44020+AT5G44030	5	17717146	17717691	+	0.0017647996640001	0.758773356887202	-0.396738511048753		
AT5G44020+AT5G44030	5	17718253	17718603	+	0.0019725833533372	0.719736329653077	-0.366949180036716		
AT5G57887+AT5G57880	5	23445606	23445798	+	0.0011334555936147	0.846482416648861	-0.498474282147436		
AT5G44020+AT5G44030	5	17718977	17719564	+	0.0022267562090443	0.672713112738458	-0.336862196578046		
AT5G44020+AT5G44030	5	17715499	17715655	+	0.0010394524188692	0.792561775228032	-0.517453634969442		
AT5G44020+AT5G44030	5	17715131	17715249	+	0.0009183297875501	0.805287143586298	-0.545592377187399		
AT1G65960	1	24557432	24557730	+	0.0009875471502737	0.780986090523342	-0.530351960480505		
AT5G57887+AT5G57880	5	23445886	23445953	+	0.0019099368345963	0.720645734410549	-0.494207734598282		
AT3G56210	3	20852385	20852709	-	0.0007074417110268	-0.553613606867254	0.747577406061797		
AT5G05960+AT5G05950	5	1789993	1790589	+	0.0023628248258417	0.44365079624005	-0.326403499665426		
AT5G44020+AT5G44030	5	17715337	17715406	+	0.0007074417110268	0.683935496443059	-0.605359314139653		
AT3G14930+AT3G14920	3	5017941	5020460	+	0.0026712826183346	0.320660845819143	-0.286944013021781		
AT4G26530+AT4G26520+AT4G26510	4	13381687	13383924	+	0.0004134253084466	0.523661222170571		-0.501601185917115	
AT1G20020	1	6942956	6943227	+	9.98523631320952e-05	-0.44472299792686		0.411069501940709	
AT5G15400+AT5G15410	5	4997489	4997940	-	0.002987289535497	0.20876889438852	-0.249461591331249		
AT4G22540+AT4G22530	4	11865713	11866441	-	0.0022942928910998	0.288249370483142	-0.331917786229678		
AT1G03130+AT1G03140	1	755381	756303	-	1.24791784618317e-05	0.557251638845235	-0.361985437820486	-0.59633698798705	
AT3G46640	3	17185355	17186959	+	0.0001816232159465	0.51895649637925		-0.80808190962043	
AT3G56210	3	20853377	20853418	-	0.0007571398651388	-0.896373840628362	0.592272847970177		
AT1G03130+AT1G03140	1	754263	754890	-	1.34668798877978e-05	0.624983218068898	-0.349993773058083	-0.737486987677162	
AT1G10585+AT1G10580	1	3494296	3494613	-	0.0003534037913854		0.766801767352467	-1.07961390942969	
AT5G05960+AT5G05950	5	1788738	1789537	+	9.45003371577011e-06	-0.459881240507858	0.409474318092689	-0.559400845735231	
AT1G56500	1	21159744	21160129	+	0.0031328976238189	-0.198902009388053	-0.223767568551612		
AT1G26850	1	9303845	9303908	-	0.0029505037243971	-0.21891372222416	-0.255072206921172		
AT5G46410+AT5G46420	5	18831395	18831594	+	0.0026226138392303	-0.236085843094535	-0.291303775354679		
AT1G42550+AT1G42540	1	15975745	15976151	+	0.0029212366778678	-0.27191461765921	-0.261672829427747		
AT3G57050	3	21114162	21114206	-	0.0026957823617811	-0.258551056322977	-0.284420389054285		
AT4G35770	4	16945675	16945774	+	0.0024893629410846		0.308896190307369	-0.873412839933707	
AT5G46410+AT5G46420	5	18831674	18831944	+	0.0024691668605108	-0.265452351562304	-0.313425630584973		
AT1G16880	1	5775210	5775539	+	0.0024490519015598	-0.282520297182744	-0.316651655376541		
AT5G46410+AT5G46420	5	18832223	18832414	+	0.0019336844358618	-0.228438347816835	-0.371096977614172		
AT1G08520+AT1G08530	1	2701085	2701593	+	0.0026434178865493	-0.313451174115803	-0.288909051830004		
AT3G26890+AT3G26900	3	9912314	9912382	-	0.0022459508125584	-0.272805038861479	-0.334571590139833		
AT5G20490	5	6937378	6937830	-	0.0023891938942161	-0.293668451587029	-0.322524573225012		
AT5G46410+AT5G46420	5	18832546	18833060	+	0.0020607361109396	-0.27690437509991	-0.358585983314759		
AT2G46100+AT2G46090	2	18951758	18951835	+	0.0026887711885656	-0.352633673666466	-0.284739269478397		
AT3G54500	3	20178158	20178160	-	0.0015046671750633	-0.224662277139139	-0.43423191966925		
AT1G11440+AT1G11430	1	3849225	3850735	+	0.0028993806827189	-0.401356697515029	-0.263639905664883		
AT5G46410+AT5G46420	5	18830844	18830954	+	0.0020088295717714	-0.309473114890028	-0.36340124334829		
AT5G20490	5	6936002	6936145	-	0.0019188252005374	-0.302774071470482	-0.373158527168737		
AT5G46410+AT5G46420	5	18829625	18830191	+	0.0016804385441727	-0.269537510273194	-0.409117808784499		
AT5G46410+AT5G46420	5	18831033	18831293	+	0.0018981173881008	-0.30598342898538	-0.376091355011656		
AT1G42550+AT1G42540	1	15973836	15975184	+	0.0022012898642143	-0.343998655692575	-0.339067427188425		
AT5G46410+AT5G46420	5	18830626	18830760	+	0.0019426271494577	-0.327196515679848	-0.370537640240748		
AT1G31420	1	11252756	11252758	+	0.0022781224339088	-0.374749987004842	-0.332360573281603		
AT1G65520+AT1G65540	1	24361032	24362044	-	2.05008122294162e-05	-0.279974888736053	-0.27601133179523	-0.528304760715036	
AT5G19320+AT5G19330	5	6505096	6506974	-	0.0010460332110221	-0.209380732076362	-0.516757197109683		
AT2G01130+AT2G01140	2	90046	90351	-	0.0023105197685106	-0.402923597035945	-0.331529438898043		
AT5G46410+AT5G46420	5	18830370	18830509	+	0.0016721147698015	-0.333789033319158	-0.410193142033504		
AT3G52560	3	19495266	19495268	-	0.0022555785952196	-0.412737830429743	-0.33415505556623		
AT5G61020	5	24559242	24559247	-	0.002346417458108	-0.42367745936857	-0.32810874096417		
AT2G46100+AT2G46090	2	18951612	18951671	+	0.0025812488090349	-0.460563897882421	-0.298966989715883		
AT4G11840	4	7125336	7126317	-	0.0020730444133343	-0.411155631983847	-0.357328626909313		
AT1G70410	1	26536604	26537403	-	0.0011680048425337	-0.286686782855794	-0.49360207647703		
AT3G26890+AT3G26900	3	9913963	9914003	-	1.09076178908226e-05	-0.35972574335724	-0.382272959994282	-0.460436030056417	
AT5G20490	5	6935751	6935896	-	0.0020638097942979	-0.444222156772192	-0.358350426030272		
AT2G01130+AT2G01140	2	88489	89308	-	0.0028631336650138	-0.542931613285541	-0.266900362609174		
AT3G26890+AT3G26900	3	9912462	9912526	-	1.32594295129299e-05	-0.404542300045472	-0.354949813861641	-0.457448309056163	
AT3G26090+AT3G26085	3	9535222	9535629	+	0.0015900010766763	-0.393347650511844	-0.422772521222099		
AT3G26890+AT3G26900	3	9913810	9913864	-	9.95293513286843e-06	-0.363934632716214	-0.400947140398536	-0.460333540640923	
AT3G26890+AT3G26900	3	9914235	9914514	-	1.03478239283909e-05	-0.363393304502603	-0.39533884722918	-0.484991064388662	
AT3G26890+AT3G26900	3	9912607	9912685	-	1.07529987292376e-05	-0.41942674575578	-0.387835614161581	-0.440362770025878	
AT3G26090+AT3G26085	3	9534483	9534721	+	0.0013962009493119	-0.367971569249912	-0.471080832870065		
AT2G01130+AT2G01140	2	89897	89956	-	0.0019099368345963	-0.473298698036105	-0.374894752442259		
AT1G80040+AT1G80030	1	30105251	30105340	-	0.0020088295717714	-0.313592228380152	-0.549076764326202		
AT3G26890+AT3G26900	3	9912774	9912873	-	9.9773168151334e-06	-0.443702247675416	-0.400336910837453	-0.45954118516174	
AT3G14660	3	4925557	4925652	+	0.0020454016194687		-0.360058557098245	-0.520690158194313	
AT3G26890+AT3G26900	3	9913631	9913703	-	9.2166193021715e-06	-0.380020723113398	-0.413601154303977	-0.55132879583187	
AT3G26890+AT3G26900	3	9913212	9913299	-	9.26299176091487e-06	-0.416570268760243	-0.412741686092104	-0.524933746799848	
AT2G32700	2	13870117	13870122	+	0.0012966339534166	-0.40085927551798	-0.505262013021015		
AT3G26090+AT3G26085	3	9535013	9535134	+	0.001316255699958	-0.448457174947961	-0.464357797112001		
AT5G44290	5	17842765	17843307	-	7.54647241922158e-06	-0.370762404010186	-0.441937667018861	-0.5677301658229	
AT3G26890+AT3G26900	3	9913002	9913084	-	9.63957136167044e-06	-0.460772385710451	-0.405469062886631	-0.516253148699878	
AT1G07700	1	2379730	2379798	+	0.0013385045109457	-0.467070252735249	-0.458628227882297		
AT5G44290	5	17842387	17842671	-	6.9931393886147e-06	-0.45870236154544	-0.455794685424696	-0.479550643916877	
AT4G22540+AT4G22530	4	11859225	11859882	-	0.001848289111257		-0.381807825186701	-0.583992739743545	
AT2G01130+AT2G01140	2	92925	93084	-	0.0015020380046847	-0.53585063013408	-0.439526473599686		
AT1G19690+AT1G19700	1	6809336	6809584	-	0.0013484521144522	-0.482645372064527	-0.510173840539835		
AT5G44290	5	17843494	17843576	-	0.0020515286307339		-0.359698804629009	-0.642370707951178	
AT5G53470+AT5G53460	5	21712031	21712128	+	0.0011773047419082	-0.519883117869586	-0.491028870903968		
AT2G01130+AT2G01140	2	93201	93389	-	0.0015125683314361	-0.578523574713962	-0.433853379821748		
AT5G44290	5	17843433	17843493	-	0.0017790583553238		-0.395385234197828	-0.62782622223774	
AT5G53470+AT5G53460	5	21711858	21711949	+	0.0012077816455905	-0.542003835280566	-0.485317819249268		
AT4G36940	4	17417168	17417312	+	9.26299176091487e-06	-0.36413818432624	-0.488029505696954	-0.693861469129969	
AT2G01130+AT2G01140	2	93709	93933	-	0.001549710978688	-0.609753470526492	-0.428470152134727		
AT5G48220	5	19550193	19550226	+	0.0014551019085491	-0.599816853694115	-0.440526924641816		
AT2G41840+AT2G41835	2	17457699	17458760	-	0.001595411721449	-0.650597449445851	-0.422676938185463		
AT5G53470+AT5G53460	5	21712215	21712614	+	0.00131871867471	-0.621896427803225	-0.463964948532507		
AT3G26090+AT3G26085	3	9533949	9534022	+	0.0007496715358645	-0.498655550056846	-0.594318317471501		
AT1G72640	1	27346665	27346745	-	0.0010703388369536	-0.587782633707398	-0.513649544804427		
AT1G27450	1	9531839	9532178	+	7.61768552819833e-05	-0.541404387247647		-0.567631561422763	
AT2G41840+AT2G41835	2	17459316	17459684	-	0.0013559367385287	-0.653844234403929	-0.457514146757074		
AT5G63460	5	25414413	25414448	-	0.001948600279275	-0.620080803900015	-0.494149571931294		
AT3G26090+AT3G26085	3	9534117	9534397	+	0.0009203906471462	-0.579850781171322	-0.544716180929678		
AT4G36940	4	17417382	17417501	+	1.02979030012332e-05	-0.555722608977712	-0.395476350619832	-0.73600153947757	
AT5G53470+AT5G53460	5	21710297	21710954	+	0.000853592021274	-0.573484487743821	-0.561016683659131		
AT4G16660	4	9376835	9377178	+	0.0007721867200071	-0.564933369065841	-0.58791769734407		
AT1G27450	1	9532179	9532201	+	7.49880104200498e-05	-0.576424690568217		-0.577517387813955	
AT3G26090+AT3G26085	3	9533760	9533844	+	0.0006489742787608	-0.546372551579433	-0.618688219380793		
AT3G63460	3	23434944	23434949	-	2.47057232886582e-06	-0.448706341775505	-0.609958390201578	-0.689802057662197	
AT3G26090+AT3G26085	3	9533615	9533678	+	0.0006594185095492	-0.55472389104844	-0.613705692931312		
AT4G28706+AT4G28710	4	14170178	14170230	+	0.0016748870911199	-0.369179781707693	-0.811797169468022		
AT2G01130+AT2G01140	2	94187	94347	-	0.0017139379268935	-0.645568508699535	-0.541288208575438		
AT4G28706+AT4G28710	4	14170536	14170613	+	0.0013785136166296	-0.407904065309086	-0.784243609131522		
AT5G53470+AT5G53460	5	21711341	21711443	+	0.0009939632441122	-0.673964364036852	-0.529244263758631		
AT5G53470+AT5G53460	5	21711566	21711654	+	0.0012314878529191	-0.740888417849259	-0.480293718004358		
AT1G02960	1	667282	667372	-	0.0006403339957463	-0.621907408252934	-0.621524299203351		
AT4G00700+AT4G00690+AT4G00695	4	286200	288988	+	1.46938346803922e-05	-1.09672730660653	-0.334362869869874	-0.469715976561641	
AT3G25840	3	9452135	9452183	-	1.10898676015219e-05	-0.602076037596957	-0.42120162725803	-0.879981887311182	
AT4G28706+AT4G28710	4	14169332	14169442	+	0.0005083783445815	-0.333664883949375	-0.938285650901559		
AT3G57062	3	21122323	21122569	+	0.0012030677858137	-0.786254591017817	-0.486307056084298		
AT4G28706+AT4G28710	4	14169944	14170082	+	0.0002223215122982	-0.427342079914632	-0.853214805196568		
AT4G36940	4	17416855	17417092	+	0.0008675528803935		-0.558684783543198	-0.738934115991585	
AT5G47480	5	19261603	19261817	+	0.0011016732880313	-0.776569232353138	-0.523441856390672		
AT4G28706+AT4G28710	4	14169765	14169862	+	0.0001899995167553	-0.41946853807457	-0.882142578341542		
AT4G28706+AT4G28710	4	14169537	14169663	+	0.0001377127157214	-0.376362617819126	-0.926896159801554		
AT4G28706+AT4G28710	4	14169762	14169764	+	0.0004024128239267	-0.565871944323902	-0.738603720974298		
AT5G64960	5	25956088	25956185	+	0.0011703263929108	-0.609067927698694	-0.70633573693862		
AT4G28706+AT4G28710	4	14168464	14168538	+	0.0003663374202734	-0.334253543964797	-0.99110678091224		
AT4G28706+AT4G28710	4	14168911	14169061	+	0.0001060935880525	-0.362212298538974	-0.977087839827885		
AT3G56130	3	20827694	20827900	+	0.0006984221191626		-0.608428122246702	-0.734761825346959	
AT3G26090+AT3G26085	3	9533399	9533519	+	0.000645511265836		-0.620560495753379	-0.724143367515017	
AT5G44290	5	17843577	17843678	-	0.0014063580914829		-0.450202954827825	-0.897518207243165	
AT4G28706+AT4G28710	4	14168655	14168707	+	0.0001654350894816	-0.382929061958125	-0.985255632809023		
AT2G20810+AT2G20815	2	8960129	8960616	+	0.0006181383896346	-0.747476507226123	-0.630545463031835		
AT4G28706+AT4G28710	4	14168116	14168205	+	0.0014165516611295	-0.371465120171015	-1.02684558796888		
AT1G72640	1	27347659	27347661	-	5.31730313435801e-07	-0.652246261969044	-0.829116117972639	-0.637962141859514	
AT2G01130+AT2G01140	2	94028	94115	-	0.0009663089237615	-0.909334981615872	-0.535382731499157		
AT2G34410+AT2G08665	2	14518406	14518751	+	0.0008085116892195	-0.594880817379742		-0.858824762406837	
AT4G24230	4	12567238	12567250	-	0.0010111735019416		-0.524194513916068	-0.936786463972531	
AT4G28706+AT4G28710	4	14167975	14168038	+	0.0002132557638257	-0.45530667615974	-1.04118740402488		
AT4G30993+AT4G08425	4	15099411	15099503	+	3.32443941303159e-06	-0.735112756532077	-0.568806011236223	-0.971715408679417	
AT3G27610	3	10227551	10227700	-	0.0006770095029506	-0.935478099073194	-0.611458019565534		
AT3G25840	3	9452493	9452558	-	5.33392176669037e-06	-0.960309574268816	-0.496107371887458	-0.917398061593264	
AT1G25420	1	8916191	8916360	+	0.0015310839518567	-0.854293894119483	-0.754319448745335		
AT4G28706+AT4G28710	4	14167755	14167887	+	0.0001067987025398	-0.537966271901556	-1.07212697288151		
AT4G28706+AT4G28710	4	14167969	14167974	+	0.0001567670109178	-0.555191589903199	-1.06935368507101		
AT1G01020	1	8571	8593	-	2.69892455853324e-06	-0.9454897185803	-0.600236224703487	-0.93355058427953	
AT4G24230	4	12567145	12567237	-	0.0019217925185663		-0.372959611329183	-1.28896575464536	
AT4G30910	4	15043339	15043407	-	0.0012626469716694	-1.20753786916756	-0.474581060481045		
AT5G25570+AT5G25560	5	8902738	8902897	+	0.0007366903621539	-0.811857654128195	-0.871824579914252		
AT2G06025	2	2350017	2350115	+	7.60742925224445e-06	-0.614002755219293	-0.635984437858522	-1.30028957496123	
AT5G25570+AT5G25560	5	8902609	8902660	+	0.0011084460861288	-0.912539514782033	-0.813461305782734		
AT1G73390	1	27594495	27594498	-	0.0016362812067803	-0.829753410818514	-0.910179738160458		
AT4G03430	4	1516214	1516741	-	0.0009432112572822	-1.03750314307766	-0.71054960129953		
AT5G09230	5	2872351	2872361	+	0.0005603141697173	-0.835942111156385	-0.925692875092023		
AT5G37850	5	15065513	15065604	+	2.18658145100582e-07	-0.79186992119989	-0.928146884354584	-0.936760992440709	
AT2G25910	2	11049623	11049625	-	0.0003208587910237	-0.994661790894549	-0.785814192727615		
AT2G06025	2	2348914	2348977	+	0.0004662802716968		-0.697864289404121	-1.09088743537143	
AT5G11640+AT5G11630	5	3740878	3740942	+	0.0004217816771583		-0.726697266102562	-1.09281485863127	
AT2G32320	2	13731768	13731956	+	0.0012243520337904	-1.2264556090744	-0.631699928841069		
AT2G06025	2	2350119	2350201	+	7.38551158283579e-06	-0.869015769446046	-0.67065187193192	-1.24788468864825	
AT2G34410+AT2G08665	2	14520164	14520313	+	5.87982504025527e-05			-0.709264772456596	-1.17276665918424
AT2G34410+AT2G08665	2	14521553	14521609	+	5.72354466887572e-05			-0.721799173428922	-1.16850700190712
AT1G13460	1	4615979	4616059	+	0.0010460332110221	-0.817650904178905	-1.08322895157075		
AT2G35390	2	14895709	14895811	-	0.0013285933629788	-1.034335256561	-0.93080947678855		
AT4G17310	4	9686444	9686497	-	0.0007146987417636		-0.60256220326881	-1.40524090401069	
AT2G23140	2	9848940	9849103	-	0.0009768994285119	-0.931236049832501	-1.07845247569857		
AT3G25840	3	9456874	9456929	-	0.000279518879697	-1.24631237906566	-0.810905448230436		
AT5G37850	5	15065480	15065512	+	2.61432322889468e-07	-1.02460594526988	-0.911757975487758	-1.15691687268544	
AT5G35330	5	13525621	13525641	-	3.93365294194202e-06	-0.994659845059328	-0.900554503661363	-1.20586172760002	
AT4G03430	4	1516742	1517030	-	0.0009684224469602	-1.06891898845163	-1.02144262712246		
AT4G34265	4	16402736	16402780	+	2.11079750483599e-07	-1.30141514956104	-0.964203057077812	-0.880900090265962	
AT5G55550	5	22503296	22503436	-	0.0008027210982707	-1.31855105261998	-0.815019005336497		
AT4G00700+AT4G00690+AT4G00695	4	289078	289575	+	0.0023958087119196	-1.81821824766872	-0.320878595161261		
AT3G07510	3	2394568	2394573	-	0.0004203831756208	-0.966427491213491	-1.20095653922791		
AT4G13670	4	7949874	7950049	+	0.0006823316288036	-1.21481124544813	-1.10437071217207		
AT4G21585+AT4G21580	4	11479585	11479658	+	0.0005114545276693	-0.859416589416234	-1.47133633695829		
AT4G21585+AT4G21580	4	11479835	11480012	+	0.0004189869833638	-0.93930103259855	-1.42544918759176		
AT1G54390	1	20306636	20306697	-	0.000383496756064	-1.46063051201654	-0.93489933560449		
AT4G21585+AT4G21580	4	11478359	11478539	+	0.0002410167212618	-0.968376259963431	-1.49536136343325		
AT4G21585+AT4G21580	4	11479304	11479371	+	0.0003861713231276	-0.918212396594033	-1.56093259778595		
AT4G23910	4	12426712	12426729	+	1.43238376207739e-07	-1.3841876917115	-0.981878819953725	-1.39687511578417	
AT4G21585+AT4G21580	4	11478817	11478872	+	0.0011518179199441	-0.998174242627771	-1.51138869225139		
AT4G21585+AT4G21580	4	11479114	11479206	+	0.000202430674005	-0.973551579163971	-1.54768296842504		
AT4G21585+AT4G21580	4	11478618	11478728	+	0.000279518879697	-1.06746656648656	-1.46433451914517		
AT4G21585+AT4G21580	4	11478946	11479029	+	0.0003996828027848	-1.08214623614803	-1.45104320756524		
AT2G04790	2	1679887	1679909	+	1.17481040329662e-07	-1.3724055393177	-1.13865651724257	-1.32713600659011	
AT1G15125+AT1G15120	1	5204758	5205049	+	9.71390476071711e-05	-2.15129015055719		-0.450321753847208	
AT5G10940	5	3452076	3452084	-	0.0016776616825985	-1.0073479755306	-1.6233331996125		
AT3G13120	3	4220273	4220288	-	6.90928554850821e-07	-1.84327349828956	-0.802198772824372	-1.30943552175224	
AT2G06025	2	2350116	2350118	+	6.67073730810503e-06	-1.1211994642388	-1.20855854129792	-1.64607101504797	
AT3G21175	3	7423329	7423334	+	1.23898117943801e-06	-1.01786912912083	-1.62974215544752	-1.53037912147532	
AT3G19460	3	6748905	6748909	+	4.07711794574042e-07	-1.23321621569675	-1.17211645554787	-1.82397929826183	
AT1G15125+AT1G15120	1	5204495	5204675	+	9.78138821212507e-05	-2.37302683613255		-0.449642990787563	
AT1G15125+AT1G15120	1	5205126	5205490	+	8.92227677844188e-05	-2.34079354074709		-0.486701265959034	
AT1G15125+AT1G15120	1	5205565	5205960	+	7.43970859273676e-05	-2.34518185082093		-0.582549531216156	
AT1G49950	1	18497084	18497128	-	6.14496000167562e-05	-1.8298944693572	-1.15916998239159		
AT5G63190	5	25345803	25345811	+	3.07270843983161e-06	-1.54085605033567	-1.30460125796032	-1.75268473753192	
AT3G01340	3	128880	128891	-	0.0002910408388873	-1.64129505186166	-1.46099729284665		
AT3G05380	3	1539729	1539763	+	8.66585774047121e-05		-1.01022154075041	-2.11242287871437	
AT5G44290	5	17843415	17843432	-	0.0001060935880525	-1.39180821640889	-1.7530688814371		
AT1G31850	1	11430449	11430452	+	9.08625510527914e-06		-1.43678813889231	-1.72500346291172	
AT1G53800	1	20082696	20082705	+	1.03669493555198e-05	-1.97089799058963	-1.45326497844406		
AT4G19040	4	10433202	10433216	-	4.65802669843492e-06		-1.51895719046507	-1.95266970224195	
AT3G14150	3	4692927	4692930	-	3.05288077280677e-06		-1.5648017010027	-1.94090771920257	
AT1G19000+AT1G18990	1	6559058	6560490	-	8.1642076147935e-05	-2.5240145970885	-1.05305157401687		
AT2G41640+AT2G41650	2	17362645	17362890	+	9.61399126102742e-10	-2.40115451190066		-1.66732992472715	-1.81784617283707
AT2G41640+AT2G41650	2	17362891	17363788	+	4.66364000784244e-10	-2.51762390110897		-1.75304614898119	-1.61846550086209
AT1G10590	1	3503370	3503373	-	3.29812073207635e-08	-2.13571422209979	-1.67780926320443	-2.20577729649243	
AT3G14010	3	4638933	4638938	+	2.1294599508718502e-09	-1.97935622142973	-2.25328511412375	-2.37022246955716	
AT2G21070	2	9040863	9041166	+	0.0004487918828184	-3.94188913926143	-0.835182029614118		
AT4G26630	4	13435596	13435651	-	1.87759471455222e-09	-2.79014221091657	-3.06065846786835	-2.81860132898261	
