Name	Score	Freq
AT2G47780:19570481:19571034	0.0481858353187066	1
AT4G03250:1427672:1428062	0.0481858353187066	1
AT4G03500:1554386:1554405	0.0482625820549878	1
AT4G00335:147654:147763	0.0482625820549878	1
AT3G14360:4792518:4793179	0.0483393276734109	1
AT1G08577+AT1G62850:23271797:23272318	0.0484160721739867	1
AT1G75660:28412748:28412824	0.0484160721739867	1
AT3G47010+AT3G47000:17319034:17319238	0.0484928155567261	1
AT1G11580:3888610:3888680	0.0484928155567261	1
AT3G10650+AT3G10660+AT3G10640:3330504:3330867	0.0484928155567261	1
AT2G33240:14089610:14089630	0.0485695578216398	1
AT5G59010:23822719:23822927	0.0485695578216398	1
AT1G20020:6945017:6945046	0.0486462989687389	1
AT2G16390:7097666:7098222	0.0486462989687389	1
AT1G31840:11425726:11426714	0.0487230389980342	1
AT2G37440:15718044:15718159	0.0487230389980342	1
AT1G18950:6550478:6550669	0.0487230389980342	1
AT3G52150:19343245:19343448	0.0487997779095364	1
AT1G78660:29587693:29587781	0.0487997779095364	1
AT2G16750:7271012:7271283	0.0488765157032564	1
AT1G23480:8333472:8333695	0.0488765157032564	1
AT5G56870:23007500:23007609	0.0488765157032564	1
AT1G33415:12124092:12126205	0.0489532523792052	1
AT2G36010:15120000:15120149	0.0489532523792052	1
AT4G10070:6298458:6298529	0.0489532523792052	1
AT2G36792:15421620:15421964	0.0490299879373936	1
AT5G47750+AT5G47760:19343706:19343803	0.0490299879373936	1
AT3G07160:2277098:2277215	0.0491067223778323	1
AT3G07040+AT3G07050:2225855:2229354	0.0491834557005323	1
AT5G45920:18624414:18624514	0.0492601879055045	1
AT1G68185:25558181:25558266	0.0492601879055045	1
AT3G13360:4340262:4340430	0.0492601879055045	1
AT1G69523+AT1G69520:26129551:26129602	0.0493369189927596	1
AT5G10330:3249321:3249333	0.0493369189927596	1
AT4G00830:353554:353634	0.0493369189927596	1
AT1G62290:23013416:23013477	0.0494136489623086	1
AT1G17665:6072635:6072762	0.0494136489623086	1
AT1G70790+AT1G70800:26703157:26703252	0.0494903778141622	1
AT1G15060+AT1G15050:5182605:5182745	0.0494903778141622	1
AT5G11200:3569153:3569195	0.0495671055483315	1
AT5G15860:5178157:5178504	0.0495671055483315	1
AT5G27950:9985453:9985559	0.0495671055483315	1
AT2G43470:18051088:18051589	0.049643832164827	1
AT5G58140:23524550:23524722	0.049643832164827	1
AT3G19613:6815745:6816078	0.049643832164827	1
AT3G14720:4948205:4948365	0.049643832164827	1
AT4G15233+AT4G15230:8689979:8690280	0.0497205576636599	1
AT1G50410:18672583:18672780	0.0497205576636599	1
AT2G09640+AT2G45540:18757522:18757730	0.0497205576636599	1
AT4G14930+AT4G14940:8541879:8541899	0.0497972820448408	1
AT3G13780+AT3G13782:4525033:4525540	0.0497972820448408	1
AT5G20225:6824535:6825007	0.0497972820448408	1
AT3G15390:5198976:5199539	0.0498740053083807	1
AT4G38570:18033585:18033586	0.0498740053083807	1
AT1G20510:7105870:7105998	0.0499507274542904	1
AT3G14205:4718708:4718784	0.0499507274542904	1
AT4G35985:17032964:17033972	0.0499507274542904	1
AT1G72330+AT1G72340:27237964:27238205	0.0500274484825808	1
AT3G57460:21262986:21263331	0.0500274484825808	1
AT3G46460+AT3G46450:17095878:17096197	0.0500274484825808	1
AT3G07090:2244597:2244756	0.0501041683932626	1
AT5G01770:293675:294303	0.0501041683932626	1
AT4G17610:9806151:9806221	0.0501808871863469	1
AT2G43330:18002794:18003087	0.0501808871863469	1
AT1G48580:17958001:17958262	0.0502576048618444	1
AT3G50960:18938697:18938890	0.0502576048618444	1
AT5G26780:9420577:9420654	0.0502576048618444	1
AT5G24205:8211003:8211072	0.0503343214197659	1
AT2G20900:8991251:8991318	0.0503343214197659	1
AT5G05400:1600962:1601063	0.0504110368601224	1
AT4G37850:17796072:17796436	0.0504110368601224	1
AT5G62130:24952132:24952401	0.0504877511829247	1
AT4G37560:17648215:17648220	0.0504877511829247	1
AT2G03980:1261414:1261544	0.0504877511829247	1
AT2G26210:11157332:11157529	0.0505644643881836	1
AT1G78000:29332622:29332733	0.0505644643881836	1
AT5G59130:23870147:23870751	0.0505644643881836	1
AT3G24230:8777085:8777612	0.0506411764759101	1
AT5G16650:5464515:5464590	0.0506411764759101	1
AT4G24890:12811895:12812204	0.0507178874461148	1
AT5G04050+AT5G04060:1096016:1097722	0.0507178874461148	1
AT5G08620:2794388:2794781	0.0507178874461148	1
AT4G35770:16945829:16945832	0.0507945972988087	1
AT3G15980:5414837:5414977	0.0507945972988087	1
AT1G04430:1201496:1201579	0.0508713060340027	1
AT2G06025:2348061:2348135	0.0509480136517077	1
AT1G70650+AT1G70660:26638849:26639174	0.0510247201519343	1
AT5G60940:24525443:24526113	0.0510247201519343	1
AT4G17440:9728600:9728709	0.0511014255346936	1
AT2G20830:8969812:8970013	0.0511014255346936	1
AT2G02450:648666:648934	0.0511014255346936	1
AT1G79500:29906601:29906653	0.0511781297999963	1
AT1G61660:22754621:22754674	0.0511781297999963	1
AT4G26530+AT4G26520+AT4G26510:13391395:13391485	0.0512548329478534	1
AT5G65685:26275686:26275722	0.0512548329478534	1
AT3G27090:9989685:9989922	0.0513315349782756	1
AT2G23740:10103113:10103229	0.0513315349782756	1
AT3G04810:1317513:1317946	0.0514082358912738	1
AT1G45050:17031660:17031762	0.0514082358912738	1
AT1G03740:936573:936654	0.051484935686859	1
AT2G33740:14269581:14269759	0.051484935686859	1
AT3G47010+AT3G47000:17317317:17317510	0.0515616343650419	1
AT3G27330:10118849:10120645	0.0515616343650419	1
AT3G51310:19045761:19045829	0.0515616343650419	1
AT1G69523+AT1G69520:26129403:26129550	0.0516383319258333	1
AT1G51820:19239897:19240151	0.0517150283692442	1
AT1G11950:4035804:4036133	0.0517150283692442	1
AT3G11910:3766008:3766127	0.0517150283692442	1
AT1G34320:12523081:12523157	0.0517917236952853	1
AT2G24200:10289581:10289620	0.0518684179039676	1
AT2G43490:18054392:18054410	0.0518684179039676	1
AT5G18840+AT5G18850:6286065:6286179	0.0518684179039676	1
AT2G20980:9011344:9011786	0.0518684179039676	1
AT2G30460:12978195:12978368	0.0519451109953019	1
AT1G13609:4662971:4663219	0.0519451109953019	1
AT5G01950:369601:369690	0.052021802969299	1
AT3G11910:3764926:3765014	0.052021802969299	1
AT1G53580:19993335:19993458	0.0520984938259698	1
AT2G31900:13567080:13567137	0.0520984938259698	1
AT1G55755:20847519:20847732	0.0520984938259698	1
AT2G21195:9083144:9083261	0.0520984938259698	1
AT1G48030:17719377:17719499	0.052251872187376	1
AT5G49030+AT5G49040:19880403:19880471	0.052251872187376	1
AT3G12250:3906451:3906525	0.052328559692133	1
AT1G35580:13124816:13124827	0.052328559692133	1
AT5G18980:6337893:6338209	0.0524052460796071	1
AT4G12720:7487543:7487584	0.0524052460796071	1
AT4G22540+AT4G22530:11861976:11862116	0.0524052460796071	1
AT2G16365:7074652:7074894	0.0524819313498092	1
AT1G73390:27592400:27592498	0.0524819313498092	1
AT5G43870:17632747:17633132	0.0525586155027501	1
AT5G03430:849527:849584	0.0525586155027501	1
AT4G35295:16795333:16795383	0.0526352985384406	1
AT1G48175:17790364:17790396	0.0526352985384406	1
AT2G30470:12982326:12982685	0.0526352985384406	1
AT2G30600:13037238:13037249	0.0527119804568917	1
AT1G05380:1582667:1582672	0.0527119804568917	1
AT5G18245:6028583:6028828	0.0527886612581141	1
AT1G01770+AT1G01780:282767:282848	0.0527886612581141	1
AT2G36720:15398590:15398683	0.0527886612581141	1
AT1G72330+AT1G72340:27238276:27238612	0.0528653409421188	1
AT3G19020:6560566:6562301	0.0528653409421188	1
AT1G09660:3130800:3130873	0.0529420195089165	1
AT1G08600:2723939:2723957	0.0529420195089165	1
AT1G80930:30407426:30407529	0.0529420195089165	1
AT1G23360:8296750:8296923	0.0530186969585181	1
AT3G48380:17917334:17917602	0.0530186969585181	1
AT4G23570:12299749:12299877	0.0530953732909345	1
AT5G65685:26275723:26275748	0.0530953732909345	1
AT1G09020:2903853:2903940	0.0530953732909345	1
AT2G02390:630590:630847	0.0531720485061766	1
AT4G22540+AT4G22530:11858444:11858858	0.0531720485061766	1
AT2G32290:13714940:13715173	0.0532487226042551	1
AT1G03290:810874:813216	0.0532487226042551	1
AT4G36860:17359138:17359256	0.0532487226042551	1
AT4G39180:18246135:18246234	0.0533253955851809	1
AT1G61560:22709746:22709783	0.0533253955851809	1
AT3G14350:4786906:4787167	0.0533253955851809	1
AT4G18890:10352990:10353495	0.0534020674489649	1
AT4G02510:1109804:1109975	0.0534020674489649	1
AT4G24230:12566861:12566934	0.0534020674489649	1
AT5G16890:5554601:5554919	0.0534020674489649	1
AT1G72330+AT1G72340:27236164:27236367	0.0534787381956179	1
AT5G11610:3735414:3735439	0.0534787381956179	1
AT4G10100:6309509:6309516	0.0534787381956179	1
AT1G31420:11250910:11250981	0.0534787381956179	1
AT4G23570:12299878:12299923	0.0535554078251508	1
AT2G14170:5977356:5977450	0.0535554078251508	1
AT1G56320:21085548:21085834	0.0535554078251508	1
AT2G22120:9395772:9395895	0.0536320763375744	1
AT4G16920+AT4G06440:9519389:9519518	0.0537087437328997	1
AT1G77770:29247834:29247926	0.0537087437328997	1
AT5G06410:1959367:1959856	0.0537087437328997	1
AT2G47000+AT2G46995:19309674:19309725	0.0537854100111373	1
AT1G55755:20847133:20847268	0.0537854100111373	1
AT3G50800+AT3G50790:18880670:18880767	0.0537854100111373	1
AT4G39260:18273899:18274005	0.0538620751722983	1
AT4G28025:13935538:13935596	0.0538620751722983	1
AT5G08440:2726920:2727167	0.0538620751722983	1
AT4G38470:18001578:18001750	0.0538620751722983	1
AT2G33240:14089747:14089840	0.0539387392163933	1
AT4G38570:18033587:18033596	0.0539387392163933	1
AT2G20450:8813832:8813925	0.0539387392163933	1
AT3G02510:522429:522538	0.0540154021434334	1
AT1G63700:23625960:23626199	0.0540154021434334	1
AT3G11040+AT3G11050:3464763:3464824	0.0540920639534293	1
AT4G29960:14661025:14661176	0.0540920639534293	1
AT2G37370:15679978:15680030	0.0541687246463919	1
AT5G27740:9826106:9826204	0.0541687246463919	1
AT1G77060+AT1G77030:28951656:28952172	0.054245384222332	1
AT1G08820:2824574:2824791	0.054245384222332	1
AT5G60620:24368522:24368609	0.054245384222332	1
AT3G12250:3906417:3906450	0.0543220426812605	1
AT1G52630:19607908:19607941	0.0543987000231883	1
AT4G17830:9916702:9916716	0.0543987000231883	1
AT1G09430:3043516:3043630	0.0543987000231883	1
AT2G32880:13949126:13949240	0.0544753562481262	1
AT2G04550:1588360:1588783	0.0544753562481262	1
AT2G01510+AT2G01505:230553:232518	0.0545520113560849	1
AT2G37370:15679784:15679879	0.0545520113560849	1
AT3G15352:5180491:5180665	0.0545520113560849	1
AT3G20090:7018403:7018651	0.0546286653470755	1
AT5G48440+AT5G48450:19629767:19630030	0.0546286653470755	1
AT1G02205:419297:419529	0.0546286653470755	1
AT3G52640:19515343:19515628	0.0547053182211088	1
AT4G14480+AT4G14490:8331865:8333579	0.0547053182211088	1
AT3G15950:5401875:5401944	0.0547053182211088	1
AT4G38570:18033597:18033599	0.0547819699781955	1
AT2G04160:1407221:1407318	0.0547819699781955	1
AT1G72330+AT1G72340:27236455:27236788	0.0548586206183465	1
AT1G26880:9317522:9318277	0.0549352701415728	1
AT2G34310:14477745:14477783	0.0550119185478851	1
AT2G22970:9778057:9778060	0.0550119185478851	1
AT4G18640:10263035:10263226	0.0550119185478851	1
AT5G47560:19287369:19287929	0.0550119185478851	1
AT5G65610:26219442:26219474	0.0550885658372943	1
AT5G13700:4420069:4420458	0.0550885658372943	1
AT2G47210:19380863:19381039	0.0550885658372943	1
AT3G11040+AT3G11050:3464952:3465017	0.0551652120098113	1
AT1G17650:6071582:6071685	0.0551652120098113	1
AT1G52920:19710173:19710289	0.0552418570654468	1
AT1G61520:22700447:22700533	0.0552418570654468	1
AT4G20440:11022565:11022640	0.0553185010042118	1
AT5G63160:25333672:25333947	0.0553185010042118	1
AT2G33210:14076974:14077060	0.0553185010042118	1
AT5G43500:17469892:17469993	0.0553951438261171	1
AT5G46510:18861001:18862123	0.0554717855311735	1
AT3G13270:4287650:4287746	0.0554717855311735	1
AT2G31810:13525751:13525834	0.0554717855311735	1
AT5G23770+AT5G23760:8016248:8016471	0.0555484261193919	1
AT5G07130:2211435:2212620	0.0555484261193919	1
AT2G27060:11553973:11554775	0.0556250655907832	1
AT1G09985:29841542:29842021	0.0557017039453582	1
AT1G25230:8841666:8841773	0.0557017039453582	1
AT1G06490:1986644:1986727	0.0557783411831277	1
AT1G70530:26589313:26589401	0.0557783411831277	1
AT2G17480:7591763:7591803	0.0557783411831277	1
AT4G09630:6085123:6085478	0.0557783411831277	1
AT1G02475+AT1G02470:512074:512121	0.0558549773041026	1
AT2G23420:9974641:9974753	0.0558549773041026	1
AT1G79090:29753005:29753082	0.0559316123082937	1
AT5G10940:3449079:3449206	0.0559316123082937	1
AT1G80850:30385449:30385876	0.056008246195712	1
AT1G15290:5260358:5260462	0.056008246195712	1
AT5G46110:18700060:18700063	0.0560848789663682	1
AT4G10100:6309517:6309546	0.0560848789663682	1
AT2G42910+AT2G42920:17858698:17860384	0.0560848789663682	1
AT3G03900:1003888:1004037	0.0561615106202732	1
AT3G30841:12592568:12592840	0.0561615106202732	1
AT5G02310:474472:474494	0.0562381411574378	1
AT1G30330:10685822:10686341	0.0562381411574378	1
AT3G12340:3929334:3929426	0.056314770577873	1
AT5G06230:1887032:1887121	0.056314770577873	1
AT3G49500:18353211:18353226	0.0563913988815894	1
AT5G50950:20732455:20732521	0.0563913988815894	1
AT5G64390+AT5G64400:25750357:25750830	0.056468026068598	1
AT2G46020:18927766:18927849	0.056468026068598	1
AT5G65490:26178270:26178430	0.056468026068598	1
AT3G22810:8071345:8071770	0.0565446521389098	1
AT3G07020:2218128:2218290	0.0566212770925353	1
AT5G04810:1393169:1393244	0.0566979009294857	1
AT3G22850+AT3G22845:8088031:8088148	0.0566979009294857	1
AT5G22050:7303419:7303876	0.0566979009294857	1
AT1G21240:7435746:7436830	0.0566979009294857	1
AT4G26550:13403828:13404014	0.0567745236497716	1
AT3G03340:789744:790091	0.0567745236497716	1
AT3G17650:6037339:6037349	0.0568511452534039	1
AT1G72330+AT1G72340:27235490:27235685	0.0569277657403936	1
AT4G21150:11278631:11278643	0.0569277657403936	1
AT4G33520:16123953:16124050	0.0569277657403936	1
AT4G14570:8364417:8364568	0.0569277657403936	1
AT2G16920:7339134:7339144	0.0570043851107513	1
AT5G09300:2884797:2884814	0.0570043851107513	1
AT4G21860:11600097:11600109	0.0570810033644881	1
AT1G80910:30403436:30403726	0.0570810033644881	1
AT3G57920:21444243:21445057	0.0570810033644881	1
AT4G28370:14036601:14036667	0.0572342365221419	1
AT1G69510:26126360:26126454	0.0572342365221419	1
AT4G00430:185285:185852	0.0573108514260807	1
AT4G17140:9617842:9618360	0.0573108514260807	1
AT2G45245:18659422:18659560	0.0573874652134419	1
AT5G66170:26448397:26448398	0.0573874652134419	1
AT1G73220:27538938:27540235	0.0573874652134419	1
AT5G47740:19338511:19338955	0.0573874652134419	1
AT1G78950:29686204:29686323	0.0574640778842364	1
AT1G10210:3349319:3349564	0.0574640778842364	1
AT3G05290:1507472:1507835	0.0574640778842364	1
AT5G09240:2873959:2874042	0.0575406894384748	1
AT3G06140:1858308:1858946	0.0576172998761682	1
AT5G43630:17526962:17527240	0.0576939091973274	1
AT2G29390:12611667:12611812	0.0576939091973274	1
AT3G47010+AT3G47000:17316649:17317242	0.0577705174019632	1
AT1G02475+AT1G02470:511765:511990	0.0577705174019632	1
AT4G01650:705375:705598	0.0577705174019632	1
AT2G09685+AT2G09680+AT2G09690+AT2G09700+AT2G46192+AT2G09695:18973331:18973423	0.0578471244900865	1
AT2G02810:801937:802034	0.0578471244900865	1
AT5G58970:23810350:23810568	0.0578471244900865	1
AT1G48490:17927896:17927898	0.0579237304617081	1
AT4G13780:7995676:7995782	0.0579237304617081	1
AT2G22970:9778061:9778143	0.0580003353168388	1
AT5G63680:25490376:25490474	0.0580769390554896	1
AT3G27050+AT3G27060:9978902:9978995	0.0580769390554896	1
AT1G53790:20080971:20081052	0.0581535416776713	1
AT5G49305:19991150:19991260	0.0581535416776713	1
AT2G21790:9294963:9295039	0.0581535416776713	1
AT1G66940:24973052:24973066	0.0582301431833946	1
AT3G66654:2088501:2088505	0.0582301431833946	1
AT4G17370:9707298:9707432	0.0582301431833946	1
AT5G14270+AT5G14280:4609078:4609347	0.0583067435726705	1
AT4G09620:6077846:6078896	0.0583067435726705	1
AT2G41220:17184803:17185000	0.0583067435726705	1
AT1G18730:6460844:6460895	0.0583833428455098	1
AT3G47860:17658187:17658353	0.0583833428455098	1
AT4G22120:11719399:11719461	0.0584599410019234	1
AT1G49960:18501481:18501886	0.0584599410019234	1
AT3G54280:20103351:20103563	0.0584599410019234	1
AT2G09685+AT2G09680+AT2G09690+AT2G09700+AT2G46192+AT2G09695:18974056:18974133	0.0585365380419221	1
AT5G58300+AT5G58290:23574240:23574871	0.0585365380419221	1
AT5G63770:25519219:25520405	0.0585365380419221	1
AT1G50460:18695929:18696003	0.0586131339655167	1
AT1G09000:2894368:2894395	0.0586131339655167	1
AT3G12980:4151852:4152052	0.0586131339655167	1
AT1G03610:902425:903070	0.0586131339655167	1
AT3G47010+AT3G47000:17318589:17318679	0.0586897287727181	1
AT4G27040:13572885:13572888	0.0586897287727181	1
AT4G02060:902501:902623	0.0586897287727181	1
AT3G08920+AT3G08930:2716300:2716365	0.0586897287727181	1
AT2G01130+AT2G01140:88320:88488	0.0587663224635372	1
AT2G04725:1406578:1406935	0.0587663224635372	1
AT1G02090:389226:389301	0.0587663224635372	1
AT3G22190:7833557:7833722	0.0588429150379848	1
AT2G22570:9589549:9589684	0.0588429150379848	1
AT1G61660:22755849:22756295	0.0588429150379848	1
AT3G08800+AT3G08790:2674042:2674138	0.0589195064960717	1
AT2G42380:17648086:17648945	0.0589195064960717	1
AT4G27760:13844059:13844374	0.0589195064960717	1
AT5G55550:22503437:22503669	0.0589960968378087	1
AT1G29970+AT1G29965:10498310:10498350	0.0590726860632069	1
AT1G27940:9737421:9737596	0.0590726860632069	1
AT4G33490+AT4G33495+AT4G33480:16109426:16109567	0.0590726860632069	1
AT5G44790:18078247:18078676	0.0590726860632069	1
AT3G47010+AT3G47000:17318037:17318280	0.0591492741722769	1
AT4G17190:9650566:9650644	0.0591492741722769	1
AT3G54260:20086077:20086248	0.0591492741722769	1
AT1G33055+AT1G33050:11971410:11971532	0.0592258611650297	1
AT3G15920:5386686:5390219	0.0592258611650297	1
AT2G03020:882687:883252	0.059302447041476	1
AT3G06440:1972622:1972804	0.059302447041476	1
AT4G37608:17669746:17669856	0.059302447041476	1
AT4G40050:18560860:18561392	0.059302447041476	1
AT3G49260:18262561:18262715	0.0593790318016267	1
AT1G65020:24154806:24154948	0.0593790318016267	1
AT4G32850:15854710:15854868	0.0594556154454928	1
AT5G50740:20636387:20637188	0.0594556154454928	1
AT2G25610+AT2G25620:10904373:10904579	0.0594556154454928	1
AT1G60680:22348196:22348231	0.059532197973085	1
AT4G33090:15969549:15969651	0.059532197973085	1
AT1G50910+AT1G07693:18869430:18869542	0.0596087793844141	1
AT2G04040:1335424:1335510	0.0596087793844141	1
AT3G20290:7075565:7075691	0.0596087793844141	1
AT4G35880:16995269:16995343	0.059685359679491	1
AT1G77370:29074587:29074870	0.059685359679491	1
AT4G00230:94791:94896	0.0597619388583266	1
AT2G32580:13829272:13829317	0.0597619388583266	1
AT3G07010:2213318:2213456	0.0597619388583266	1
AT1G29200:10207971:10208361	0.0598385169209317	1
AT5G26830:9438019:9438078	0.0598385169209317	1
AT4G14480+AT4G14490:8329906:8331802	0.0599150938673172	1
AT1G21250:7440441:7440614	0.0599150938673172	1
AT1G15290:5264914:5265103	0.0599916696974938	1
AT2G26920:11489640:11491751	0.0599916696974938	1
AT1G72330+AT1G72340:27234579:27234640	0.0600682444114726	1
AT5G06265:1905384:1905754	0.0600682444114726	1
AT5G52300:21238225:21239223	0.0600682444114726	1
AT1G20220:7006305:7006379	0.0600682444114726	1
AT3G54380:20136357:20136415	0.0601448180092642	1
AT5G23890:8058580:8059068	0.0601448180092642	1
AT2G41430:17270538:17270542	0.0602213904908795	1
AT3G47630:17564960:17565054	0.0602213904908795	1
AT3G09320:2861379:2862258	0.0602213904908795	1
AT5G62520:25098617:25098861	0.0602979618563294	1
AT5G53740+AT5G53742:21811833:21811943	0.0602979618563294	1
AT3G27990:10395719:10396680	0.0603745321056248	1
AT2G42670:17772653:17773147	0.0603745321056248	1
AT5G12320:3982577:3982812	0.0603745321056248	1
AT3G46920:17284899:17285022	0.0604511012387765	1
AT3G07565:2415355:2415381	0.0604511012387765	1
AT4G23250+AT4G23240:12165096:12165333	0.0604511012387765	1
AT5G10540+AT5G01765:3329787:3329877	0.0604511012387765	1
AT1G71770:26991427:26991747	0.0605276692557953	1
AT1G17380:5955886:5956052	0.0606042361566921	1
AT3G12250:3906077:3906108	0.0606042361566921	1
AT5G47820:19367913:19368100	0.0606042361566921	1
AT1G72330+AT1G72340:27235765:27235919	0.0606808019414777	1
AT4G26530+AT4G26520+AT4G26510:13391293:13391343	0.0606808019414777	1
AT3G61560:22777803:22778119	0.0606808019414777	1
AT2G40640:16961961:16962036	0.060757366610163	1
AT5G46280:18770562:18770653	0.0608339301627588	1
AT1G14160:4841168:4841291	0.0608339301627588	1
AT3G22310:7888873:7889097	0.0608339301627588	1
AT5G24150:8175432:8175525	0.0609104925992759	1
AT1G79620:29960602:29960673	0.0609104925992759	1
AT4G17140:9618979:9619055	0.0609104925992759	1
AT1G73680:27707149:27707213	0.0609870539197253	1
AT5G13000:4114139:4114264	0.0609870539197253	1
AT4G15790:8983968:8984266	0.0609870539197253	1
AT3G48330:17892738:17892794	0.0610636141241177	1
AT5G06700:2064921:2065114	0.0610636141241177	1
AT1G79620:29960757:29960828	0.061140173212464	1
AT1G05030:1440647:1440659	0.0612167311847751	1
AT2G36900:15491668:15491776	0.0612167311847751	1
AT5G65740:26302905:26302972	0.0612932880410617	1
AT5G28020:10027783:10027868	0.0612932880410617	1
AT1G29970+AT1G29965:10501004:10501054	0.0613698437813348	1
AT3G02020:343618:343912	0.0613698437813348	1
AT1G51840:19250212:19250290	0.0614463984056052	1
AT3G10650+AT3G10660+AT3G10640:3332528:3332643	0.0615229519138837	1
AT4G21720:11543587:11543743	0.0615229519138837	1
AT5G23420:7889990:7890180	0.0615229519138837	1
AT3G52075+AT3G52060+AT3G52072:19313234:19313246	0.0615995043061811	1
AT1G22770:8064287:8064496	0.0615995043061811	1
AT3G61960:22942513:22942716	0.0615995043061811	1
AT4G31780+AT4G31790:15377972:15378873	0.0616760555825085	1
AT4G03820:1772128:1772224	0.0616760555825085	1
AT1G21660:7606998:7607206	0.0616760555825085	1
AT1G78000:29327515:29328102	0.0617526057428764	1
AT5G09230:2873563:2873779	0.0617526057428764	1
AT5G10320:3244605:3244673	0.0618291547872959	1
AT1G08620:2737049:2737267	0.0618291547872959	1
AT4G10070:6295393:6296828	0.0618291547872959	1
AT5G53486:21721957:21722013	0.0619057027157778	1
AT2G40660:16968321:16968412	0.0619057027157778	1
AT1G61430+AT1G61420:22664175:22664487	0.0619822495283328	1
AT1G30410:10741081:10741089	0.0619822495283328	1
AT3G05910:1765841:1765927	0.0619822495283328	1
AT1G21651+AT1G21650:7601665:7601901	0.0620587952249719	1
AT1G63640:23590666:23590919	0.0620587952249719	1
AT5G08160:2626828:2626971	0.0620587952249719	1
AT4G21510+AT4G21520:11446630:11447335	0.0621353398057059	1
AT2G32320:13729286:13729306	0.0621353398057059	1
AT3G48050:17733515:17733983	0.0621353398057059	1
AT2G27500:11753685:11753767	0.0622118832705457	1
AT4G00830:352380:352407	0.0622118832705457	1
AT2G04040:1335286:1335342	0.0622118832705457	1
AT3G19720:6850371:6850686	0.0622118832705457	1
AT4G36940:17417964:17418039	0.062288425619502	1
AT2G03150:952466:952954	0.062288425619502	1
AT1G07300+AT1G07310:2246294:2246815	0.0623649668525857	1
AT5G55550:22503296:22503436	0.0623649668525857	1
AT5G21482:7228738:7229000	0.0623649668525857	1
AT3G24090:8700764:8701052	0.0624415069698077	1
AT1G56612:21214608:21214719	0.0624415069698077	1
AT5G51200:20815763:20815889	0.0624415069698077	1
AT1G73990:27828143:27828230	0.0624415069698077	1
AT1G02990:687115:687315	0.0625180459711789	1
AT1G61560:22709322:22709407	0.0625180459711789	1
AT4G14350:8256656:8256712	0.0625180459711789	1
AT2G13100:5390456:5390911	0.0625180459711789	1
AT4G05320:2720049:2720093	0.06259458385671	1
AT4G38092:17886330:17886414	0.06259458385671	1
AT5G52800+AT5G52810:21399420:21400686	0.06259458385671	1
AT4G26790:13487826:13488230	0.06259458385671	1
AT5G10540+AT5G01765:3330052:3330173	0.0626711206264119	1
AT1G10360+AT1G10370:3396486:3396882	0.0627476562802955	1
AT4G27410:13708747:13708804	0.0627476562802955	1
AT4G33490+AT4G33495+AT4G33480:16108759:16108899	0.0627476562802955	1
AT3G50800+AT3G50790:18880476:18880570	0.0627476562802955	1
AT5G44720:18044848:18044929	0.0628241908183716	1
AT5G56180:22738263:22738402	0.0628241908183716	1
AT2G21120:9051725:9052179	0.0628241908183716	1
AT5G57580:23316398:23316558	0.062900724240651	1
AT3G06210:1880011:1880140	0.0629772565471446	1
AT1G63770:23664166:23664243	0.0629772565471446	1
AT4G03490:1552932:1554159	0.0629772565471446	1
AT1G29970+AT1G29965:10500819:10500894	0.0630537877378633	1
AT4G10390:6441596:6442658	0.0630537877378633	1
AT1G03930:1007602:1007732	0.0631303178128179	1
AT4G29520:14494778:14494909	0.0632068467720192	1
AT1G26770:9259432:9259677	0.0632833746154779	1
AT4G29750:14571270:14571400	0.0633599013432052	1
AT1G09863:29906697:29906736	0.0634364269552117	1
AT4G35770:16944941:16945224	0.0634364269552117	1
AT2G18050:7846254:7846884	0.0634364269552117	1
AT5G45780:18568458:18568531	0.0635129514515083	1
AT5G15022+AT5G02315+AT5G02325+AT5G02305+AT5G02295:4866592:4866655	0.0635129514515083	1
AT1G16705+AT1G16700:5710660:5710713	0.0635129514515083	1
AT2G34410+AT2G08665:14521713:14521809	0.0635894748321059	1
AT3G20270:7067494:7067544	0.0636659970970153	1
AT1G01453:167843:168088	0.0636659970970153	1
AT5G60050:24183567:24184624	0.0637425182462473	1
AT2G41100:17138574:17138673	0.0638190382798128	1
AT1G79620:29960911:29960985	0.0638190382798128	1
AT2G34790:14673840:14674618	0.0638190382798128	1
AT4G24170:12544597:12546894	0.0638955571977226	1
AT5G62130:24951861:24952052	0.0639720749999876	1
AT3G05770:1710013:1710327	0.0639720749999876	1
AT2G31900:13566906:13567007	0.0640485916866185	1
AT2G41640+AT2G41650:17360419:17360864	0.0640485916866185	1
AT3G11470:3610341:3610427	0.0641251072576264	1
AT5G06690:2060750:2060871	0.0641251072576264	1
AT4G15233+AT4G15230:8686382:8686613	0.0642016217130219	1
AT5G51700:21001144:21001474	0.0642016217130219	1
AT3G51230:19023064:19024040	0.0642016217130219	1
AT4G16765:9430041:9430179	0.064278135052816	1
AT1G17280:5916901:5917422	0.064278135052816	1
AT1G72330+AT1G72340:27235279:27235416	0.0643546472770195	1
AT4G25770:13117893:13117972	0.0643546472770195	1
AT2G24765:10564928:10565198	0.0643546472770195	1
AT3G47010+AT3G47000:17317511:17317518	0.0644311583856432	1
AT5G37780:15005347:15005424	0.064507668378698	1
AT3G57290:21197292:21197434	0.064507668378698	1
AT1G06263+AT1G29465:10309575:10309896	0.0645841772561947	1
AT3G26100:9537403:9537584	0.0645841772561947	1
