	Geneid	Start	Cai	Parker	Sun	Wang
422	AT3G14420	4821945	0.382288563474841			
423	AT3G06160+AT3G06170	1865665	0.956344541051541			
424	AT3G54440+AT3G54430	20146626	0.436603267762282			
425	AT1G55490	20718707	2.11562927495209	1.85338130976485		
426	AT4G28706+AT4G28710	14167975	-0.45530667615974	-1.04118740402488		
427	AT2G01510+AT2G01505	230553	0.735422219290335			
428	AT1G16705+AT1G16700	5713181	1.11481609068975			
429	AT4G34150+AT4G34160	16358777	0.39427801820135			
430	AT5G46510	18861001	0.741322283807078			
431	AT4G35090	16703287	-0.609295524478309			
432	AT4G21750	11556190	1.31569423310689			
433	AT3G60750	22456936	0.203421151454139			
434	AT3G10620+AT3G10610	3319437	0.22727314930194			
435	AT1G70650+AT1G70660	26639685	0.840338536528849			
436	AT1G01020	8571	-0.9454897185803	-0.600236224703487	-0.93355058427953	
437	AT1G56510	21167565	0.282527942770837			
438	AT3G60820	22471831	0.595415037463946			
439	AT3G58610	21674732	0.455313969657229			
440	AT1G36180	13547680	2.64768664486751			
441	AT4G00620+AT4G00630	259546	0.390184603555037			
442	AT5G45472+AT5G45475+AT5G45469+AT5G45490	18431064	-0.202978873115514			
443	AT4G24380	12613291	1.08843135015879			
444	AT3G23050	8195818	-0.407121487057692			
445	AT1G49980	18511749	-2.61646731809607			
446	AT1G74600+AT1G74590	28024343	-1.46730107654284			
447	AT3G53140+AT3G53130	19696624	0.953724584840405			
448	AT5G53470+AT5G53460	21711341	-0.673964364036852	-0.529244263758631		
449	AT1G10960+AT1G10950	3659204	-0.23405145377521			
450	AT2G01130+AT2G01140	94028	-0.909334981615872	-0.535382731499157		
451	AT4G21510+AT4G21520	11446630	-0.627730051421297			
452	AT5G53470+AT5G53460	21712031	-0.519883117869586	-0.491028870903968		
453	AT4G21585+AT4G21580	11478359	-0.968376259963431	-1.49536136343325		
454	AT1G64430	23936364	0.333731533709349	0.436950567131696		
455	AT3G23590+AT3G23600	8472349	0.255992425194316	0.400254351133857		
456	AT5G14210+AT5G14220	4580000	-0.221996995826816			
457	AT1G06680+AT1G06670	2041630	0.723224747346034			
458	AT4G23570	12299749	-0.737278828297589			
459	AT2G01760	333150	1.47145468157108			
460	AT1G10960+AT1G10950	3662463	-0.223118337968989			
461	AT2G25910	11049623	-0.994661790894549	-0.785814192727615		
462	AT3G54500	20178158	-0.224662277139139	-0.43423191966925		
463	AT1G50460	18695929	0.691798152244415			
464	AT2G30800	13123747	1.67520844470116	0.740730667593899		
465	AT4G26530+AT4G26520+AT4G26510	13388719	0.589282300732103			
466	AT5G56030	22686473	-0.955742220846874			
467	AT1G16705+AT1G16700	5712877	1.03256151866546			
468	AT5G14270+AT5G14280	4609078	0.710132822313797			
469	AT5G22450+AT5G22460	7437794	-0.337924272053016			
470	AT1G77060+AT1G77030	28951151	0.434227080511597			
471	AT4G21860	11600097	0.706396550505209			
472	AT1G31360	11236536	1.2843087853214			
473	AT4G12460	7391277	-0.473886669428126			
474	AT3G14420	4821941	0.404962900180083			
475	AT5G63700	25494578	-0.515650996758207			
476	AT1G42550+AT1G42540	15976224	-0.330907462920226			
477	AT1G09340	3015575	0.524778103313155			
478	AT1G69523+AT1G69520	26129403	-0.797300096619503			
479	AT5G43500	17469892	0.729089228675774			
480	AT1G61660	22754361	-0.646614510132622			
481	AT3G23050	8196211	0.566077918372219	0.820201324411912	1.19259031946229	
482	AT5G53140	21548797	1.39245506811204	1.55978696535029	1.93305467751092	
483	AT1G72330+AT1G72340	27234730	0.693312845366799			
484	AT1G01520+AT1G01510	191138	0.531152293429797			
485	AT4G16660	9376835	-0.564933369065841	-0.58791769734407		
486	AT3G24180+AT3G24170	8739297	-0.400315929037266			
487	AT5G11850	3818548	-0.361269702614248			
488	AT4G21585+AT4G21580	11478618	-1.06746656648656	-1.46433451914517		
489	AT4G20380+AT4G20390	11005974	0.901002837617845	1.18228036210317		
490	AT2G41100	17138574	0.644910663814734			
491	AT5G46410+AT5G46420	18832223	-0.228438347816835	-0.371096977614172		
492	AT1G72330+AT1G72340	27234579	0.745405529566257			
493	AT1G65960	24557432	0.780986090523342	-0.530351960480505		
494	AT4G28706+AT4G28710	14177258	0.616739005679648			
495	AT3G10350	3209460	0.765371495561432	0.668024249981441		
496	AT1G78870	29651846	-0.936292890339523			
497	AT3G04780+AT3G04770	1310699	0.493264428404707			
498	AT3G01340	128880	-1.64129505186166	-1.46099729284665		
499	AT1G72330+AT1G72340	27235098	0.598507298308029			
500	AT5G18620	6196327	0.763949929590844	1.229802927682	1.37000849223045	
501	AT3G24180+AT3G24170	8738129	-0.328386006132042			
502	AT2G38040	15920848	0.402303102966272	0.611564736308226		
503	AT1G50460	18696396	0.598005673409453			
504	AT1G73460+AT1G73470	27621691	0.254549794181003			
505	AT1G19690+AT1G19700	6808278	-0.444470176078276			
506	AT4G14880	8517960	1.04253656588157			
507	AT1G03310	813582	0.472930267597411			
508	AT2G42890	17854533	1.12340515191612			
509	AT5G49840	20257877	0.958440773825487	0.767766685432939	0.903768342269657	
510	AT1G07890	2437725	0.531297999197374			
511	AT2G40550+AT2G40540	16931048	0.697758558543413	0.444375836806085		
512	AT2G04030	1281754	-0.57345522985762			
513	AT5G64460	25775306	0.594080017499802	1.04627455045127		
514	AT3G06770	2136821	0.575950842575294	0.578581065086352		
515	AT1G27900	9716399	1.14847287686655	1.74487367149049	1.39106949074974	
516	AT1G07300+AT1G07310	2245758	0.344106353422237			
517	AT1G04850	1368075	3.24793050301964			
518	AT4G13575	7890249	-0.289792999074912			
519	AT2G35830+AT2G35820	15050677	0.288513707009615			
520	AT1G55490	20718831	1.47660193095444	1.63107419666347	1.54899232453468	
521	AT2G41720	17403809	0.627341706444723	0.576200850566805		
522	AT1G24160	8556140	1.19402858364383	1.12860768286216		
523	AT1G74600+AT1G74590	28023627	-1.49783720377533			
524	AT5G05930	1780845	0.867767039546928	0.75682593011957		
525	AT3G44485+AT3G44480	16096047	0.723694786643561			
526	AT3G52075+AT3G52060+AT3G52072	19312602	0.834280045822773			
527	AT5G46410+AT5G46420	18831395	-0.236085843094535	-0.291303775354679		
528	AT2G45070	18587017	0.580322540632656			
529	AT1G70410	26536604	-0.286686782855794	-0.49360207647703		
530	AT5G11640+AT5G11630	3741504	0.504488162320408			
531	AT1G76020	28533072	0.849644191461749	0.798807845219155		
532	AT1G36180	13545972	2.91635561714487			
533	AT2G16940	7345777	-0.362168387750884			
534	AT1G19180	6622475	1.17471954389236			
535	AT1G01520+AT1G01510	191341	0.586997771575415			
536	AT1G10960+AT1G10950	3660325	-0.217650242357415			
537	AT1G79650	29973974	2.06620766272449	0.921298608894238		
538	AT5G26730	9300416	-1.7305528709202			
539	AT2G21385+AT2G21390	9149977	0.777326928385426	0.936125228851417		
540	AT5G22450+AT5G22460	7438268	-0.465473331545802			
541	AT4G33580+AT4G33565	16138360	-0.379506523571816			
542	AT3G26890+AT3G26900	9911415	0.499759028858858			
543	AT4G11840	7125336	-0.411155631983847	-0.357328626909313		
544	AT2G20810+AT2G20815	8960129	-0.747476507226123	-0.630545463031835		
545	AT1G11860	4003356	0.245204390182957			
546	AT3G52560	19495266	-0.412737830429743	-0.33415505556623		
547	AT1G68862	25888930	1.45061137712741	0.637672126636799		
548	AT1G20960+AT1G20950	7297239	0.255008789235607			
549	AT1G72330+AT1G72340	27236039	0.648859601918984			
550	AT5G64390+AT5G64400	25750357	0.702886417629582			
551	AT4G23250+AT4G23240	12160929	-1.32500426826605			
552	AT2G35840+AT2G35850	15053720	0.46784701640823			
553	AT1G47410	17395647	2.411576629496			
554	AT5G46410+AT5G46420	18828787	0.960422610317544	0.589790082601207		
555	AT1G54030	20169030	0.751441456775737	1.26519925072343	1.07426627691346	
556	AT5G57030+AT5G57020	23074867	0.283328606745384			
557	AT4G23250+AT4G23240	12161504	-1.06684304685881			
558	AT5G44090	17747340	1.14676749131577	0.805091724741128		
559	AT4G28706+AT4G28710	14168464	-0.334253543964797	-0.99110678091224		
560	AT3G48880	18127231	1.03063585342396	0.60572834808581	1.62248925704188	
561	AT1G55310	20631120	0.396487739500479	0.244841666763657		
562	AT2G09640+AT2G45540	18772379	1.63980662873034	1.52229261976791		
563	AT3G23590+AT3G23600	8471127	0.304434603614693	0.349602707139352		
564	AT3G24180+AT3G24170	8737129	-0.372232246455782			
565	AT3G63460	23434944	-0.448706341775505	-0.609958390201578	-0.689802057662197	
566	AT2G02370	621375	1.75042281375939	1.67479747911733		
567	AT1G77060+AT1G77030	28949083	0.341292711049508			
568	AT1G66940	24973603	0.70638236161491	0.773001569444785	1.44580531413695	
569	AT3G10060	3103774	0.25409041462695			
570	AT3G44670+AT3G44665	16219816	-0.200885049814602			
571	AT1G50460	18696150	0.548939710343614			
572	AT1G54390	20306636	-1.46063051201654	-0.93489933560449		
573	AT4G20360	10991494	0.296484308698069			
574	AT4G21585+AT4G21580	11479304	-0.918212396594033	-1.56093259778595		
575	AT5G63370	25385078	0.366217082440894	0.329859647961124		
576	AT5G53470+AT5G53460	21711858	-0.542003835280566	-0.485317819249268		
577	AT5G41340	16539351	0.873070971439482	1.19716644526622		
578	AT5G46410+AT5G46420	18830844	-0.309473114890028	-0.36340124334829		
579	AT1G69523+AT1G69520	26128288	-1.585409918758			
580	AT1G31550	11295991	-0.788572407337883			
581	AT3G58460+AT3G58470	21627870	0.360593946930022			
582	AT1G08460	2673508	0.585861527682226			
583	AT1G10960+AT1G10950	3663197	-0.207343762937359			
584	AT4G21585+AT4G21580	11478946	-1.08214623614803	-1.45104320756524		
585	AT3G24180+AT3G24170	8739754	-0.361949230168724			
586	AT5G16780	5515707	-1.34343671701825			
587	AT4G18140+AT4G18130	10048056	-0.387534697675608			
588	AT3G58460+AT3G58470	21627305	0.361550398854902			
589	AT1G43170	16268681	0.283899875807332			
590	AT2G18740	8124888	0.718096932125311			
591	AT2G02170	558759	-0.598258616399853			
592	AT2G22990	9789751	0.832067417916042	1.19784693831488		
593	AT5G62130	24951861	0.627683692016216			
594	AT4G26530+AT4G26520+AT4G26510	13381687	0.523661222170571		-0.501601185917115	
595	AT5G09230	2873272	1.13625639241239	0.6167918368815		
596	AT5G59890	24122675	0.543265019144259	0.968217581047675	1.44778034899616	
597	AT1G77180+AT1G77170	28998038	0.344769399893492			
598	AT4G21585+AT4G21580	11479835	-0.93930103259855	-1.42544918759176		
599	AT3G07510	2394568	-0.966427491213491	-1.20095653922791		
600	AT1G27900	9716340	1.01750753007417	1.30085139354005	1.25204821023553	
601	AT4G21410+AT4G03065+AT4G21400	11400869	-0.585959367805399			
602	AT1G65520+AT1G65540	24361032	-0.279974888736053	-0.27601133179523	-0.528304760715036	
603	AT1G72640	27346665	-0.587782633707398	-0.513649544804427		
604	AT1G69523+AT1G69520	26129267	-0.868316219889712			
605	AT5G19320+AT5G19330	6505096	-0.209380732076362	-0.516757197109683		
606	AT5G53486	21721957	0.641710865073184			
607	AT4G24990+AT4G25000	12852433	-0.62274603774352			
608	AT1G21170	7415873	1.47261797415632	1.35449339182253	2.1633167750918	
609	AT3G21175	7423329	-1.01786912912083	-1.62974215544752	-1.53037912147532	
610	AT1G10960+AT1G10950	3663555	-0.25403109277878			
611	AT3G24180+AT3G24170	8739159	-0.384958334984388			
612	AT2G38780	16213256	0.652107188179922	0.570221501831305		
613	AT3G56160	20838188	0.98309959291713			
614	AT4G16970+AT4G16960	9547402	-0.499640764080981			
615	AT5G62130	24952132	0.765739529754788			
616	AT3G23590+AT3G23600	8470148	0.415546288784034	0.28869799244913		
617	AT1G04640+AT1G04635	1291300	0.559007473058843			
618	AT1G13880	4749835	0.933683888851482	0.742535451855034		
619	AT2G21070	9040863	-3.94188913926143	-0.835182029614118		
620	AT3G06160+AT3G06170	1868916	-0.272648767039058			
621	AT1G02960	667282	-0.621907408252934	-0.621524299203351		
622	AT1G50460	18695227	0.527893460505396			
623	AT1G77060+AT1G77030	28948568	0.314658058798672			
624	AT3G08840	2682479	0.881267339894045	0.539876994815803		
625	AT2G28190	12016278	0.194165670681274			
626	AT3G53420	19803662	1.00010311679263			
627	AT1G02840	628946	0.295878479968776			
628	AT5G56180	22740142	1.23069228295292	0.825779447886578		
629	AT2G20950	9003654	2.02886852148677			
630	AT5G20950	7110798	0.626626609613069	0.673457121024786		
631	AT4G38900+AT4G38890	18139295	-0.295259256156015			
632	AT5G11640+AT5G11630	3740759	0.589877972074824			
633	AT2G19385+AT2G19380	8385443	-0.523802557300534			
634	AT5G08570	2778276	0.763318252900596			
635	AT4G21750	11555951	1.17664654809241			
636	AT3G19960	6956967	-0.262887928927144			
637	AT3G26090+AT3G26085	9533949	-0.498655550056846	-0.594318317471501		
638	AT3G54010	20001314	1.16055093586454	0.853903632884395		
639	AT1G50460	18696719	-0.366728098084684			
640	AT4G39260	18274006	0.354652542569159			
641	AT4G39180	18246135	-0.756327655600776			
642	AT5G09690+AT5G09680	3001165	0.646793269748724			
643	AT3G60600+AT3G60590	22398767	-0.420711520568696			
644	AT3G15353	5180642	0.550638520513733			
645	AT1G72330+AT1G72340	27236005	0.634234459580378			
646	AT5G14210+AT5G14220	4584670	0.314047865353324			
647	AT1G06680+AT1G06670	2047656	0.308070692969977			
648	AT1G06263+AT1G29465	10309575	0.580371836699047			
649	AT1G70100	26405497	0.592566343249862	0.536157545162412		
650	AT3G27610	10227551	-0.935478099073194	-0.611458019565534		
651	AT2G46100+AT2G46090	18951453	-0.496487038221185			
652	AT5G35170	13421489	-0.215523678599082			
653	AT2G30480	12988670	-1.12918698593737			
654	AT3G26430+AT3G26420	9675633	-0.45194921593237			
655	AT4G08980	5758691	0.522711697116922	0.611752993270501		
656	AT2G05310	1933536	0.264887836506896			
657	AT4G35750+AT4G35760	16943416	0.31686926300431			
658	AT2G42590	17731830	1.63158198499456			
659	AT4G28706+AT4G28710	14169332	-0.333664883949375	-0.938285650901559		
660	AT3G49320	18288771	1.98650384939039			
661	AT4G21585+AT4G21580	11479585	-0.859416589416234	-1.47133633695829		
662	AT5G66460+AT5G66470	26540508	0.306831368575418			
663	AT1G01520+AT1G01510	190478	0.433096465941034			
664	AT4G13850	8022022	0.404639485225044			
665	AT4G14240	8206942	1.91282531495048			
666	AT3G15180+AT3G15190	5114762	0.387801126270853			
667	AT5G09690+AT5G09680	3001653	1.22701079709408			
668	AT4G00570+AT4G00560	241459	-0.401598403340053			
669	AT4G35750+AT4G35760	16941200	-0.217591102961531			
670	AT1G62250	22995920	0.892690022096259			
671	AT3G09800	3007939	0.522146278104994	0.829757984216396		
672	AT5G54280	22042774	0.490370898008607			
673	AT2G25670	10930720	0.38935301976354			
674	AT1G35340	12977710	-0.201295451175296			
675	AT5G45472+AT5G45475+AT5G45469+AT5G45490	18424131	0.38892321271778			
676	AT2G33530	14200284	0.223133242793574			
677	AT2G01130+AT2G01140	93709	-0.609753470526492	-0.428470152134727		
678	AT1G44446	16849207	-0.47240889030181			
679	AT2G46810	19240811	0.624851743465211			
680	AT5G60170	24229700	-0.482506605230075			
681	AT4G33945+AT4G33940	16266019	-0.266874376301889			
682	AT1G16720	5725726	0.582051444715821			
683	AT3G61220	22662877	-1.43739009972197			
684	AT3G01500+AT3G01510	194708	0.826022035311427			
685	AT1G31360	11236471	1.22041357629834			
686	AT3G24180+AT3G24170	8740881	-0.379172959243778			
687	AT2G23980	10202912	0.939868801661053	1.09031882509441	0.979949395608674	
688	AT4G28706+AT4G28710	14174159	0.460884238633291			
689	AT3G56210	20853377	-0.896373840628362	0.592272847970177		
690	AT5G13320	4267456	0.91296205300481			
691	AT3G45040	16473016	1.24307202886719	1.42488125856334	1.66459123438649	
692	AT5G09230	2872351	-0.835942111156385	-0.925692875092023		
693	AT2G22570	9589983	1.31367229668821	1.0586031348724	1.26181845340923	
694	AT1G06680+AT1G06670	2043396	0.732488540553963			
695	AT4G27960	13917343	-0.241866830651917			
696	AT5G58330	23582021	0.214720643412267			
697	AT1G55310	20631353	0.305009970204861			
698	AT4G36190+AT4G36195	17126546	0.233675433435119	0.280471274238248		
699	AT1G50460	18695482	0.531205591569707			
700	AT2G46100+AT2G46090	18950802	-0.49857044642925			
701	AT5G41350	16543386	1.63373196025675			
702	AT4G00570+AT4G00560	241743	-0.414231132383263			
703	AT5G13630	4392228	-0.559104724584582			
704	AT5G15400+AT5G15410	5004588	-0.204385091161713			
705	AT3G06770	2136818	0.489167389683168	0.559683027183778		
706	AT1G79550	29926327	0.576016167806243			
707	AT4G30910	15043339	-1.20753786916756	-0.474581060481045		
708	AT4G26530+AT4G26520+AT4G26510	13388704	0.612796075838173			
709	AT5G14210+AT5G14220	4584345	0.295560594146645			
710	AT1G79830+AT1G79820	30025211	0.609616252280141			
711	AT1G04733+AT1G09800	3180548	0.613774370080012			0.424354941544365
712	AT1G77060+AT1G77030	28948708	0.295964309161743			
713	AT1G69523+AT1G69520	26129105	-1.01975972270712			
714	AT5G44190	17800382	0.787403067306016			
715	AT2G31580	13441838	1.27296399408862	1.37088095328955		
716	AT2G01130+AT2G01140	90046	-0.402923597035945	-0.331529438898043		
717	AT4G15540	8872938	0.997625786187912			
718	AT2G22990	9789747	0.44769387896301	0.856134185420663	0.74186281362001	
719	AT1G23360	8296419	-0.430139730154321			
720	AT2G20510+AT2G20500	8837322	2.23041926323926			
721	AT5G48460	19638992	-0.269881066698938			
722	AT5G56100+AT5G56090	22716429	0.425023446211927			
723	AT4G36140	17103826	1.90587544668911	0.844621878275264		
724	AT1G52510	19564837	0.624857233951428	0.675057508920975		
725	AT1G10180+AT1G10170	3339322	-0.263248330087524			
726	AT3G26090+AT3G26085	9533615	-0.55472389104844	-0.613705692931312		
727	AT1G72330+AT1G72340	27234899	0.610298608871769			
728	AT5G20490	6936002	-0.302774071470482	-0.373158527168737		
729	AT4G25080	12878194	0.365854148461466			
730	AT1G66240	24687146	0.892917213402505			
731	AT3G06160+AT3G06170	1868145	-0.316714737415319			
732	AT5G09590	2975436	-0.287035263436533			
733	AT2G33240	14096445	-1.5928452546378			
734	AT3G04255+AT3G22200	7838889	0.400596564502454			
735	AT5G46410+AT5G46420	18829625	-0.269537510273194	-0.409117808784499		
736	AT4G32620	15736696	0.913460956930381			
737	AT1G55490	20718848	1.14709244046607	1.59168059084755	1.1603389744929	
738	AT3G09200+AT3G09210	2825242	-0.236210825930362			
739	AT4G16520	9307397	0.293230631779245	0.251140837691411		
740	AT1G02990	681922	1.22644169951658	0.954094156844857		
741	AT3G04210	1108070	0.911657648260683			
742	AT2G27340	11697164	0.551524374843968	0.366304702005095		
743	AT3G25690	9353271	-0.19777290534109			
744	AT3G57530	21297376	0.531034072061814	0.895021904266226		
745	AT5G59950	24140406	-0.610524941843709			
746	AT1G45688	17192393	1.00539416229733	0.631871634849656		
747	AT1G29970+AT1G29965	10500120	-0.478687738173623			
748	AT5G57887+AT5G57880	23445606	0.846482416648861	-0.498474282147436		
749	AT2G45000+AT2G45010	18568755	-0.339964173698707			
750	AT1G58602	21765075	-0.204900152129332			
751	AT1G15290	5264914	0.673607572905953			
752	AT4G31870	15410871	-1.22353564903924			
753	AT3G07770	2478903	-1.08236589112952			
754	AT4G26530+AT4G26520+AT4G26510	13391486	-0.556455721400525			
755	AT3G51370	19070367	1.62555890806672	1.40241014616235		
756	AT3G05560	1615379	0.46986765015332			
757	AT5G44020+AT5G44030	17719565	0.604354203388917			
758	AT3G14420	4824153	0.284724717207132			
759	AT1G09420	3039514	1.59584930166346	0.506384611542058		
760	AT5G20490	6937378	-0.293668451587029	-0.322524573225012		
761	AT3G15180+AT3G15190	5114481	0.342899547135433			
762	AT4G34150+AT4G34160	16358466	0.312435165929296			
763	AT1G17610	6054922	1.49488510802739			
764	AT4G13670	7949874	-1.21481124544813	-1.10437071217207		
765	AT2G17500	7606824	-0.693900759910019			
766	AT4G30140	14738326	0.424157079646131			
767	AT1G79830+AT1G79820	30025727	0.580809050130458			
768	AT2G41110	17141394	1.60432479962087			
769	AT5G65205+AT5G65207	26052208	-0.461865913398832			
770	AT5G44720	18044848	0.639559015136387			
771	AT1G01520+AT1G01510	190941	0.479738541569127			
772	AT1G72330+AT1G72340	27233485	0.444719879125138			
773	AT5G44020+AT5G44030	17714407	0.840639802014397			
774	AT1G19715	6816702	1.02465179665115			
775	AT2G16900	7325412	0.9023586392745			
776	AT1G10960+AT1G10950	3661341	-0.205023616265162			
777	AT5G13320	4268663	-0.775450349035948			
778	AT3G56210	20852385	-0.553613606867254	0.747577406061797		
779	AT1G72370	27243207	-0.16941415995877			
780	AT1G80850	30386843	0.430947855814344			
781	AT2G41600	17345988	-0.969314103069843			
782	AT2G46100+AT2G46090	18951612	-0.460563897882421	-0.298966989715883		
783	AT3G30390	11979038	0.579061662268385	0.243918464393929		
784	AT4G08980	5758393	-0.548896208690588			
785	AT5G22450+AT5G22460	7438133	-0.43479571224476			
786	AT1G53350+AT1G53345	19902474	0.458408996033414			
787	AT3G11470	3611724	-1.19871994681139			
788	AT3G27050+AT3G27060	9980550	0.172897813537416			
789	AT2G01130+AT2G01140	93201	-0.578523574713962	-0.433853379821748		
790	AT5G58140	23524546	-1.11105241407433			
791	AT5G48460	19639279	-0.275537875944558			
792	AT2G30950	13177065	0.320840498525252			
793	AT5G02840	650544	1.31596834320179			
794	AT5G25570+AT5G25560	8902738	-0.811857654128195	-0.871824579914252		
795	AT2G18960	8222153	0.66881684258343			
796	AT2G47640	19537860	0.361295691467822	0.506334032563485		
797	AT1G22930	8117732	0.871280836535487			
798	AT3G62080+AT3G09745	22988627	0.955755024231498			
799	AT1G15200	5229346	0.263629021998879			
800	AT1G42550+AT1G42540	15975745	-0.27191461765921	-0.261672829427747		
801	AT5G60600	24359234	0.736582283898814	0.663907852152359		
802	AT2G38280	16033727	0.354657370376939	0.483784694631311		
803	AT1G34020	12369236	-1.09624443397048			
804	AT3G26090+AT3G26085	9535013	-0.448457174947961	-0.464357797112001		
805	AT4G23250+AT4G23240	12160502	-0.837641287366221			
806	AT5G56100+AT5G56090	22714961	0.36315931271943			
807	AT5G53300	21632514	0.806216664073522			
808	AT4G18140+AT4G18130	10048634	-0.403839717473311			
809	AT1G55080	20553324	1.51770141038588	0.903668263312467		
810	AT1G29970+AT1G29965	10499665	-0.534591516607236			
811	AT4G25080	12876948	0.298183828200902			
812	AT1G73460+AT1G73470	27627380	-0.350930194364695			
813	AT5G11950	3854770	0.886438322747654			
814	AT3G58460+AT3G58470	21628154	0.273256463322458			
815	AT1G10960+AT1G10950	3662005	-0.191005198111265			
816	AT1G21651+AT1G21650	7601983	-0.497648041132818			
817	AT1G53580	19993335	0.760337483248531			
818	AT1G13650	4682066	0.298893291857546			
819	AT5G02840	650790	1.41995574315606			
820	AT1G23950	8470045	1.27769111177147	1.01463435668012		
821	AT5G15400+AT5G15410	5004259	-0.173544143744749			
822	AT5G35170	13419648	0.163145605253957			
823	AT1G79270	29816511	1.08708148342765	0.62280436915783		
824	AT1G20920	7289310	0.439350265649677	0.437650229387147		
825	AT5G63190	25345803	-1.54085605033567	-1.30460125796032	-1.75268473753192	
826	AT3G09710+AT3G09720	2976585	-0.308625417080004			
827	AT2G20570	8857367	0.206634126457152			
828	AT5G57030+AT5G57020	23079442	-0.194694831824735			
829	AT5G55550	22503296	-1.31855105261998	-0.815019005336497		
830	AT1G48860	18071366	-0.357502617518801			
831	AT3G26780+AT3G26782	9850544	0.42248823164709			
832	AT2G34410+AT2G08665	14518406	-0.594880817379742		-0.858824762406837	
833	AT2G21590	9238646	1.19336253676095			
834	AT1G73885	27787662	0.439350037959571			
835	AT1G06640	2033911	0.514589850858274			
836	AT1G04945+AT1G04940	1401303	0.597431301041832			
837	AT5G02840	650686	1.15702079785868	1.34396254492734		
838	AT3G19000	6553923	-0.515045802349022			
839	AT1G66960	24991643	-1.34823057289153			
840	AT5G56100+AT5G56090	22714471	0.429205163494668			
841	AT4G26095+AT4G26100	13224338	0.304434886993292			
842	AT3G06160+AT3G06170	1865504	0.849487039266114			
843	AT5G61310+AT5G61300	24654770	-0.607413763278537			
844	AT5G35170	13420124	0.164877646847375			
845	AT3G63540+AT3G63530	23458133	0.418240403064617			
846	AT4G12460	7392441	0.62423958164494	1.10697438817982		
847	AT4G14930+AT4G14940	8541003	0.935304429710353	0.996960922732793		
848	AT3G54050	20018563	0.219240517822604			
849	AT3G20730+AT3G20720	7247031	0.899056555834912			
850	AT1G02100	392073	0.723932766397045	0.615737341191018		
851	AT3G24460	8885818	-0.271663065361022			
852	AT1G63490	23551456	1.50746091290898	0.693236991270611		
853	AT2G39770	16590879	1.35032093260041			
854	AT3G48200	17832770	-0.152806793465025			
855	AT4G22540+AT4G22530	11865713	0.288249370483142	-0.331917786229678		
856	AT3G59760	22072264	0.835512980838129			
857	AT1G20510	7104011	0.426843147660938	0.89049263450806		
858	AT3G54050	20018792	-1.58515676604949			
859	AT5G08710	2835338	-1.6250005218139			
860	AT3G59780	22086333	0.238106125716705			
861	AT2G03870+AT2G03880	1181513	0.676472773172788	0.456513357085925		
862	AT4G38780+AT4G38781	18107527	2.53433206694782			
863	AT4G00700+AT4G00690+AT4G00695	281885	1.54606758429238	0.995454198420289		
864	AT1G59750	21983072	-0.36255412957132			
865	AT4G21410+AT4G03065+AT4G21400	11403020	0.923578797732262	0.890730320903886		
866	AT1G16705+AT1G16700	5713451	1.45069770200476			
867	AT5G47240	19185153	1.09206704932333			
868	AT4G16950+AT4G02965	9539382	-0.675899227211795			
869	AT3G01220+AT3G01210	73814	0.748263425294063	-0.241497151880672		
870	AT1G73460+AT1G73470	27624063	0.342935606462399			
871	AT4G22320	11793276	0.704019832148079			
872	AT2G30390	12950954	0.808841762899903			
873	AT3G08920+AT3G08930	2712236	-0.175261023267813			
874	AT3G63540+AT3G63530	23457641	0.373505365699319			
875	AT1G48920	18101394	0.22267964407702			
876	AT1G54040	20173743	-0.721770911061896			
877	AT5G13890+AT5G13900	4479154	-1.85115934730246			
878	AT1G65985	24568757	1.26842636877664			
879	AT1G69340	26065898	0.610026774550054	0.623411650216834	1.10682494374075	
880	AT2G04360	1519947	0.948233184175656	1.18991978033318	1.15786289302885	
881	AT4G09010	5777397	0.208496462628299			
882	AT1G01210	90162	-0.54132848316717			
883	AT3G59060	21829903	0.454667474248096	0.684448387586419		
884	AT1G51670+AT1G51660	19157800	0.804378558599392			
885	AT1G77080	28958664	0.561451184048108			
886	AT2G45190	18630439	0.243968872998693			
887	AT4G35750+AT4G35760	16940462	-0.182312796327681			
888	AT3G27990	10395719	-0.662216802240039			
889	AT3G51750+AT3G51760	19198531	0.452603775327367			
890	AT2G27350	11699995	0.375226107717396	0.471745565181493		
891	AT4G35560	16884321	1.59684609232435			
892	AT1G10960+AT1G10950	3661721	-0.200452308545859			
893	AT5G60390	24290857	0.48058653070907			
894	AT5G48220	19550193	-0.599816853694115	-0.440526924641816		
895	AT5G43930	17677970	1.18128007152323	1.01400173264074		
896	AT5G35330	13525621	-0.994659845059328	-0.900554503661363	-1.20586172760002	
897	AT5G06130	1855347	0.911261152839977	0.91864695398994		
898	AT1G07010+AT1G04537	2152852	-0.556348950416695			
899	AT4G03430	1516214	-1.03750314307766	-0.71054960129953		
900	AT5G48440+AT5G48450	19633299	0.478453568598169			
901	AT5G35210	13477995	0.191148814416497			
902	AT1G73460+AT1G73470	27623339	0.388090404913514			
903	AT2G43200+AT2G43190+AT2G43210	17959337	-0.37639730324404			
904	AT4G04850	2456847	0.801899246835841			
905	AT1G78960	29696503	3.38120605241971			
906	AT2G20810+AT2G20815	8961474	-1.13818173749353			
907	AT4G23250+AT4G23240	12162752	-1.25165921314779			
908	AT3G24180+AT3G24170	8741067	-0.391186947463021			
909	AT4G03520	1562203	0.399888790919993			
910	AT1G80040+AT1G80030	30104911	0.401096597273954			
