ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3781	AT1G55810		chr1	+	20860506	20861414	20860506	20860831	20861270	20861414	3781	157,274	100,142	545,485	101,95	538	99	1.06813190589e-05	0.0012752452876418	0.224,0.262	0.498,0.484	-0.248
3789	AT2G43680		chr2	+	18108629	18109138	18108629	18108719	18109068	18109138	3789	38,47	19,40	61,93	7,7	448	99	9.59307196569e-07	0.0001565269575735	0.307,0.206	0.658,0.746	-0.445
3817	AT1G12750		chr1	-	4347423	4348390	4347423	4347790	4348240	4348390	3817	12,16	48,48	62,64	25,28	549	99	5.33107516787e-06	0.0007455889413349	0.043,0.057	0.309,0.292	-0.251
4042	AT1G66760		chr1	+	24901977	24902981	24901977	24902358	24902436	24902981	4042	16,37	258,342	218,227	188,219	177	99	0.0	0.0	0.034,0.057	0.393,0.367	-0.335
4105	AT2G15000		chr2	-	6481185	6481989	6481185	6481656	6481827	6481989	4105	0,3	2,3	15,7	0,0	270	99	6.37381401958e-06	0.000843238368266	0.0,0.268	1.0,1.0	-0.866
4143	AT2G03140		chr2	+	949989	950717	949989	950208	950308	950717	4143	5,16	5,19	27,8	3,1	199	99	0.000114650275569	0.0098458438405307	0.332,0.295	0.817,0.799	-0.495
4188	AT2G45830		chr2	+	18865922	18867160	18865922	18866503	18866606	18867160	4188	36,54	28,27	109,120	9,3	202	99	3.13634906934e-09	1.0966020496013785e-06	0.387,0.495	0.856,0.951	-0.462
4189	AT4G01510		chr4	+	642942	643176	642942	642979	643086	643176	4189	10,1	6,6	11,2	0,1	206	99	0.000502535221906	0.0327987988163982	0.445,0.074	1.0,0.49	-0.485
4298	AT5G10710		chr5	+	3382099	3382508	3382099	3382197	3382326	3382508	4298	39,45	57,134	162,151	95,81	228	99	1.46087748431e-05	0.001702617925166	0.229,0.127	0.425,0.447	-0.258
4309	AT4G32590		chr4	+	15721693	15722300	15721693	15721807	15722015	15722300	4309	30,20	432,611	124,205	185,296	307	99	6.17819787774e-07	0.0001163164561982	0.022,0.01	0.178,0.183	-0.164
4321	AT2G24680		chr2	-	10495312	10496275	10495312	10495723	10496153	10496275	4321	0,2	2,2	3,7	1,0	529	99	0.000839088258687	0.0488968693603912	0.0,0.158	0.36,1.0	-0.601
4353	AT2G25740		chr2	+	10980121	10980688	10980121	10980344	10980620	10980688	4353	76,93	38,72	617,657	42,58	375	99	1.11022302463e-16	1.08690834111277e-13	0.346,0.254	0.795,0.749	-0.472
4475	AT2G30933		chr2	-	13164462	13165656	13164462	13164493	13165239	13165656	4475	4,17	6,9	36,31	3,2	845	99	0.000355983818028	0.0239137690342416	0.072,0.181	0.584,0.645	-0.488
4522	AT3G04020		chr3	+	1040873	1041151	1040873	1040958	1041064	1041151	4522	1,3	19,35	20,21	20,13	205	99	4.60089202847e-06	0.0006623931317459	0.025,0.04	0.326,0.438	-0.35
4523	AT3G04020		chr3	+	1040873	1041151	1040873	1040998	1041064	1041151	4523	0,1	1,2	17,15	3,1	165	99	0.000125102448102	0.0105582152320567	0.0,0.231	0.773,0.9	-0.721
4617	AT2G36680		chr2	-	15369245	15369495	15369245	15369361	15369448	15369495	4617	54,113	19,26	351,409	6,12	186	99	8.0346319653e-07	0.0001456649017412	0.602,0.698	0.969,0.948	-0.308
4618	AT2G36680		chr2	-	15369245	15369495	15369245	15369366	15369448	15369495	4618	46,101	165,251	339,389	120,196	181	99	0.0	0.0	0.132,0.18	0.607,0.521	-0.408
4874	AT3G49430		chr3	+	18331508	18332754	18331508	18332471	18332641	18332754	4874	172,234	34,34	119,121	62,67	269	99	9.19954434601e-05	0.0084965602969281	0.651,0.717	0.414,0.399	0.277
4918	AT3G02740		chr3	+	590424	591167	590424	590808	591040	591167	4918	94,118	101,113	237,300	65,96	331	99	1.7201356719e-06	0.0002716149714177	0.218,0.238	0.522,0.483	-0.274
4975	AT3G04610		chr3	-	1254101	1254956	1254101	1254282	1254768	1254956	4975	203,309	179,242	757,629	202,203	585	99	0.000103660456608	0.0093966284277066	0.161,0.178	0.388,0.344	-0.197
5000	AT4G28790		chr4	+	14219648	14220269	14219648	14219714	14219857	14220269	5000	3,15	0,0	11,8	4,8	242	99	8.80471142328e-07	0.0001486174566101	1.0,1.0	0.529,0.29	0.591
5070	AT4G33625		chr4	-	16153264	16153833	16153264	16153345	16153715	16153833	5070	270,367	239,354	738,841	230,278	469	99	7.93589516113e-06	0.0009960565849674	0.193,0.18	0.404,0.39	-0.211
5090	AT3G08840		chr3	-	2681948	2682856	2681948	2682193	2682386	2682856	5090	17,35	35,32	216,170	35,42	292	99	1.15819559499e-07	2.6996987797505003e-05	0.141,0.271	0.677,0.578	-0.421
5120	AT3G09600		chr3	+	2947923	2948296	2947923	2947983	2948177	2948296	5120	8,7	21,22	44,55	28,27	293	99	0.000560637525008	0.0351835985245405	0.114,0.097	0.347,0.408	-0.272
5131	AT3G09800		chr3	-	3007907	3008610	3007907	3007938	3008347	3008610	5131	44,84	42,58	202,239	46,54	508	99	5.7528382376e-05	0.0058666964943858	0.17,0.22	0.461,0.463	-0.267
5230	AT3G14150		chr3	-	4692539	4693133	4692539	4692688	4692926	4693133	5230	15,15	14,16	16,22	0,1	337	99	2.10270880707e-08	6.05456447682803e-06	0.239,0.216	1.0,0.866	-0.706
5249	AT3G16030		chr3	+	5441658	5442173	5441658	5441869	5441935	5442173	5249	15,32	43,58	91,94	42,48	165	99	4.3607923389e-06	0.0006468508636035	0.173,0.249	0.565,0.54	-0.342
5256	AT2G17970		chr2	-	7818817	7819583	7818817	7819425	7819511	7819583	5256	16,12	19,23	114,147	5,15	185	99	7.8492767841e-14	5.488887122595643e-11	0.311,0.218	0.924,0.84	-0.617
5355	AT3G22190		chr3	-	7833428	7834135	7833428	7833556	7833784	7834135	5355	63,113	96,149	239,212	74,96	327	99	7.08961105322e-06	0.0009132538448818	0.166,0.187	0.494,0.401	-0.271
5542	AT1G54030		chr1	+	20168776	20169684	20168776	20169029	20169099	20169684	5542	25,40	245,336	135,168	288,307	169	99	0.000241853496382	0.0174098950704395	0.056,0.065	0.215,0.243	-0.168
ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
807	AT3G59580		chr3	+	22009233	22009275	22009050	22009104	22009551	22010419	807	0,1	3,3	2,2	0,0	141	99	3.67625162534e-08	0.0001081920853337	0.0,0.19	1.0,1.0	-0.905
1156	AT3G26890		chr3	-	9910872	9910944	9909317	9910792	9911367	9911760	1156	17,21	22,26	20,32	2,6	171	99	1.4421894365e-05	0.0212218175580975	0.309,0.319	0.853,0.755	-0.49
