ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
970	AT1G54310	NA	chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	970	52,68,53,59,63,75	47,55,47,40,43,72	49,48,48,58,74,22	15,15,14,20,19,5	175	149	0.0000375674428991	0.000886981963513816	0.485,0.513,0.49,0.557,0.555,0.47	0.736,0.732,0.745,0.712,0.768,0.789	-0.235		
1026	AT3G07300	NA	chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	1026	56,89,65,77,89,56	1.28219203155176E+017	160,95,93,147,127,45	75,50,47,81,73,38	155	149	0	0	0.296,0.281,0.235,0.323,0.327,0.241	0.672,0.646,0.655,0.636,0.626,0.532	-0.344		
1037	AT1G01020	NA	chr1	-	8570	9130	8593	9130	8235	8464	1037	1.32253210148251E+017	44,89,46,40,70,42	88,61,82,95,98,29	123,81,119,139,121,44	172	149	0	0	0.722,0.711,0.798,0.762,0.756,0.791	0.383,0.395,0.374,0.372,0.412,0.363	0.374		
1038	AT4G11970	NA	chr4	+	7182945	7183006	7182945	7183002	7183224	7183277	1038	29,27,33,28,39,27	22,27,23,19,20,42	28,24,40,24,56,20	5,0,6,12,0,3	153	149	3.09792933861E-07	9.90518178470558E-06	0.562,0.493,0.583,0.589,0.655,0.385	0.845,1.0,0.867,0.661,1.0,0.867	-0.329		
1044	AT1G05950	NA	chr1	-	1804951	1805106	1804962	1805106	1804815	1804882	1044	19,19,25,16,14,19	3,3,3,6,7,6	8,10,15,19,23,9	14,12,11,24,21,6	160	149	0.000171372463639	0.0034617237655078	0.855,0.855,0.886,0.713,0.651,0.747	0.347,0.437,0.559,0.424,0.505,0.583	0.309		
1057	AT2G43490	NA	chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	1057	63,117,60,90,84,83	15,35,35,29,31,20	22,11,21,42,37,17	51,40,67,101,54,18	161	149	1.76525460915E-14	1.14615459979811E-12	0.795,0.756,0.613,0.742,0.715,0.793	0.285,0.203,0.225,0.278,0.388,0.466	0.428		
1077	AT1G10890	NA	chr1	+	3627996	3628972	3627996	3628229	3629097	3629304	1077	1099,1518,1300,926,1603,1394	9.01231161081661E+016	709,687,802,1250,1254,447	125,136,157,196,258,91	892	149	0.000781927593547	0.0148077538027963	0.671,0.673,0.652,0.589,0.617,0.605	0.487,0.458,0.46,0.516,0.448,0.451	0.164		
1161	AT2G39730	NA	chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1161	12354,21025,14112,12201,14997,14716	13238,22126,14521,12865,15637,15301	33591,22508,27092,33479,38251,13841	11715,8181,9601,12045,14635,4957	160	149	0	0	0.465,0.469,0.475,0.469,0.472,0.472	0.728,0.719,0.724,0.721,0.709,0.722	-0.25		
1162	AT1G77890	NA	chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1162	47,100,56,45,61,72	3,2,1,2,7,4	21,9,18,16,12,5	25,17,15,31,37,9	155	149	0	0	0.938,0.98,0.982,0.956,0.893,0.945	0.447,0.337,0.536,0.332,0.238,0.348	0.576		
1181	AT1G13460	NA	chr1	+	4615766	4616059	4615766	4615978	4616427	4617667	1181	40,114,73,45,75,67	1.32196134134197E+017	31,3,10,15,22,2	194,109,131,195,185,51	230	149	0.00002241255698	0.000565917063745	0.164,0.274,0.261,0.179,0.198,0.211	0.094,0.018,0.047,0.047,0.072,0.025	0.164		
1187	AT1G18950	NA	chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1187	25,67,45,29,66,48	57,77,51,57,83,79	89,57,71,122,134,57	3,11,6,5,17,7	161	149	0	0	0.289,0.446,0.45,0.32,0.424,0.36	0.965,0.827,0.916,0.958,0.879,0.883	-0.523		
1188	AT1G18950	NA	chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1188	1,5,2,4,9,5	24,49,44,37,42,28	12,10,7,17,20,4	6,6,5,1,13,7	161	149	3.57909479831E-10	1.5870230105677E-08	0.037,0.086,0.04,0.091,0.165,0.142	0.649,0.607,0.564,0.94,0.587,0.346	-0.522		
1200	AT4G15090	NA	chr4	+	8614059	8614344	8614059	8614273	8614692	8616929	1200	37,34,50,50,61,53	28,34,21,20,37,28	59,31,55,80,73,16	1,5,5,7,10,2	220	149	1.30154054201E-09	5.03446958590251E-08	0.472,0.404,0.617,0.629,0.528,0.562	0.976,0.808,0.882,0.886,0.832,0.844	-0.336		
1237	AT4G38270	NA	chr4	+	17939038	17939176	17939038	17939168	17939445	17939582	1237	13,10,7,13,15,15	18,24,20,19,17,30	23,19,29,34,30,10	11,1,7,7,19,7	157	149	5.98841033395E-06	0.000162491492345091	0.407,0.283,0.249,0.394,0.456,0.322	0.665,0.947,0.797,0.822,0.6,0.576	-0.383		
1239	AT1G16560	NA	chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1239	17,26,25,18,22,18	1,9,1,1,5,3	2,7,4,4,10,4	6,9,5,16,26,3	179	149	2.1053259136E-10	9.568706277312E-09	0.934,0.706,0.954,0.937,0.786,0.833	0.217,0.393,0.4,0.172,0.243,0.526	0.533		
1244	AT1G06710	NA	chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1244	7,11,20,14,22,16	2,1,1,2,3,0	9,4,1,2,8,3	12,10,13,7,8,2	167	149	4.66329197479E-11	2.29131481355898E-09	0.757,0.908,0.947,0.862,0.867,1.0	0.401,0.263,0.064,0.203,0.472,0.572	0.561		
1264	AT4G17150	NA	chr4	+	9638738	9638824	9638738	9638820	9638925	9639029	1264	18,36,14,16,28,26	90,161,119,79,136,127	53,26,38,53,49,26	83,47,56,100,100,51	153	149	0.0000737624379933	0.00161115780299421	0.163,0.179,0.103,0.165,0.167,0.166	0.383,0.35,0.398,0.34,0.323,0.332	-0.197		
1270	AT2G00720	NA	chr2	-	9257650	9257859	9257661	9257859	9256764	9257465	1270	1,6,2,2,8,5	4,7,4,1,4,0	1,2,0,0,1,1	4,2,1,9,5,1	160	149	0.00010080682907	0.00208257744601432	0.189,0.444,0.318,0.651,0.651,1.0	0.189,0.482,0.0,0.0,0.157,0.482	0.324		
1287	AT1G05400	NA	chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	1287	16,18,20,9,25,14	0,3,0,0,2,3	16,6,10,13,6,2	8,5,8,3,13,1	156	149	8.25169881213E-06	0.000217414325223947	1.0,0.851,1.0,1.0,0.923,0.817	0.656,0.534,0.544,0.805,0.306,0.656	0.348		
1315	AT5G20580	NA	chr5	-	6962214	6962306	6962218	6962306	6962000	6962105	1315	2,2,2,5,2,3	0,3,0,0,2,4	4,1,1,0,0,5	7,1,1,11,2,5	153	149	0.0019013219412	0.0338882675402118	1.0,0.394,1.0,1.0,0.493,0.422	0.358,0.493,0.493,0.0,0.0,0.493	0.412		
1330	AT4G17570	NA	chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1330	35,59,36,46,72,54	48,77,82,76,83,99	101,66,95,116,105,32	13,7,8,21,14,5	161	149	0	0	0.403,0.415,0.289,0.359,0.445,0.335	0.878,0.897,0.917,0.836,0.874,0.856	-0.502		
1333	AT1G23080	NA	chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1333	1.75220257117205E+017	3.53442460365401E+017	4.22307369530476E+017	84,67,65,72,105,28	161	149	0	0	0.315,0.315,0.341,0.229,0.321,0.292	0.823,0.809,0.84,0.872,0.808,0.849	-0.531		
1334	AT1G05230	NA	chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1334	82,101,83,64,112,63	12,31,20,14,16,10	52,58,26,46,79,17	83,44,59,56,60,28	155	149	1.29307675678E-12	7.34629232445638E-11	0.868,0.758,0.8,0.815,0.871,0.858	0.376,0.559,0.298,0.441,0.559,0.369	0.395		
1367	AT1G27630	NA	chr1	+	9611548	9612429	9611548	9611876	9612589	9612671	1367	5.71974755670791E+017	68,111,124,75,111,111	1067,975,942,1634,1588,556	75,55,66,85,83,26	702	149	0.000106135023399	0.00216801654538631	0.641,0.651,0.564,0.655,0.602,0.543	0.751,0.79,0.752,0.803,0.802,0.819	-0.177		
1372	AT1G28520	NA	chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1372	21,22,19,12,27,24	77,92,130,83,129,140	57,58,53,102,102,45	76,50,66,78,139,35	317	149	5.6890392397E-10	2.40527286924991E-08	0.114,0.101,0.064,0.064,0.09,0.075	0.261,0.353,0.274,0.381,0.256,0.377	-0.232		
1491	AT1G80270	NA	chr1	+	30180906	30181077	30180906	30181053	30181231	30181293	1491	13,16,14,14,17,30	5,10,15,13,17,15	25,8,21,48,39,10	1,3,4,5,5,3	173	149	0.0000487284876289	0.00110735488136675	0.691,0.579,0.446,0.481,0.463,0.633	0.956,0.697,0.819,0.892,0.87,0.742	-0.28		
1538	AT2G16930	NA	chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1538	22,42,39,29,49,39	3.88597515481682E+017	156,100,143,196,229,56	2.7116219626436E+017	186	149	0	0	0.043,0.053,0.057,0.046,0.054,0.053	0.316,0.331,0.369,0.373,0.338,0.31	-0.288		
1589	AT2G23140	NA	chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1589	66,73,58,39,83,82	55,69,73,50,108,64	9,8,13,16,21,9	49,35,47,85,75,20	313	149	8.85630466185E-07	2.63946915987595E-05	0.364,0.335,0.274,0.271,0.268,0.379	0.08,0.098,0.116,0.082,0.118,0.176	0.204		
1592	AT2G45540	NA	chr2	-	18772378	18772459	18772421	18772459	18770275	18772281	1592	9,10,5,5,5,5	12,12,13,9,11,6	4,35,26,41,35,15	2,2,8,11,3,3	192	149	3.42557315847E-09	1.29743583377051E-07	0.368,0.393,0.23,0.301,0.261,0.393	0.608,0.931,0.716,0.743,0.901,0.795	-0.458		
1671	AT2G32320	NA	chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	1671	5,4,4,5,19,6	100,99,95,77,122,119	15,15,14,42,40,11	30,26,36,85,68,24	185	149	1.05505038039E-09	4.2624035367756E-08	0.039,0.032,0.033,0.05,0.111,0.039	0.287,0.317,0.239,0.285,0.321,0.27	-0.236		
1701	AT2G35550	NA	chr2	+	14929242	14929477	14929242	14929401	14929889	14930898	1701	7,4,13,2,2,0	3,5,8,4,8,11	10,11,29,28,19,4	3,4,2,0,6,1	225	149	5.73520222302E-06	0.000160250636959257	0.607,0.346,0.518,0.249,0.142,0.0	0.688,0.646,0.906,1.0,0.677,0.726	-0.464		
1727	AT5G11210	NA	chr5	-	3571759	3572276	3571869	3572276	3571064	3571668	1727	1,5,1,5,6,3	8,6,6,1,3,14	2,2,5,4,3,0	2,0,0,0,0,2	259	149	0.0000314740320372	0.000773240408697697	0.067,0.324,0.087,0.742,0.535,0.11	0.365,1.0,1.0,1.0,1.0,0.0	-0.417		
1730	AT2G38280	NA	chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1730	1.12156175109169E+017	1.92263203193241E+017	186,163,175,313,244,64	132,87,113,180,154,25	164	149	9.98695079968E-08	3.30114119160332E-06	0.346,0.35,0.439,0.339,0.389,0.395	0.561,0.63,0.585,0.612,0.59,0.699	-0.236		
1733	AT2G38710	NA	chr2	-	16186904	16187273	16186915	16187273	16186660	16186823	1733	3,9,6,9,11,5	1,3,0,0,1,0	2,0,1,0,0,0	7,1,0,3,9,5	160	149	2.63122856836E-14	1.60125246395766E-12	0.736,0.736,1.0,1.0,0.911,1.0	0.21,0.0,1.0,0.0,0.0,0.0	0.696		
1784	AT2G43500	NA	chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1784	5,8,14,4,7,8	1,9,14,5,3,2	0,0,1,1,0,0	7,1,9,14,15,5	153	149	1.39888101103E-14	9.41913214093533E-13	0.83,0.464,0.493,0.438,0.694,0.796	0.0,0.0,0.098,0.065,0.0,0.0	0.592		
1804	AT2G46270	NA	chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1804	1.38231211161272E+017	56,80,63,52,66,89	232,148,164,224,261,81	11,9,11,10,11,6	218	149	1.11022302463E-16	7.76302099529746E-15	0.627,0.664,0.696,0.679,0.738,0.63	0.935,0.918,0.911,0.939,0.942,0.902	-0.252		
1832	AT1G78910	NA	chr1	+	29665165	29665602	29665165	29665589	29665763	29665835	1832	24,28,23,28,30,26	7,18,20,19,15,15	23,16,19,27,10,7	0,1,0,0,2,0	162	149	1.37112543541E-13	8.04098723088832E-12	0.759,0.589,0.514,0.575,0.648,0.615	1.0,0.936,1.0,1.0,0.821,1.0	-0.343		
1842	AT2G46610	NA	chr2	-	19137830	19138514	19138386	19138514	19137568	19137681	1842	1.75223216202266E+017	20,34,33,30,15,23	1.86146151236253E+017	16,3,4,4,11,1	705	149	0.000653997879237	0.0125154541521354	0.649,0.581,0.58,0.587,0.789,0.649	0.711,0.911,0.889,0.926,0.829,0.955	-0.231		
1854	AT1G63150	NA	chr1	+	23419293	23421321	23419293	23421305	23421456	23421714	1854	15,23,17,18,25,30	5,2,2,3,5,10	4,5,4,3,3,0	19,9,4,12,12,2	165	149	1.77671988233E-10	8.28224806686139E-09	0.73,0.912,0.885,0.844,0.819,0.73	0.16,0.334,0.475,0.184,0.184,0.0	0.597		
1865	AT3G05380	NA	chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1865	24,37,35,32,47,53	14,31,18,16,18,18	8,4,10,19,13,6	29,27,28,79,46,4	184	149	4.2212231377E-08	1.44795918195068E-06	0.581,0.491,0.612,0.618,0.679,0.705	0.183,0.107,0.224,0.163,0.186,0.548	0.379		
1916	AT3G12250	NA	chr3	+	3906243	3906525	3906243	3906416	3906620	3906692	1916	9,23,15,19,16,16	63,107,73,68,115,48	37,23,27,51,50,7	30,21,37,53,58,21	258	149	0.000075329160206	0.00161115780299421	0.076,0.11,0.106,0.139,0.074,0.161	0.416,0.387,0.296,0.357,0.332,0.161	-0.214		
1935	AT3G14010	NA	chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1935	3.89556514456588E+017	1.411951451392E+017	31,24,37,26,50,10	5.52529447698827E+017	155	149	0	0	0.726,0.733,0.773,0.759,0.739,0.71	0.051,0.042,0.074,0.035,0.055,0.037	0.691		
1970	AT3G19860	NA	chr3	+	6903756	6904068	6903756	6903989	6904567	6904675	1970	936,1378,1158,1008,1480,1256	1.32179150129175E+017	1368,971,1069,1346,1723,660	28,23,14,24,55,13	228	149	0.0000130064867504	0.000333039336791932	0.823,0.834,0.835,0.836,0.847,0.837	0.97,0.965,0.98,0.973,0.953,0.971	-0.133		
1981	AT3G21175	NA	chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1981	74,75,76,66,83,94	1.32161143146144E+017	8,9,11,16,12,3	147,125,150,198,237,80	155	149	0	0	0.35,0.309,0.338,0.303,0.357,0.362	0.05,0.065,0.066,0.072,0.046,0.035	0.281		
2032	AT3G20070	NA	chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	2032	12,36,32,12,56,27	12,21,16,9,16,13	7,9,14,7,4,5	25,27,19,37,25,18	177	149	1.04802883039E-08	3.88840084418167E-07	0.457,0.591,0.627,0.529,0.747,0.636	0.191,0.219,0.383,0.137,0.119,0.19	0.391		
2074	AT2G31370	NA	chr2	+	13380713	13381103	13380713	13381092	13381219	13381761	2074	33,34,38,20,35,40	1.70240214196238E+017	52,62,63,89,114,43	147,133,125,208,204,63	160	149	0.0000612283842468	0.0013742370686504	0.153,0.117,0.142,0.087,0.12,0.179	0.248,0.303,0.319,0.285,0.342,0.389	-0.181		
34	AT5G63700	NA	chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	8,10,15,11,16,7	33,35,41,20,46,21	51,56,68,114,71,64	12,17,14,20,28,8	319	149	0	0	0.102,0.118,0.146,0.204,0.14,0.135	0.665,0.606,0.694,0.727,0.542,0.789	-0.53		
65	AT5G60940	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	15,16,19,18,26,14	43,97,92,64,135,84	57,53,71,104,95,42	50,39,44,50,67,17	241	149	0	0	0.177,0.093,0.113,0.148,0.106,0.093	0.413,0.457,0.499,0.563,0.467,0.604	-0.379		
133	AT5G53550	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	133	76,179,95,102,137,88	19,29,20,37,56,23	90,81,90,202,173,58	1,3,11,19,10,4	498	149	6.79482177512E-06	0.00048667910964297	0.545,0.649,0.587,0.452,0.423,0.534	0.964,0.89,0.71,0.761,0.838,0.813	-0.298		
151	AT5G50915	NA	chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	151	4,1,6,1,16,1	11,27,11,15,30,11	22,14,29,19,20,12	19,19,11,13,17,8	283	149	0.0000369614588988	0.00226916956596561	0.161,0.019,0.223,0.034,0.219,0.046	0.379,0.28,0.581,0.435,0.382,0.441	-0.299		
244	AT5G40530	NA	chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	244	14,22,32,13,25,16	42,87,89,44,86,63	45,71,46,118,85,27	47,46,53,90,72,24	218	149	5.01079733262E-10	7.17796717897815E-08	0.186,0.147,0.197,0.168,0.166,0.148	0.396,0.513,0.372,0.473,0.447,0.435	-0.271		
355	AT5G22875	NA	chr5	+	7650581	7651389	7650581	7650681	7651265	7651389	355	71,102,78,48,78,94	1.70296224197264E+017	2.66198186352383E+017	200,151,198,205,289,98	733	149	7.32997130881E-07	6.00010508564019E-05	0.078,0.065,0.066,0.047,0.057,0.064	0.213,0.21,0.16,0.259,0.212,0.214	-0.149		
448	AT5G13590	NA	chr5	-	4378629	4379356	4378629	4378725	4379055	4379356	448	41,43,33,31,36,53	5,6,3,5,12,8	15,36,41,97,41,27	2,0,2,2,2,0	479	149	0.000175977039788	0.009166803981684	0.718,0.69,0.774,0.659,0.483,0.673	0.7,1.0,0.864,0.938,0.864,1.0	-0.228		
637	AT4G38380	NA	chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	637	3,13,8,7,6,6	37,28,37,38,30,38	20,12,13,22,40,9	4,2,4,6,5,2	248	149	0	0	0.046,0.218,0.115,0.1,0.107,0.087	0.75,0.783,0.661,0.688,0.828,0.73	-0.628		
659	AT4G36000	NA	chr4	-	17037872	17038955	17037872	17038539	17038640	17038955	659	3,6,2,6,3,4	7,2,1,2,1,2	4,2,3,5,2,3	1,0,0,5,0,0	250	149	0.000105334068213	0.00582325936035108	0.203,0.641,0.544,0.641,0.641,0.544	0.704,1.0,1.0,0.373,1.0,1.0	-0.31		
667	AT4G35785	NA	chr4	-	16953522	16953890	16953522	16953592	16953724	16953890	667	2.56484471385544E+017	37,29,46,41,49,54	2.0019617629627E+017	57,55,41,74,82,24	281	149	0.0000890708702351	0.00510376086447123	0.786,0.898,0.844,0.833,0.855,0.817	0.65,0.654,0.695,0.68,0.636,0.707	0.168		
676	AT5G37850	NA	chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	676	2.37380312227479E+017	2.13352269225389E+017	45,83,64,140,130,53	3.94227290426551E+017	274	149	0	0	0.377,0.37,0.387,0.354,0.401,0.335	0.058,0.166,0.107,0.152,0.114,0.135	0.249		
694	AT4G34310	NA	chr4	+	16418809	16419095	16418809	16418893	16418993	16419095	694	4,16,15,13,9,7	58,101,82,95,88,69	26,18,22,34,38,13	40,32,42,77,54,14	249	149	0.000113208353976	0.00608141126514825	0.04,0.087,0.099,0.076,0.058,0.057	0.28,0.252,0.239,0.209,0.296,0.357	-0.203		
711	AT4G32850	NA	chr4	+	15853669	15854211	15853669	15853960	15854043	15854211	711	9.61391201081582E+016	24,27,15,32,58,43	164,151,183,233,222,90	6,11,10,12,15,9	232	149	0.0000506084097155	0.00307044198709216	0.72,0.768,0.837,0.684,0.636,0.686	0.946,0.898,0.922,0.926,0.905,0.865	-0.189		
817	AT4G24740	NA	chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	817	37,101,79,66,71,57	3.03410437320428E+017	193,119,168,292,271,98	3.21266254401408E+017	242	149	4.37325731184E-11	7.04777748661215E-09	0.07,0.132,0.1,0.113,0.093,0.076	0.27,0.216,0.289,0.31,0.29,0.326	-0.186		
876	AT4G22120	NA	chr4	-	11718830	11719807	11718830	11719164	11719398	11719807	876	9,23,15,12,10,16	4,9,6,4,11,2	1,2,9,13,7,8	0,0,1,0,0,1	383	149	2.11221540258E-09	2.79299867464232E-07	0.467,0.499,0.493,0.539,0.261,0.757	1.0,1.0,0.778,1.0,1.0,0.757	-0.42		
1079	AT4G10843	NA	chr4	+	6662060	6662641	6662060	6662278	6662513	6662641	1079	3,3,3,0,9,2	6,6,11,8,16,6	7,8,14,17,28,6	4,9,5,11,12,3	384	149	0.000363461906039	0.018022817783107	0.162,0.162,0.096,0.0,0.179,0.115	0.404,0.256,0.521,0.375,0.475,0.437	-0.292		
1194	AT4G02430	NA	chr4	+	1070656	1071674	1070656	1070886	1071284	1071674	1194	2.78419388254407E+017	40,67,48,62,62,40	2.64189236309324E+017	76,82,63,113,138,65	547	149	0.000149816577964	0.00796499064495204	0.654,0.63,0.688,0.527,0.641,0.706	0.486,0.386,0.505,0.427,0.39,0.38	0.212		
1322	AT4G08980	NA	chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1322	2.14310243184286E+017	1.71289245182293E+017	6.67499475993781E+017	207,105,156,171,172,76	646	149	0	0	0.224,0.198,0.186,0.189,0.184,0.17	0.426,0.523,0.413,0.573,0.512,0.51	-0.301		
1343	AT3G55850	NA	chr3	-	20724352	20725024	20724352	20724459	20724648	20725024	1343	2.14233196194294E+017	63,82,55,79,85,37	2.96313272444424E+017	41,35,17,43,42,17	338	149	7.17998993593E-08	7.26023688227275E-06	0.6,0.556,0.611,0.52,0.604,0.653	0.761,0.798,0.876,0.82,0.817,0.809	-0.223		
1345	AT3G55850	NA	chr3	-	20724648	20725024	20724648	20724721	20724922	20725024	1345	2.16316274198302E+017	96,127,77,97,113,61	2.91350251471498E+017	50,38,33,63,73,24	350	149	5.52833367973E-09	6.78800399675419E-07	0.489,0.514,0.602,0.465,0.532,0.518	0.712,0.797,0.764,0.761,0.744,0.764	-0.237		
1370	AT3G54500	NA	chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1370	113,175,117,86,170,128	84,143,81,61,99,70	4.62585540530837E+017	93,84,116,95,190,68	285	149	0	0	0.413,0.39,0.43,0.424,0.473,0.489	0.722,0.785,0.709,0.745,0.697,0.772	-0.302		
1468	AT3G48880	NA	chr3	+	18126932	18128237	18126932	18127230	18127860	18128237	1468	31,51,42,29,38,40	16,27,11,9,21,18	61,37,28,94,83,32	3,3,11,7,1,2	779	149	0.0000531269765826	0.00318576532833102	0.27,0.265,0.422,0.381,0.257,0.298	0.795,0.702,0.327,0.72,0.941,0.754	-0.391		
1475	AT3G48190	NA	chr3	+	17824593	17825075	17824593	17824656	17824934	17825075	1475	47,83,50,53,64,55	46,55,40,57,72,63	73,86,85,131,117,49	22,25,30,63,46,25	427	149	0.000834750406186	0.0375717254401226	0.263,0.345,0.304,0.245,0.237,0.234	0.537,0.546,0.497,0.42,0.47,0.406	-0.208		
1521	AT2G27340	NA	chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1521	72,143,110,92,130,128	9,16,27,16,41,19	1.78129158369259E+017	6,5,6,8,6,3	434	149	2.03283415656E-08	2.27898385769129E-06	0.733,0.754,0.583,0.664,0.521,0.698	0.911,0.899,0.9,0.941,0.937,0.942	-0.263		
1668	AT2G04790	NA	chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1668	11,16,19,7,18,6	21,16,14,14,16,26	11,5,14,17,25,10	0,0,1,1,3,2	254	149	4.07895939247E-13	7.01173119565593E-11	0.235,0.37,0.443,0.227,0.398,0.119	1.0,1.0,0.891,0.909,0.83,0.746	-0.597		
1672	AT5G55550	NA	chr5	-	22501535	22503295	22501535	22502090	22502184	22503295	1672	23,42,38,21,38,40	27,31,63,25,41,28	5,14,24,21,11,4	48,38,30,98,84,21	243	149	0.000167852757481	0.00883282316662773	0.343,0.454,0.27,0.34,0.362,0.467	0.06,0.184,0.329,0.116,0.074,0.105	0.228		
1766	AT1G70490	NA	chr1	-	26565004	26565416	26565004	26565161	26565317	26565416	1766	19,60,44,25,37,56	5,6,6,6,5,13	27,25,26,34,41,14	1,0,0,0,1,0	305	149	0.0000167905827271	0.00112453292368383	0.65,0.83,0.782,0.671,0.783,0.678	0.93,1.0,1.0,1.0,0.952,1.0	-0.248		
1877	AT2G22570	NA	chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1877	40,103,37,49,76,47	1.6925416113621E+017	120,104,101,158,195,54	113,56,71,65,118,34	247	149	0	0	0.125,0.197,0.122,0.179,0.179,0.155	0.39,0.528,0.462,0.595,0.499,0.489	-0.334		
1889	AT2G23980	NA	chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1889	48,45,54,35,48,39	2.04268222219337E+017	96,112,114,187,183,65	191,140,144,237,296,99	218	149	3.7825298449E-13	6.76586717686077E-11	0.139,0.103,0.143,0.098,0.089,0.077	0.256,0.353,0.351,0.35,0.297,0.31	-0.211		
1890	AT2G23980	NA	chr2	-	10203940	10204534	10203940	10204040	10204387	10204534	1890	1.16152162109168E+017	46,80,50,46,65,75	1.62146197274336E+017	34,29,33,45,47,19	496	149	0.0000937081784773	0.00525275083051561	0.431,0.363,0.493,0.416,0.437,0.45	0.589,0.602,0.642,0.647,0.682,0.645	-0.203		
1987	AT1G56612	NA	chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1987	2.463843162454E+017	19,66,68,42,72,60	6.36513569808923E+017	3,4,6,10,21,4	466	149	0	0	0.805,0.65,0.598,0.651,0.64,0.612	0.985,0.976,0.968,0.963,0.934,0.962	-0.305		
2017	AT2G04690	NA	chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2017	1.51292274218328E+017	2.38391327303549E+017	4.5832438654254E+017	207,164,171,254,249,91	272	149	0	0	0.258,0.29,0.315,0.283,0.247,0.265	0.548,0.52,0.553,0.539,0.543,0.585	-0.272		
2123	AT1G54440	NA	chr1	+	20326797	20327518	20326797	20326956	20327359	20327518	2123	33,74,48,56,68,44	40,82,60,55,59,67	57,40,32,110,75,21	19,10,19,25,28,2	552	149	0.000420976935867	0.0201016486876492	0.182,0.196,0.178,0.216,0.237,0.151	0.447,0.519,0.313,0.543,0.42,0.739	-0.303		
2146	AT4G17310	NA	chr4	-	9685665	9686616	9685665	9686024	9686443	9686616	2146	48,76,35,40,60,45	11,8,13,13,21,11	43,43,41,125,88,31	3,7,0,10,2,0	568	149	0.000183851512715	0.00948122251071255	0.534,0.714,0.414,0.447,0.428,0.518	0.79,0.617,1.0,0.766,0.92,1.0	-0.34		
2151	AT1G79620	NA	chr1	-	29958215	29958745	29958215	29958451	29958525	29958745	2151	12,31,21,6,15,17	42,38,53,35,50,29	11,18,19,37,22,9	5,4,6,4,14,7	223	149	1.36228892722E-07	1.3009859254951E-05	0.16,0.353,0.209,0.103,0.167,0.281	0.595,0.75,0.679,0.861,0.512,0.462	-0.431		
2152	AT1G79620	NA	chr1	-	29958525	29958981	29958525	29958745	29958841	29958981	2152	16,24,8,24,20,15	26,38,21,33,29,40	7,19,15,26,26,16	5,4,5,7,5,8	245	149	6.88508382307E-07	5.72683504444709E-05	0.272,0.278,0.188,0.307,0.295,0.186	0.46,0.743,0.646,0.693,0.76,0.549	-0.388		
