ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
1214	AT2G00720	NA	chr2	-	9257650	9257859	9257661	9257859	9256764	9257465	1214	2,4,2,0,3,3	2,2,1,1,1,0	1,1,0,0,0,1	1,1,2,1,1,0	160	149	0.0000208075137229	0.000631035143450858	0.482,0.651,0.651,0.0,0.736,1.0	0.482,0.482,0.0,0.0,0.0,1.0	0.259		
1232	AT1G05400	NA	chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	1232	6,8,8,4,11,9	0,0,0,0,0,3	6,3,6,8,4,2	6,3,0,3,7,3	156	149	0.000275023974794	0.00664840565154191	1.0,1.0,1.0,1.0,1.0,0.741	0.489,0.489,1.0,0.718,0.353,0.389	0.384		
1275	AT4G17570	NA	chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1275	16,22,17,18,32,32	22,43,37,31,55,44	48,25,61,48,63,20	8,4,4,8,4,3	161	149	0	0	0.402,0.321,0.298,0.35,0.35,0.402	0.847,0.853,0.934,0.847,0.936,0.861	-0.526		
1278	AT1G23080	NA	chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1278	88,100,136,66,96,93	1.67211242182187E+017	182,130,160,251,211,84	52,32,27,41,57,11	161	149	0	0	0.328,0.305,0.342,0.251,0.322,0.304	0.764,0.79,0.846,0.85,0.774,0.876	-0.508		
1279	AT1G05230	NA	chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1279	36,64,37,29,49,34	8,10,6,8,11,6	32,37,12,23,41,6	40,25,28,25,33,17	155	149	2.1172094633E-08	1.04944759772351E-06	0.812,0.86,0.856,0.777,0.811,0.845	0.435,0.587,0.292,0.469,0.544,0.253	0.397		
1281	AT1G05230	NA	chr1	-	1517148	1518226	1518144	1518226	1516782	1517057	1281	10,21,13,15,25,10	0,0,0,2,1,1	18,6,11,26,24,10	1,3,2,1,1,4	1145	149	0.00005768172748	0.00163073087180746	1.0,1.0,1.0,0.494,0.765,0.565	0.701,0.207,0.417,0.772,0.757,0.245	0.287		
1283	AT1G05230	NA	chr1	-	1517175	1518226	1518144	1518226	1516782	1517057	1283	9,7,10,8,16,6	0,0,0,2,1,1	8,6,8,20,12,7	1,3,2,1,1,4	1118	149	0.000127844213982	0.00338482776066629	1.0,1.0,1.0,0.348,0.681,0.444	0.516,0.21,0.348,0.727,0.615,0.189	0.311		
1310	AT1G27630	NA	chr1	+	9611548	9612429	9611548	9611876	9612589	9612671	1310	2.97472371344414E+017	41,39,42,46,53,68	5.67508498847796E+017	35,26,34,36,38,11	702	149	0.00179219480126	0.0367117772460571	0.606,0.72,0.652,0.613,0.624,0.458	0.775,0.806,0.757,0.833,0.816,0.864	-0.196		
1315	AT1G28520	NA	chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1315	8,12,10,6,17,10	44,40,55,35,77,68	28,26,31,58,62,19	46,28,22,31,58,20	317	149	2.58933285258E-07	9.81592545023509E-06	0.079,0.124,0.079,0.075,0.094,0.065	0.222,0.304,0.398,0.468,0.334,0.309	-0.253		
1470	AT2G03140	NA	chr2	+	949989	950231	949989	950208	950308	950717	1470	10,16,10,5,12,7	5,12,8,3,13,6	5,12,5,17,15,3	0,0,0,2,0,0	172	149	3.33066907388E-16	2.64550286439611E-14	0.634,0.536,0.52,0.591,0.444,0.503	1.0,1.0,1.0,0.88,1.0,1.0	-0.442		
1471	AT2G16930	NA	chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1471	17,23,23,13,20,18	2.03312260242334E+017	83,51,63,126,104,28	133,84,99,125,193,46	186	149	0	0	0.063,0.056,0.066,0.041,0.046,0.044	0.333,0.327,0.338,0.447,0.302,0.328	-0.293		
1520	AT2G23140	NA	chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1520	41,24,35,18,43,50	30,36,34,29,59,38	4,2,6,11,3,3	20,14,29,46,48,14	313	149	0.0000014226219085	5.04879434761277E-05	0.394,0.241,0.329,0.228,0.258,0.385	0.087,0.064,0.09,0.102,0.029,0.093	0.228		
1523	AT2G45540	NA	chr2	-	18772378	18772459	18772421	18772459	18770275	18772281	1523	5,4,2,1,6,3	7,10,4,4,9,3	1,10,14,17,18,7	1,1,5,8,1,1	192	149	0.0000212764463435	0.000633734151802821	0.357,0.237,0.28,0.162,0.341,0.437	0.437,0.886,0.685,0.623,0.933,0.845	-0.432		
1602	AT2G32320	NA	chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	1602	3,0,2,4,10,1	41,61,63,39,55,62	12,8,8,21,27,5	16,15,20,49,24,7	185	149	7.64066933057E-08	3.44449633605156E-06	0.056,0.0,0.025,0.076,0.128,0.013	0.377,0.3,0.244,0.257,0.475,0.365	-0.287		
1658	AT2G38280	NA	chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1658	44,53,68,64,90,81	108,134,99,86,126,114	94,95,105,142,122,41	64,47,52,96,81,13	164	149	1.77015417435E-06	6.02574931186898E-05	0.27,0.264,0.384,0.403,0.394,0.392	0.572,0.647,0.647,0.573,0.578,0.741	-0.275		
1712	AT2G43500	NA	chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1712	2,5,4,2,4,4	2,4,3,2,2,0	0,0,0,1,0,0	5,1,7,8,9,3	153	149	1.58714000831E-08	8.53983720600349E-07	0.493,0.549,0.565,0.493,0.661,1.0	0.0,0.0,0.0,0.109,0.0,0.0	0.609		
1731	AT2G46270	NA	chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1731	74,95,110,77,104,106	18,46,37,30,35,55	136,73,77,136,133,37	1,4,5,6,4,3	218	149	2.22044604925E-16	1.8518520050745E-14	0.738,0.585,0.67,0.637,0.67,0.568	0.989,0.926,0.913,0.939,0.958,0.894	-0.292		
1756	AT1G78910	NA	chr1	+	29665165	29665602	29665165	29665589	29665763	29665835	1756	11,10,11,10,14,5	2,8,13,8,8,8	10,10,9,16,8,5	0,0,0,0,1,0	162	149	2.13800199766E-10	1.4859113883737E-08	0.835,0.535,0.438,0.535,0.617,0.365	1.0,1.0,1.0,1.0,0.88,1.0	-0.426		
1777	AT1G63150	NA	chr1	+	23419293	23421321	23419293	23421305	23421456	23421714	1777	7,4,3,5,16,14	3,1,2,3,3,4	3,6,1,2,0,0	7,5,0,3,8,1	165	149	0.00195031866024	0.0391943557262689	0.678,0.783,0.575,0.601,0.828,0.76	0.279,0.52,1.0,0.376,0.0,0.0	0.342		
1787	AT3G05380	NA	chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1787	21,18,27,20,24,18	7,10,3,10,10,10	7,1,6,6,9,3	17,13,15,36,19,1	184	149	9.85828036137E-06	0.000322423757701278	0.708,0.593,0.879,0.618,0.66,0.593	0.25,0.059,0.245,0.119,0.277,0.708	0.399		
1833	AT3G12250	NA	chr3	+	3906243	3906525	3906243	3906416	3906620	3906692	1833	9,10,9,14,6,12	34,36,26,29,84,26	17,19,22,23,31,5	20,14,17,30,29,4	258	149	0.000184264700699	0.00465687152675655	0.133,0.138,0.167,0.218,0.04,0.21	0.329,0.439,0.428,0.307,0.382,0.419	-0.233		
1852	AT3G14010	NA	chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1852	1.87299244234318E+017	77,106,65,72,97,83	14,10,16,9,28,6	2.80235220327394E+017	155	149	0	0	0.7,0.731,0.783,0.758,0.759,0.734	0.046,0.039,0.065,0.026,0.064,0.044	0.697		
1883	AT3G19860	NA	chr3	+	6903756	6904068	6903756	6903989	6904567	6904675	1883	4.63696541523748E+017	50,108,76,54,97,93	6.84474578679795E+017	16,10,12,15,24,7	228	149	0.000315008993824	0.00740049298166806	0.858,0.808,0.823,0.864,0.834,0.818	0.965,0.969,0.969,0.967,0.956,0.969	-0.132		
1893	AT3G21175	NA	chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1893	32,40,29,37,53,38	69,90,74,70,82,81	4,1,4,7,6,2	81,72,63,98,119,34	155	149	1.11022302463E-16	1.08932470887226E-14	0.308,0.299,0.274,0.337,0.383,0.311	0.045,0.013,0.058,0.064,0.046,0.054	0.272		
1941	AT3G20070	NA	chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1941	4,21,12,4,25,20	3,12,4,7,9,10	4,5,5,4,1,4	19,15,16,19,9,9	177	149	1.69951982998E-06	5.9058314091805E-05	0.529,0.596,0.716,0.325,0.7,0.627	0.151,0.219,0.208,0.151,0.086,0.272	0.401		
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
34	AT5G63700	NA	chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	4,2,9,8,10,6	15,29,18,15,19,9	31,29,33,55,37,23	5,9,9,10,16,2	319	149	1.2534417948E-13	5.3225220527385E-11	0.111,0.031,0.189,0.199,0.197,0.237	0.743,0.601,0.631,0.72,0.519,0.843	-0.516		
65	AT5G60940	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	3,8,12,11,10,10	34,60,53,18,67,46	27,24,32,57,45,26	38,14,21,23,35,14	241	149	9.31298371754E-11	2.13436654108348E-08	0.052,0.076,0.123,0.274,0.084,0.118	0.305,0.515,0.485,0.605,0.443,0.534	-0.36		
132	AT5G53550	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	132	43,88,49,52,68,55	7,17,12,13,33,11	57,39,49,84,79,33	1,2,1,8,5,2	498	149	0.0000193309198462	0.00174047317615251	0.648,0.608,0.55,0.545,0.381,0.599	0.945,0.854,0.936,0.759,0.825,0.832	-0.303		
243	AT5G40530	NA	chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	243	11,13,17,5,9,10	17,49,38,30,36,29	29,27,19,50,36,11	23,26,25,36,31,10	218	149	0.0000879787145994	0.00693107310953398	0.307,0.153,0.234,0.102,0.146,0.191	0.463,0.415,0.342,0.487,0.443,0.429	-0.241		
296	AT5G27730	NA	chr5	+	9822308	9822638	9822308	9822400	9822494	9822638	296	7,27,35,11,18,14	38,55,56,33,50,54	33,32,20,40,41,20	26,28,17,22,41,12	243	149	0.0000479387493958	0.00396241269596104	0.101,0.231,0.277,0.17,0.181,0.137	0.438,0.412,0.419,0.527,0.38,0.505	-0.264		
297	AT5G27630	NA	chr5	+	9779718	9780154	9779718	9779844	9780007	9780154	297	1,4,8,11,2,6	2,6,4,2,1,1	7,8,10,8,5,2	0,0,1,0,0,0	312	149	0.0000371304923094	0.00312019903706658	0.193,0.241,0.489,0.724,0.489,0.741	1.0,1.0,0.827,1.0,1.0,1.0	-0.492		
447	AT5G13590	NA	chr5	-	4378629	4379356	4378629	4378725	4379055	4379356	447	18,23,13,14,11,27	4,3,3,2,4,4	1,15,18,32,29,6	1,0,0,1,0,0	479	149	0.0000217179948447	0.00192109000012241	0.583,0.705,0.574,0.685,0.461,0.677	0.237,1.0,1.0,0.909,1.0,1.0	-0.244		
636	AT4G38380	NA	chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	636	3,12,6,3,2,2	21,16,23,16,21,19	10,6,6,14,17,3	1,2,2,5,3,0	248	149	8.15295608803E-11	1.96100718097788E-08	0.079,0.311,0.135,0.101,0.054,0.059	0.857,0.643,0.643,0.627,0.773,1.0	-0.634		
675	AT5G37850	NA	chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	675	108,200,178,95,217,153	1.07159127109182E+017	31,33,35,73,72,15	1.61114134217278E+017	274	149	0	0	0.354,0.406,0.433,0.322,0.393,0.339	0.095,0.136,0.124,0.155,0.123,0.071	0.257		
692	AT4G34310	NA	chr4	+	16418607	16419095	16418607	16418720	16418809	16419095	692	3,4,12,10,10,5	4,6,3,3,11,2	7,3,5,3,2,2	0,3,0,2,0,0	238	149	0.000340362153365	0.0214513247158291	0.32,0.294,0.715,0.676,0.363,0.61	1.0,0.385,1.0,0.484,1.0,1.0	-0.315		
710	AT4G32850	NA	chr4	+	15853669	15854211	15853669	15853960	15854043	15854211	710	41,67,58,59,80,70	10,13,8,14,34,28	69,84,109,130,109,55	2,1,0,6,10,5	232	149	4.65661123406E-06	0.00046957267684261	0.725,0.768,0.823,0.73,0.602,0.616	0.957,0.982,1.0,0.933,0.875,0.876	-0.227		
815	AT4G24740	NA	chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	815	23,49,40,32,40,22	1.56197199150197E+017	100,69,92,151,152,49	167,116,134,202,212,49	242	149	2.28246155309E-09	3.96833487954475E-07	0.083,0.133,0.11,0.116,0.111,0.061	0.269,0.268,0.297,0.315,0.306,0.381	-0.204		
1194	AT4G02430	NA	chr4	+	1070656	1071674	1070656	1070886	1071284	1071674	1194	1.62216194150207E+017	14,31,26,38,21,29	134,91,112,161,157,61	43,34,35,68,59,28	547	149	0.000583622191132	0.0330631807605342	0.759,0.655,0.67,0.518,0.729,0.583	0.459,0.422,0.466,0.392,0.42,0.372	0.231		
1313	AT3G57680	NA	chr3	+	21381477	21381768	21381477	21381559	21381637	21381768	1313	0,2,1,1,0,4	2,3,2,3,5,3	2,8,8,9,8,6	1,2,1,0,0,4	227	149	3.8375920941E-07	4.71930227767127E-05	0.0,0.304,0.247,0.18,0.0,0.467	0.568,0.724,0.84,1.0,1.0,0.496	-0.572		
1322	AT4G08980	NA	chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1322	113,165,109,83,125,102	85,159,118,85,156,106	3.18256207516372E+017	97,54,84,92,81,37	646	149	1.2667644711E-13	5.3225220527385E-11	0.235,0.193,0.176,0.184,0.156,0.182	0.431,0.522,0.362,0.564,0.514,0.552	-0.303		
1345	AT3G55850	NA	chr3	-	20724648	20725024	20724648	20724721	20724922	20725024	1345	99,162,136,78,146,76	45,59,36,48,58,30	154,182,122,267,250,94	22,19,19,37,34,12	350	149	4.24112295605E-06	0.000436402896824573	0.484,0.539,0.617,0.409,0.517,0.519	0.749,0.803,0.732,0.754,0.758,0.769	-0.247		
1369	AT3G54500	NA	chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1369	57,99,60,45,84,68	41,67,32,30,49,37	2.36317281232424E+017	49,43,55,54,98,32	285	149	3.08752023948E-10	6.4863654364409E-08	0.421,0.436,0.495,0.44,0.473,0.49	0.716,0.794,0.728,0.692,0.693,0.795	-0.277		
1465	AT3G48880	NA	chr3	+	18126932	18128237	18126932	18127230	18127860	18128237	1465	11,27,19,11,21,29	11,12,10,9,11,11	37,22,20,38,50,12	3,1,7,7,0,2	779	149	0.000906863793105	0.0481306025772148	0.161,0.301,0.267,0.189,0.267,0.335	0.702,0.808,0.353,0.509,1.0,0.534	-0.398		
1664	AT2G04790	NA	chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1664	6,6,10,3,9,5	7,8,6,8,10,15	9,4,1,8,14,5	0,0,1,1,1,2	254	149	7.03852197637E-08	1.01394936585307E-05	0.335,0.306,0.494,0.18,0.346,0.164	1.0,1.0,0.37,0.824,0.891,0.595	-0.476		
1873	AT2G22570	NA	chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1873	18,53,18,22,40,28	76,130,76,65,117,75	54,46,47,87,107,19	61,16,37,27,69,18	247	149	1.87969310783E-07	2.56146287829158E-05	0.125,0.197,0.125,0.17,0.171,0.184	0.348,0.634,0.434,0.66,0.483,0.389	-0.329		
1885	AT2G23980	NA	chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1885	34,23,30,18,34,28	1.17142108114174E+017	51,55,55,89,86,34	88,70,89,112,126,47	218	149	4.72004147989E-07	5.66629741466795E-05	0.166,0.1,0.16,0.097,0.118,0.11	0.284,0.349,0.297,0.352,0.318,0.331	-0.197		
1886	AT2G23980	NA	chr2	-	10203940	10204534	10203940	10204040	10204387	10204534	1886	58,72,96,62,68,87	16,37,27,31,26,41	81,74,102,122,187,68	13,12,14,20,25,4	496	149	0.000238432536206	0.0161729552989105	0.521,0.369,0.516,0.375,0.44,0.389	0.652,0.649,0.686,0.647,0.692,0.836	-0.259		
1983	AT1G56612	NA	chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1983	1.03221194124216E+017	5,31,27,18,35,26	2.93268283419423E+017	1,2,4,6,10,3	466	149	8.16762213418E-11	1.96100718097788E-08	0.868,0.695,0.697,0.688,0.664,0.659	0.989,0.977,0.958,0.957,0.931,0.943	-0.247		
2013	AT2G04690	NA	chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2013	7.71291421071611E+016	1.08190144162276E+017	2.27144202261252E+017	114,91,82,113,124,59	272	149	4.00091071384E-12	1.34483945461209E-09	0.281,0.271,0.351,0.266,0.242,0.26	0.522,0.464,0.574,0.559,0.527,0.503	-0.246		
2118	AT1G54440	NA	chr1	+	20326797	20327518	20326797	20326956	20327359	20327518	2118	19,24,24,27,33,22	13,39,23,29,26,34	24,20,12,45,52,14	6,9,6,6,6,1	552	149	0.000219036348641	0.0151285105458619	0.283,0.142,0.22,0.201,0.255,0.149	0.519,0.375,0.351,0.669,0.701,0.791	-0.359		
2140	AT4G17310	NA	chr4	-	9685665	9686616	9685665	9686024	9686443	9686616	2140	31,35,23,10,23,27	4,4,7,6,11,4	26,30,21,52,48,15	0,0,0,2,0,0	568	149	4.20825596592E-11	1.17877925445381E-08	0.67,0.697,0.463,0.304,0.354,0.639	1.0,1.0,1.0,0.872,1.0,1.0	-0.458		
2145	AT1G79620	NA	chr1	-	29958215	29958745	29958215	29958451	29958525	29958745	2145	4,11,9,4,9,8	17,15,27,10,30,24	8,9,10,9,9,7	2,1,2,4,7,3	223	149	1.68158986957E-06	0.000184316872225477	0.136,0.329,0.182,0.211,0.167,0.182	0.728,0.857,0.77,0.601,0.462,0.609	-0.47		
2147	AT1G79620	NA	chr1	-	29959363	29960052	29959363	29959839	29959917	29960052	2147	5,3,7,1,8,4	16,26,15,9,19,18	11,10,13,14,7,1	2,2,1,16,3,0	227	149	1.34238049709E-06	0.00015382460150745	0.17,0.07,0.234,0.068,0.217,0.127	0.783,0.766,0.895,0.365,0.605,1.0	-0.588		
2148	AT1G49180	NA	chr1	-	18184653	18185040	18184653	18184820	18184942	18185040	2148	37,54,42,31,71,45	15,18,16,12,20,19	43,56,44,88,90,32	4,3,3,15,12,4	271	149	0.000893898343884	0.0479471856368418	0.576,0.623,0.591,0.587,0.661,0.566	0.855,0.911,0.89,0.763,0.805,0.815	-0.239		
2178	AT1G49980	NA	chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2178	10,19,10,2,22,11	22,21,29,26,26,37	41,27,26,43,46,17	10,5,7,7,24,3	276	149	9.88131798607E-12	2.93068266386853E-09	0.197,0.328,0.157,0.04,0.314,0.138	0.689,0.745,0.667,0.768,0.509,0.754	-0.493		
2189	AT2G03480	NA	chr2	+	1053007	1053574	1053007	1053169	1053270	1053574	2189	1,5,2,2,6,3	0,2,1,0,0,0	4,6,2,5,4,0	3,3,2,9,1,1	250	149	3.34280375158E-07	4.32164526037599E-05	1.0,0.598,0.544,1.0,1.0,1.0	0.443,0.544,0.373,0.249,0.704,0.0	0.471		
2308	AT2G20815	NA	chr2	+	8959254	8960923	8959254	8960041	8960128	8960923	2308	1,7,6,4,3,2	2,2,2,1,8,2	2,2,5,4,2,1	0,0,0,1,0,1	236	149	0.0000295731050479	0.00257082061468124	0.24,0.688,0.654,0.716,0.191,0.387	1.0,1.0,1.0,0.716,1.0,0.387	-0.371		
2374	AT1G55310	NA	chr1	+	20631041	20632055	20631041	20631119	20631884	20632055	2374	3.45541505393605E+017	65,108,107,70,124,74	5.50423560744842E+017	56,43,41,67,55,22	914	149	0.0000110998391333	0.00103639609092775	0.464,0.45,0.435,0.478,0.443,0.488	0.616,0.616,0.69,0.644,0.714,0.71	-0.205		
2382	AT5G63370	NA	chr5	-	25383809	25387261	25383809	25385077	25385150	25387261	2382	2.54368305265329E+017	64,141,84,89,174,140	4.16379373586552E+017	43,23,27,42,77,30	222	149	1.66072522401E-09	2.99049163552086E-07	0.727,0.637,0.709,0.666,0.559,0.632	0.867,0.917,0.903,0.904,0.828,0.816	-0.218		
2445	AT4G03440	NA	chr4	-	1527056	1527628	1527056	1527173	1527399	1527628	2445	2,5,5,9,3,5	6,5,7,9,14,11	13,11,5,14,30,8	3,1,5,4,8,2	375	149	0.000107183992913	0.00818820745859615	0.117,0.284,0.221,0.284,0.078,0.153	0.633,0.814,0.284,0.582,0.598,0.614	-0.398		
2453	AT1G02960	NA	chr1	-	667150	667437	667150	667281	667372	667437	2453	57,77,60,44,85,66	44,81,56,49,96,61	32,20,16,31,41,9	61,60,79,75,88,25	240	149	0.000256689746514	0.0170293381832051	0.446,0.371,0.399,0.358,0.355,0.402	0.246,0.171,0.112,0.204,0.224,0.183	0.199		
2501	AT1G80780	NA	chr1	+	30357999	30359555	30357999	30358295	30358378	30359555	2501	2.30316323239344E+017	2.13324379252389E+017	5.91462541778821E+017	151,88,89,159,153,67	232	149	0	0	0.41,0.385,0.354,0.379,0.362,0.364	0.715,0.771,0.796,0.759,0.775,0.766	-0.388		
2530	AT2G33540	NA	chr2	-	14207913	14209192	14207913	14208049	14208174	14209192	2530	46,74,52,54,53,33	26,35,26,28,32,36	88,123,106,228,181,72	8,8,14,20,18,1	274	149	2.10942374679E-15	1.3294643164144E-12	0.49,0.535,0.521,0.512,0.474,0.333	0.857,0.893,0.805,0.861,0.845,0.975	-0.395		
2595	AT1G07170	NA	chr1	+	2200173	2200539	2200173	2200219	2200462	2200539	2595	9,10,7,7,25,23	3,7,0,5,4,7	12,4,12,11,18,3	0,0,2,0,0,0	392	149	9.21396431164E-06	0.000876543548288469	0.533,0.352,1.0,0.347,0.704,0.555	1.0,1.0,0.695,1.0,1.0,1.0	-0.367		
2706	AT4G38090	NA	chr4	-	17883678	17884228	17883678	17884052	17884122	17884228	2706	54,62,54,39,61,47	1.18199117115169E+017	94,75,71,99,106,30	85,71,80,95,134,23	219	149	0.0000827914869448	0.00673281737380132	0.237,0.175,0.239,0.187,0.197,0.242	0.429,0.418,0.376,0.415,0.35,0.47	-0.197		
2746	AT1G43620	NA	chr1	-	16429349	16429749	16429349	16429558	16429642	16429749	2746	16,20,25,29,14,36	3,7,17,13,10,8	4,5,6,8,10,3	6,7,16,11,13,4	233	149	0.000550734658017	0.0315545925650195	0.773,0.646,0.485,0.588,0.472,0.742	0.299,0.314,0.193,0.317,0.33,0.324	0.322		
2787	AT1G27900	NA	chr1	-	9716178	9716607	9716178	9716339	9716537	9716607	2787	8,18,8,8,12,9	45,44,52,41,74,47	37,21,58,62,77,29	28,21,34,37,34,12	347	149	1.47659662275E-14	8.27222241322833E-12	0.071,0.149,0.062,0.077,0.065,0.076	0.362,0.3,0.423,0.418,0.493,0.509	-0.334		
2805	AT2G39950	NA	chr2	-	16678034	16679772	16678034	16679015	16679172	16679772	2805	10,23,14,6,31,23	7,11,10,5,6,10	5,16,16,8,21,2	1,1,0,0,1,1	306	149	5.11338462683E-08	7.5828486142579E-06	0.41,0.504,0.405,0.369,0.716,0.528	0.709,0.886,1.0,1.0,0.911,0.493	-0.345		
2899	AT4G31240	NA	chr4	-	15177881	15178849	15177881	15178034	15178469	15178849	2899	16,24,26,18,39,34	27,33,21,14,39,32	17,22,19,59,58,26	6,8,5,12,24,8	584	149	0.000312532748066	0.0202024373813945	0.131,0.157,0.24,0.247,0.203,0.213	0.42,0.412,0.492,0.556,0.381,0.453	-0.254		
2933	AT2G48130	NA	chr2	-	19682508	19685390	19682508	19683832	19684143	19685390	2933	1,6,8,2,2,6	1,4,3,1,4,5	6,4,2,3,5,1	0,1,0,3,0,0	460	149	0.0000185961220019	0.00170475722061054	0.245,0.327,0.463,0.393,0.139,0.28	1.0,0.564,1.0,0.245,1.0,1.0	-0.494		
2975	AT4G01915	NA	chr4	+	827597	827988	827597	827717	827800	827988	2975	16,21,16,17,35,18	6,4,8,17,13,13	23,16,15,24,31,14	1,0,2,1,5,0	232	149	4.79672359588E-06	0.000474217262165235	0.631,0.771,0.562,0.391,0.634,0.471	0.937,1.0,0.828,0.939,0.799,1.0	-0.34		
3001	AT1G09910	NA	chr1	-	3223733	3224541	3223733	3223831	3224378	3224541	3001	16,38,37,23,36,13	55,102,80,67,76,69	52,49,35,40,63,16	17,11,18,27,24,7	696	149	1.36985972565E-08	2.22801056023461E-06	0.059,0.074,0.09,0.068,0.092,0.039	0.396,0.488,0.294,0.241,0.36,0.329	-0.281		
3006	AT1G06960	NA	chr1	+	2137066	2137838	2137066	2137146	2137263	2137838	3006	54,77,72,67,76,109	53,48,58,49,55,53	118,122,104,126,125,52	21,11,26,19,35,13	266	149	3.1288275304E-08	4.78046921462933E-06	0.363,0.473,0.41,0.434,0.436,0.535	0.759,0.861,0.691,0.788,0.667,0.691	-0.301		
3072	AT3G28130	NA	chr3	+	10465259	10465946	10465259	10465780	10465880	10465946	3072	3,7,10,9,7,6	10,7,7,12,12,9	0,2,0,2,1,2	9,7,13,20,9,7	249	149	0.000112127065345	0.00843798005178343	0.152,0.374,0.461,0.31,0.259,0.285	0.0,0.146,0.0,0.056,0.062,0.146	0.238		
3105	AT1G70100	NA	chr1	+	26405396	26405654	26405396	26405496	26405597	26405654	3105	66,89,89,73,90,97	1.38239181163236E+017	134,120,127,181,212,81	171,100,121,183,216,71	250	149	0.000321218295381	0.0205010461431772	0.222,0.182,0.227,0.211,0.185,0.227	0.318,0.417,0.385,0.371,0.369,0.405	-0.169		
3198	AT4G31150	NA	chr4	-	15144188	15144609	15144188	15144317	15144492	15144609	3198	11,24,9,13,14,13	50,78,61,31,80,64	55,50,52,73,65,28	44,43,43,64,81,22	324	149	3.37549765916E-10	6.80770367899389E-08	0.092,0.124,0.064,0.162,0.074,0.085	0.365,0.348,0.357,0.344,0.27,0.369	-0.242		
3292	AT1G18660	NA	chr1	+	6420974	6421501	6420974	6421303	6421397	6421501	3292	63,77,77,47,76,59	39,78,54,62,81,78	160,126,135,279,244,98	48,39,34,58,60,20	243	149	9.44644362733E-12	2.93068266386853E-09	0.498,0.377,0.466,0.317,0.365,0.317	0.671,0.665,0.709,0.747,0.714,0.75	-0.319		
3378	AT1G23360	NA	chr1	-	8296253	8296509	8296253	8296342	8296418	8296509	3378	14,15,31,12,20,18	26,59,40,42,51,30	28,14,20,43,38,9	18,8,10,28,24,10	225	149	0.0000857628897387	0.00686375381051628	0.263,0.144,0.339,0.159,0.206,0.284	0.507,0.537,0.57,0.504,0.512,0.373	-0.268		
3460	AT1G16560	NA	chr1	+	5668572	5669039	5668572	5668709	5668918	5669039	3460	6,24,18,7,21,21	0,2,0,2,2,0	3,9,5,20,18,5	2,3,3,6,16,1	358	149	2.02718990527E-06	0.000217470031965348	1.0,0.833,1.0,0.593,0.814,1.0	0.384,0.555,0.41,0.581,0.319,0.675	0.386		
