ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
1768	AT1G63150	NA	chr1	+	23419293	23421321	23419293	23421305	23421456	23421714	1768	8,6,10,6,16,6	3,2,3,0,4,2	0,3,0,2,2,0	10,5,1,5,4,3	165	149	6.75815736706E-09	4.18254850383602E-07	0.707,0.73,0.751,1.0,0.783,0.73	0.0,0.351,0.0,0.265,0.311,0.0	0.629		
1778	AT3G05380	NA	chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1778	14,22,14,11,17,25	10,15,13,4,12,9	4,2,3,12,8,3	17,7,12,42,20,5	184	149	2.42164253805E-06	9.86966995385744E-05	0.531,0.543,0.466,0.69,0.534,0.692	0.16,0.188,0.168,0.188,0.245,0.327	0.363		
1846	AT3G14010	NA	chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1846	1.78277271209295E+017	67,96,77,64,106,91	10,8,18,18,36,4	2.69262227350395E+017	155	149	0	0	0.719,0.735,0.772,0.758,0.728,0.714	0.035,0.029,0.071,0.047,0.081,0.031	0.689		
1888	AT3G21175	NA	chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1888	24,42,38,39,43,33	60,75,78,71,86,75	1,6,5,5,4,2	71,58,63,101,122,44	155	149	1.11022302463E-16	1.32513048154052E-14	0.278,0.35,0.319,0.346,0.325,0.297	0.013,0.09,0.071,0.045,0.031,0.042	0.27		
1935	AT3G20070	NA	chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1935	3,20,18,7,31,14	3,11,9,10,4,4	4,3,4,2,1,4	10,7,10,15,12,10	177	149	4.18149650594E-06	0.000166363825272041	0.457,0.605,0.627,0.371,0.867,0.747	0.252,0.265,0.252,0.101,0.066,0.252	0.414		
1970	AT2G31370	NA	chr2	+	13380713	13381103	13380713	13381092	13381219	13381761	1970	17,18,17,15,14,24	90,112,121,97,118,66	30,33,32,56,57,16	76,74,64,101,94,27	160	149	0.000839143336755	0.020928485309218	0.15,0.13,0.116,0.126,0.099,0.253	0.269,0.293,0.318,0.341,0.361,0.356	-0.177		
34	AT5G63700	NA	chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	5,3,5,4,7,2	15,16,15,11,26,14	33,28,34,51,43,33	4,10,13,9,13,5	319	149	0	0	0.135,0.081,0.135,0.145,0.112,0.063	0.794,0.567,0.55,0.726,0.607,0.755	-0.555		
65	AT5G60940	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	7,14,9,14,8,5	26,53,46,30,56,49	26,27,38,44,63,20	28,21,21,22,38,4	241	149	6.28270768743E-10	1.26986087778335E-07	0.143,0.14,0.108,0.224,0.081,0.059	0.365,0.443,0.528,0.553,0.506,0.756	-0.399		
133	AT5G53550	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	133	36,93,50,44,68,54	10,18,13,20,28,14	58,39,42,101,77,22	0,1,5,13,4,1	498	149	0.0000192474614584	0.0019451484549859	0.519,0.607,0.535,0.397,0.421,0.536	1.0,0.921,0.715,0.699,0.852,0.868	-0.34		
151	AT5G50915	NA	chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	151	1,0,4,0,7,1	5,16,10,6,19,4	14,6,13,8,12,8	12,4,6,5,10,4	283	149	2.98866441462E-06	0.000377736558860637	0.095,0.0,0.174,0.0,0.162,0.116	0.381,0.441,0.533,0.457,0.387,0.513	-0.361		
244	AT5G40530	NA	chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	244	5,12,14,6,8,8	16,39,47,29,41,20	24,37,17,64,31,11	32,25,29,40,32,9	218	149	0.0000691064284416	0.00578732707610217	0.176,0.174,0.169,0.124,0.118,0.215	0.339,0.503,0.286,0.522,0.398,0.455	-0.255		
298	AT5G27630	NA	chr5	+	9779718	9780154	9779718	9779844	9780007	9780154	298	4,7,8,11,7,4	0,5,3,3,3,2	12,3,7,9,4,2	0,1,2,1,0,0	312	149	0.000337394092169	0.0223353696972704	1.0,0.401,0.56,0.637,0.527,0.489	1.0,0.589,0.626,0.811,1.0,1.0	-0.235		
447	AT5G13590	NA	chr5	-	4378629	4379356	4378629	4378725	4379055	4379356	447	13,18,17,19,9,23	0,8,3,5,8,6	6,19,9,32,16,9	1,0,1,1,2,1	479	149	0.000597259733183	0.0354621304058706	1.0,0.412,0.638,0.542,0.259,0.544	0.651,1.0,0.737,0.909,0.713,0.737	-0.225		
636	AT4G38380	NA	chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	636	3,5,4,2,4,6	18,11,9,17,17,24	9,10,5,20,10,6	0,1,1,4,4,0	248	149	1.63868918435E-13	5.91449746322897E-11	0.091,0.215,0.211,0.066,0.124,0.131	1.0,0.857,0.75,0.75,0.6,1.0	-0.687		
675	AT5G37850	NA	chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	675	1.06208151102205E+017	1.1318815012718E+017	26,38,26,71,71,32	189,109,148,235,285,84	274	149	6.66133814775E-16	3.36597416605807E-13	0.338,0.376,0.354,0.304,0.382,0.364	0.07,0.159,0.087,0.141,0.119,0.172	0.228		
693	AT4G34310	NA	chr4	+	16418809	16419095	16418809	16418893	16418993	16419095	693	0,12,2,5,2,1	29,57,40,44,44,32	15,14,11,17,17,5	24,11,17,40,31,7	249	149	0.0000736108810905	0.00592840456101975	0.0,0.112,0.029,0.064,0.026,0.018	0.272,0.432,0.279,0.203,0.247,0.299	-0.247		
816	AT4G24740	NA	chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	816	18,42,41,33,45,35	1.61199199150233E+017	97,66,87,151,146,37	156,115,128,227,207,61	242	149	2.84564566355E-08	4.79301584597272E-06	0.064,0.115,0.113,0.119,0.106,0.085	0.277,0.261,0.295,0.291,0.303,0.272	-0.183		
1066	AT4G11840	NA	chr4	-	7124898	7126317	7124898	7125245	7125335	7126317	1066	13,20,20,14,20,19	11,5,2,7,8,3	4,26,7,13,15,9	0,0,0,1,0,0	239	149	4.83186119915E-06	0.000567799875332673	0.424,0.714,0.862,0.555,0.609,0.798	1.0,1.0,1.0,0.89,1.0,1.0	-0.321		
1300	AT3G58900	NA	chr3	+	21772837	21774195	21772837	21773965	21774054	21774195	1300	25,33,21,20,21,23	16,20,14,14,8,13	4,4,7,12,11,2	12,14,17,15,17,3	238	149	0.000736865979932	0.0423111795067772	0.494,0.508,0.484,0.472,0.622,0.526	0.173,0.152,0.205,0.334,0.288,0.294	0.277		
1313	AT3G57680	NA	chr3	+	21381477	21381768	21381477	21381559	21381637	21381768	1313	0,3,1,1,0,0	2,2,2,1,3,2	0,4,5,11,14,3	1,1,0,0,1,1	227	149	7.20888904127E-11	1.65575074206988E-08	0.0,0.496,0.247,0.396,0.0,0.0	0.0,0.724,1.0,1.0,0.902,0.663	-0.525		
1322	AT4G08980	NA	chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1322	85,139,125,99,146,71	85,158,123,89,136,98	3.19243232517412E+017	91,52,84,92,72,25	646	149	1.11022302463E-16	6.23328549272821E-14	0.187,0.169,0.19,0.204,0.198,0.143	0.447,0.519,0.389,0.564,0.569,0.569	-0.328		
1343	AT3G55850	NA	chr3	-	20724352	20725024	20724352	20724459	20724648	20725024	1343	96,103,114,99,139,74	26,46,29,30,43,21	161,163,142,198,224,78	27,15,10,25,19,11	338	149	0.000221795825402	0.0155657542466154	0.619,0.497,0.634,0.593,0.588,0.608	0.724,0.827,0.862,0.777,0.839,0.758	-0.208		
1345	AT3G55850	NA	chr3	-	20724648	20725024	20724648	20724721	20724922	20725024	1345	96,143,131,96,145,64	44,62,43,39,57,37	163,177,141,285,255,83	33,18,22,26,32,15	350	149	3.97244349637E-07	5.575765829766E-05	0.482,0.495,0.565,0.512,0.52,0.424	0.678,0.807,0.732,0.824,0.772,0.702	-0.253		
1370	AT3G54500	NA	chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1370	56,84,59,44,87,61	48,79,30,24,53,36	2.50300239264427E+017	64,56,49,57,95,21	285	149	8.4701843317E-09	1.52856576528858E-06	0.379,0.357,0.507,0.489,0.462,0.47	0.671,0.737,0.718,0.708,0.701,0.837	-0.285		
1466	AT3G48880	NA	chr3	+	18126932	18128237	18126932	18127230	18127860	18128237	1466	18,33,20,20,16,21	16,16,8,5,13,9	39,27,16,47,46,12	1,1,4,3,0,1	779	149	3.65297975757E-07	5.27385906142892E-05	0.177,0.283,0.323,0.433,0.191,0.309	0.882,0.838,0.433,0.75,1.0,0.697	-0.481		
1519	AT2G27340	NA	chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1519	47,70,56,55,72,72	4,11,11,4,23,9	93,87,73,176,131,69	0,2,4,1,5,2	434	149	0.0000285367317797	0.00272068123929857	0.801,0.686,0.636,0.825,0.518,0.733	1.0,0.937,0.862,0.984,0.9,0.922	-0.234		
1666	AT2G04790	NA	chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1666	6,6,13,1,6,10	2,10,7,6,8,13	8,3,8,12,10,9	2,0,0,1,1,0	254	149	1.88374649213E-10	3.96607126030537E-08	0.638,0.26,0.521,0.089,0.306,0.311	0.701,1.0,1.0,0.876,0.854,1.0	-0.551		
1670	AT5G55550	NA	chr5	-	22501535	22503295	22501535	22502090	22502184	22503295	1670	16,14,21,9,23,23	16,16,22,13,19,15	5,4,14,9,3,1	23,22,22,43,37,16	243	149	0.0000235682903299	0.00229020328917278	0.38,0.349,0.369,0.298,0.426,0.485	0.118,0.1,0.281,0.114,0.047,0.037	0.268		
1856	AT1G63855	NA	chr1	-	23699834	23700108	23699834	23699919	23700014	23700108	1856	16,24,24,9,27,21	6,10,11,8,4,5	23,21,21,33,33,9	2,0,1,1,3,0	244	149	5.07462198962E-06	0.000582774202580679	0.62,0.594,0.571,0.407,0.805,0.719	0.875,1.0,0.928,0.953,0.87,1.0	-0.318		
1875	AT2G22570	NA	chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1875	24,48,15,26,45,24	92,132,64,79,105,74	54,41,54,71,107,22	57,23,34,34,63,9	247	149	1.1212253348E-11	2.8327758083722E-09	0.136,0.18,0.124,0.166,0.205,0.164	0.364,0.518,0.489,0.557,0.506,0.596	-0.343		
1887	AT2G23980	NA	chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1887	24,22,27,12,21,21	103,153,102,96,154,142	59,51,60,98,111,27	89,61,76,117,141,50	218	149	3.94539956261E-12	1.17271199940402E-09	0.137,0.089,0.153,0.079,0.085,0.092	0.312,0.364,0.35,0.364,0.35,0.27	-0.229		
1888	AT2G23980	NA	chr2	-	10203940	10204534	10203940	10204040	10204387	10204534	1888	54,78,64,49,80,106	30,45,30,23,46,51	68,82,95,127,173,59	23,17,13,27,19,11	496	149	0.000236813078142	0.0161704930250206	0.351,0.342,0.391,0.39,0.343,0.384	0.47,0.592,0.687,0.586,0.732,0.617	-0.247		
1985	AT1G56612	NA	chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1985	1.52161186101201E+017	8,36,29,19,36,28	3.03285269437436E+017	2,6,2,1,5,2	466	149	2.77555756156E-15	1.27499021441479E-12	0.859,0.588,0.672,0.63,0.641,0.59	0.98,0.938,0.977,0.993,0.965,0.965	-0.306		
1997	AT2G44280	NA	chr2	-	18303751	18304627	18303751	18303985	18304070	18304627	1997	1,5,4,10,4,5	0,2,6,4,3,3	2,3,3,5,3,1	0,0,0,7,0,0	234	149	0.000168276246909	0.0119760545863546	1.0,0.614,0.298,0.614,0.459,0.515	1.0,1.0,1.0,0.313,1.0,1.0	-0.302		
2015	AT2G04690	NA	chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2015	74,129,129,91,173,133	1.15175162147253E+017	2.15154180272288E+017	100,69,78,132,132,37	272	149	0	0	0.261,0.288,0.304,0.253,0.273,0.249	0.541,0.55,0.558,0.53,0.544,0.63	-0.288		
2025	AT1G55500	NA	chr1	+	20722145	20722856	20722145	20722308	20722393	20722856	2025	10,14,14,12,20,18	3,4,2,2,4,4	17,8,15,34,20,7	7,12,14,29,19,5	234	149	0.000429584686912	0.0264718466215407	0.68,0.69,0.817,0.793,0.761,0.741	0.607,0.298,0.406,0.427,0.401,0.471	0.312		
2143	AT4G17310	NA	chr4	-	9685665	9686616	9685665	9686024	9686443	9686616	2143	22,33,18,18,31,18	5,7,3,6,8,9	25,30,24,66,47,13	1,2,0,4,2,0	568	149	5.53917064583E-06	0.0006219873171862	0.536,0.553,0.611,0.44,0.504,0.344	0.868,0.797,1.0,0.812,0.86,1.0	-0.392		
2149	AT1G79620	NA	chr1	-	29958525	29958981	29958525	29958745	29958841	29958981	2149	1,14,4,13,7,3	10,21,16,19,14,14	4,6,4,12,9,9	2,0,2,2,3,3	245	149	6.44249712767E-06	0.000707694304046011	0.057,0.288,0.132,0.294,0.233,0.115	0.549,1.0,0.549,0.785,0.646,0.646	-0.509		
2150	AT1G79620	NA	chr1	-	29959363	29960052	29959363	29959839	29959917	29960052	2150	10,8,6,8,11,5	16,21,17,18,23,15	3,6,17,8,7,5	2,4,1,11,0,1	227	149	0.000524612698638	0.0315579519787835	0.291,0.2,0.188,0.226,0.239,0.18	0.496,0.496,0.918,0.323,1.0,0.766	-0.446		
2181	AT1G49980	NA	chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2181	10,17,14,7,22,9	21,31,27,14,21,32	21,26,24,49,43,21	12,7,5,14,19,3	276	149	3.41172714524E-08	5.5611152467412E-06	0.205,0.228,0.219,0.213,0.361,0.132	0.486,0.667,0.722,0.654,0.55,0.791	-0.419		
2199	AT3G18430	NA	chr3	+	6325914	6326249	6325914	6326026	6326121	6326249	2199	1,6,4,4,11,10	1,6,3,3,2,7	3,7,18,7,5,7	0,0,0,5,0,1	244	149	0.0000698648232025	0.00578732707610217	0.379,0.379,0.449,0.449,0.771,0.466	1.0,1.0,1.0,0.461,1.0,0.81	-0.396		
2304	AT1G15490	NA	chr1	-	5322652	5323895	5322652	5322960	5323157	5323895	2304	3,7,2,2,10,6	6,14,20,4,8,8	4,8,5,8,3,2	0,2,1,1,4,0	346	149	0.000652770136904	0.0379131896755852	0.177,0.177,0.041,0.177,0.35,0.244	1.0,0.633,0.683,0.775,0.244,1.0	-0.528		
2384	AT5G63370	NA	chr5	-	25383809	25387261	25383809	25385077	25385150	25387261	2384	2.29360308260284E+017	63,120,101,92,160,135	3.94336328575525E+017	38,37,28,56,69,25	222	149	3.57077856172E-09	6.68264595273006E-07	0.709,0.668,0.672,0.655,0.544,0.624	0.874,0.859,0.887,0.873,0.836,0.828	-0.214		
2447	AT4G03440	NA	chr4	-	1527056	1527628	1527056	1527173	1527399	1527628	2447	1,12,5,3,7,4	6,9,12,5,7,10	9,13,18,17,25,8	3,3,5,5,6,3	375	149	0.0000128874971812	0.00135667756784591	0.062,0.346,0.142,0.193,0.284,0.137	0.544,0.633,0.589,0.575,0.623,0.514	-0.386		
2456	AT1G02960	NA	chr1	-	667150	667437	667150	667281	667372	667437	2456	49,74,53,51,104,62	61,91,64,38,86,48	28,24,17,44,30,10	93,62,72,70,116,30	240	149	0.000102574092682	0.00773592373615143	0.333,0.335,0.34,0.455,0.429,0.445	0.157,0.194,0.128,0.281,0.138,0.171	0.211		
2504	AT1G80780	NA	chr1	+	30357999	30359555	30357999	30358295	30358378	30359555	2504	2.65323297262393E+017	2.4035336126336E+017	5.52483508734871E+017	142,65,93,146,163,73	232	149	0	0	0.415,0.37,0.346,0.39,0.412,0.348	0.714,0.827,0.778,0.764,0.774,0.741	-0.386		
2533	AT2G33540	NA	chr2	-	14207913	14209192	14207913	14208049	14208174	14209192	2533	44,83,41,42,47,68	21,38,23,30,52,27	93,132,124,212,197,68	6,11,15,19,11,7	274	149	1.08801856413E-14	4.58146483712408E-12	0.533,0.543,0.492,0.432,0.33,0.578	0.894,0.867,0.818,0.859,0.907,0.841	-0.38		
2597	AT1G07170	NA	chr1	+	2200173	2200539	2200173	2200219	2200462	2200539	2597	6,10,7,3,23,16	4,6,3,4,3,4	9,2,7,21,24,4	0,0,4,0,0,0	392	149	9.16303563803E-07	0.000125137348862069	0.363,0.388,0.47,0.222,0.745,0.603	1.0,1.0,0.399,1.0,1.0,1.0	-0.435		
2669	AT3G19460	NA	chr3	+	6748758	6749322	6748758	6748909	6748990	6749322	2669	6,19,3,6,4,9	13,46,19,26,29,27	6,3,5,13,8,6	5,0,1,3,5,3	230	149	0.0000335628702209	0.00302844970046799	0.23,0.211,0.093,0.13,0.082,0.178	0.437,1.0,0.764,0.737,0.509,0.564	-0.514		
2746	AT1G47278	NA	chr1	+	17331227	17331553	17331227	17331277	17331364	17331553	2746	8,17,8,11,17,7	0,4,4,5,7,4	6,2,9,10,8,1	1,0,0,0,4,0	236	149	0.000389906193505	0.0249623659657125	1.0,0.729,0.558,0.581,0.605,0.525	0.791,1.0,1.0,1.0,0.558,1.0	-0.225		
2788	AT1G27900	NA	chr1	-	9716178	9716607	9716178	9716339	9716537	9716607	2788	8,12,13,6,5,3	54,58,44,36,58,48	40,30,42,75,61,17	24,24,29,44,28,14	347	149	0	0	0.06,0.082,0.113,0.067,0.036,0.026	0.417,0.349,0.383,0.423,0.483,0.343	-0.336		
2890	AT2G43920	NA	chr2	-	18190253	18190691	18190253	18190340	18190560	18190691	2890	10,22,19,11,29,13	36,74,62,61,97,86	48,55,53,40,76,36	60,56,68,33,91,37	369	149	0.0000739144047782	0.00592840456101975	0.101,0.107,0.11,0.068,0.108,0.058	0.244,0.284,0.239,0.329,0.252,0.282	-0.18		
3001	AT1G09910	NA	chr1	-	3223733	3224541	3223733	3223831	3224378	3224541	3001	14,37,36,16,44,19	59,95,73,61,75,79	72,40,40,53,45,23	20,8,18,19,22,6	696	149	8.08630939986E-12	2.15053270513119E-09	0.048,0.077,0.095,0.053,0.112,0.049	0.435,0.517,0.322,0.374,0.305,0.451	-0.328		
3006	AT1G06960	NA	chr1	+	2137066	2137838	2137066	2137146	2137263	2137838	3006	51,84,88,61,74,91	43,70,45,38,63,50	87,96,100,128,142,49	28,20,23,20,43,14	266	149	0.0000231269815137	0.00229020328917278	0.399,0.402,0.523,0.473,0.397,0.505	0.635,0.729,0.709,0.782,0.649,0.662	-0.245		
3123	AT1G48510	NA	chr1	+	17935118	17935526	17935118	17935210	17935296	17935526	3123	4,3,5,0,0,2	2,0,0,1,1,0	1,1,1,4,0,1	0,0,3,4,5,1	235	149	0.0000444534021951	0.00394075511038316	0.559,1.0,1.0,0.0,0.0,1.0	1.0,1.0,0.174,0.388,0.0,0.388	0.102		
3163	AT1G70180	NA	chr1	+	26427495	26428740	26427495	26428457	26428659	26428740	3163	16,8,10,21,26,20	9.41341221111411E+016	39,34,38,84,57,32	59,63,68,118,109,46	351	149	0.000502609298747	0.0305986118863686	0.067,0.025,0.034,0.074,0.073,0.065	0.219,0.186,0.192,0.232,0.182,0.228	-0.15		
3175	AT1G27770	NA	chr1	-	9673280	9675363	9673280	9675232	9675308	9675363	3175	6,10,3,9,4,9	79,97,99,97,132,91	23,21,21,64,47,23	76,62,75,127,111,37	225	149	0.0000833736741206	0.00648134115894449	0.048,0.064,0.02,0.058,0.02,0.061	0.167,0.183,0.156,0.25,0.219,0.292	-0.166		
3198	AT4G31150	NA	chr4	-	15144188	15144609	15144188	15144317	15144492	15144609	3198	14,18,10,18,20,16	50,63,71,51,69,72	61,52,62,70,58,23	49,27,41,49,58,40	324	149	2.31320048893E-07	3.54200062744342E-05	0.114,0.116,0.061,0.14,0.118,0.093	0.364,0.47,0.41,0.396,0.315,0.209	-0.254		
3291	AT1G18660	NA	chr1	+	6420974	6421501	6420974	6421303	6421397	6421501	3291	61,104,87,65,87,59	54,71,54,45,80,65	1.4914413326824E+017	36,33,38,55,45,29	243	149	6.66589006215E-12	1.87126347133578E-09	0.409,0.473,0.497,0.47,0.4,0.358	0.717,0.728,0.682,0.749,0.766,0.722	-0.293		
3460	AT1G16560	NA	chr1	+	5668572	5669039	5668572	5668739	5668918	5669039	3460	6,16,10,12,18,19	7,5,7,8,4,4	8,15,9,18,15,4	0,0,0,0,4,0	328	149	5.94156676081E-08	9.38210526324154E-06	0.28,0.592,0.394,0.405,0.672,0.683	1.0,1.0,1.0,1.0,0.63,1.0	-0.434		
3656	AT3G44670	NA	chr3	+	16216805	16217410	16216805	16217057	16217236	16217410	3656	22,41,37,24,53,25	16,15,22,9,21,15	29,43,47,75,76,33	6,10,7,5,13,1	328	149	0.000340356910091	0.0223353696972704	0.384,0.554,0.433,0.548,0.534,0.431	0.687,0.661,0.753,0.872,0.726,0.937	-0.292		
3743	AT1G26208	NA	chr1	-	9069032	9069344	9069032	9069092	9069235	9069344	3743	10,14,8,6,8,4	6,5,5,3,11,7	32,22,23,28,37,3	5,4,2,2,6,1	292	149	0.000146499827651	0.0105751947017215	0.46,0.588,0.449,0.505,0.271,0.226	0.766,0.737,0.854,0.877,0.759,0.605	-0.35		
3801	AT1G55810	NA	chr1	+	20860506	20861414	20860506	20860831	20861270	20861414	3801	78,149,117,93,129,112	46,81,59,69,97,78	1.76135137326253E+017	49,36,41,72,60,25	588	149	3.77395166029E-06	0.000454042327129652	0.301,0.318,0.334,0.255,0.252,0.267	0.476,0.487,0.459,0.534,0.517,0.503	-0.208		
3885	AT1G20620	NA	chr1	+	7143132	7144303	7143132	7144105	7144206	7144303	3885	1.2515513611616E+017	35,62,44,27,44,57	90,40,89,108,103,49	65,45,47,84,89,41	250	149	0.000109858221789	0.00816343521617378	0.68,0.598,0.648,0.719,0.684,0.623	0.452,0.346,0.53,0.434,0.408,0.416	0.228		
3934	AT5G06265	NA	chr5	+	1905778	1906766	1905778	1906424	1906566	1906766	3934	7,21,16,16,13,17	0,4,7,1,0,2	9,16,4,23,11,1	9,10,4,11,15,4	291	149	0.000055244932621	0.00481297662989505	1.0,0.729,0.539,0.891,1.0,0.813	0.339,0.45,0.339,0.517,0.273,0.113	0.49		
3986	AT3G23480	NA	chr3	+	8420277	8420595	8420277	8420426	8420495	8420595	3986	5,2,2,0,5,2	10,6,8,5,6,12	6,1,4,3,12,2	0,0,1,0,1,2	218	149	1.32445054923E-10	2.90976027185182E-08	0.255,0.186,0.146,0.0,0.363,0.102	1.0,1.0,0.732,1.0,0.891,0.406	-0.663		
4066	AT1G66760	NA	chr1	+	24901977	24902981	24901977	24902358	24902436	24902981	4066	13,8,20,16,18,10	1.72202184205229E+017	114,87,83,133,178,55	103,92,85,139,165,59	227	149	0	0	0.047,0.025,0.067,0.049,0.049,0.025	0.421,0.383,0.391,0.386,0.415,0.38	-0.352		
4085	AT5G03500	NA	chr5	-	877525	878549	877525	877898	878116	878549	4085	16,27,17,14,20,35	5,17,4,5,11,11	37,35,34,55,45,25	2,3,3,4,1,0	367	149	2.62811977736E-07	3.90584977500002E-05	0.565,0.392,0.633,0.532,0.425,0.564	0.883,0.826,0.821,0.848,0.948,1.0	-0.369		
4098	AT1G78000	NA	chr1	+	29332544	29333212	29332544	29332621	29332733	29333212	4098	2.01329288252376E+017	1.93282212208225E+017	2.35163202253328E+017	71,53,75,105,118,44	261	149	2.99019638916E-06	0.000377736558860637	0.373,0.4,0.437,0.409,0.488,0.369	0.654,0.637,0.606,0.579,0.613,0.633	-0.208		
4167	AT2G03140	NA	chr2	+	949989	950717	949989	950208	950308	950717	4167	11,9,3,7,8,5	6,5,8,3,7,5	2,8,2,15,5,4	0,0,4,2,0,0	249	149	0.0000598317162305	0.00512423156123248	0.523,0.519,0.183,0.583,0.406,0.374	1.0,1.0,0.23,0.818,1.0,1.0	-0.41		
4213	AT2G45830	NA	chr2	+	18865922	18867160	18865922	18866503	18866606	18867160	4213	20,27,19,25,42,30	11,15,22,24,27,22	57,34,47,70,75,35	5,0,3,4,2,1	252	149	0	0	0.518,0.516,0.338,0.381,0.479,0.446	0.871,1.0,0.903,0.912,0.957,0.954	-0.486		
4226	AT1G06430	NA	chr1	-	1961373	1962965	1961373	1962525	1962915	1962965	4226	8,8,2,1,1,3	1,1,1,0,0,0	9,4,3,5,4,4	3,1,0,3,5,1	539	149	2.21715052739E-06	0.00029482267407636	0.689,0.689,0.356,1.0,1.0,1.0	0.453,0.525,1.0,0.315,0.181,0.525	0.289		
4268	AT2G21195	NA	chr2	+	9083143	9083392	9083143	9083261	9083338	9083392	4268	32,63,34,46,55,44	90,138,106,81,104,86	64,75,63,104,120,52	55,46,65,70,95,47	226	149	0.0000031250150142	0.000385139045530551	0.19,0.231,0.175,0.272,0.259,0.252	0.434,0.518,0.39,0.495,0.454,0.422	-0.222		
4324	AT5G10710	NA	chr5	+	3382099	3382508	3382099	3382197	3382326	3382508	4324	26,38,30,34,30,31	62,75,66,42,101,66	60,55,57,104,94,34	56,36,38,88,63,15	278	149	0.0000328769898535	0.00302049872235883	0.184,0.214,0.196,0.303,0.137,0.201	0.365,0.45,0.446,0.388,0.444,0.549	-0.234		
4335	AT4G32590	NA	chr4	+	15721693	15722300	15721693	15721807	15722015	15722300	4335	8,14,8,7,10,5	2.77432342310401E+017	50,59,61,60,104,39	136,106,110,120,212,59	357	149	4.33895142038E-11	1.04403435843715E-08	0.012,0.013,0.01,0.009,0.01,0.006	0.133,0.189,0.188,0.173,0.17,0.216	-0.168		
4344	AT1G51380	NA	chr1	+	19049122	19049683	19049122	19049427	19049515	19049683	4344	0,0,4,1,1,0	3,1,5,1,2,1	2,6,2,2,8,3	1,2,2,5,6,0	237	149	0.000226888717464	0.0157050505389807	0.0,0.0,0.335,0.386,0.239,0.0	0.557,0.654,0.386,0.201,0.456,1.0	-0.382		
4379	AT2G25740	NA	chr2	+	10980121	10980688	10980121	10980344	10980620	10980688	4379	35,48,36,36,37,33	33,50,48,39,61,38	2.32182233349427E+017	34,26,29,31,39,13	425	149	0	0	0.271,0.252,0.208,0.244,0.175,0.233	0.705,0.71,0.738,0.798,0.793,0.802	-0.527		
4487	AT1G51840	NA	chr1	-	19250077	19250863	19250077	19250211	19250604	19250863	4487	39,61,33,38,60,56	10,12,4,6,8,16	70,57,115,132,182,61	5,2,3,3,11,0	542	149	0.0000309745767512	0.00289841733932988	0.517,0.583,0.694,0.635,0.673,0.49	0.794,0.887,0.913,0.924,0.82,1.0	-0.291		
4557	AT3G61950	NA	chr3	+	22940110	22941482	22940110	22941145	22941251	22941482	4557	0,0,4,0,1,2	6,7,4,4,2,4	5,5,3,3,6,2	4,2,0,10,4,1	255	149	0.000397257992916	0.0250176995419799	0.0,0.0,0.369,0.0,0.226,0.226	0.422,0.594,1.0,0.149,0.467,0.539	-0.392		
4595	AT5G58140	NA	chr5	+	23524129	23525279	23524129	23524549	23524722	23525279	4595	31,16,17,17,15,24	6,9,1,4,3,2	26,9,15,18,17,10	2,0,0,2,2,0	322	149	0.000842795346181	0.0478499425196921	0.705,0.451,0.887,0.663,0.698,0.847	0.857,1.0,1.0,0.806,0.797,1.0	-0.202		
4645	AT2G36680	NA	chr2	-	15369245	15369495	15369245	15369361	15369448	15369495	4645	60,59,54,44,61,51	11,9,11,18,17,8	125,137,142,190,302,76	8,2,1,6,5,3	236	149	6.83781405986E-06	0.000735137754137714	0.775,0.805,0.756,0.607,0.694,0.801	0.908,0.977,0.989,0.952,0.974,0.941	-0.217		
4646	AT2G36680	NA	chr2	-	15369245	15369495	15369245	15369366	15369448	15369495	4646	39,46,43,32,51,36	1.23160132111161E+017	111,126,133,175,272,67	112,65,82,91,158,39	231	149	0	0	0.17,0.156,0.174,0.157,0.17,0.135	0.39,0.556,0.511,0.554,0.526,0.526	-0.35		
